r,l,t,m,y,RateOfActivity
"REGION1","SEA1D","DEMRESBIO",1,2049,16.750505050505
"REGION1","SEA1D","DEMRESBIO",1,2050,16.8353535353535
"REGION1","SEA1D","DEMRESNGS",1,2020,82.7878787878788
"REGION1","SEA1D","DEMRESNGS",1,2021,84.1313131313131
"REGION1","SEA1D","DEMRESNGS",1,2022,85.4040404040404
"REGION1","SEA1D","DEMRESNGS",1,2023,86.9393939393939
"REGION1","SEA1D","DEMRESNGS",1,2024,88.5353535353536
"REGION1","SEA1D","DEMRESNGS",1,2025,89.969696969697
"REGION1","SEA1D","DEMRESNGS",1,2026,91.2424242424242
"REGION1","SEA1D","DEMRESNGS",1,2027,92.3232323232323
"REGION1","SEA1D","DEMRESNGS",1,2028,93.4141414141414
"REGION1","SEA1D","DEMRESNGS",1,2029,94.3232323232323
"REGION1","SEA1D","DEMRESNGS",1,2030,95.020202020202
"REGION1","SEA1D","DEMRESNGS",1,2031,95.7575757575758
"REGION1","SEA1D","DEMRESNGS",1,2032,96.4747474747475
"REGION1","SEA1D","DEMRESNGS",1,2033,96.979797979798
"REGION1","SEA1D","DEMRESNGS",1,2034,97.5454545454545
"REGION1","SEA1D","DEMRESNGS",1,2035,97.9393939393939
"REGION1","SEA1D","DEMRESNGS",1,2036,98.1818181818182
"REGION1","SEA1D","DEMRESNGS",1,2037,98.3232323232323
"REGION1","SEA1D","DEMRESNGS",1,2038,98.3333333333333
"REGION1","SEA1D","DEMRESNGS",1,2039,98.2727272727273
"REGION1","SEA1D","DEMRESNGS",1,2040,98.1515151515152
"REGION1","SEA1D","DEMRESNGS",1,2041,100.510101010101
"REGION1","SEA1D","DEMRESNGS",1,2042,101.207070707071
"REGION1","SEA1D","DEMRESNGS",1,2043,101.90303030303
"REGION1","SEA1D","DEMRESNGS",1,2044,102.6
"REGION1","SEA1D","DEMRESNGS",1,2045,103.29595959596
"REGION1","SEA1D","DEMRESNGS",1,2046,103.991919191919
"REGION1","SEA1D","DEMRESNGS",1,2047,104.688888888889
"REGION1","SEA1D","DEMRESNGS",1,2048,105.384848484848
"REGION1","SEA1D","DEMRESNGS",1,2049,106.081818181818
"REGION1","SEA1D","DEMRESNGS",1,2050,106.777777777778
"REGION1","SEA1D","DEMRESELCB02",1,2020,74.47
"REGION1","SEA1D","DEMRESELCB02",1,2021,76.13
"REGION1","SEA1D","DEMRESELCB02",1,2022,77.71
"REGION1","SEA1D","DEMRESELCB02",1,2023,79.46
"REGION1","SEA1D","DEMRESELCB02",1,2024,81.07
"REGION1","SEA1D","DEMRESELCB02",1,2025,82.68
"REGION1","SEA1D","DEMRESELCB02",1,2026,84.2
"REGION1","SEA1D","DEMRESELCB02",1,2027,85.56
"REGION1","SEA1D","DEMRESELCB02",1,2028,86.57
"REGION1","SEA1D","DEMRESELCB02",1,2029,87.5
"REGION1","SEA1D","DEMRESELCB02",1,2030,88.43
"REGION1","SEA1D","DEMRESELCB02",1,2031,89.21
"REGION1","SEA1D","DEMRESELCB02",1,2032,90
"REGION1","SEA1D","DEMRESELCB02",1,2033,90.91
"REGION1","SEA1D","DEMRESELCB02",1,2034,91.5
"REGION1","SEA1D","DEMRESELCB02",1,2035,92.02
"REGION1","SEA1D","DEMRESELCB02",1,2036,92.5
"REGION1","SEA1D","DEMRESELCB02",1,2037,92.97
"REGION1","SEA1D","DEMRESELCB02",1,2038,93.49
"REGION1","SEA1D","DEMRESELCB02",1,2039,93.98
"REGION1","SEA1D","DEMRESELCB02",1,2040,94.42
"REGION1","SEA1D","DEMRESELCB02",1,2041,95.291
"REGION1","SEA1D","DEMRESELCB02",1,2042,95.879
"REGION1","SEA1D","DEMRESELCB02",1,2043,96.466
"REGION1","SEA1D","DEMRESELCB02",1,2044,97.053
"REGION1","SEA1D","DEMRESELCB02",1,2045,97.641
"REGION1","SEA1D","DEMRESELCB02",1,2046,98.228
"REGION1","SEA1D","DEMRESELCB02",1,2047,98.816
"REGION1","SEA1D","DEMRESELCB02",1,2048,99.403
"REGION1","SEA1D","DEMRESELCB02",1,2049,99.991
"REGION1","SEA1D","DEMRESELCB02",1,2050,100.578
"REGION1","SEA1D","DEMCOMKER",1,2020,10.6767676767677
"REGION1","SEA1D","DEMCOMKER",1,2021,10.9090909090909
"REGION1","SEA1D","DEMCOMKER",1,2022,11.1111111111111
"REGION1","SEA1D","DEMCOMKER",1,2023,11.2828282828283
"REGION1","SEA1D","DEMCOMKER",1,2024,11.4444444444444
"REGION1","SEA1D","DEMCOMKER",1,2025,11.5959595959596
"REGION1","SEA1D","DEMCOMKER",1,2026,11.7676767676768
"REGION1","SEA1D","DEMCOMKER",1,2027,11.9494949494949
"REGION1","SEA1D","DEMCOMKER",1,2028,12.1515151515152
"REGION1","SEA1D","DEMCOMKER",1,2029,12.3535353535354
"REGION1","SEA1D","DEMCOMKER",1,2030,12.5353535353535
"REGION1","SEA1D","DEMCOMKER",1,2031,12.6969696969697
"REGION1","SEA1D","DEMCOMKER",1,2032,12.8585858585859
"REGION1","SEA1D","DEMCOMKER",1,2033,13
"REGION1","SEA1D","DEMCOMKER",1,2034,13.1515151515151
"REGION1","SEA1D","DEMCOMKER",1,2035,13.2929292929293
"REGION1","SEA1D","DEMCOMKER",1,2036,13.4242424242424
"REGION1","SEA1D","DEMCOMKER",1,2037,13.5353535353535
"REGION1","SEA1D","DEMCOMKER",1,2038,13.6464646464646
"REGION1","SEA1D","DEMCOMKER",1,2039,13.7373737373737
"REGION1","SEA1D","DEMCOMKER",1,2040,13.8383838383838
"REGION1","SEA1D","DEMCOMKER",1,2041,14.3393939393939
"REGION1","SEA1D","DEMCOMKER",1,2042,14.5292929292929
"REGION1","SEA1D","DEMCOMKER",1,2043,14.720202020202
"REGION1","SEA1D","DEMCOMKER",1,2044,14.910101010101
"REGION1","SEA1D","DEMCOMKER",1,2045,15.1
"REGION1","SEA1D","DEMCOMKER",1,2046,15.289898989899
"REGION1","SEA1D","DEMCOMKER",1,2047,15.479797979798
"REGION1","SEA1D","DEMCOMKER",1,2048,15.669696969697
"REGION1","SEA1D","DEMCOMKER",1,2049,15.859595959596
"REGION1","SEA1D","DEMCOMKER",1,2050,16.0505050505051
"REGION1","SEA1D","DEMCOMBIO",1,2020,0.121212121212121
"REGION1","SEA1D","DEMCOMBIO",1,2021,0.171717171717172
"REGION1","SEA1D","DEMCOMBIO",1,2022,0.222222222222222
"REGION1","SEA1D","DEMCOMBIO",1,2023,0.262626262626263
"REGION1","SEA1D","DEMCOMBIO",1,2024,0.313131313131313
"REGION1","SEA1D","DEMCOMBIO",1,2025,0.353535353535354
"REGION1","SEA1D","DEMCOMBIO",1,2026,0.404040404040404
"REGION1","SEA1D","DEMCOMBIO",1,2027,0.454545454545455
"REGION1","SEA1D","DEMCOMBIO",1,2028,0.494949494949495
"REGION1","SEA1D","DEMCOMBIO",1,2029,0.545454545454546
"REGION1","SEA1D","DEMCOMBIO",1,2030,0.585858585858586
"REGION1","SEA1D","DEMCOMBIO",1,2031,0.636363636363636
"REGION1","SEA1D","DEMCOMBIO",1,2032,0.676767676767677
"REGION1","SEA1D","DEMCOMBIO",1,2033,0.717171717171717
"REGION1","SEA1D","DEMCOMBIO",1,2034,0.757575757575758
"REGION1","SEA1D","DEMCOMBIO",1,2035,0.797979797979798
"REGION1","SEA1D","DEMCOMBIO",1,2036,0.838383838383839
"REGION1","SEA1D","DEMCOMBIO",1,2037,0.868686868686869
"REGION1","SEA1D","DEMCOMBIO",1,2038,0.909090909090909
"REGION1","SEA1D","DEMCOMBIO",1,2039,0.93939393939394
"REGION1","SEA1D","DEMCOMBIO",1,2040,0.97979797979798
"REGION1","SEA1D","DEMCOMBIO",1,2041,0.924242424242424
"REGION1","SEA1D","DEMCOMBIO",1,2042,0.956565656565656
"REGION1","SEA1D","DEMCOMBIO",1,2043,0.987878787878788
"REGION1","SEA1D","DEMCOMBIO",1,2044,1.01919191919192
"REGION1","SEA1D","DEMCOMBIO",1,2045,1.05151515151515
"REGION1","SEA1D","DEMCOMBIO",1,2046,1.08282828282828
"REGION1","SEA1D","DEMCOMBIO",1,2047,1.11515151515152
"REGION1","SEA1D","DEMCOMBIO",1,2048,1.14646464646465
"REGION1","SEA1D","DEMCOMBIO",1,2049,1.17878787878788
"REGION1","SEA1D","DEMCOMBIO",1,2050,1.21010101010101
"REGION1","SEA1D","DEMCOMNGS",1,2020,84.8989898989899
"REGION1","SEA1D","DEMCOMNGS",1,2021,84.9494949494949
"REGION1","SEA1D","DEMCOMNGS",1,2022,84.8888888888889
"REGION1","SEA1D","DEMCOMNGS",1,2023,84.959595959596
"REGION1","SEA1D","DEMCOMNGS",1,2024,85.4848484848485
"REGION1","SEA1D","DEMCOMNGS",1,2025,86.5252525252525
"REGION1","SEA1D","DEMCOMNGS",1,2026,88.0505050505051
"REGION1","SEA1D","DEMCOMNGS",1,2027,89.4444444444444
"REGION1","SEA1D","DEMCOMNGS",1,2028,90.2727272727273
"REGION1","SEA1D","DEMCOMNGS",1,2029,91.3333333333333
"REGION1","SEA1D","DEMCOMNGS",1,2030,92.6060606060606
"REGION1","SEA1D","DEMCOMNGS",1,2031,94.1717171717172
"REGION1","SEA1D","DEMCOMNGS",1,2032,95.2222222222222
"REGION1","SEA1D","DEMCOMNGS",1,2033,95.9393939393939
"REGION1","SEA1D","DEMCOMNGS",1,2034,96.5959595959596
"REGION1","SEA1D","DEMCOMNGS",1,2035,97.3131313131313
"REGION1","SEA1D","DEMCOMNGS",1,2036,97.9292929292929
"REGION1","SEA1D","DEMCOMNGS",1,2037,98.4242424242424
"REGION1","SEA1D","DEMCOMNGS",1,2038,98.9191919191919
"REGION1","SEA1D","DEMCOMNGS",1,2039,99.4141414141414
"REGION1","SEA1D","DEMCOMNGS",1,2040,99.9191919191919
"REGION1","SEA1D","DEMCOMNGS",1,2041,103.268686868687
"REGION1","SEA1D","DEMCOMNGS",1,2042,104.305050505051
"REGION1","SEA1D","DEMCOMNGS",1,2043,105.341414141414
"REGION1","SEA1D","DEMCOMNGS",1,2044,106.376767676768
"REGION1","SEA1D","DEMCOMNGS",1,2045,107.413131313131
"REGION1","SEA1D","DEMCOMNGS",1,2046,108.448484848485
"REGION1","SEA1D","DEMCOMNGS",1,2047,109.484848484848
"REGION1","SEA1D","DEMCOMNGS",1,2048,110.520202020202
"REGION1","SEA1D","DEMCOMNGS",1,2049,111.556565656566
"REGION1","SEA1D","DEMCOMNGS",1,2050,112.592929292929
"REGION1","SEA1D","DEMCOMELCB02",1,2020,57
"REGION1","SEA1D","DEMCOMELCB02",1,2021,58.29
"REGION1","SEA1D","DEMCOMELCB02",1,2022,59.36
"REGION1","SEA1D","DEMCOMELCB02",1,2023,60.24
"REGION1","SEA1D","DEMCOMELCB02",1,2024,60.96
"REGION1","SEA1D","DEMCOMELCB02",1,2025,61.69
"REGION1","SEA1D","DEMCOMELCB02",1,2026,62.53
"REGION1","SEA1D","DEMCOMELCB02",1,2027,63.4
"REGION1","SEA1D","DEMCOMELCB02",1,2028,64.11
"REGION1","SEA1D","DEMCOMELCB02",1,2029,64.88
"REGION1","SEA1D","DEMCOMELCB02",1,2030,65.62
"REGION1","SEA1D","DEMCOMELCB02",1,2031,66.18
"REGION1","SEA1D","DEMCOMELCB02",1,2032,66.73
"REGION1","SEA1D","DEMCOMELCB02",1,2033,67.41
"REGION1","SEA1D","DEMCOMELCB02",1,2034,67.85
"REGION1","SEA1D","DEMCOMELCB02",1,2035,68.27
"REGION1","SEA1D","DEMCOMELCB02",1,2036,68.69
"REGION1","SEA1D","DEMCOMELCB02",1,2037,69.07
"REGION1","SEA1D","DEMCOMELCB02",1,2038,69.54
"REGION1","SEA1D","DEMCOMELCB02",1,2039,69.96
"REGION1","SEA1D","DEMCOMELCB02",1,2040,70.4
"REGION1","SEA1D","DEMCOMELCB02",1,2041,70.971
"REGION1","SEA1D","DEMCOMELCB02",1,2042,71.441
"REGION1","SEA1D","DEMCOMELCB02",1,2043,71.91
"REGION1","SEA1D","DEMCOMELCB02",1,2044,72.379
"REGION1","SEA1D","DEMCOMELCB02",1,2045,72.848
"REGION1","SEA1D","DEMCOMELCB02",1,2046,73.317
"REGION1","SEA1D","DEMCOMELCB02",1,2047,73.787
"REGION1","SEA1D","DEMCOMELCB02",1,2048,74.256
"REGION1","SEA1D","DEMCOMELCB02",1,2049,74.725
"REGION1","SEA1D","DEMCOMELCB02",1,2050,75.194
"REGION1","SEA1D","DEMAGRDSL",1,2020,15.030303030303
"REGION1","SEA1D","DEMAGRDSL",1,2021,15.7757575757576
"REGION1","SEA1D","DEMAGRDSL",1,2022,16.4313131313131
"REGION1","SEA1D","DEMAGRDSL",1,2023,16.820202020202
"REGION1","SEA1D","DEMAGRDSL",1,2024,17.7717171717172
"REGION1","SEA1D","DEMAGRDSL",1,2025,18.3242424242424
"REGION1","SEA1D","DEMAGRDSL",1,2026,18.9555555555556
"REGION1","SEA1D","DEMAGRDSL",1,2027,19.6262626262626
"REGION1","SEA1D","DEMAGRDSL",1,2028,20.3383838383838
"REGION1","SEA1D","DEMAGRDSL",1,2029,20.9333333333333
"REGION1","SEA1D","DEMAGRDSL",1,2030,21.6161616161616
"REGION1","SEA1D","DEMAGRDSL",1,2031,22.2828282828283
"REGION1","SEA1D","DEMAGRDSL",1,2032,22.9363636363636
"REGION1","SEA1D","DEMAGRDSL",1,2033,23.5848484848485
"REGION1","SEA1D","DEMAGRDSL",1,2034,24.2575757575758
"REGION1","SEA1D","DEMAGRDSL",1,2035,24.9111111111111
"REGION1","SEA1D","DEMAGRDSL",1,2036,25.5686868686869
"REGION1","SEA1D","DEMAGRDSL",1,2037,26.2282828282828
"REGION1","SEA1D","DEMAGRDSL",1,2038,26.889898989899
"REGION1","SEA1D","DEMAGRDSL",1,2039,27.5454545454545
"REGION1","SEA1D","DEMAGRDSL",1,2040,28.2060606060606
"REGION1","SEA1D","DEMAGRDSL",1,2041,28.8646464646465
"REGION1","SEA1D","DEMAGRDSL",1,2042,29.5232323232323
"REGION1","SEA1D","DEMAGRDSL",1,2043,30.1818181818182
"REGION1","SEA1D","DEMAGRDSL",1,2044,30.8414141414141
"REGION1","SEA1D","DEMAGRDSL",1,2045,31.5
"REGION1","SEA1D","DEMAGRDSL",1,2046,32.1585858585858
"REGION1","SEA1D","DEMAGRDSL",1,2047,32.8181818181818
"REGION1","SEA1D","DEMAGRDSL",1,2048,33.4767676767677
"REGION1","SEA1D","DEMAGRDSL",1,2049,34.1353535353535
"REGION1","SEA1D","DEMAGRDSL",1,2050,34.7949494949495
"REGION1","SEA1D","DEMAGRNGS",1,2020,0
"REGION1","SEA1D","DEMAGRNGS",1,2021,0
"REGION1","SEA1D","DEMAGRNGS",1,2022,0
"REGION1","SEA1D","DEMAGRNGS",1,2023,0
"REGION1","SEA1D","DEMAGRNGS",1,2024,0
"REGION1","SEA1D","DEMAGRNGS",1,2025,0
"REGION1","SEA1D","DEMAGRNGS",1,2026,0
"REGION1","SEA1D","DEMAGRNGS",1,2027,0
"REGION1","SEA1D","DEMAGRNGS",1,2028,0
"REGION1","SEA1D","DEMAGRNGS",1,2029,0
"REGION1","SEA1D","DEMAGRNGS",1,2030,0
"REGION1","SEA1D","DEMAGRNGS",1,2031,0
"REGION1","SEA1D","DEMAGRNGS",1,2032,0
"REGION1","SEA1D","DEMAGRNGS",1,2033,0
"REGION1","SEA1D","DEMAGRNGS",1,2034,0
"REGION1","SEA1D","DEMAGRNGS",1,2035,0
"REGION1","SEA1D","DEMAGRNGS",1,2036,0
"REGION1","SEA1D","DEMAGRNGS",1,2037,0
"REGION1","SEA1D","DEMAGRNGS",1,2038,0
"REGION1","SEA1D","DEMAGRNGS",1,2039,0
"REGION1","SEA1D","DEMAGRNGS",1,2040,0
"REGION1","SEA1D","DEMAGRNGS",1,2041,0
