r,t,y,DiscountedSalvageValue
"REGION1","DEMPUBGWTBC1",2032,0
"REGION1","DEMPUBGWTBC1",2033,0
"REGION1","DEMPUBGWTBC1",2034,0
"REGION1","DEMPUBGWTBC1",2035,0
"REGION1","DEMPUBGWTBC1",2036,0
"REGION1","DEMPUBGWTBC1",2037,0
"REGION1","DEMPUBGWTBC1",2038,0
"REGION1","DEMPUBGWTBC1",2039,0
"REGION1","DEMPUBGWTBC1",2040,0
"REGION1","DEMPUBGWTBC1",2041,0
"REGION1","DEMPUBGWTBC1",2042,0
"REGION1","DEMPUBGWTBC1",2043,0
"REGION1","DEMPUBGWTBC1",2044,0
"REGION1","DEMPUBGWTBC1",2045,0
"REGION1","DEMPUBGWTBC1",2046,0
"REGION1","DEMPUBGWTBC1",2047,0
"REGION1","DEMPUBGWTBC1",2048,0
"REGION1","DEMPUBGWTBC1",2049,0
"REGION1","DEMPUBGWTBC1",2050,0
"REGION1","DEMPUBSURBC1",2020,0
"REGION1","DEMPUBSURBC1",2021,0
"REGION1","DEMPUBSURBC1",2022,0
"REGION1","DEMPUBSURBC1",2023,0
"REGION1","DEMPUBSURBC1",2024,0
"REGION1","DEMPUBSURBC1",2025,0
"REGION1","DEMPUBSURBC1",2026,0
"REGION1","DEMPUBSURBC1",2027,0
"REGION1","DEMPUBSURBC1",2028,0
"REGION1","DEMPUBSURBC1",2029,0
"REGION1","DEMPUBSURBC1",2030,0
"REGION1","DEMPUBSURBC1",2031,0
"REGION1","DEMPUBSURBC1",2032,0
"REGION1","DEMPUBSURBC1",2033,0
"REGION1","DEMPUBSURBC1",2034,0
"REGION1","DEMPUBSURBC1",2035,0
"REGION1","DEMPUBSURBC1",2036,0
"REGION1","DEMPUBSURBC1",2037,0
"REGION1","DEMPUBSURBC1",2038,0
"REGION1","DEMPUBSURBC1",2039,0
"REGION1","DEMPUBSURBC1",2040,0
"REGION1","DEMPUBSURBC1",2041,0
"REGION1","DEMPUBSURBC1",2042,0
"REGION1","DEMPUBSURBC1",2043,0
"REGION1","DEMPUBSURBC1",2044,0
"REGION1","DEMPUBSURBC1",2045,0
"REGION1","DEMPUBSURBC1",2046,0
"REGION1","DEMPUBSURBC1",2047,0
"REGION1","DEMPUBSURBC1",2048,0
"REGION1","DEMPUBSURBC1",2049,0
"REGION1","DEMPUBSURBC1",2050,0
"REGION1","MINPRCBC1",2020,0
"REGION1","MINPRCBC1",2021,0
"REGION1","MINPRCBC1",2022,0
"REGION1","MINPRCBC1",2023,0
"REGION1","MINPRCBC1",2024,0
"REGION1","MINPRCBC1",2025,0
"REGION1","MINPRCBC1",2026,0
"REGION1","MINPRCBC1",2027,0
"REGION1","MINPRCBC1",2028,0
"REGION1","MINPRCBC1",2029,0
"REGION1","MINPRCBC1",2030,0
"REGION1","MINPRCBC1",2031,0
"REGION1","MINPRCBC1",2032,0
"REGION1","MINPRCBC1",2033,0
"REGION1","MINPRCBC1",2034,0
"REGION1","MINPRCBC1",2035,0
"REGION1","MINPRCBC1",2036,0
"REGION1","MINPRCBC1",2037,0
"REGION1","MINPRCBC1",2038,0
"REGION1","MINPRCBC1",2039,0
"REGION1","MINPRCBC1",2040,0
"REGION1","MINPRCBC1",2041,0
"REGION1","MINPRCBC1",2042,0
"REGION1","MINPRCBC1",2043,0
"REGION1","MINPRCBC1",2044,0
"REGION1","MINPRCBC1",2045,0
"REGION1","MINPRCBC1",2046,0
"REGION1","MINPRCBC1",2047,0
"REGION1","MINPRCBC1",2048,0
"REGION1","MINPRCBC1",2049,0
"REGION1","MINPRCBC1",2050,0
"REGION1","MINLNDBC1",2020,0
"REGION1","MINLNDBC1",2021,0
"REGION1","MINLNDBC1",2022,0
"REGION1","MINLNDBC1",2023,0
"REGION1","MINLNDBC1",2024,0
"REGION1","MINLNDBC1",2025,0
"REGION1","MINLNDBC1",2026,0
"REGION1","MINLNDBC1",2027,0
"REGION1","MINLNDBC1",2028,0
"REGION1","MINLNDBC1",2029,0
"REGION1","MINLNDBC1",2030,0
"REGION1","MINLNDBC1",2031,0
"REGION1","MINLNDBC1",2032,0
"REGION1","MINLNDBC1",2033,0
"REGION1","MINLNDBC1",2034,0
"REGION1","MINLNDBC1",2035,0
"REGION1","MINLNDBC1",2036,0
"REGION1","MINLNDBC1",2037,0
"REGION1","MINLNDBC1",2038,0
"REGION1","MINLNDBC1",2039,0
"REGION1","MINLNDBC1",2040,0
"REGION1","MINLNDBC1",2041,0
"REGION1","MINLNDBC1",2042,0
"REGION1","MINLNDBC1",2043,0
"REGION1","MINLNDBC1",2044,0
"REGION1","MINLNDBC1",2045,0
"REGION1","MINLNDBC1",2046,0
"REGION1","MINLNDBC1",2047,0
"REGION1","MINLNDBC1",2048,0
"REGION1","MINLNDBC1",2049,0
"REGION1","MINLNDBC1",2050,0
"REGION1","LNDALFHIBC1",2020,0
"REGION1","LNDALFHIBC1",2021,0
"REGION1","LNDALFHIBC1",2022,0
"REGION1","LNDALFHIBC1",2023,0
"REGION1","LNDALFHIBC1",2024,0
"REGION1","LNDALFHIBC1",2025,0
"REGION1","LNDALFHIBC1",2026,0
"REGION1","LNDALFHIBC1",2027,0
"REGION1","LNDALFHIBC1",2028,0
"REGION1","LNDALFHIBC1",2029,0
"REGION1","LNDALFHIBC1",2030,0
"REGION1","LNDALFHIBC1",2031,0
"REGION1","LNDALFHIBC1",2032,0
"REGION1","LNDALFHIBC1",2033,0
"REGION1","LNDALFHIBC1",2034,0
"REGION1","LNDALFHIBC1",2035,0
"REGION1","LNDALFHIBC1",2036,0
"REGION1","LNDALFHIBC1",2037,0.603985480841537
"REGION1","LNDALFHIBC1",2038,1.21609477130533
"REGION1","LNDALFHIBC1",2039,1.72715712330408
"REGION1","LNDALFHIBC1",2040,2.24878775131203
"REGION1","LNDALFHIBC1",2041,2.83167350600448
"REGION1","LNDALFHIBC1",2042,3.31961275541023
"REGION1","LNDALFHIBC1",2043,121.468319072037
"REGION1","LNDALFHIBC1",2044,4.09914331580567
"REGION1","LNDALFHIBC1",2045,4.64866961686265
"REGION1","LNDALFHIBC1",2046,4.89700657334114
"REGION1","LNDALFHIBC1",2047,5.26815124126496
"REGION1","LNDALFHIBC1",2048,5.79675890436965
"REGION1","LNDALFHIBC1",2049,6.14320479393607
"REGION1","LNDALFHIBC1",2050,6.27798424025853
"REGION1","LNDALFIIBC1",2020,0
"REGION1","LNDALFIIBC1",2021,0
"REGION1","LNDALFIIBC1",2022,0
"REGION1","LNDALFIIBC1",2023,0
"REGION1","LNDALFIIBC1",2024,0
"REGION1","LNDALFIIBC1",2025,0
"REGION1","LNDALFIIBC1",2026,0
"REGION1","LNDALFIIBC1",2027,0
"REGION1","LNDALFIIBC1",2028,0
"REGION1","LNDALFIIBC1",2029,0
"REGION1","LNDALFIIBC1",2030,0
"REGION1","LNDALFIIBC1",2031,0
"REGION1","LNDALFIIBC1",2032,0
"REGION1","LNDALFIIBC1",2033,0
"REGION1","LNDALFIIBC1",2034,0
"REGION1","LNDALFIIBC1",2035,0
"REGION1","LNDALFIIBC1",2036,0
"REGION1","LNDALFIIBC1",2037,0
"REGION1","LNDALFIIBC1",2038,0
"REGION1","LNDALFIIBC1",2039,0
"REGION1","LNDALFIIBC1",2040,0
"REGION1","LNDALFIIBC1",2041,0
"REGION1","LNDALFIIBC1",2042,0
"REGION1","LNDALFIIBC1",2043,0
"REGION1","LNDALFIIBC1",2044,0
"REGION1","LNDALFIIBC1",2045,0
"REGION1","LNDALFIIBC1",2046,0
"REGION1","LNDALFIIBC1",2047,0
"REGION1","LNDALFIIBC1",2048,0
"REGION1","LNDALFIIBC1",2049,0
"REGION1","LNDALFIIBC1",2050,0
"REGION1","LNDALFHRBC1",2020,0
"REGION1","LNDALFHRBC1",2021,0
"REGION1","LNDALFHRBC1",2022,0
"REGION1","LNDALFHRBC1",2023,0
"REGION1","LNDALFHRBC1",2024,0
"REGION1","LNDALFHRBC1",2025,0
"REGION1","LNDALFHRBC1",2026,0
"REGION1","LNDALFHRBC1",2027,0
"REGION1","LNDALFHRBC1",2028,0
"REGION1","LNDALFHRBC1",2029,0
"REGION1","LNDALFHRBC1",2030,0
"REGION1","LNDALFHRBC1",2031,0
"REGION1","LNDALFHRBC1",2032,0
"REGION1","LNDALFHRBC1",2033,0
"REGION1","LNDALFHRBC1",2034,0
"REGION1","LNDALFHRBC1",2035,0
"REGION1","LNDALFHRBC1",2036,0
"REGION1","LNDALFHRBC1",2037,0
"REGION1","LNDALFHRBC1",2038,0
"REGION1","LNDALFHRBC1",2039,0
"REGION1","LNDALFHRBC1",2040,0
"REGION1","LNDALFHRBC1",2041,0
"REGION1","LNDALFHRBC1",2042,0
"REGION1","LNDALFHRBC1",2043,0
"REGION1","LNDALFHRBC1",2044,0
"REGION1","LNDALFHRBC1",2045,0
"REGION1","LNDALFHRBC1",2046,0
"REGION1","LNDALFHRBC1",2047,0
"REGION1","LNDALFHRBC1",2048,0
"REGION1","LNDALFHRBC1",2049,0
"REGION1","LNDALFHRBC1",2050,0
"REGION1","LNDALFIRBC1",2020,0
"REGION1","LNDALFIRBC1",2021,0
"REGION1","LNDALFIRBC1",2022,0
"REGION1","LNDALFIRBC1",2023,0
"REGION1","LNDALFIRBC1",2024,0
"REGION1","LNDALFIRBC1",2025,0
"REGION1","LNDALFIRBC1",2026,0
"REGION1","LNDALFIRBC1",2027,0
"REGION1","LNDALFIRBC1",2028,0
"REGION1","LNDALFIRBC1",2029,0
"REGION1","LNDALFIRBC1",2030,0
"REGION1","LNDALFIRBC1",2031,0
"REGION1","LNDALFIRBC1",2032,0
"REGION1","LNDALFIRBC1",2033,0
"REGION1","LNDALFIRBC1",2034,0
"REGION1","LNDALFIRBC1",2035,0
"REGION1","LNDALFIRBC1",2036,0
"REGION1","LNDALFIRBC1",2037,0
"REGION1","LNDALFIRBC1",2038,0
"REGION1","LNDALFIRBC1",2039,0
"REGION1","LNDALFIRBC1",2040,0
"REGION1","LNDALFIRBC1",2041,0
"REGION1","LNDALFIRBC1",2042,0
"REGION1","LNDALFIRBC1",2043,0
"REGION1","LNDALFIRBC1",2044,0
"REGION1","LNDALFIRBC1",2045,0
"REGION1","LNDALFIRBC1",2046,0
"REGION1","LNDALFIRBC1",2047,0
"REGION1","LNDALFIRBC1",2048,0
"REGION1","LNDALFIRBC1",2049,0
"REGION1","LNDALFIRBC1",2050,0
"REGION1","LNDALFLRBC1",2020,0
"REGION1","LNDALFLRBC1",2021,0
"REGION1","LNDALFLRBC1",2022,0
"REGION1","LNDALFLRBC1",2023,0
"REGION1","LNDALFLRBC1",2024,0
"REGION1","LNDALFLRBC1",2025,0
"REGION1","LNDALFLRBC1",2026,0
"REGION1","LNDALFLRBC1",2027,0
"REGION1","LNDALFLRBC1",2028,0
"REGION1","LNDALFLRBC1",2029,0
"REGION1","LNDALFLRBC1",2030,0
"REGION1","LNDALFLRBC1",2031,0
"REGION1","LNDALFLRBC1",2032,0
"REGION1","LNDALFLRBC1",2033,0
"REGION1","LNDALFLRBC1",2034,0
"REGION1","LNDALFLRBC1",2035,0
"REGION1","LNDALFLRBC1",2036,0
"REGION1","LNDALFLRBC1",2037,0
"REGION1","LNDALFLRBC1",2038,0
"REGION1","LNDALFLRBC1",2039,0
"REGION1","LNDALFLRBC1",2040,0
"REGION1","LNDALFLRBC1",2041,0
"REGION1","LNDALFLRBC1",2042,0
"REGION1","LNDALFLRBC1",2043,0
"REGION1","LNDALFLRBC1",2044,0
"REGION1","LNDALFLRBC1",2045,0
"REGION1","LNDALFLRBC1",2046,0
"REGION1","LNDALFLRBC1",2047,0
"REGION1","LNDALFLRBC1",2048,0
"REGION1","LNDALFLRBC1",2049,0
"REGION1","LNDALFLRBC1",2050,0
"REGION1","LNDBARHIBC1",2020,0
"REGION1","LNDBARHIBC1",2021,0
"REGION1","LNDBARHIBC1",2022,0
"REGION1","LNDBARHIBC1",2023,0
"REGION1","LNDBARHIBC1",2024,0
"REGION1","LNDBARHIBC1",2025,0
"REGION1","LNDBARHIBC1",2026,0
"REGION1","LNDBARHIBC1",2027,0
"REGION1","LNDBARHIBC1",2028,0
"REGION1","LNDBARHIBC1",2029,0
"REGION1","LNDBARHIBC1",2030,0
"REGION1","LNDBARHIBC1",2031,0
"REGION1","LNDBARHIBC1",2032,0
"REGION1","LNDBARHIBC1",2033,0
"REGION1","LNDBARHIBC1",2034,0
"REGION1","LNDBARHIBC1",2035,0
"REGION1","LNDBARHIBC1",2036,0
"REGION1","LNDBARHIBC1",2037,0
"REGION1","LNDBARHIBC1",2038,0
"REGION1","LNDBARHIBC1",2039,0
"REGION1","LNDBARHIBC1",2040,0
"REGION1","LNDBARHIBC1",2041,0
"REGION1","LNDBARHIBC1",2042,0
"REGION1","LNDBARHIBC1",2043,0
"REGION1","LNDBARHIBC1",2044,0
"REGION1","LNDBARHIBC1",2045,0
"REGION1","LNDBARHIBC1",2046,0
"REGION1","LNDBARHIBC1",2047,0
"REGION1","LNDBARHIBC1",2048,0
"REGION1","LNDBARHIBC1",2049,0
"REGION1","LNDBARHIBC1",2050,0
"REGION1","LNDBARIIBC1",2020,0
"REGION1","LNDBARIIBC1",2021,0
"REGION1","LNDBARIIBC1",2022,0
"REGION1","LNDBARIIBC1",2023,0
"REGION1","LNDBARIIBC1",2024,0
"REGION1","LNDBARIIBC1",2025,0
"REGION1","LNDBARIIBC1",2026,0
"REGION1","LNDBARIIBC1",2027,0
"REGION1","LNDBARIIBC1",2028,0
"REGION1","LNDBARIIBC1",2029,0
"REGION1","LNDBARIIBC1",2030,0
"REGION1","LNDBARIIBC1",2031,0
"REGION1","LNDBARIIBC1",2032,0
"REGION1","LNDBARIIBC1",2033,0
"REGION1","LNDBARIIBC1",2034,0
"REGION1","LNDBARIIBC1",2035,0
"REGION1","LNDBARIIBC1",2036,0
"REGION1","LNDBARIIBC1",2037,0
"REGION1","LNDBARIIBC1",2038,0
"REGION1","LNDBARIIBC1",2039,0
"REGION1","LNDBARIIBC1",2040,0
"REGION1","LNDBARIIBC1",2041,0
"REGION1","LNDBARIIBC1",2042,0
"REGION1","LNDBARIIBC1",2043,0
"REGION1","LNDBARIIBC1",2044,0
"REGION1","LNDBARIIBC1",2045,0
"REGION1","LNDBARIIBC1",2046,0
"REGION1","LNDBARIIBC1",2047,0
"REGION1","LNDBARIIBC1",2048,0
"REGION1","LNDBARIIBC1",2049,0
"REGION1","LNDBARIIBC1",2050,0
"REGION1","LNDBARHRBC1",2020,0
"REGION1","LNDBARHRBC1",2021,0
"REGION1","LNDBARHRBC1",2022,0
"REGION1","LNDBARHRBC1",2023,0
"REGION1","LNDBARHRBC1",2024,0
"REGION1","LNDBARHRBC1",2025,0
"REGION1","LNDBARHRBC1",2026,0
"REGION1","LNDBARHRBC1",2027,0
"REGION1","LNDBARHRBC1",2028,0
"REGION1","LNDBARHRBC1",2029,0
"REGION1","LNDBARHRBC1",2030,0
"REGION1","LNDBARHRBC1",2031,0
"REGION1","LNDBARHRBC1",2032,0
"REGION1","LNDBARHRBC1",2033,0
"REGION1","LNDBARHRBC1",2034,0
"REGION1","LNDBARHRBC1",2035,0
"REGION1","LNDBARHRBC1",2036,0
"REGION1","LNDBARHRBC1",2037,0.0057185012550126
"REGION1","LNDBARHRBC1",2038,0.0111646929264529
"REGION1","LNDBARHRBC1",2039,0.0245273132060233
"REGION1","LNDBARHRBC1",2040,0.021291398528678
"REGION1","LNDBARHRBC1",2041,0.0259960236632777
"REGION1","LNDBARHRBC1",2042,0.0304766190295623
"REGION1","LNDBARHRBC1",2043,0.0347438527117392
"REGION1","LNDBARHRBC1",2044,0.255533622030551
"REGION1","LNDBARHRBC1",2045,0.347889280903336
"REGION1","LNDBARHRBC1",2046,0.354938311133849
"REGION1","LNDBARHRBC1",2047,0.381492811091726
"REGION1","LNDBARHRBC1",2048,0.407409422344363
"REGION1","LNDBARHRBC1",2049,0.431646647739659
"REGION1","LNDBARHRBC1",2050,0.484484731850853
"REGION1","LNDBARIRBC1",2020,0
"REGION1","LNDBARIRBC1",2021,0
"REGION1","LNDBARIRBC1",2022,0
"REGION1","LNDBARIRBC1",2023,0
"REGION1","LNDBARIRBC1",2024,0
"REGION1","LNDBARIRBC1",2025,0
"REGION1","LNDBARIRBC1",2026,0
"REGION1","LNDBARIRBC1",2027,0
"REGION1","LNDBARIRBC1",2028,0
"REGION1","LNDBARIRBC1",2029,0
"REGION1","LNDBARIRBC1",2030,0
"REGION1","LNDBARIRBC1",2031,0
"REGION1","LNDBARIRBC1",2032,0
"REGION1","LNDBARIRBC1",2033,0
"REGION1","LNDBARIRBC1",2034,0
"REGION1","LNDBARIRBC1",2035,0
"REGION1","LNDBARIRBC1",2036,0
"REGION1","LNDBARIRBC1",2037,0
"REGION1","LNDBARIRBC1",2038,0
"REGION1","LNDBARIRBC1",2039,0
"REGION1","LNDBARIRBC1",2040,0
"REGION1","LNDBARIRBC1",2041,0
"REGION1","LNDBARIRBC1",2042,0
"REGION1","LNDBARIRBC1",2043,0
"REGION1","LNDBARIRBC1",2044,0
"REGION1","LNDBARIRBC1",2045,0
"REGION1","LNDBARIRBC1",2046,0
"REGION1","LNDBARIRBC1",2047,0
"REGION1","LNDBARIRBC1",2048,0
"REGION1","LNDBARIRBC1",2049,0
"REGION1","LNDBARIRBC1",2050,0
"REGION1","LNDBARLRBC1",2020,0
"REGION1","LNDBARLRBC1",2021,0
"REGION1","LNDBARLRBC1",2022,0
"REGION1","LNDBARLRBC1",2023,0
"REGION1","LNDBARLRBC1",2024,0
"REGION1","LNDBARLRBC1",2025,0
"REGION1","LNDBARLRBC1",2026,0
"REGION1","LNDBARLRBC1",2027,0
"REGION1","LNDBARLRBC1",2028,0
"REGION1","LNDBARLRBC1",2029,0
"REGION1","LNDBARLRBC1",2030,0
"REGION1","LNDBARLRBC1",2031,0
"REGION1","LNDBARLRBC1",2032,0
"REGION1","LNDBARLRBC1",2033,0
"REGION1","LNDBARLRBC1",2034,0
"REGION1","LNDBARLRBC1",2035,0
"REGION1","LNDBARLRBC1",2036,0
"REGION1","LNDBARLRBC1",2037,0
"REGION1","LNDBARLRBC1",2038,0
"REGION1","LNDBARLRBC1",2039,0
"REGION1","LNDBARLRBC1",2040,0
"REGION1","LNDBARLRBC1",2041,0
"REGION1","LNDBARLRBC1",2042,0
"REGION1","LNDBARLRBC1",2043,0
"REGION1","LNDBARLRBC1",2044,0
"REGION1","LNDBARLRBC1",2045,0
"REGION1","LNDBARLRBC1",2046,0
"REGION1","LNDBARLRBC1",2047,0
"REGION1","LNDBARLRBC1",2048,0
"REGION1","LNDBARLRBC1",2049,0
"REGION1","LNDBARLRBC1",2050,0
"REGION1","LNDMAIHIBC1",2020,0
"REGION1","LNDMAIHIBC1",2021,0
"REGION1","LNDMAIHIBC1",2022,0
"REGION1","LNDMAIHIBC1",2023,0
"REGION1","LNDMAIHIBC1",2024,0
"REGION1","LNDMAIHIBC1",2025,0
"REGION1","LNDMAIHIBC1",2026,0
"REGION1","LNDMAIHIBC1",2027,0
"REGION1","LNDMAIHIBC1",2028,0
"REGION1","LNDMAIHIBC1",2029,0
"REGION1","LNDMAIHIBC1",2030,0
"REGION1","LNDMAIHIBC1",2031,0
"REGION1","LNDMAIHIBC1",2032,0
"REGION1","LNDMAIHIBC1",2033,0
"REGION1","LNDMAIHIBC1",2034,0
"REGION1","LNDMAIHIBC1",2035,0
"REGION1","LNDMAIHIBC1",2036,0
"REGION1","LNDMAIHIBC1",2037,0.419213437867459
"REGION1","LNDMAIHIBC1",2038,0.784563349605092
"REGION1","LNDMAIHIBC1",2039,0.9894073335217
"REGION1","LNDMAIHIBC1",2040,0.568035526580729
"REGION1","LNDMAIHIBC1",2041,3.33210989194979
"REGION1","LNDMAIHIBC1",2042,1.84414052682793
"REGION1","LNDMAIHIBC1",2043,5.62896315000542
"REGION1","LNDMAIHIBC1",2044,4.53688371224337
"REGION1","LNDMAIHIBC1",2045,2.82295644785321
"REGION1","LNDMAIHIBC1",2046,5.94314590294926
"REGION1","LNDMAIHIBC1",2047,2.25001137466601
"REGION1","LNDMAIHIBC1",2048,4.93992452220609
"REGION1","LNDMAIHIBC1",2049,3.095007801431
"REGION1","LNDMAIHIBC1",2050,123.934230360413
"REGION1","LNDMAIIIBC1",2020,0
"REGION1","LNDMAIIIBC1",2021,0
"REGION1","LNDMAIIIBC1",2022,0
"REGION1","LNDMAIIIBC1",2023,0
"REGION1","LNDMAIIIBC1",2024,0
"REGION1","LNDMAIIIBC1",2025,0
"REGION1","LNDMAIIIBC1",2026,0
"REGION1","LNDMAIIIBC1",2027,0
"REGION1","LNDMAIIIBC1",2028,0
"REGION1","LNDMAIIIBC1",2029,0
"REGION1","LNDMAIIIBC1",2030,0
"REGION1","LNDMAIIIBC1",2031,0
"REGION1","LNDMAIIIBC1",2032,0
"REGION1","LNDMAIIIBC1",2033,0
"REGION1","LNDMAIIIBC1",2034,0
"REGION1","LNDMAIIIBC1",2035,0
"REGION1","LNDMAIIIBC1",2036,0
"REGION1","LNDMAIIIBC1",2037,0
"REGION1","LNDMAIIIBC1",2038,0
"REGION1","LNDMAIIIBC1",2039,0
"REGION1","LNDMAIIIBC1",2040,0
"REGION1","LNDMAIIIBC1",2041,0
"REGION1","LNDMAIIIBC1",2042,0
"REGION1","LNDMAIIIBC1",2043,0
"REGION1","LNDMAIIIBC1",2044,0
"REGION1","LNDMAIIIBC1",2045,0
"REGION1","LNDMAIIIBC1",2046,0
"REGION1","LNDMAIIIBC1",2047,0
"REGION1","LNDMAIIIBC1",2048,0
"REGION1","LNDMAIIIBC1",2049,0
"REGION1","LNDMAIIIBC1",2050,0
"REGION1","LNDMAIHRBC1",2020,0
"REGION1","LNDMAIHRBC1",2021,0
"REGION1","LNDMAIHRBC1",2022,0
"REGION1","LNDMAIHRBC1",2023,0
"REGION1","LNDMAIHRBC1",2024,0
"REGION1","LNDMAIHRBC1",2025,0
"REGION1","LNDMAIHRBC1",2026,0
"REGION1","LNDMAIHRBC1",2027,0
"REGION1","LNDMAIHRBC1",2028,0
"REGION1","LNDMAIHRBC1",2029,0
"REGION1","LNDMAIHRBC1",2030,0
"REGION1","LNDMAIHRBC1",2031,0
"REGION1","LNDMAIHRBC1",2032,0
"REGION1","LNDMAIHRBC1",2033,0
"REGION1","LNDMAIHRBC1",2034,0
"REGION1","LNDMAIHRBC1",2035,0
"REGION1","LNDMAIHRBC1",2036,0
"REGION1","LNDMAIHRBC1",2037,0
"REGION1","LNDMAIHRBC1",2038,0
"REGION1","LNDMAIHRBC1",2039,0
"REGION1","LNDMAIHRBC1",2040,0
"REGION1","LNDMAIHRBC1",2041,0
"REGION1","LNDMAIHRBC1",2042,0
"REGION1","LNDMAIHRBC1",2043,0
"REGION1","LNDMAIHRBC1",2044,0
"REGION1","LNDMAIHRBC1",2045,0
"REGION1","LNDMAIHRBC1",2046,0
"REGION1","LNDMAIHRBC1",2047,0
"REGION1","LNDMAIHRBC1",2048,0
"REGION1","LNDMAIHRBC1",2049,0
"REGION1","LNDMAIHRBC1",2050,0
"REGION1","LNDMAIIRBC1",2020,0
"REGION1","LNDMAIIRBC1",2021,0
"REGION1","LNDMAIIRBC1",2022,0
"REGION1","LNDMAIIRBC1",2023,0
"REGION1","LNDMAIIRBC1",2024,0
"REGION1","LNDMAIIRBC1",2025,0
"REGION1","LNDMAIIRBC1",2026,0
"REGION1","LNDMAIIRBC1",2027,0
"REGION1","LNDMAIIRBC1",2028,0
"REGION1","LNDMAIIRBC1",2029,0
"REGION1","LNDMAIIRBC1",2030,0
"REGION1","LNDMAIIRBC1",2031,0
"REGION1","LNDMAIIRBC1",2032,0
"REGION1","LNDMAIIRBC1",2033,0
"REGION1","LNDMAIIRBC1",2034,0
"REGION1","LNDMAIIRBC1",2035,0
"REGION1","LNDMAIIRBC1",2036,0
"REGION1","LNDMAIIRBC1",2037,0
"REGION1","LNDMAIIRBC1",2038,0
"REGION1","LNDMAIIRBC1",2039,0
"REGION1","LNDMAIIRBC1",2040,0
"REGION1","LNDMAIIRBC1",2041,0
"REGION1","LNDMAIIRBC1",2042,0
"REGION1","LNDMAIIRBC1",2043,0
"REGION1","LNDMAIIRBC1",2044,0
"REGION1","LNDMAIIRBC1",2045,0
"REGION1","LNDMAIIRBC1",2046,0
"REGION1","LNDMAIIRBC1",2047,0
"REGION1","LNDMAIIRBC1",2048,0
"REGION1","LNDMAIIRBC1",2049,0
"REGION1","LNDMAIIRBC1",2050,0
"REGION1","LNDMAILRBC1",2020,0
"REGION1","LNDMAILRBC1",2021,0
"REGION1","LNDMAILRBC1",2022,0
"REGION1","LNDMAILRBC1",2023,0
"REGION1","LNDMAILRBC1",2024,0
"REGION1","LNDMAILRBC1",2025,0
"REGION1","LNDMAILRBC1",2026,0
"REGION1","LNDMAILRBC1",2027,0
"REGION1","LNDMAILRBC1",2028,0
"REGION1","LNDMAILRBC1",2029,0
"REGION1","LNDMAILRBC1",2030,0
"REGION1","LNDMAILRBC1",2031,0
"REGION1","LNDMAILRBC1",2032,0
"REGION1","LNDMAILRBC1",2033,0
"REGION1","LNDMAILRBC1",2034,0
"REGION1","LNDMAILRBC1",2035,0
"REGION1","LNDMAILRBC1",2036,0
"REGION1","LNDMAILRBC1",2037,0
"REGION1","LNDMAILRBC1",2038,0
"REGION1","LNDMAILRBC1",2039,0
"REGION1","LNDMAILRBC1",2040,0
"REGION1","LNDMAILRBC1",2041,0
"REGION1","LNDMAILRBC1",2042,0
"REGION1","LNDMAILRBC1",2043,0
"REGION1","LNDMAILRBC1",2044,0
"REGION1","LNDMAILRBC1",2045,0
"REGION1","LNDMAILRBC1",2046,0
"REGION1","LNDMAILRBC1",2047,0
"REGION1","LNDMAILRBC1",2048,0
"REGION1","LNDMAILRBC1",2049,0
"REGION1","LNDMAILRBC1",2050,0
"REGION1","LNDOATHIBC1",2020,0
"REGION1","LNDOATHIBC1",2021,0
"REGION1","LNDOATHIBC1",2022,0
"REGION1","LNDOATHIBC1",2023,0
"REGION1","LNDOATHIBC1",2024,0
"REGION1","LNDOATHIBC1",2025,0
"REGION1","LNDOATHIBC1",2026,0
"REGION1","LNDOATHIBC1",2027,0
"REGION1","LNDOATHIBC1",2028,0
"REGION1","LNDOATHIBC1",2029,0
"REGION1","LNDOATHIBC1",2030,0
"REGION1","LNDOATHIBC1",2031,0
"REGION1","LNDOATHIBC1",2032,0
"REGION1","LNDOATHIBC1",2033,0
"REGION1","LNDOATHIBC1",2034,0
"REGION1","LNDOATHIBC1",2035,0
"REGION1","LNDOATHIBC1",2036,0
"REGION1","LNDOATHIBC1",2037,0.00556996875488238
"REGION1","LNDOATHIBC1",2038,0.0108747009023893
"REGION1","LNDOATHIBC1",2039,0.0318536535143161
"REGION1","LNDOATHIBC1",2040,0.0843551453250681
"REGION1","LNDOATHIBC1",2041,0.225247425505038
"REGION1","LNDOATHIBC1",2042,0.263902872335622
"REGION1","LNDOATHIBC1",2043,0.334795588810207
"REGION1","LNDOATHIBC1",2044,0.374009439868243
"REGION1","LNDOATHIBC1",2045,0.369729085887625
"REGION1","LNDOATHIBC1",2046,0.401613963800164
"REGION1","LNDOATHIBC1",2047,0.529038928186826
"REGION1","LNDOATHIBC1",2048,0.461267462501531
"REGION1","LNDOATHIBC1",2049,0.488105371736682
"REGION1","LNDOATHIBC1",2050,0.573043784456658
"REGION1","LNDOATIIBC1",2020,0
"REGION1","LNDOATIIBC1",2021,0
"REGION1","LNDOATIIBC1",2022,0
"REGION1","LNDOATIIBC1",2023,0
"REGION1","LNDOATIIBC1",2024,0
"REGION1","LNDOATIIBC1",2025,0
"REGION1","LNDOATIIBC1",2026,0
"REGION1","LNDOATIIBC1",2027,0
