r,t,l,y,RateOfTotalActivity
REGION1,LNDOATIIBC1,SEA4N,2029,0.0002
REGION1,LNDOATIIBC1,SEA4N,2030,0.0002
REGION1,LNDOATIIBC1,SEA4N,2031,0.0001
REGION1,LNDOATIIBC1,SEA4N,2032,0.0001
REGION1,LNDOATIIBC1,SEA4N,2033,0.0001
REGION1,LNDOATIIBC1,SEA4N,2034,0.0
REGION1,LNDOATIRBC1,SEA1D,2025,0.0361
REGION1,LNDOATIRBC1,SEA1D,2026,0.0325
REGION1,LNDOATIRBC1,SEA1D,2027,0.0288
REGION1,LNDOATIRBC1,SEA1D,2028,0.0253
REGION1,LNDOATIRBC1,SEA1D,2029,0.0216
REGION1,LNDOATIRBC1,SEA1D,2030,0.018
REGION1,LNDOATIRBC1,SEA1D,2031,0.0144
REGION1,LNDOATIRBC1,SEA1D,2032,0.0108
REGION1,LNDOATIRBC1,SEA1D,2033,0.0072
REGION1,LNDOATIRBC1,SEA1D,2034,0.0036
REGION1,LNDOATIRBC1,SEA1N,2024,0.0397
REGION1,LNDOATIRBC1,SEA1N,2025,0.0361
REGION1,LNDOATIRBC1,SEA1N,2026,0.0325
REGION1,LNDOATIRBC1,SEA1N,2027,0.0288
REGION1,LNDOATIRBC1,SEA1N,2028,0.0253
REGION1,LNDOATIRBC1,SEA1N,2029,0.0216
REGION1,LNDOATIRBC1,SEA1N,2030,0.018
REGION1,LNDOATIRBC1,SEA1N,2031,0.0144
REGION1,LNDOATIRBC1,SEA1N,2032,0.0108
REGION1,LNDOATIRBC1,SEA1N,2033,0.0072
REGION1,LNDOATIRBC1,SEA1N,2034,0.0036
REGION1,LNDOATIRBC1,SEA2D,2025,0.0361
REGION1,LNDOATIRBC1,SEA2D,2026,0.0325
REGION1,LNDOATIRBC1,SEA2D,2027,0.0288
REGION1,LNDOATIRBC1,SEA2D,2028,0.0253
REGION1,LNDOATIRBC1,SEA2D,2029,0.0216
REGION1,LNDOATIRBC1,SEA2D,2030,0.018
REGION1,LNDOATIRBC1,SEA2D,2031,0.0144
REGION1,LNDOATIRBC1,SEA2D,2032,0.0108
REGION1,LNDOATIRBC1,SEA2D,2033,0.0072
REGION1,LNDOATIRBC1,SEA2D,2034,0.0036
REGION1,LNDOATIRBC1,SEA2N,2024,0.0016
REGION1,LNDOATIRBC1,SEA2N,2025,0.0361
REGION1,LNDOATIRBC1,SEA2N,2026,0.0325
REGION1,LNDOATIRBC1,SEA2N,2027,0.0288
REGION1,LNDOATIRBC1,SEA2N,2028,0.0253
REGION1,LNDOATIRBC1,SEA2N,2029,0.0216
REGION1,LNDOATIRBC1,SEA2N,2030,0.018
REGION1,LNDOATIRBC1,SEA2N,2031,0.0144
REGION1,LNDOATIRBC1,SEA2N,2032,0.0108
REGION1,LNDOATIRBC1,SEA2N,2033,0.0072
REGION1,LNDOATIRBC1,SEA2N,2034,0.0036
REGION1,LNDOATIRBC1,SEA3D,2025,0.0361
REGION1,LNDOATIRBC1,SEA3D,2026,0.0325
REGION1,LNDOATIRBC1,SEA3D,2027,0.0288
REGION1,LNDOATIRBC1,SEA3D,2028,0.0253
REGION1,LNDOATIRBC1,SEA3D,2029,0.0216
REGION1,LNDOATIRBC1,SEA3D,2030,0.018
REGION1,LNDOATIRBC1,SEA3D,2031,0.0144
REGION1,LNDOATIRBC1,SEA3D,2032,0.0108
REGION1,LNDOATIRBC1,SEA3D,2033,0.0072
REGION1,LNDOATIRBC1,SEA3D,2034,0.0036
REGION1,LNDOATIRBC1,SEA3N,2024,0.0397
REGION1,LNDOATIRBC1,SEA3N,2025,0.0361
REGION1,LNDOATIRBC1,SEA3N,2026,0.0325
REGION1,LNDOATIRBC1,SEA3N,2027,0.0288
REGION1,LNDOATIRBC1,SEA3N,2028,0.0253
REGION1,LNDOATIRBC1,SEA3N,2029,0.0216
REGION1,LNDOATIRBC1,SEA3N,2030,0.018
REGION1,LNDOATIRBC1,SEA3N,2031,0.0144
REGION1,LNDOATIRBC1,SEA3N,2032,0.0108
REGION1,LNDOATIRBC1,SEA3N,2033,0.0072
REGION1,LNDOATIRBC1,SEA3N,2034,0.0036
REGION1,LNDOATIRBC1,SEA4D,2024,0.0187
REGION1,LNDOATIRBC1,SEA4D,2025,0.0361
REGION1,LNDOATIRBC1,SEA4D,2026,0.0325
REGION1,LNDOATIRBC1,SEA4D,2027,0.0288
REGION1,LNDOATIRBC1,SEA4D,2028,0.0253
REGION1,LNDOATIRBC1,SEA4D,2029,0.0216
REGION1,LNDOATIRBC1,SEA4D,2030,0.018
REGION1,LNDOATIRBC1,SEA4D,2031,0.0144
REGION1,LNDOATIRBC1,SEA4D,2032,0.0108
REGION1,LNDOATIRBC1,SEA4D,2033,0.0072
REGION1,LNDOATIRBC1,SEA4D,2034,0.0036
REGION1,LNDOATIRBC1,SEA4N,2024,0.0397
REGION1,LNDOATIRBC1,SEA4N,2025,0.0361
REGION1,LNDOATIRBC1,SEA4N,2026,0.0325
REGION1,LNDOATIRBC1,SEA4N,2027,0.0288
REGION1,LNDOATIRBC1,SEA4N,2028,0.0253
REGION1,LNDOATIRBC1,SEA4N,2029,0.0216
REGION1,LNDOATIRBC1,SEA4N,2030,0.018
REGION1,LNDOATIRBC1,SEA4N,2031,0.0144
REGION1,LNDOATIRBC1,SEA4N,2032,0.0108
REGION1,LNDOATIRBC1,SEA4N,2033,0.0072
REGION1,LNDOATIRBC1,SEA4N,2034,0.0036
REGION1,LNDOTHHIBC1,SEA1D,2020,0.3846
REGION1,LNDOTHHIBC1,SEA1D,2021,0.359
REGION1,LNDOTHHIBC1,SEA1D,2022,0.3333
REGION1,LNDOTHHIBC1,SEA1D,2023,0.3077
REGION1,LNDOTHHIBC1,SEA1D,2024,0.2821
REGION1,LNDOTHHIBC1,SEA1D,2025,0.2564
REGION1,LNDOTHHIBC1,SEA1D,2026,0.2308
REGION1,LNDOTHHIBC1,SEA1D,2027,0.2051
REGION1,LNDOTHHIBC1,SEA1D,2028,0.1795
REGION1,LNDOTHHIBC1,SEA1D,2029,0.1538
REGION1,LNDOTHHIBC1,SEA1D,2030,0.1282
REGION1,LNDOTHHIBC1,SEA1D,2031,0.1026
REGION1,LNDOTHHIBC1,SEA1D,2032,0.0769
REGION1,LNDOTHHIBC1,SEA1D,2033,0.0513
REGION1,LNDOTHHIBC1,SEA1D,2034,0.0256
REGION1,LNDOTHHIBC1,SEA1N,2020,0.3846
REGION1,LNDOTHHIBC1,SEA1N,2021,0.359
REGION1,LNDOTHHIBC1,SEA1N,2022,0.3333
REGION1,LNDOTHHIBC1,SEA1N,2023,0.3077
REGION1,LNDOTHHIBC1,SEA1N,2024,0.2821
REGION1,LNDOTHHIBC1,SEA1N,2025,0.2564
REGION1,LNDOTHHIBC1,SEA1N,2026,0.2308
REGION1,LNDOTHHIBC1,SEA1N,2027,0.2051
REGION1,LNDOTHHIBC1,SEA1N,2028,0.1795
REGION1,LNDOTHHIBC1,SEA1N,2029,0.1538
REGION1,LNDOTHHIBC1,SEA1N,2030,0.1282
REGION1,LNDOTHHIBC1,SEA1N,2031,0.1026
REGION1,LNDOTHHIBC1,SEA1N,2032,0.0769
REGION1,LNDOTHHIBC1,SEA1N,2033,0.0513
REGION1,LNDOTHHIBC1,SEA1N,2034,0.0256
REGION1,LNDOTHHIBC1,SEA2D,2020,0.3846
REGION1,LNDOTHHIBC1,SEA2D,2021,0.359
REGION1,LNDOTHHIBC1,SEA2D,2022,0.3333
REGION1,LNDOTHHIBC1,SEA2D,2023,0.3077
REGION1,LNDOTHHIBC1,SEA2D,2024,0.2821
REGION1,LNDOTHHIBC1,SEA2D,2025,0.2564
REGION1,LNDOTHHIBC1,SEA2D,2026,0.2308
REGION1,LNDOTHHIBC1,SEA2D,2027,0.2051
REGION1,LNDOTHHIBC1,SEA2D,2028,0.1795
REGION1,LNDOTHHIBC1,SEA2D,2029,0.1538
REGION1,LNDOTHHIBC1,SEA2D,2030,0.1282
REGION1,LNDOTHHIBC1,SEA2D,2031,0.1026
REGION1,LNDOTHHIBC1,SEA2D,2032,0.0769
REGION1,LNDOTHHIBC1,SEA2D,2033,0.0513
REGION1,LNDOTHHIBC1,SEA2D,2034,0.0256
REGION1,LNDOTHHIBC1,SEA2N,2020,0.3846
REGION1,LNDOTHHIBC1,SEA2N,2021,0.359
REGION1,LNDOTHHIBC1,SEA2N,2022,0.3333
REGION1,LNDOTHHIBC1,SEA2N,2023,0.3077
REGION1,LNDOTHHIBC1,SEA2N,2024,0.2821
REGION1,LNDOTHHIBC1,SEA2N,2025,0.2564
REGION1,LNDOTHHIBC1,SEA2N,2026,0.2308
REGION1,LNDOTHHIBC1,SEA2N,2027,0.2051
REGION1,LNDOTHHIBC1,SEA2N,2028,0.1795
REGION1,LNDOTHHIBC1,SEA2N,2029,0.1538
REGION1,LNDOTHHIBC1,SEA2N,2030,0.1282
REGION1,LNDOTHHIBC1,SEA2N,2031,0.1026
REGION1,LNDOTHHIBC1,SEA2N,2032,0.0769
REGION1,LNDOTHHIBC1,SEA2N,2033,0.0513
REGION1,LNDOTHHIBC1,SEA2N,2034,0.0256
REGION1,LNDOTHHIBC1,SEA3D,2020,0.3846
REGION1,LNDOTHHIBC1,SEA3D,2021,0.359
REGION1,LNDOTHHIBC1,SEA3D,2022,0.3333
REGION1,LNDOTHHIBC1,SEA3D,2023,0.3077
REGION1,LNDOTHHIBC1,SEA3D,2024,0.2821
REGION1,LNDOTHHIBC1,SEA3D,2025,0.2564
REGION1,LNDOTHHIBC1,SEA3D,2026,0.2308
REGION1,LNDOTHHIBC1,SEA3D,2027,0.2051
REGION1,LNDOTHHIBC1,SEA3D,2028,0.1795
REGION1,LNDOTHHIBC1,SEA3D,2029,0.1538
REGION1,LNDOTHHIBC1,SEA3D,2030,0.1282
REGION1,LNDOTHHIBC1,SEA3D,2031,0.1026
REGION1,LNDOTHHIBC1,SEA3D,2032,0.0769
REGION1,LNDOTHHIBC1,SEA3D,2033,0.0513
REGION1,LNDOTHHIBC1,SEA3D,2034,0.0256
REGION1,LNDOTHHIBC1,SEA3N,2020,0.3846
REGION1,LNDOTHHIBC1,SEA3N,2021,0.359
REGION1,LNDOTHHIBC1,SEA3N,2022,0.3333
REGION1,LNDOTHHIBC1,SEA3N,2023,0.3077
REGION1,LNDOTHHIBC1,SEA3N,2024,0.2821
REGION1,LNDOTHHIBC1,SEA3N,2025,0.2564
REGION1,LNDOTHHIBC1,SEA3N,2026,0.2308
REGION1,LNDOTHHIBC1,SEA3N,2027,0.2051
REGION1,LNDOTHHIBC1,SEA3N,2028,0.1795
REGION1,LNDOTHHIBC1,SEA3N,2029,0.1538
REGION1,LNDOTHHIBC1,SEA3N,2030,0.1282
REGION1,LNDOTHHIBC1,SEA3N,2031,0.1026
REGION1,LNDOTHHIBC1,SEA3N,2032,0.0769
REGION1,LNDOTHHIBC1,SEA3N,2033,0.0513
REGION1,LNDOTHHIBC1,SEA3N,2034,0.0256
REGION1,LNDOTHHIBC1,SEA4D,2020,0.3846
REGION1,LNDOTHHIBC1,SEA4D,2021,0.359
REGION1,LNDOTHHIBC1,SEA4D,2022,0.3333
REGION1,LNDOTHHIBC1,SEA4D,2023,0.3077
REGION1,LNDOTHHIBC1,SEA4D,2024,0.2821
REGION1,LNDOTHHIBC1,SEA4D,2025,0.2564
REGION1,LNDOTHHIBC1,SEA4D,2026,0.2308
REGION1,LNDOTHHIBC1,SEA4D,2027,0.2051
REGION1,LNDOTHHIBC1,SEA4D,2028,0.1795
REGION1,LNDOTHHIBC1,SEA4D,2029,0.1538
REGION1,LNDOTHHIBC1,SEA4D,2030,0.1282
REGION1,LNDOTHHIBC1,SEA4D,2031,0.1026
REGION1,LNDOTHHIBC1,SEA4D,2032,0.0769
REGION1,LNDOTHHIBC1,SEA4D,2033,0.0513
REGION1,LNDOTHHIBC1,SEA4D,2034,0.0256
REGION1,LNDOTHHIBC1,SEA4N,2020,0.3846
REGION1,LNDOTHHIBC1,SEA4N,2021,0.359
REGION1,LNDOTHHIBC1,SEA4N,2022,0.3333
REGION1,LNDOTHHIBC1,SEA4N,2023,0.3077
REGION1,LNDOTHHIBC1,SEA4N,2024,0.2821
REGION1,LNDOTHHIBC1,SEA4N,2025,0.2564
REGION1,LNDOTHHIBC1,SEA4N,2026,0.2308
REGION1,LNDOTHHIBC1,SEA4N,2027,0.2051
REGION1,LNDOTHHIBC1,SEA4N,2028,0.1795
REGION1,LNDOTHHIBC1,SEA4N,2029,0.1538
REGION1,LNDOTHHIBC1,SEA4N,2030,0.1282
REGION1,LNDOTHHIBC1,SEA4N,2031,0.1026
REGION1,LNDOTHHIBC1,SEA4N,2032,0.0769
REGION1,LNDOTHHIBC1,SEA4N,2033,0.0513
REGION1,LNDOTHHIBC1,SEA4N,2034,0.0256
REGION1,LNDOTHIIBC1,SEA1D,2020,2.5399
REGION1,LNDOTHIIBC1,SEA1D,2021,2.9894
REGION1,LNDOTHIIBC1,SEA1D,2022,3.0572
REGION1,LNDOTHIIBC1,SEA1D,2023,3.1251
REGION1,LNDOTHIIBC1,SEA1D,2024,3.2154
REGION1,LNDOTHIIBC1,SEA1D,2025,3.2496
REGION1,LNDOTHIIBC1,SEA1D,2026,3.3287
REGION1,LNDOTHIIBC1,SEA1D,2027,3.419
REGION1,LNDOTHIIBC1,SEA1D,2028,3.5317
REGION1,LNDOTHIIBC1,SEA1D,2029,3.5996
REGION1,LNDOTHIIBC1,SEA1D,2030,3.7236
REGION1,LNDOTHIIBC1,SEA1D,2031,3.8251
REGION1,LNDOTHIIBC1,SEA1D,2032,3.8593
REGION1,LNDOTHIIBC1,SEA1D,2033,3.9496
REGION1,LNDOTHIIBC1,SEA1D,2034,4.0399
REGION1,LNDOTHIIBC1,SEA1D,2035,4.1302
REGION1,LNDOTHIIBC1,SEA1D,2036,4.1975
REGION1,LNDOTHIIBC1,SEA1D,2037,4.2536
REGION1,LNDOTHIIBC1,SEA1D,2038,4.2985
REGION1,LNDOTHIIBC1,SEA1D,2039,4.3547
REGION1,LNDOTHIIBC1,SEA1D,2040,4.3996
REGION1,LNDOTHIIBC1,SEA1D,2041,4.4557
REGION1,LNDOTHIIBC1,SEA1D,2042,4.5006
REGION1,LNDOTHIIBC1,SEA1D,2043,4.5679
REGION1,LNDOTHIIBC1,SEA1D,2044,4.6128
REGION1,LNDOTHIIBC1,SEA1D,2045,4.6689
REGION1,LNDOTHIIBC1,SEA1D,2046,4.725
REGION1,LNDOTHIIBC1,SEA1D,2047,4.7699
REGION1,LNDOTHIIBC1,SEA1D,2048,4.826
REGION1,LNDOTHIIBC1,SEA1D,2049,4.8822
REGION1,LNDOTHIIBC1,SEA1D,2050,4.9383
REGION1,LNDOTHIIBC1,SEA1N,2020,2.5399
REGION1,LNDOTHIIBC1,SEA1N,2021,2.9894
REGION1,LNDOTHIIBC1,SEA1N,2022,3.0572
REGION1,LNDOTHIIBC1,SEA1N,2023,3.1251
REGION1,LNDOTHIIBC1,SEA1N,2024,3.2154
REGION1,LNDOTHIIBC1,SEA1N,2025,3.2496
REGION1,LNDOTHIIBC1,SEA1N,2026,3.3287
REGION1,LNDOTHIIBC1,SEA1N,2027,3.419
REGION1,LNDOTHIIBC1,SEA1N,2028,3.5317
REGION1,LNDOTHIIBC1,SEA1N,2029,3.5996
REGION1,LNDOTHIIBC1,SEA1N,2030,3.7236
REGION1,LNDOTHIIBC1,SEA1N,2031,3.8251
REGION1,LNDOTHIIBC1,SEA1N,2032,3.8593
REGION1,LNDOTHIIBC1,SEA1N,2033,3.9496
REGION1,LNDOTHIIBC1,SEA1N,2034,4.0399
REGION1,LNDOTHIIBC1,SEA1N,2035,4.1302
REGION1,LNDOTHIIBC1,SEA1N,2036,4.1975
REGION1,LNDOTHIIBC1,SEA1N,2037,4.2536
REGION1,LNDOTHIIBC1,SEA1N,2038,4.2985
REGION1,LNDOTHIIBC1,SEA1N,2039,4.3547
REGION1,LNDOTHIIBC1,SEA1N,2040,4.3996
REGION1,LNDOTHIIBC1,SEA1N,2041,4.4557
REGION1,LNDOTHIIBC1,SEA1N,2042,4.5006
REGION1,LNDOTHIIBC1,SEA1N,2043,4.5679
REGION1,LNDOTHIIBC1,SEA1N,2044,4.6128
REGION1,LNDOTHIIBC1,SEA1N,2045,4.6689
REGION1,LNDOTHIIBC1,SEA1N,2046,4.725
REGION1,LNDOTHIIBC1,SEA1N,2047,4.7699
REGION1,LNDOTHIIBC1,SEA1N,2048,4.826
REGION1,LNDOTHIIBC1,SEA1N,2049,4.8822
REGION1,LNDOTHIIBC1,SEA1N,2050,4.9383
REGION1,LNDOTHIIBC1,SEA2D,2020,2.5399
REGION1,LNDOTHIIBC1,SEA2D,2021,2.9894
REGION1,LNDOTHIIBC1,SEA2D,2022,3.0572
REGION1,LNDOTHIIBC1,SEA2D,2023,3.1251
REGION1,LNDOTHIIBC1,SEA2D,2024,3.2154
REGION1,LNDOTHIIBC1,SEA2D,2025,3.2496
REGION1,LNDOTHIIBC1,SEA2D,2026,3.3287
REGION1,LNDOTHIIBC1,SEA2D,2027,3.419
REGION1,LNDOTHIIBC1,SEA2D,2028,3.5317
REGION1,LNDOTHIIBC1,SEA2D,2029,3.5996
REGION1,LNDOTHIIBC1,SEA2D,2030,3.7236
REGION1,LNDOTHIIBC1,SEA2D,2031,3.8251
REGION1,LNDOTHIIBC1,SEA2D,2032,3.8593
REGION1,LNDOTHIIBC1,SEA2D,2033,3.9496
REGION1,LNDOTHIIBC1,SEA2D,2034,4.0399
REGION1,LNDOTHIIBC1,SEA2D,2035,4.1302
REGION1,LNDOTHIIBC1,SEA2D,2036,4.1975
REGION1,LNDOTHIIBC1,SEA2D,2037,4.2536
REGION1,LNDOTHIIBC1,SEA2D,2038,4.2985
REGION1,LNDOTHIIBC1,SEA2D,2039,4.3547
REGION1,LNDOTHIIBC1,SEA2D,2040,4.3996
REGION1,LNDOTHIIBC1,SEA2D,2041,4.4557
REGION1,LNDOTHIIBC1,SEA2D,2042,4.5006
REGION1,LNDOTHIIBC1,SEA2D,2043,4.5679
REGION1,LNDOTHIIBC1,SEA2D,2044,4.6128
REGION1,LNDOTHIIBC1,SEA2D,2045,4.6689
REGION1,LNDOTHIIBC1,SEA2D,2046,4.725
REGION1,LNDOTHIIBC1,SEA2D,2047,4.7699
REGION1,LNDOTHIIBC1,SEA2D,2048,4.826
REGION1,LNDOTHIIBC1,SEA2D,2049,4.8822
REGION1,LNDOTHIIBC1,SEA2D,2050,4.9383
REGION1,LNDOTHIIBC1,SEA2N,2020,2.5399
REGION1,LNDOTHIIBC1,SEA2N,2021,2.9894
REGION1,LNDOTHIIBC1,SEA2N,2022,3.0572
REGION1,LNDOTHIIBC1,SEA2N,2023,3.1251
REGION1,LNDOTHIIBC1,SEA2N,2024,3.2154
REGION1,LNDOTHIIBC1,SEA2N,2025,3.2496
REGION1,LNDOTHIIBC1,SEA2N,2026,3.3287
REGION1,LNDOTHIIBC1,SEA2N,2027,3.419
REGION1,LNDOTHIIBC1,SEA2N,2028,3.5317
REGION1,LNDOTHIIBC1,SEA2N,2029,3.5996
REGION1,LNDOTHIIBC1,SEA2N,2030,3.7236
REGION1,LNDOTHIIBC1,SEA2N,2031,3.8251
REGION1,LNDOTHIIBC1,SEA2N,2032,3.8593
REGION1,LNDOTHIIBC1,SEA2N,2033,3.9496
REGION1,LNDOTHIIBC1,SEA2N,2034,4.0399
REGION1,LNDOTHIIBC1,SEA2N,2035,4.1302
REGION1,LNDOTHIIBC1,SEA2N,2036,4.1975
REGION1,LNDOTHIIBC1,SEA2N,2037,4.2536
REGION1,LNDOTHIIBC1,SEA2N,2038,4.2985
REGION1,LNDOTHIIBC1,SEA2N,2039,4.3547
REGION1,LNDOTHIIBC1,SEA2N,2040,4.3996
REGION1,LNDOTHIIBC1,SEA2N,2041,4.4557
REGION1,LNDOTHIIBC1,SEA2N,2042,4.5006
REGION1,LNDOTHIIBC1,SEA2N,2043,4.5679
REGION1,LNDOTHIIBC1,SEA2N,2044,4.6128
REGION1,LNDOTHIIBC1,SEA2N,2045,4.6689
REGION1,LNDOTHIIBC1,SEA2N,2046,4.725
REGION1,LNDOTHIIBC1,SEA2N,2047,4.7699
REGION1,LNDOTHIIBC1,SEA2N,2048,4.826
REGION1,LNDOTHIIBC1,SEA2N,2049,4.8822
REGION1,LNDOTHIIBC1,SEA2N,2050,4.9383
REGION1,LNDOTHIIBC1,SEA3D,2020,2.5399
REGION1,LNDOTHIIBC1,SEA3D,2021,2.9894
REGION1,LNDOTHIIBC1,SEA3D,2022,3.0572
REGION1,LNDOTHIIBC1,SEA3D,2023,3.1251
REGION1,LNDOTHIIBC1,SEA3D,2024,3.2154
REGION1,LNDOTHIIBC1,SEA3D,2025,3.2496
REGION1,LNDOTHIIBC1,SEA3D,2026,3.3287
REGION1,LNDOTHIIBC1,SEA3D,2027,3.419
REGION1,LNDOTHIIBC1,SEA3D,2028,3.5317
REGION1,LNDOTHIIBC1,SEA3D,2029,3.5996
REGION1,LNDOTHIIBC1,SEA3D,2030,3.7236
REGION1,LNDOTHIIBC1,SEA3D,2031,3.8251
REGION1,LNDOTHIIBC1,SEA3D,2032,3.8593
REGION1,LNDOTHIIBC1,SEA3D,2033,3.9496
REGION1,LNDOTHIIBC1,SEA3D,2034,4.0399
REGION1,LNDOTHIIBC1,SEA3D,2035,4.1302
REGION1,LNDOTHIIBC1,SEA3D,2036,4.1975
REGION1,LNDOTHIIBC1,SEA3D,2037,4.2536
REGION1,LNDOTHIIBC1,SEA3D,2038,4.2985
REGION1,LNDOTHIIBC1,SEA3D,2039,4.3547
REGION1,LNDOTHIIBC1,SEA3D,2040,4.3996
REGION1,LNDOTHIIBC1,SEA3D,2041,4.4557
REGION1,LNDOTHIIBC1,SEA3D,2042,4.5006
REGION1,LNDOTHIIBC1,SEA3D,2043,4.5679
REGION1,LNDOTHIIBC1,SEA3D,2044,4.6128
REGION1,LNDOTHIIBC1,SEA3D,2045,4.6689
REGION1,LNDOTHIIBC1,SEA3D,2046,4.725
REGION1,LNDOTHIIBC1,SEA3D,2047,4.7699
REGION1,LNDOTHIIBC1,SEA3D,2048,4.826
REGION1,LNDOTHIIBC1,SEA3D,2049,4.8822
REGION1,LNDOTHIIBC1,SEA3D,2050,4.9383
REGION1,LNDOTHIIBC1,SEA3N,2020,2.5399
REGION1,LNDOTHIIBC1,SEA3N,2021,2.9894
REGION1,LNDOTHIIBC1,SEA3N,2022,3.0572
REGION1,LNDOTHIIBC1,SEA3N,2023,3.1251
REGION1,LNDOTHIIBC1,SEA3N,2024,3.2154
REGION1,LNDOTHIIBC1,SEA3N,2025,3.2496
REGION1,LNDOTHIIBC1,SEA3N,2026,3.3287
REGION1,LNDOTHIIBC1,SEA3N,2027,3.419
REGION1,LNDOTHIIBC1,SEA3N,2028,3.5317
REGION1,LNDOTHIIBC1,SEA3N,2029,3.5996
REGION1,LNDOTHIIBC1,SEA3N,2030,3.7236
REGION1,LNDOTHIIBC1,SEA3N,2031,3.8251
REGION1,LNDOTHIIBC1,SEA3N,2032,3.8593
REGION1,LNDOTHIIBC1,SEA3N,2033,3.9496
REGION1,LNDOTHIIBC1,SEA3N,2034,4.0399
REGION1,LNDOTHIIBC1,SEA3N,2035,4.1302
REGION1,LNDOTHIIBC1,SEA3N,2036,4.1975
REGION1,LNDOTHIIBC1,SEA3N,2037,4.2536
REGION1,LNDOTHIIBC1,SEA3N,2038,4.2985
REGION1,LNDOTHIIBC1,SEA3N,2039,4.3547
REGION1,LNDOTHIIBC1,SEA3N,2040,4.3996
REGION1,LNDOTHIIBC1,SEA3N,2041,4.4557
REGION1,LNDOTHIIBC1,SEA3N,2042,4.5006
REGION1,LNDOTHIIBC1,SEA3N,2043,4.5679
REGION1,LNDOTHIIBC1,SEA3N,2044,4.6128
REGION1,LNDOTHIIBC1,SEA3N,2045,4.6689
REGION1,LNDOTHIIBC1,SEA3N,2046,4.725
REGION1,LNDOTHIIBC1,SEA3N,2047,4.7699
REGION1,LNDOTHIIBC1,SEA3N,2048,4.826
REGION1,LNDOTHIIBC1,SEA3N,2049,4.8822
REGION1,LNDOTHIIBC1,SEA3N,2050,4.9383
REGION1,LNDOTHIIBC1,SEA4D,2020,2.5399
REGION1,LNDOTHIIBC1,SEA4D,2021,2.9894
REGION1,LNDOTHIIBC1,SEA4D,2022,3.0572
REGION1,LNDOTHIIBC1,SEA4D,2023,3.1251
REGION1,LNDOTHIIBC1,SEA4D,2024,3.2154
REGION1,LNDOTHIIBC1,SEA4D,2025,3.2496
REGION1,LNDOTHIIBC1,SEA4D,2026,3.3287
REGION1,LNDOTHIIBC1,SEA4D,2027,3.419
REGION1,LNDOTHIIBC1,SEA4D,2028,3.5317
REGION1,LNDOTHIIBC1,SEA4D,2029,3.5996
REGION1,LNDOTHIIBC1,SEA4D,2030,3.7236
REGION1,LNDOTHIIBC1,SEA4D,2031,3.8251
REGION1,LNDOTHIIBC1,SEA4D,2032,3.8593
REGION1,LNDOTHIIBC1,SEA4D,2033,3.9496
REGION1,LNDOTHIIBC1,SEA4D,2034,4.0399
REGION1,LNDOTHIIBC1,SEA4D,2035,4.1302
REGION1,LNDOTHIIBC1,SEA4D,2036,4.1975
REGION1,LNDOTHIIBC1,SEA4D,2037,4.2536
REGION1,LNDOTHIIBC1,SEA4D,2038,4.2985
REGION1,LNDOTHIIBC1,SEA4D,2039,4.3547
REGION1,LNDOTHIIBC1,SEA4D,2040,4.3996
REGION1,LNDOTHIIBC1,SEA4D,2041,4.4557
REGION1,LNDOTHIIBC1,SEA4D,2042,4.5006
REGION1,LNDOTHIIBC1,SEA4D,2043,4.5679
REGION1,LNDOTHIIBC1,SEA4D,2044,4.6128
REGION1,LNDOTHIIBC1,SEA4D,2045,4.6689
REGION1,LNDOTHIIBC1,SEA4D,2046,4.725
REGION1,LNDOTHIIBC1,SEA4D,2047,4.7699
REGION1,LNDOTHIIBC1,SEA4D,2048,4.826
REGION1,LNDOTHIIBC1,SEA4D,2049,4.8822
REGION1,LNDOTHIIBC1,SEA4D,2050,4.9383
REGION1,LNDOTHIIBC1,SEA4N,2020,2.5399
REGION1,LNDOTHIIBC1,SEA4N,2021,2.9894
REGION1,LNDOTHIIBC1,SEA4N,2022,3.0572
REGION1,LNDOTHIIBC1,SEA4N,2023,3.1251
REGION1,LNDOTHIIBC1,SEA4N,2024,3.2154
REGION1,LNDOTHIIBC1,SEA4N,2025,3.2496
REGION1,LNDOTHIIBC1,SEA4N,2026,3.3287
REGION1,LNDOTHIIBC1,SEA4N,2027,3.419
REGION1,LNDOTHIIBC1,SEA4N,2028,3.5317
REGION1,LNDOTHIIBC1,SEA4N,2029,3.5996
REGION1,LNDOTHIIBC1,SEA4N,2030,3.7236
REGION1,LNDOTHIIBC1,SEA4N,2031,3.8251
REGION1,LNDOTHIIBC1,SEA4N,2032,3.8593
REGION1,LNDOTHIIBC1,SEA4N,2033,3.9496
REGION1,LNDOTHIIBC1,SEA4N,2034,4.0399
REGION1,LNDOTHIIBC1,SEA4N,2035,4.1302
REGION1,LNDOTHIIBC1,SEA4N,2036,4.1975
REGION1,LNDOTHIIBC1,SEA4N,2037,4.2536
REGION1,LNDOTHIIBC1,SEA4N,2038,4.2985
REGION1,LNDOTHIIBC1,SEA4N,2039,4.3547
REGION1,LNDOTHIIBC1,SEA4N,2040,4.3996
REGION1,LNDOTHIIBC1,SEA4N,2041,4.4557
REGION1,LNDOTHIIBC1,SEA4N,2042,4.5006
REGION1,LNDOTHIIBC1,SEA4N,2043,4.5679
REGION1,LNDOTHIIBC1,SEA4N,2044,4.6128
REGION1,LNDOTHIIBC1,SEA4N,2045,4.6689
REGION1,LNDOTHIIBC1,SEA4N,2046,4.725
