time,EastKootenay_1,Okanagan-Similkameen_1,KootenayBoundary_1,NorthOkanagan_1,CentralKootenay_1,KootenayBoundary_2,Okanagan-Similkameen_2,Thompson-Nicola_1
2023-04-29 15:00:00,0.8250152106743684,0.7900360526397103,0.7835409829806115,0.77047431196826,0.810869414778254,0.7907541247466587,0.79686319471897,0.7890493057564764
2023-04-29 16:00:00,0.8038423093417195,0.7712143535168924,0.7628798374560501,0.7485327897182772,0.7874354513669815,0.7684293041085162,0.7777449711723143,0.7696104110235638
2023-04-29 17:00:00,0.7603911145014356,0.7420940952105786,0.7309214082215738,0.7163117494150869,0.7518811632201939,0.7302092710530885,0.7485041859722025,0.739657843504872
2023-04-29 18:00:00,0.6943927326789742,0.6908604757142451,0.6744592925334982,0.6619607466684239,0.6877252004888516,0.6661318460951327,0.6972446938240346,0.6907079940402593
2023-04-29 19:00:00,0.5710074018976454,0.5940364869143135,0.569989795198105,0.5655728316223412,0.5719201773175374,0.5536486116132999,0.5981947908520677,0.5977784822710525
2023-04-29 20:00:00,0.37103164164086,0.4063122428716751,0.3825232065064208,0.38008527857392216,0.372281311179457,0.35814496472974305,0.4095144745135764,0.4207079409382986
2023-04-29 21:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-04-29 22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-04-29 23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-04-30 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-04-30 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-04-30 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-04-30 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-04-30 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-04-30 05:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-04-30 06:00:00,0.09750892985038943,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-04-30 07:00:00,0.5453351374285622,0.4335655139513327,0.44622815790171966,0.4459820470628836,0.462698981495585,0.47610874262713065,0.43475537891512994,0.4329300586628362
2023-04-30 08:00:00,0.6995867462711787,0.624963795114925,0.6272158082000916,0.6184564944023985,0.6427010790813794,0.6485190946681293,0.625960457852836,0.6181094877896468
2023-04-30 09:00:00,0.770265773257742,0.7128119900601091,0.7151943406776344,0.7100360417328433,0.7307525357871255,0.7292765124853401,0.7114591932264237,0.7149288414644279
2023-04-30 10:00:00,0.8041194405651512,0.7594322000025929,0.7560408519553903,0.7453021893622426,0.7765851384117467,0.7622352588152457,0.7448256055024742,0.760340049823445
2023-04-30 11:00:00,0.8247761112281443,0.7447669129719108,0.7766976770123607,0.7364989575132042,0.8006644640931503,0.7800846101535295,0.7352006282308932,0.7795259257100454
2023-04-30 12:00:00,0.8381000101456717,0.7285959320024987,0.7802442274856395,0.7422924933020026,0.8130325219984424,0.7924995627422027,0.7270431714563778,0.6507084555316754
2023-04-30 13:00:00,0.8387349990077042,0.6521846608794897,0.6967002543971543,0.7289970876996577,0.8083303632181271,0.7846423204958779,0.6751772461435717,0.6396908885189211
2023-04-30 14:00:00,0.8311357622299858,0.6096594969023098,0.6355438178144793,0.6709164546254188,0.7923255767896207,0.7753949339457812,0.62578878055139,0.6662918298534278
2023-04-30 15:00:00,0.8174033148908147,0.5048369416786009,0.4928131475407793,0.5452606654186666,0.7486932638549483,0.6656819956790307,0.5100621463733701,0.6212461589007051
2023-04-30 16:00:00,0.7878386769220741,0.5627080362496952,0.6062989101292917,0.4941217263161006,0.7164676637050447,0.6786609535159212,0.5646433534110962,0.6375567910649454
2023-04-30 17:00:00,0.734478656715945,0.489966300467404,0.48901573907031104,0.4963998104016502,0.6863662967958433,0.6751771984786658,0.49777629088018066,0.5469856303293409
2023-04-30 18:00:00,0.652979973831726,0.5547208450968435,0.5015099662901271,0.36103338453796013,0.6593093472880047,0.6310469235599707,0.5556910344920929,0.5723815146063872
2023-04-30 19:00:00,0.5153944608427798,0.44187982102493556,0.41025024675651145,0.29560141840444315,0.5218634096529533,0.5014936084346083,0.4289173051727778,0.47441288108154206
2023-04-30 20:00:00,0.3512223381498674,0.3362096706856745,0.3239600601064579,0.22397433756292756,0.32477780498786807,0.3151088833711443,0.32558658718814104,0.30993600009920114
2023-04-30 21:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-04-30 22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-04-30 23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-05-01 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-05-01 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-05-01 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-05-01 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-05-01 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-05-01 05:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-05-01 06:00:00,0.16766033479352385,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-05-01 07:00:00,0.44401540034572,0.26194556520823375,0.36803945717352227,0.3394876231758793,0.31679948478993014,0.4002743670208019,0.2541843724892697,0.16110842609324585
2023-05-01 08:00:00,0.6567708652737838,0.45672954640964303,0.577439779474555,0.573145668757285,0.5363543953487835,0.5844650221827696,0.4439155518621525,0.33213143404028894
2023-05-01 09:00:00,0.7196051361315795,0.5139553774428133,0.6392885440135254,0.669077906330681,0.6195296363708833,0.6426515510003055,0.5031661049331292,0.46350151937718337
2023-05-01 10:00:00,0.7592809991382115,0.5105705900352635,0.6610481436411448,0.716505304545661,0.7109217612301341,0.6983388494405651,0.5050758091860775,0.5333382616016799
2023-05-01 11:00:00,0.769630041590754,0.5633452417216265,0.7264288385757984,0.6948910200731963,0.7159422934405583,0.6911517743476745,0.536106945996284,0.5383907055983462
2023-05-01 12:00:00,0.7191427545219905,0.669384359777143,0.7510081607922432,0.6572251883319294,0.7355969703365953,0.7657009281876022,0.6596144377702224,0.41955710094014353
2023-05-01 13:00:00,0.6608131855507263,0.5212809254653796,0.6764148616510739,0.6730163521023701,0.7550194346858279,0.7831698269004868,0.5235359318872737,0.47471358172547623
2023-05-01 14:00:00,0.573738053129207,0.47188403307277926,0.6571686045669138,0.6719760865254709,0.6825603007952752,0.7409097196669272,0.4609252247901948,0.39946911661438445
2023-05-01 15:00:00,0.46284476219147697,0.4272636451354373,0.6850217778938764,0.5794541307488259,0.6316264630518328,0.6991776709529061,0.3781562868415514,0.3235144171006928
2023-05-01 16:00:00,0.41860713022614865,0.43341838368601665,0.6105013989357873,0.5374670953316723,0.5805271702109599,0.6542701761662378,0.4229255967989465,0.25463063544614917
2023-05-01 17:00:00,0.311042359857213,0.4403683205287775,0.5560488427979582,0.37960888240678814,0.5854780667976544,0.5794281957522742,0.4207898927940117,0.20525336722436108
2023-05-01 18:00:00,0.32760560296972147,0.3181119315379791,0.5421548337155966,0.49441370910682514,0.5671357574573015,0.6250385486906449,0.3198408655695504,0.21974592066891854
2023-05-01 19:00:00,0.2870201395516041,0.33129716630033273,0.4260762239693571,0.4283921944641353,0.4895997726523012,0.5689338020707873,0.3364682627909734,0.19868405740295508
2023-05-01 20:00:00,0.14403284237253677,0.22851266444515111,0.26241103890610196,0.2807945920145771,0.34534440907337544,0.3813858126231858,0.22948560767187204,0.0988926601939346
2023-05-01 21:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-05-01 22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-05-01 23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-05-02 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-05-02 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-05-02 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-05-02 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-05-02 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-05-02 05:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-05-02 06:00:00,0.24421718754816893,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-05-02 07:00:00,0.5292736340628706,0.25174657676978873,0.35529258802775954,0.22840679845156647,0.49100346715675725,0.4824071987824672,0.23859861686785355,0.19992112967749745
2023-05-02 08:00:00,0.6924460995740127,0.4607042054954592,0.5378250401804646,0.36746419776448774,0.6622059082465513,0.644629403704918,0.4424337945970177,0.31625690807109846
2023-05-02 09:00:00,0.7694634579789082,0.6102650939047718,0.6152291617914547,0.5433786070811192,0.7428267972510828,0.7222062494007874,0.6329743410825309,0.4317247003552476
2023-05-02 10:00:00,0.807174766507707,0.7151031218237991,0.737820439507342,0.7428888982874937,0.7757332264236496,0.7567508074868952,0.735297022306386,0.555168423739529
2023-05-02 11:00:00,0.8267946751162152,0.7780974083040747,0.7706141704908365,0.7732447617131206,0.7970204208468846,0.7770300448407967,0.7927727404659646,0.6260691223488789
2023-05-02 12:00:00,0.8390302476648436,0.7823438164159959,0.7647864749616706,0.7720974602883441,0.8057726081916385,0.7835044872244293,0.7986236343953932,0.6999789072222395
2023-05-02 13:00:00,0.8381314030897962,0.7897546939237119,0.7747227183868821,0.7773304412225269,0.8035899517355141,0.7834491147923976,0.8021515607563557,0.7415449737921853
2023-05-02 14:00:00,0.8336984147262999,0.7981231966574591,0.7815315522525201,0.7779048061682153,0.8002689617205114,0.7791150112851501,0.805506183484461,0.7530315624951087
2023-05-02 15:00:00,0.8217479156161354,0.7831512268521813,0.7695269391639923,0.7629566387787277,0.7897223004148043,0.7689064785079887,0.791130832139759,0.7637469468393658
2023-05-02 16:00:00,0.8007779357730394,0.7612015082070507,0.746766479283022,0.7431019665374774,0.76483505200354,0.7433600265510566,0.7688223186955179,0.7525255477021484
2023-05-02 17:00:00,0.7696033195558883,0.7124462683995944,0.6846042831145133,0.6637767872472045,0.7375281644768266,0.7184385021521928,0.7228811417001242,0.7119369496672509
2023-05-02 18:00:00,0.7057706574972851,0.6703982182909038,0.6493220202019863,0.6455389119776725,0.6755509423545448,0.6568998742727381,0.6774897759915162,0.6500090556406986
2023-05-02 19:00:00,0.581801894696009,0.5749461722919024,0.5468314764430815,0.540640398628028,0.5675336671817793,0.5541800924289999,0.5792013975187322,0.5551072599594135
2023-05-02 20:00:00,0.3712180508776291,0.3678729371700151,0.3273422666106187,0.3821191255801265,0.3811114673745052,0.3833568297371757,0.37624259378366365,0.37925362000193313
2023-05-02 21:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-05-02 22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-05-02 23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-05-03 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-05-03 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-05-03 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-05-03 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-05-03 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-05-03 05:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-05-03 06:00:00,0.33007781240201217,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-05-03 07:00:00,0.5295545544652333,0.10800430944825008,0.10393237350537599,0.3541121271133352,0.2974794361973795,0.1480902271144859,0.1257519908505674,0.3849516754133458
2023-05-03 08:00:00,0.6854119267898486,0.28155650309335145,0.2095501945659588,0.5688972266334851,0.4317658784716395,0.24531323677247407,0.3016368015905971,0.5694798923222996
2023-05-03 09:00:00,0.7438278875709284,0.32569385168795156,0.29741278652783426,0.6728679686680114,0.5915781328287324,0.4716452606096091,0.36376247791833877,0.6739921198388127
2023-05-03 10:00:00,0.7852106288322879,0.3741931966447967,0.3791654072799493,0.6737699802992009,0.6215449265879688,0.5208933732329765,0.4015174069614841,0.706433577248275
2023-05-03 11:00:00,0.8073519272158766,0.3851459178059463,0.5399154991647854,0.6972478466218044,0.6911396273534154,0.6496643145227363,0.41287694347416376,0.7259878701760957
2023-05-03 12:00:00,0.8167642276385821,0.7222130221812488,0.6941908788091775,0.6632652158688485,0.7340965269856988,0.7013601907615326,0.7204971777796063,0.738819369478038
2023-05-03 13:00:00,0.7754540452202396,0.7177162120608471,0.6870771576004695,0.6367593169637431,0.7257381876726491,0.6942745376992865,0.724524934447352,0.7115539680988967
2023-05-03 14:00:00,0.7929339785623231,0.6802442911677055,0.6347626838289004,0.6295419274042248,0.6785612230154354,0.6852512352662601,0.7050271507596984,0.6558193992146303
2023-05-03 15:00:00,0.7590982863122774,0.6774521227410747,0.6842791058277207,0.5927271318661809,0.6663128860034713,0.649287927538014,0.6789465736545895,0.6082922652462093
2023-05-03 16:00:00,0.6882361217391973,0.590453339166179,0.6044864510495921,0.41862434959139455,0.5421030206441726,0.5680988770277842,0.5826550832887457,0.5333610632100778
2023-05-03 17:00:00,0.5634719279431099,0.4734794659266358,0.5433847906539788,0.4069262866803821,0.3547731779722346,0.447527914662451,0.47877926143564586,0.46169511506260597
2023-05-03 18:00:00,0.3931179902094554,0.4908112362597401,0.4639450515428458,0.29943225093936815,0.3267060615117167,0.41854689823522606,0.48920171148764424,0.30695931955820266
2023-05-03 19:00:00,0.2312699655227482,0.4999132129134868,0.30021507212586995,0.11801745301353368,0.1047576730400265,0.08495991034729995,0.4947778371968548,0.1825641510555255
2023-05-03 20:00:00,0.12180907804772395,0.33049791144395496,0.20330932033128288,0.04051614633029472,0.03294289409715133,0.019288583267270558,0.33053044232350304,0.15955236677538737
2023-05-03 21:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-05-03 22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-05-03 23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-05-04 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-05-04 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-05-04 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-05-04 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-05-04 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-05-04 05:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-05-04 06:00:00,0.2514258666475201,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-05-04 07:00:00,0.44445464525002215,0.3519123987075305,0.32080210017224525,0.2339755615445501,0.28632352982297127,0.30065923921923815,0.34837819114950885,0.16792428304710744
2023-05-04 08:00:00,0.666344944107246,0.4994485379244022,0.4602360250470981,0.38197167891291617,0.5032338010915935,0.5001693959756636,0.4977383013411337,0.27474978941258443
2023-05-04 09:00:00,0.7449558674195765,0.6311865356405214,0.6118736752731406,0.5736294085995088,0.6700941178534359,0.6748781287991581,0.6317958031351278,0.49826716023485534
2023-05-04 10:00:00,0.7930576142779595,0.658020968643463,0.6199967889385263,0.6955334014652079,0.7380047514996972,0.7135658076212615,0.6615802515485247,0.6283594027655017
2023-05-04 11:00:00,0.8111207957830306,0.7157638014286861,0.6766590867425619,0.7490459523205217,0.7840568018310696,0.7369084834629727,0.7311281866351156,0.7177317281174008
2023-05-04 12:00:00,0.817451500522981,0.7148612525100158,0.7523914750156767,0.768754198593289,0.8059425498358044,0.7905052232228896,0.7285163428793655,0.745710745124675
2023-05-04 13:00:00,0.8172913366211091,0.7373350173873489,0.7532308090826334,0.7550140645308556,0.8084160400406049,0.7937146214184103,0.7436723748296625,0.7406831023066875
2023-05-04 14:00:00,0.726144692486283,0.7335965682986337,0.7559184007641168,0.7218679015065524,0.797432386471266,0.779611960796803,0.7375319134455965,0.715967206411028
2023-05-04 15:00:00,0.6320451137514174,0.6764658540113477,0.6648878858416372,0.7275718138158171,0.7630501569804765,0.7538718312751153,0.699468496943199,0.7029805941795216
2023-05-04 16:00:00,0.5607080529237578,0.5568968864877254,0.5528513302362541,0.7165923400207047,0.6203458497678026,0.6331422028609317,0.5917550462215568,0.6952065018716435
2023-05-04 17:00:00,0.5709770542715401,0.40906806146154784,0.36131444237388577,0.5949644976387015,0.515704409406316,0.4895636953301691,0.439822784591382,0.6333600915460265
2023-05-04 18:00:00,0.46050639431712104,0.31414564917159193,0.25202103734708015,0.5438439964644898,0.34155672228283146,0.29889925678688295,0.3490022360215952,0.5232737018165428
2023-05-04 19:00:00,0.34484260632977076,0.1766104743191147,0.11013433094745907,0.2908093004313705,0.1714553554550227,0.055572742178837876,0.19806453164671997,0.31319744649528297
2023-05-04 20:00:00,0.2456795631207699,0.1044177615121813,0.07260161566524721,0.19598161444801893,0.13820683749243776,0.1037040695519398,0.10893195929680839,0.12814997080038212
2023-05-04 21:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-05-04 22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-05-04 23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-05-05 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-05-05 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-05-05 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-05-05 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-05-05 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-05-05 05:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-05-05 06:00:00,0.36786083486969573,0.0,0.0,0.0,0.039631253697803494,0.0,0.0,0.0
2023-05-05 07:00:00,0.5546939337771998,0.07147743377206797,0.19624348265203062,0.27770025777236834,0.3612927237391105,0.2791906277860163,0.06131870491084437,0.1396893533255186
2023-05-05 08:00:00,0.70045273721134,0.338428161627181,0.3601986750268853,0.4915134723207807,0.5280695206742587,0.3471796936978112,0.3410378844075653,0.2977707498880779
2023-05-05 09:00:00,0.7488540225311338,0.3449764776883474,0.30552223643792836,0.6104294178737624,0.5273946083723151,0.3718598845956383,0.38953330125726715,0.4848898864520864
2023-05-05 10:00:00,0.7356350230929938,0.3116415724974019,0.2465766122575906,0.6583958260146974,0.5750354175502358,0.33666246215149154,0.33863551445438345,0.5904293892969824
2023-05-05 11:00:00,0.7809816199477545,0.19000252159022052,0.23752030357511475,0.7374469185755378,0.5607312440833103,0.30132763941170626,0.20536293521476817,0.606657656973156
2023-05-05 12:00:00,0.7538418289114566,0.15204188189759632,0.08720039793458943,0.431277011891637,0.33863789931987437,0.11391957838230006,0.1709429503390408,0.4771364492237975
2023-05-05 13:00:00,0.7044713240472951,0.11783421249449073,0.11440888396179064,0.419399489447573,0.2540885146559486,0.12706736505384014,0.1187036420826146,0.4233793756270651
2023-05-05 14:00:00,0.7241470106967067,0.1752128937720586,0.1549410239077089,0.2522362468340401,0.23574872974323147,0.10203301792533037,0.1726217472767819,0.3543297491612069
2023-05-05 15:00:00,0.718953754626298,0.2646452873827591,0.2267881018598886,0.21854367076859815,0.2009324386635433,0.09610186347928479,0.2535711407889286,0.3264587218751411
2023-05-05 16:00:00,0.669418547156795,0.273614722385196,0.27171192129332006,0.22150078640542886,0.21740984518964682,0.14343502878065906,0.2491841438045405,0.2810873644227278
2023-05-05 17:00:00,0.6288578737101188,0.2847349264197943,0.2393112038624226,0.15307179028745188,0.2282144475021603,0.14026430455531275,0.26672531499363333,0.26860288661272536
2023-05-05 18:00:00,0.5455954813384609,0.1291646083321949,0.10460886046167697,0.10907408523345226,0.13600723519125435,0.0648942543893451,0.1366940756086329,0.25274470124866744
2023-05-05 19:00:00,0.4266519371736635,0.06616196516885677,0.042278756593536276,0.0730769244888739,0.09568204140784685,0.030392982024249105,0.06817966750816648,0.21244110385741022
2023-05-05 20:00:00,0.31502278613943974,0.03037561342392655,0.0064322596279476184,0.11517665407974129,0.0628965117777552,0.0021571163250063575,0.02955220568792949,0.08879492956452338
2023-05-05 21:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-05-05 22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-05-05 23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-05-06 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-05-06 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-05-06 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-05-06 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-05-06 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-05-06 05:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-05-06 06:00:00,0.21748739195054648,0.0,0.0,0.0,0.02475907451228212,0.0,0.0,0.016706166543416175
2023-05-06 07:00:00,0.3295389964058018,0.0049862216409465145,0.004085967164365796,0.05748969431271931,0.022366726832601224,0.0007039853910257124,0.005309807470595506,0.09080327308386146
2023-05-06 08:00:00,0.3638056873599536,0.021495577112153573,0.020162036388542734,0.09384502441388679,0.06394095566712833,0.016603860419691335,0.0223601440550418,0.1097271181086517
2023-05-06 09:00:00,0.5041394154638785,0.05161343389111128,0.05065874674230931,0.15094183127632096,0.09684981653455259,0.03960960615971507,0.05060758167579994,0.13767817763038195
2023-05-06 10:00:00,0.5196740396531743,0.10831934673678276,0.08364847742063171,0.09522912855904445,0.13825315712601532,0.0656490092163671,0.10569485131061626,0.13874423843900452
2023-05-06 11:00:00,0.5260932469626071,0.1726811091025719,0.1202745556324841,0.12278560886650795,0.21172079390413442,0.12313776353088132,0.1721461842233975,0.190653706546974
2023-05-06 12:00:00,0.5667847171255126,0.16002396923937612,0.17295654981403744,0.21450919933601323,0.2865883942926283,0.19141985683475465,0.16940412911068317,0.19115816544417255
2023-05-06 13:00:00,0.646298724673018,0.24257913467532588,0.21634465427514663,0.1967313916415816,0.29866482158149543,0.24679713755993998,0.2547795253219117,0.23278414427825186
2023-05-06 14:00:00,0.5056953760699746,0.28619530512904523,0.2604989281617479,0.23360163196691372,0.33043397584266443,0.22618610763973548,0.2967042197802746,0.24606474532989145
2023-05-06 15:00:00,0.5810708956449421,0.2578049720032226,0.22404822557905446,0.20603692134034474,0.33129132088644603,0.2688289269026423,0.2826902915147993,0.2240827936084518
2023-05-06 16:00:00,0.47458593336877253,0.26063300803796163,0.2984828306419237,0.22653988573732345,0.2724964799077433,0.250618143929192,0.2731808497766509,0.17605828769009715
2023-05-06 17:00:00,0.39550464677713054,0.2731877555493264,0.21348631561733528,0.11692650641636756,0.16411982215081916,0.14433814585882987,0.275081179599306,0.17401355306945493
2023-05-06 18:00:00,0.2525118319884874,0.16947083729764728,0.1819342674095139,0.2026989321800973,0.1153009206942043,0.14890969908241122,0.19482990082777737,0.16547785494970768
2023-05-06 19:00:00,0.11806998006275281,0.14156538437107982,0.10651906301227686,0.09811706637908454,0.03723366114505385,0.0640081474393211,0.17634339762830886,0.14076767166359586
2023-05-06 20:00:00,0.029777035622671918,0.08103326902295242,0.05843146361988935,0.023975365762060042,0.005197196828215032,0.016549095657595478,0.0879070952103661,0.07005181077401924
2023-05-06 21:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-05-06 22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-05-06 23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-05-07 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-05-07 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-05-07 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-05-07 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-05-07 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-05-07 05:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-05-07 06:00:00,0.048224443879949654,0.0,0.0,0.0,0.0009252230995291583,0.0,0.0,0.0
2023-05-07 07:00:00,0.059493523090845365,0.12184432816260304,0.07806594678866857,0.07261950021370818,0.012531314781567313,0.014340295423434405,0.11740555532572794,0.01647203032396559
2023-05-07 08:00:00,0.16556929054978337,0.30031338775337707,0.17564522446823538,0.21900293582219127,0.032828283310166705,0.03684488558015901,0.28535993988995756,0.056893380975145465
2023-05-07 09:00:00,0.3066887982760516,0.4771929470729181,0.28784786174742855,0.2904593035296788,0.10721815068695413,0.08561671228270307,0.4521785168186024,0.12745839742927154
2023-05-07 10:00:00,0.35912022812224803,0.5448670447555223,0.4157139888185693,0.3000748654323139,0.30390479753940786,0.3111801059101807,0.5090015540307534,0.16469797775017198
2023-05-07 11:00:00,0.369022549720675,0.530639786792588,0.4264645407188985,0.2341271056413658,0.37817912705470313,0.41146834422274836,0.5215671018993953,0.16235356374104923
2023-05-07 12:00:00,0.5448114214256489,0.5328740587302889,0.5837590726555507,0.188560530289467,0.47815775229965674,0.44029607306808655,0.4840106544231829,0.2265286756912208
2023-05-07 13:00:00,0.5620389815166399,0.4360602461172376,0.4520620907583769,0.2659462262366329,0.4078805487609808,0.3815272678902924,0.4161401732244829,0.2492488070824395
2023-05-07 14:00:00,0.5827251638411586,0.4458841075080757,0.406995370696815,0.3360752448611842,0.43778609697995086,0.30149460255031846,0.44089113414690306,0.27932420268610725
2023-05-07 15:00:00,0.5800203580586546,0.49477967158705916,0.421476475377173,0.40405734357359757,0.33314424892863337,0.27492772298083823,0.5127571503075086,0.31588730630498274
2023-05-07 16:00:00,0.5026083130076885,0.37715314769831215,0.3093729393075868,0.30063674697145976,0.3037859385360032,0.18761445458140077,0.37553312631428054,0.2846248625184296
2023-05-07 17:00:00,0.4689085421322466,0.2651625296315049,0.18882979843304792,0.21836817855536217,0.28732956414543376,0.15559963653522274,0.2869103298174348,0.19403668109790265
2023-05-07 18:00:00,0.26659028304507115,0.205264774050536,0.09643504979422483,0.18328602196792046,0.2433939621653886,0.12122691210759476,0.23862137090728502,0.15424962396637107
2023-05-07 19:00:00,0.1883226014838766,0.1554592271632879,0.07415979598867373,0.1581875835803485,0.11370622182389249,0.047955323518971714,0.16697904464252925,0.10781132258403649
2023-05-07 20:00:00,0.09713904760316369,0.07646909028152131,0.020853743439200784,0.1095608801157878,0.03667733258251286,0.021775895061386812,0.0808179041647884,0.06381473526250776
2023-05-07 21:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-05-07 22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-05-07 23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-05-08 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-05-08 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-05-08 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
