REGION,TECHNOLOGY,MODE_OF_OPERATION,YEAR,VALUE
REGION1,DEMINDBIO,1,2031,248.49000000000007
REGION1,DEMINDBIO,1,2032,249.92
REGION1,DEMINDBIO,1,2033,252.42
REGION1,DEMINDBIO,1,2034,255.14
REGION1,DEMINDBIO,1,2035,257.47000000000014
REGION1,DEMINDBIO,1,2036,259.17
REGION1,DEMINDBIO,1,2037,260.29
REGION1,DEMINDBIO,1,2038,260.9800000000001
REGION1,DEMINDBIO,1,2039,261.57
REGION1,DEMINDBIO,1,2040,262.2200000000001
REGION1,DEMINDBIO,1,2041,262.76
REGION1,DEMINDBIO,1,2042,263.28000000000003
REGION1,DEMINDBIO,1,2043,263.83
REGION1,DEMINDBIO,1,2044,264.56
REGION1,DEMINDBIO,1,2045,265.44000000000005
REGION1,DEMINDBIO,1,2046,266.46
REGION1,DEMINDBIO,1,2047,267.4200000000001
REGION1,DEMINDBIO,1,2048,268.4
REGION1,DEMINDBIO,1,2049,269.54
REGION1,DEMINDBIO,1,2050,270.71
REGION1,DEMINDNGS,1,2021,218.3700000000001
REGION1,DEMINDNGS,1,2022,229.17
REGION1,DEMINDNGS,1,2023,236.88000000000005
REGION1,DEMINDNGS,1,2024,230.1800000000001
REGION1,DEMINDNGS,1,2025,252.0300000000001
REGION1,DEMINDNGS,1,2026,275.83
REGION1,DEMINDNGS,1,2027,267.26
REGION1,DEMINDNGS,1,2028,258.58000000000004
REGION1,DEMINDNGS,1,2029,276.80000000000007
REGION1,DEMINDNGS,1,2030,297.36000000000007
REGION1,DEMINDNGS,1,2031,296.1700000000001
REGION1,DEMINDNGS,1,2032,293.18000000000006
REGION1,DEMINDNGS,1,2033,297.9200000000001
REGION1,DEMINDNGS,1,2034,302.94000000000005
REGION1,DEMINDNGS,1,2035,304.74
REGION1,DEMINDNGS,1,2036,305.11
REGION1,DEMINDNGS,1,2037,304.10000000000014
REGION1,DEMINDNGS,1,2038,303.63000000000005
REGION1,DEMINDNGS,1,2039,304.15
REGION1,DEMINDNGS,1,2040,305.4200000000001
REGION1,DEMINDNGS,1,2041,307.21000000000004
REGION1,DEMINDNGS,1,2042,309.05000000000007
REGION1,DEMINDNGS,1,2043,311.07000000000005
REGION1,DEMINDNGS,1,2044,313.64000000000004
REGION1,DEMINDNGS,1,2045,316.6600000000001
REGION1,DEMINDNGS,1,2046,320.0100000000001
REGION1,DEMINDNGS,1,2047,323.60000000000014
REGION1,DEMINDNGS,1,2048,327.4
REGION1,DEMINDNGS,1,2049,331.4200000000001
REGION1,DEMINDNGS,1,2050,335.60000000000014
REGION1,DEMINDELCB02,1,2021,88.71999999999998
REGION1,DEMINDELCB02,1,2022,93.63
REGION1,DEMINDELCB02,1,2023,99.69
REGION1,DEMINDELCB02,1,2024,102.88
REGION1,DEMINDELCB02,1,2025,106.06
REGION1,DEMINDELCB02,1,2026,109.41
REGION1,DEMINDELCB02,1,2027,111.21
REGION1,DEMINDELCB02,1,2028,115.27
REGION1,DEMINDELCB02,1,2029,122.13
REGION1,DEMINDELCB02,1,2030,127.36999999999998
REGION1,DEMINDELCB02,1,2031,130.41
REGION1,DEMINDELCB02,1,2032,137.70999999999998
REGION1,DEMINDELCB02,1,2033,144.89
REGION1,DEMINDELCB02,1,2034,146.78000000000003
REGION1,DEMINDELCB02,1,2035,148.42999999999998
REGION1,DEMINDELCB02,1,2036,149.95
REGION1,DEMINDELCB02,1,2037,151.32999999999998
REGION1,DEMINDELCB02,1,2038,152.66000000000005
REGION1,DEMINDELCB02,1,2039,154.09
REGION1,DEMINDELCB02,1,2040,155.5
REGION1,DEMINDELCB02,1,2041,156.74
REGION1,DEMINDELCB02,1,2042,157.95999999999998
REGION1,DEMINDELCB02,1,2043,159.13
REGION1,DEMINDELCB02,1,2044,160.28
REGION1,DEMINDELCB02,1,2045,161.45999999999998
REGION1,DEMINDELCB02,1,2046,162.64
REGION1,DEMINDELCB02,1,2047,163.66000000000005
REGION1,DEMINDELCB02,1,2048,164.62
REGION1,DEMINDELCB02,1,2049,165.63
REGION1,DEMINDELCB02,1,2050,166.62
REGION1,DEMINDHDG,1,2021,0.02
REGION1,DEMINDHDG,1,2022,0.02
REGION1,DEMINDHDG,1,2023,0.02
REGION1,DEMINDHDG,1,2024,0.02
REGION1,DEMINDHDG,1,2025,0.02
REGION1,DEMINDHDG,1,2026,0.02
REGION1,DEMINDHDG,1,2027,0.02
REGION1,DEMINDHDG,1,2028,0.02
REGION1,DEMINDHDG,1,2029,0.02
REGION1,DEMINDHDG,1,2030,0.04
REGION1,DEMINDHDG,1,2031,0.05
REGION1,DEMINDHDG,1,2032,0.07
REGION1,DEMINDHDG,1,2033,0.08
REGION1,DEMINDHDG,1,2034,0.1
REGION1,DEMINDHDG,1,2035,0.11
REGION1,DEMINDHDG,1,2036,0.13
REGION1,DEMINDHDG,1,2037,0.14
REGION1,DEMINDHDG,1,2038,0.15
REGION1,DEMINDHDG,1,2039,0.16
REGION1,DEMINDHDG,1,2040,0.17
REGION1,DEMINDHDG,1,2041,0.18
REGION1,DEMINDHDG,1,2042,0.19
REGION1,DEMINDHDG,1,2043,0.2
REGION1,DEMINDHDG,1,2044,0.21
REGION1,DEMINDHDG,1,2045,0.21
REGION1,DEMINDHDG,1,2046,0.22
REGION1,DEMINDHDG,1,2047,0.23
REGION1,DEMINDHDG,1,2048,0.24
REGION1,DEMINDHDG,1,2049,0.25
REGION1,DEMINDHDG,1,2050,0.25
REGION1,DEMRESBIO,1,2021,11.810000000000002
REGION1,DEMRESBIO,1,2022,12.12
REGION1,DEMRESBIO,1,2023,12.150000000000002
REGION1,DEMRESBIO,1,2024,12.39
REGION1,DEMRESBIO,1,2025,13.020000000000003
REGION1,DEMRESBIO,1,2026,13.64
REGION1,DEMRESBIO,1,2027,14.59
REGION1,DEMRESBIO,1,2028,15.520000000000003
REGION1,DEMRESBIO,1,2029,16.750000000000004
REGION1,DEMRESBIO,1,2030,17.950000000000003
REGION1,DEMRESBIO,1,2031,17.77
REGION1,DEMRESBIO,1,2032,17.62
REGION1,DEMRESBIO,1,2033,17.490000000000002
REGION1,DEMRESBIO,1,2034,17.380000000000003
REGION1,DEMRESBIO,1,2035,17.280000000000005
REGION1,DEMRESBIO,1,2036,17.190000000000005
REGION1,DEMRESBIO,1,2037,17.099999999999998
REGION1,DEMRESBIO,1,2038,17.02
REGION1,DEMRESBIO,1,2039,16.939999999999998
REGION1,DEMRESBIO,1,2040,16.860000000000003
REGION1,DEMRESBIO,1,2041,16.800000000000008
REGION1,DEMRESBIO,1,2042,16.75
REGION1,DEMRESBIO,1,2043,16.720000000000002
REGION1,DEMRESBIO,1,2044,16.709999999999997
REGION1,DEMRESBIO,1,2045,16.709999999999997
REGION1,DEMRESBIO,1,2046,16.720000000000002
REGION1,DEMRESBIO,1,2047,16.750000000000007
REGION1,DEMRESBIO,1,2048,16.8
REGION1,DEMRESBIO,1,2049,16.85
REGION1,DEMRESBIO,1,2050,16.920000000000023
REGION1,DEMRESNGS,1,2021,73.26000000000003
REGION1,DEMRESNGS,1,2022,73.34
REGION1,DEMRESNGS,1,2023,72.84000000000003
REGION1,DEMRESNGS,1,2024,70.61000000000003
REGION1,DEMRESNGS,1,2025,68.05000000000001
REGION1,DEMRESNGS,1,2026,65.52
REGION1,DEMRESNGS,1,2027,62.720000000000006
REGION1,DEMRESNGS,1,2028,60.0
REGION1,DEMRESNGS,1,2029,57.010000000000005
REGION1,DEMRESNGS,1,2030,54.14000000000002
REGION1,DEMRESNGS,1,2031,53.760000000000005
REGION1,DEMRESNGS,1,2032,53.490000000000016
REGION1,DEMRESNGS,1,2033,53.280000000000015
REGION1,DEMRESNGS,1,2034,53.140000000000015
REGION1,DEMRESNGS,1,2035,53.04
REGION1,DEMRESNGS,1,2036,52.970000000000006
REGION1,DEMRESNGS,1,2037,52.93000000000001
REGION1,DEMRESNGS,1,2038,52.900000000000006
REGION1,DEMRESNGS,1,2039,52.87000000000002
REGION1,DEMRESNGS,1,2040,52.88000000000001
REGION1,DEMRESNGS,1,2041,52.940000000000005
REGION1,DEMRESNGS,1,2042,53.05
REGION1,DEMRESNGS,1,2043,53.220000000000006
REGION1,DEMRESNGS,1,2044,53.440000000000005
REGION1,DEMRESNGS,1,2045,53.73
REGION1,DEMRESNGS,1,2046,54.06999999999999
REGION1,DEMRESNGS,1,2047,54.460000000000015
REGION1,DEMRESNGS,1,2048,54.91000000000001
REGION1,DEMRESNGS,1,2049,55.41000000000002
REGION1,DEMRESNGS,1,2050,55.960000000000015
REGION1,DEMRESELCB02,1,2021,65.72999999999999
REGION1,DEMRESELCB02,1,2022,70.39
REGION1,DEMRESELCB02,1,2023,73.3
REGION1,DEMRESELCB02,1,2024,75.08
REGION1,DEMRESELCB02,1,2025,76.84
REGION1,DEMRESELCB02,1,2026,78.52
REGION1,DEMRESELCB02,1,2027,80.17
REGION1,DEMRESELCB02,1,2028,81.76
REGION1,DEMRESELCB02,1,2029,83.26
REGION1,DEMRESELCB02,1,2030,84.74000000000001
REGION1,DEMRESELCB02,1,2031,86.36000000000001
REGION1,DEMRESELCB02,1,2032,88.0
REGION1,DEMRESELCB02,1,2033,89.59
REGION1,DEMRESELCB02,1,2034,91.2
REGION1,DEMRESELCB02,1,2035,92.77
REGION1,DEMRESELCB02,1,2036,94.28
REGION1,DEMRESELCB02,1,2037,95.71
REGION1,DEMRESELCB02,1,2038,97.06
REGION1,DEMRESELCB02,1,2039,98.31
REGION1,DEMRESELCB02,1,2040,99.53
REGION1,DEMRESELCB02,1,2041,100.75
REGION1,DEMRESELCB02,1,2042,101.94
REGION1,DEMRESELCB02,1,2043,103.12
REGION1,DEMRESELCB02,1,2044,104.28
REGION1,DEMRESELCB02,1,2045,105.46
REGION1,DEMRESELCB02,1,2046,106.64
REGION1,DEMRESELCB02,1,2047,107.84
REGION1,DEMRESELCB02,1,2048,109.08
REGION1,DEMRESELCB02,1,2049,110.35
REGION1,DEMRESELCB02,1,2050,111.65
REGION1,DEMRESRPP,1,2021,1.02
REGION1,DEMRESRPP,1,2022,0.9999999999999997
REGION1,DEMRESRPP,1,2023,0.96
REGION1,DEMRESRPP,1,2024,0.9000000000000004
REGION1,DEMRESRPP,1,2025,0.8600000000000002
REGION1,DEMRESRPP,1,2026,0.8099999999999998
REGION1,DEMRESRPP,1,2027,0.7800000000000001
REGION1,DEMRESRPP,1,2028,0.74
REGION1,DEMRESRPP,1,2029,0.7100000000000001
REGION1,DEMRESRPP,1,2030,0.68
REGION1,DEMRESRPP,1,2031,0.6500000000000001
REGION1,DEMRESRPP,1,2032,0.6299999999999999
REGION1,DEMRESRPP,1,2033,0.62
REGION1,DEMRESRPP,1,2034,0.6
REGION1,DEMRESRPP,1,2035,0.58
REGION1,DEMRESRPP,1,2036,0.57
REGION1,DEMRESRPP,1,2037,0.56
REGION1,DEMRESRPP,1,2038,0.5500000000000002
REGION1,DEMRESRPP,1,2039,0.53
REGION1,DEMRESRPP,1,2040,0.52
REGION1,DEMRESRPP,1,2041,0.51
REGION1,DEMRESRPP,1,2042,0.51
REGION1,DEMRESRPP,1,2043,0.5000000000000001
REGION1,DEMRESRPP,1,2044,0.4900000000000001
REGION1,DEMRESRPP,1,2045,0.49
REGION1,DEMRESRPP,1,2046,0.4799999999999999
REGION1,DEMRESRPP,1,2047,0.4800000000000001
REGION1,DEMRESRPP,1,2048,0.47
REGION1,DEMRESRPP,1,2049,0.47
REGION1,DEMRESRPP,1,2050,0.47
REGION1,DEMRESHDG,1,2021,0.01
REGION1,DEMRESHDG,1,2022,0.01
REGION1,DEMRESHDG,1,2023,0.01
REGION1,DEMRESHDG,1,2024,0.01
REGION1,DEMRESHDG,1,2025,0.01
REGION1,DEMRESHDG,1,2026,0.01
REGION1,DEMRESHDG,1,2027,0.01
REGION1,DEMRESHDG,1,2028,0.01
REGION1,DEMRESHDG,1,2029,0.01
REGION1,DEMRESHDG,1,2030,0.01
REGION1,DEMRESHDG,1,2031,0.01
REGION1,DEMRESHDG,1,2032,0.01
REGION1,DEMRESHDG,1,2033,0.01
REGION1,DEMRESHDG,1,2034,0.01
REGION1,DEMRESHDG,1,2035,0.01
REGION1,DEMRESHDG,1,2036,0.01
REGION1,DEMRESHDG,1,2037,0.01
REGION1,DEMRESHDG,1,2038,0.01
REGION1,DEMRESHDG,1,2039,0.01
REGION1,DEMRESHDG,1,2040,0.01
REGION1,DEMRESHDG,1,2041,0.01
REGION1,DEMRESHDG,1,2042,0.01
REGION1,DEMRESHDG,1,2043,0.01
REGION1,DEMRESHDG,1,2044,0.01
REGION1,DEMRESHDG,1,2045,0.01
REGION1,DEMRESHDG,1,2046,0.01
REGION1,DEMRESHDG,1,2047,0.01
REGION1,DEMRESHDG,1,2048,0.01
REGION1,DEMRESHDG,1,2049,0.01
REGION1,DEMRESHDG,1,2050,0.01
REGION1,DEMCOMBIO,1,2021,0.76
REGION1,DEMCOMBIO,1,2022,1.1999999999999995
REGION1,DEMCOMBIO,1,2023,1.6299999999999997
REGION1,DEMCOMBIO,1,2024,2.41
REGION1,DEMCOMBIO,1,2025,3.61
REGION1,DEMCOMBIO,1,2026,4.8100000000000005
REGION1,DEMCOMBIO,1,2027,6.370000000000001
REGION1,DEMCOMBIO,1,2028,7.85
REGION1,DEMCOMBIO,1,2029,9.76
REGION1,DEMCOMBIO,1,2030,11.660000000000004
REGION1,DEMCOMBIO,1,2031,11.52
REGION1,DEMCOMBIO,1,2032,11.38
REGION1,DEMCOMBIO,1,2033,11.329999999999998
REGION1,DEMCOMBIO,1,2034,11.300000000000006
REGION1,DEMCOMBIO,1,2035,11.260000000000003
REGION1,DEMCOMBIO,1,2036,11.23
REGION1,DEMCOMBIO,1,2037,11.18
REGION1,DEMCOMBIO,1,2038,11.15
REGION1,DEMCOMBIO,1,2039,11.130000000000004
REGION1,DEMCOMBIO,1,2040,11.11
REGION1,DEMCOMBIO,1,2041,11.1
REGION1,DEMCOMBIO,1,2042,11.09
REGION1,DEMCOMBIO,1,2043,11.1
REGION1,DEMCOMBIO,1,2044,11.119999999999996
REGION1,DEMCOMBIO,1,2045,11.14
REGION1,DEMCOMBIO,1,2046,11.18
REGION1,DEMCOMBIO,1,2047,11.230000000000002
REGION1,DEMCOMBIO,1,2048,11.300000000000002
REGION1,DEMCOMBIO,1,2049,11.36
REGION1,DEMCOMBIO,1,2050,11.450000000000005
REGION1,DEMCOMNGS,1,2021,74.10000000000002
REGION1,DEMCOMNGS,1,2022,78.15000000000003
REGION1,DEMCOMNGS,1,2023,79.59000000000003
REGION1,DEMCOMNGS,1,2024,77.68000000000002
REGION1,DEMCOMNGS,1,2025,76.34000000000003
REGION1,DEMCOMNGS,1,2026,75.28000000000002
REGION1,DEMCOMNGS,1,2027,73.11000000000001
REGION1,DEMCOMNGS,1,2028,70.58000000000001
REGION1,DEMCOMNGS,1,2029,68.25000000000003
REGION1,DEMCOMNGS,1,2030,66.01000000000003
REGION1,DEMCOMNGS,1,2031,65.23000000000002
REGION1,DEMCOMNGS,1,2032,64.45000000000002
REGION1,DEMCOMNGS,1,2033,64.17000000000002
REGION1,DEMCOMNGS,1,2034,63.99000000000001
REGION1,DEMCOMNGS,1,2035,63.8
REGION1,DEMCOMNGS,1,2036,63.580000000000005
REGION1,DEMCOMNGS,1,2037,63.320000000000014
REGION1,DEMCOMNGS,1,2038,63.13000000000001
REGION1,DEMCOMNGS,1,2039,63.05000000000001
REGION1,DEMCOMNGS,1,2040,62.94000000000002
REGION1,DEMCOMNGS,1,2041,62.870000000000005
REGION1,DEMCOMNGS,1,2042,62.830000000000005
REGION1,DEMCOMNGS,1,2043,62.870000000000005
REGION1,DEMCOMNGS,1,2044,62.970000000000006
REGION1,DEMCOMNGS,1,2045,63.110000000000014
REGION1,DEMCOMNGS,1,2046,63.320000000000014
REGION1,DEMCOMNGS,1,2047,63.610000000000014
REGION1,DEMCOMNGS,1,2048,63.970000000000006
REGION1,DEMCOMNGS,1,2049,64.36
REGION1,DEMCOMNGS,1,2050,64.82000000000001
REGION1,DEMCOMELCB02,1,2021,53.03
REGION1,DEMCOMELCB02,1,2022,57.05
REGION1,DEMCOMELCB02,1,2023,59.44
REGION1,DEMCOMELCB02,1,2024,61.18000000000001
REGION1,DEMCOMELCB02,1,2025,62.86
REGION1,DEMCOMELCB02,1,2026,64.67999999999999
REGION1,DEMCOMELCB02,1,2027,66.57
REGION1,DEMCOMELCB02,1,2028,68.09
REGION1,DEMCOMELCB02,1,2029,69.38
REGION1,DEMCOMELCB02,1,2030,70.59
REGION1,DEMCOMELCB02,1,2031,71.89
REGION1,DEMCOMELCB02,1,2032,73.25999999999999
REGION1,DEMCOMELCB02,1,2033,74.49000000000001
REGION1,DEMCOMELCB02,1,2034,75.75
REGION1,DEMCOMELCB02,1,2035,77.02000000000001
REGION1,DEMCOMELCB02,1,2036,78.37
REGION1,DEMCOMELCB02,1,2037,79.7
REGION1,DEMCOMELCB02,1,2038,80.96
REGION1,DEMCOMELCB02,1,2039,82.18999999999998
REGION1,DEMCOMELCB02,1,2040,83.27
REGION1,DEMCOMELCB02,1,2041,84.34
REGION1,DEMCOMELCB02,1,2042,85.36000000000001
REGION1,DEMCOMELCB02,1,2043,86.36999999999996
REGION1,DEMCOMELCB02,1,2044,87.34
REGION1,DEMCOMELCB02,1,2045,88.37
REGION1,DEMCOMELCB02,1,2046,89.5
REGION1,DEMCOMELCB02,1,2047,90.7
REGION1,DEMCOMELCB02,1,2048,92.03
REGION1,DEMCOMELCB02,1,2049,93.4
REGION1,DEMCOMELCB02,1,2050,94.89
REGION1,DEMCOMRPP,1,2021,6.290000000000001
REGION1,DEMCOMRPP,1,2022,6.41
REGION1,DEMCOMRPP,1,2023,6.49
REGION1,DEMCOMRPP,1,2024,6.56
REGION1,DEMCOMRPP,1,2025,6.620000000000001
REGION1,DEMCOMRPP,1,2026,6.699999999999999
REGION1,DEMCOMRPP,1,2027,6.8100000000000005
REGION1,DEMCOMRPP,1,2028,6.8999999999999995
REGION1,DEMCOMRPP,1,2029,6.969999999999999
REGION1,DEMCOMRPP,1,2030,7.05
REGION1,DEMCOMRPP,1,2031,7.150000000000001
REGION1,DEMCOMRPP,1,2032,7.27
REGION1,DEMCOMRPP,1,2033,7.369999999999998
REGION1,DEMCOMRPP,1,2034,7.47
REGION1,DEMCOMRPP,1,2035,7.58
REGION1,DEMCOMRPP,1,2036,7.69
REGION1,DEMCOMRPP,1,2037,7.8
REGION1,DEMCOMRPP,1,2038,7.909999999999998
REGION1,DEMCOMRPP,1,2039,8.010000000000003
REGION1,DEMCOMRPP,1,2040,8.100000000000001
REGION1,DEMCOMRPP,1,2041,8.19
REGION1,DEMCOMRPP,1,2042,8.280000000000001
REGION1,DEMCOMRPP,1,2043,8.37
REGION1,DEMCOMRPP,1,2044,8.47
REGION1,DEMCOMRPP,1,2045,8.57
REGION1,DEMCOMRPP,1,2046,8.679999999999998
REGION1,DEMCOMRPP,1,2047,8.8
REGION1,DEMCOMRPP,1,2048,8.939999999999996
REGION1,DEMCOMRPP,1,2049,9.08
REGION1,DEMCOMRPP,1,2050,9.239999999999998
REGION1,DEMTRAGSL,1,2021,142.92999999999998
REGION1,DEMTRAGSL,1,2022,146.11
REGION1,DEMTRAGSL,1,2023,148.09999999999997
REGION1,DEMTRAGSL,1,2024,144.04999999999998
REGION1,DEMTRAGSL,1,2025,139.34999999999997
REGION1,DEMTRAGSL,1,2026,134.58999999999995
REGION1,DEMTRAGSL,1,2027,129.34
REGION1,DEMTRAGSL,1,2028,123.98999999999998
REGION1,DEMTRAGSL,1,2029,119.25
REGION1,DEMTRAGSL,1,2030,114.16
REGION1,DEMTRAGSL,1,2031,110.56999999999998
REGION1,DEMTRAGSL,1,2032,106.83
REGION1,DEMTRAGSL,1,2033,103.12
REGION1,DEMTRAGSL,1,2034,99.57
REGION1,DEMTRAGSL,1,2035,96.02
REGION1,DEMTRAGSL,1,2036,92.63999999999999
REGION1,DEMTRAGSL,1,2037,89.49000000000001
REGION1,DEMTRAGSL,1,2038,86.5
REGION1,DEMTRAGSL,1,2039,83.74
REGION1,DEMTRAGSL,1,2040,81.23999999999998
REGION1,DEMTRAGSL,1,2041,78.95
REGION1,DEMTRAGSL,1,2042,76.89
REGION1,DEMTRAGSL,1,2043,75.06
REGION1,DEMTRAGSL,1,2044,73.45
REGION1,DEMTRAGSL,1,2045,72.09
REGION1,DEMTRAGSL,1,2046,70.94
REGION1,DEMTRAGSL,1,2047,69.98999999999998
REGION1,DEMTRAGSL,1,2048,69.21
REGION1,DEMTRAGSL,1,2049,68.6
REGION1,DEMTRAGSL,1,2050,68.12
REGION1,DEMTRADSL,1,2021,97.11
REGION1,DEMTRADSL,1,2022,96.19
REGION1,DEMTRADSL,1,2023,97.68000000000004
REGION1,DEMTRADSL,1,2024,94.32999999999998
REGION1,DEMTRADSL,1,2025,93.7
REGION1,DEMTRADSL,1,2026,92.3
REGION1,DEMTRADSL,1,2027,90.02
REGION1,DEMTRADSL,1,2028,87.92999999999998
REGION1,DEMTRADSL,1,2029,88.54000000000002
REGION1,DEMTRADSL,1,2030,87.82
REGION1,DEMTRADSL,1,2031,87.92
REGION1,DEMTRADSL,1,2032,87.83
REGION1,DEMTRADSL,1,2033,87.85
REGION1,DEMTRADSL,1,2034,88.18000000000004
REGION1,DEMTRADSL,1,2035,88.45999999999998
REGION1,DEMTRADSL,1,2036,88.60999999999999
REGION1,DEMTRADSL,1,2037,88.75
REGION1,DEMTRADSL,1,2038,88.80000000000001
REGION1,DEMTRADSL,1,2039,88.88999999999999
REGION1,DEMTRADSL,1,2040,89.11000000000001
REGION1,DEMTRADSL,1,2041,89.41
REGION1,DEMTRADSL,1,2042,89.81000000000003
REGION1,DEMTRADSL,1,2043,90.35
REGION1,DEMTRADSL,1,2044,91.07000000000002
REGION1,DEMTRADSL,1,2045,91.98
REGION1,DEMTRADSL,1,2046,93.07
REGION1,DEMTRADSL,1,2047,94.31
REGION1,DEMTRADSL,1,2048,95.67
REGION1,DEMTRADSL,1,2049,97.15
REGION1,DEMTRADSL,1,2050,98.73
REGION1,DEMTRAHFO,1,2021,7.0200000000000005
REGION1,DEMTRAHFO,1,2022,7.97
REGION1,DEMTRAHFO,1,2023,9.38
REGION1,DEMTRAHFO,1,2024,10.599999999999998
REGION1,DEMTRAHFO,1,2025,11.1
REGION1,DEMTRAHFO,1,2026,10.47
REGION1,DEMTRAHFO,1,2027,9.84
REGION1,DEMTRAHFO,1,2028,9.23
REGION1,DEMTRAHFO,1,2029,8.679999999999998
REGION1,DEMTRAHFO,1,2030,8.16
REGION1,DEMTRAHFO,1,2031,7.67
REGION1,DEMTRAHFO,1,2032,7.209999999999998
REGION1,DEMTRAHFO,1,2033,6.789999999999998
REGION1,DEMTRAHFO,1,2034,6.41
REGION1,DEMTRAHFO,1,2035,6.07
REGION1,DEMTRAHFO,1,2036,5.74
REGION1,DEMTRAHFO,1,2037,5.45
REGION1,DEMTRAHFO,1,2038,5.17
REGION1,DEMTRAHFO,1,2039,4.93
REGION1,DEMTRAHFO,1,2040,4.709999999999999
REGION1,DEMTRAHFO,1,2041,4.509999999999999
REGION1,DEMTRAHFO,1,2042,4.34
REGION1,DEMTRAHFO,1,2043,4.19
REGION1,DEMTRAHFO,1,2044,4.0600000000000005
REGION1,DEMTRAHFO,1,2045,3.960000000000001
REGION1,DEMTRAHFO,1,2046,3.87
REGION1,DEMTRAHFO,1,2047,3.8
REGION1,DEMTRAHFO,1,2048,3.75
REGION1,DEMTRAHFO,1,2049,3.71
REGION1,DEMTRAHFO,1,2050,3.6800000000000006
REGION1,DEMTRAJFL,1,2021,39.93999999999999
REGION1,DEMTRAJFL,1,2022,72.29
REGION1,DEMTRAJFL,1,2023,80.00999999999999
REGION1,DEMTRAJFL,1,2024,82.62
REGION1,DEMTRAJFL,1,2025,85.48
REGION1,DEMTRAJFL,1,2026,87.22
REGION1,DEMTRAJFL,1,2027,88.57
REGION1,DEMTRAJFL,1,2028,89.63
REGION1,DEMTRAJFL,1,2029,91.04
REGION1,DEMTRAJFL,1,2030,92.47
REGION1,DEMTRAJFL,1,2031,93.88
REGION1,DEMTRAJFL,1,2032,95.22
REGION1,DEMTRAJFL,1,2033,96.57000000000002
REGION1,DEMTRAJFL,1,2034,98.10000000000002
REGION1,DEMTRAJFL,1,2035,99.58
REGION1,DEMTRAJFL,1,2036,100.94
REGION1,DEMTRAJFL,1,2037,102.21999999999998
REGION1,DEMTRAJFL,1,2038,103.38
REGION1,DEMTRAJFL,1,2039,104.48
REGION1,DEMTRAJFL,1,2040,105.6
REGION1,DEMTRAJFL,1,2041,106.74000000000002
REGION1,DEMTRAJFL,1,2042,107.92
REGION1,DEMTRAJFL,1,2043,109.16
REGION1,DEMTRAJFL,1,2044,110.48000000000002
REGION1,DEMTRAJFL,1,2045,111.91
REGION1,DEMTRAJFL,1,2046,113.45000000000002
REGION1,DEMTRAJFL,1,2047,115.09
REGION1,DEMTRAJFL,1,2048,116.82
REGION1,DEMTRAJFL,1,2049,118.62999999999997
REGION1,DEMTRAJFL,1,2050,120.51
REGION1,DEMTRABIO,1,2021,30.519999999999975
REGION1,DEMTRABIO,1,2022,34.099999999999994
REGION1,DEMTRABIO,1,2023,35.89000000000001
REGION1,DEMTRABIO,1,2024,39.710000000000015
REGION1,DEMTRABIO,1,2025,41.70000000000002
REGION1,DEMTRABIO,1,2026,44.98
REGION1,DEMTRABIO,1,2027,48.02000000000002
REGION1,DEMTRABIO,1,2028,50.11
REGION1,DEMTRABIO,1,2029,50.51000000000002
REGION1,DEMTRABIO,1,2030,52.750000000000014
