REGION,TIMESLICE,TECHNOLOGY,MODE_OF_OPERATION,YEAR,VALUE
REGION1,8,PWRBIOB02,1,2033,8.353893557559063
REGION1,1,PWRBIOB02,1,2034,29.044656
REGION1,2,PWRBIOB02,1,2034,9.938174642141233
REGION1,3,PWRBIOB02,1,2034,9.39529965681484
REGION1,4,PWRBIOB02,1,2034,9.39529965681501
REGION1,5,PWRBIOB02,1,2034,15.227266595372754
REGION1,6,PWRBIOB02,1,2034,21.181219569886434
REGION1,7,PWRBIOB02,1,2034,9.395299656815011
REGION1,8,PWRBIOB02,1,2034,9.395299656815002
REGION1,1,PWRBIOB02,1,2035,29.044656
REGION1,2,PWRBIOB02,1,2035,21.759972399113185
REGION1,3,PWRBIOB02,1,2035,5.299809778325083
REGION1,4,PWRBIOB02,1,2035,26.36328589112104
REGION1,5,PWRBIOB02,1,2035,26.68882834672876
REGION1,6,PWRBIOB02,1,2035,29.044656
REGION1,1,PWRBIOB02,1,2036,28.981584
REGION1,2,PWRBIOB02,1,2036,1.0792054776802846
REGION1,6,PWRBIOB02,1,2036,14.132788047008225
REGION1,1,PWRBIOB02,1,2037,28.98158400000008
REGION1,2,PWRBIOB02,1,2037,1.0792054776802846
REGION1,6,PWRBIOB02,1,2037,14.132788047008225
REGION1,1,PWRBIOB02,1,2038,28.981584
REGION1,2,PWRBIOB02,1,2038,1.0792054776802846
REGION1,6,PWRBIOB02,1,2038,14.132788047008228
REGION1,1,PWRBIOB02,1,2039,28.571616
REGION1,2,PWRBIOB02,1,2039,0.45609209663500394
REGION1,6,PWRBIOB02,1,2039,13.617443366055742
REGION1,1,PWRBIOB02,1,2040,25.764912
REGION1,6,PWRBIOB02,1,2040,8.972496584553369
REGION1,1,PWRBIOB02,1,2041,22.71856292635984
REGION1,6,PWRBIOB02,1,2041,3.9500677633965706
REGION1,1,PWRBIOB02,1,2042,17.805319251335547
REGION1,1,PWRBIOB02,1,2043,8.492693056314414
REGION1,1,PWRBIOB02,1,2044,7.432445807095517
REGION1,1,PWRBIOB02,1,2045,6.6558444845789895
REGION1,1,PWRHYDB01,1,2021,243.67076975532095
REGION1,2,PWRHYDB01,1,2021,279.55680059764506
REGION1,3,PWRHYDB01,1,2021,176.25280862970857
REGION1,4,PWRHYDB01,1,2021,191.55577010760197
REGION1,5,PWRHYDB01,1,2021,345.5305184633024
REGION1,6,PWRHYDB01,1,2021,391.803264
REGION1,7,PWRHYDB01,1,2021,130.05770986780482
REGION1,8,PWRHYDB01,1,2021,141.33486625471383
REGION1,1,PWRHYDB01,1,2022,266.7357578580596
REGION1,2,PWRHYDB01,1,2022,302.41276258568007
REGION1,3,PWRHYDB01,1,2022,189.12882267001785
REGION1,4,PWRHYDB01,1,2022,201.3151380054598
REGION1,5,PWRHYDB01,1,2022,373.35232061980867
REGION1,6,PWRHYDB01,1,2022,391.803264
REGION1,7,PWRHYDB01,1,2022,139.66493178400782
REGION1,8,PWRHYDB01,1,2022,151.72437092613853
REGION1,1,PWRHYDB01,1,2023,284.1775000066369
REGION1,2,PWRHYDB01,1,2023,330.74731753329866
REGION1,3,PWRHYDB01,1,2023,199.9250535013965
REGION1,4,PWRHYDB01,1,2023,217.5705992129586
REGION1,5,PWRHYDB01,1,2023,391.803264
REGION1,6,PWRHYDB01,1,2023,391.803264
REGION1,7,PWRHYDB01,1,2023,141.08518063372168
REGION1,8,PWRHYDB01,1,2023,160.37914447558808
REGION1,1,PWRHYDB01,1,2024,301.944049503703
REGION1,2,PWRHYDB01,1,2024,343.31299251013934
REGION1,3,PWRHYDB01,1,2024,202.3777315631168
REGION1,4,PWRHYDB01,1,2024,235.35496286601824
REGION1,5,PWRHYDB01,1,2024,391.803264
REGION1,6,PWRHYDB01,1,2024,391.803264
REGION1,7,PWRHYDB01,1,2024,155.29416758967787
REGION1,8,PWRHYDB01,1,2024,165.5501470423687
REGION1,1,PWRHYDB01,1,2025,305.77962381604414
REGION1,2,PWRHYDB01,1,2025,348.39212500091674
REGION1,3,PWRHYDB01,1,2025,203.2073050059192
REGION1,4,PWRHYDB01,1,2025,220.5127577266992
REGION1,5,PWRHYDB01,1,2025,391.803264
REGION1,6,PWRHYDB01,1,2025,391.803264
REGION1,7,PWRHYDB01,1,2025,143.80691704349417
REGION1,8,PWRHYDB01,1,2025,159.51406128511093
REGION1,1,PWRHYDB01,1,2026,325.5120570424261
REGION1,2,PWRHYDB01,1,2026,357.1998977757418
REGION1,3,PWRHYDB01,1,2026,206.8105608907904
REGION1,4,PWRHYDB01,1,2026,234.63685335561297
REGION1,5,PWRHYDB01,1,2026,391.803264
REGION1,6,PWRHYDB01,1,2026,391.803264
REGION1,7,PWRHYDB01,1,2026,155.68913376206072
REGION1,8,PWRHYDB01,1,2026,172.98490653789796
REGION1,1,PWRHYDB01,1,2027,340.2010935607784
REGION1,2,PWRHYDB01,1,2027,367.70380987746233
REGION1,3,PWRHYDB01,1,2027,213.03579872557705
REGION1,4,PWRHYDB01,1,2027,241.6961099491085
REGION1,5,PWRHYDB01,1,2027,391.803264
REGION1,6,PWRHYDB01,1,2027,391.803264
REGION1,7,PWRHYDB01,1,2027,160.4686371233017
REGION1,8,PWRHYDB01,1,2027,172.27900254811786
REGION1,1,PWRHYDB01,1,2028,323.98242235354866
REGION1,2,PWRHYDB01,1,2028,376.04109283781287
REGION1,3,PWRHYDB01,1,2028,218.90614341257788
REGION1,4,PWRHYDB01,1,2028,246.28626177741313
REGION1,5,PWRHYDB01,1,2028,391.803264
REGION1,6,PWRHYDB01,1,2028,391.803264
REGION1,7,PWRHYDB01,1,2028,167.36464093018577
REGION1,8,PWRHYDB01,1,2028,178.1277253058014
REGION1,1,PWRHYDB01,1,2029,391.803264
REGION1,2,PWRHYDB01,1,2029,391.803264
REGION1,3,PWRHYDB01,1,2029,210.72467839601956
REGION1,4,PWRHYDB01,1,2029,243.33800358541805
REGION1,5,PWRHYDB01,1,2029,391.803264
REGION1,6,PWRHYDB01,1,2029,391.803264
REGION1,7,PWRHYDB01,1,2029,179.41883624460942
REGION1,8,PWRHYDB01,1,2029,190.81311872314745
REGION1,1,PWRHYDB01,1,2030,391.803264
REGION1,2,PWRHYDB01,1,2030,390.5514702287029
REGION1,3,PWRHYDB01,1,2030,224.1646027054768
REGION1,4,PWRHYDB01,1,2030,250.53402507851985
REGION1,5,PWRHYDB01,1,2030,391.803264
REGION1,6,PWRHYDB01,1,2030,391.803264
REGION1,7,PWRHYDB01,1,2030,186.13130477573105
REGION1,8,PWRHYDB01,1,2030,195.901632
REGION1,1,PWRHYDB01,1,2031,381.3661738313536
REGION1,2,PWRHYDB01,1,2031,380.3181095294176
REGION1,3,PWRHYDB01,1,2031,195.901632
REGION1,4,PWRHYDB01,1,2031,195.901632
REGION1,5,PWRHYDB01,1,2031,387.4733313633067
REGION1,6,PWRHYDB01,1,2031,391.803264
REGION1,7,PWRHYDB01,1,2031,190.47392331357167
REGION1,8,PWRHYDB01,1,2031,195.901632
REGION1,1,PWRHYDB01,1,2032,391.803264
REGION1,2,PWRHYDB01,1,2032,390.755199698064
REGION1,3,PWRHYDB01,1,2032,195.901632
REGION1,4,PWRHYDB01,1,2032,198.3653939159
REGION1,5,PWRHYDB01,1,2032,391.803264
REGION1,6,PWRHYDB01,1,2032,391.803264
REGION1,7,PWRHYDB01,1,2032,195.901632
REGION1,8,PWRHYDB01,1,2032,195.90163200000083
REGION1,1,PWRHYDB01,1,2033,391.803264
REGION1,2,PWRHYDB01,1,2033,390.755199698064
REGION1,3,PWRHYDB01,1,2033,195.901632
REGION1,4,PWRHYDB01,1,2033,206.37370265469087
REGION1,5,PWRHYDB01,1,2033,391.803264
REGION1,6,PWRHYDB01,1,2033,391.803264
REGION1,7,PWRHYDB01,1,2033,195.901632
REGION1,8,PWRHYDB01,1,2033,195.901632
REGION1,1,PWRHYDB01,1,2034,391.803264
REGION1,2,PWRHYDB01,1,2034,390.755199698064
REGION1,3,PWRHYDB01,1,2034,195.9016320000015
REGION1,4,PWRHYDB01,1,2034,206.2991444076347
REGION1,5,PWRHYDB01,1,2034,384.9278325554284
REGION1,6,PWRHYDB01,1,2034,391.803264
REGION1,7,PWRHYDB01,1,2034,195.90163199999995
REGION1,8,PWRHYDB01,1,2034,195.901632
REGION1,1,PWRHYDB01,1,2035,391.803264
REGION1,2,PWRHYDB01,1,2035,378.9334019410919
REGION1,3,PWRHYDB01,1,2035,195.901632
REGION1,4,PWRHYDB01,1,2035,195.901632
REGION1,5,PWRHYDB01,1,2035,373.4662708040722
REGION1,6,PWRHYDB01,1,2035,383.9398275698928
REGION1,7,PWRHYDB01,1,2035,195.901632
REGION1,8,PWRHYDB01,1,2035,195.901632
REGION1,1,PWRHYDB01,1,2036,391.803264
REGION1,2,PWRHYDB01,1,2036,391.803264
REGION1,3,PWRHYDB01,1,2036,196.28295482052584
REGION1,4,PWRHYDB01,1,2036,217.7692028357912
REGION1,5,PWRHYDB01,1,2036,390.19284402392566
REGION1,6,PWRHYDB01,1,2036,391.803264
REGION1,7,PWRHYDB01,1,2036,195.901632
REGION1,8,PWRHYDB01,1,2036,195.901632
REGION1,1,PWRHYDB01,1,2037,391.803264
REGION1,2,PWRHYDB01,1,2037,391.803264
REGION1,3,PWRHYDB01,1,2037,201.5166946817438
REGION1,4,PWRHYDB01,1,2037,223.7316945064222
REGION1,5,PWRHYDB01,1,2037,390.19284402392566
REGION1,6,PWRHYDB01,1,2037,391.803264
REGION1,7,PWRHYDB01,1,2037,195.901632
REGION1,8,PWRHYDB01,1,2037,152.69844156918575
REGION1,1,PWRHYDB01,1,2038,391.803264
REGION1,2,PWRHYDB01,1,2038,391.803264
REGION1,3,PWRHYDB01,1,2038,206.45082868328603
REGION1,4,PWRHYDB01,1,2038,229.3528628613821
REGION1,5,PWRHYDB01,1,2038,390.19284402392566
REGION1,6,PWRHYDB01,1,2038,391.803264
REGION1,7,PWRHYDB01,1,2038,195.901632
REGION1,8,PWRHYDB01,1,2038,144.70837261420894
REGION1,1,PWRHYDB01,1,2039,391.803264
REGION1,2,PWRHYDB01,1,2039,391.803264
REGION1,3,PWRHYDB01,1,2039,211.0399943117942
REGION1,4,PWRHYDB01,1,2039,234.6005788212345
REGION1,5,PWRHYDB01,1,2039,389.565404871532
REGION1,6,PWRHYDB01,1,2039,391.803264
REGION1,7,PWRHYDB01,1,2039,165.8072160367284
REGION1,8,PWRHYDB01,1,2039,195.901632
REGION1,1,PWRHYDB01,1,2040,391.803264
REGION1,2,PWRHYDB01,1,2040,385.9181976544708
REGION1,3,PWRHYDB01,1,2040,212.02957491199788
REGION1,4,PWRHYDB01,1,2040,236.1374732203763
REGION1,5,PWRHYDB01,1,2040,383.0749284602924
REGION1,6,PWRHYDB01,1,2040,391.803264
REGION1,7,PWRHYDB01,1,2040,181.97632666254967
REGION1,8,PWRHYDB01,1,2040,195.901632
REGION1,1,PWRHYDB01,1,2041,391.803264
REGION1,2,PWRHYDB01,1,2041,378.87483266655886
REGION1,3,PWRHYDB01,1,2041,212.16856589662223
REGION1,4,PWRHYDB01,1,2041,236.6624250182925
REGION1,5,PWRHYDB01,1,2041,375.9504442999341
REGION1,6,PWRHYDB01,1,2041,391.803264
REGION1,7,PWRHYDB01,1,2041,195.901632
REGION1,8,PWRHYDB01,1,2041,195.90163199999995
REGION1,1,PWRHYDB01,1,2042,391.803264
REGION1,2,PWRHYDB01,1,2042,367.0723372619926
REGION1,3,PWRHYDB01,1,2042,209.13772071779263
REGION1,4,PWRHYDB01,1,2042,233.8414458851369
REGION1,5,PWRHYDB01,1,2042,364.0081319891912
REGION1,6,PWRHYDB01,1,2042,387.43411945820503
REGION1,7,PWRHYDB01,1,2042,195.901632
REGION1,8,PWRHYDB01,1,2042,205.40589334756828
REGION1,1,PWRHYDB01,1,2043,391.803264
REGION1,2,PWRHYDB01,1,2043,341.2434764233576
REGION1,3,PWRHYDB01,1,2043,195.90163200000123
REGION1,4,PWRHYDB01,1,2043,220.2772235453792
REGION1,5,PWRHYDB01,1,2043,337.844075265688
REGION1,6,PWRHYDB01,1,2043,369.9560524732353
REGION1,7,PWRHYDB01,1,2043,195.901632
REGION1,8,PWRHYDB01,1,2043,197.20776539646224
REGION1,1,PWRHYDB01,1,2044,391.803264
REGION1,2,PWRHYDB01,1,2044,340.1792859962851
REGION1,3,PWRHYDB01,1,2044,200.88480726052856
REGION1,4,PWRHYDB01,1,2044,226.12657466235308
REGION1,5,PWRHYDB01,1,2044,337.248063251028
REGION1,6,PWRHYDB01,1,2044,369.58882790490514
REGION1,7,PWRHYDB01,1,2044,195.901632
REGION1,8,PWRHYDB01,1,2044,217.44768413011843
REGION1,1,PWRHYDB01,1,2045,391.803264
REGION1,2,PWRHYDB01,1,2045,344.6189128312053
REGION1,3,PWRHYDB01,1,2045,213.19361291695705
REGION1,4,PWRHYDB01,1,2045,240.1429176179416
REGION1,5,PWRHYDB01,1,2045,343.0791219181064
REGION1,6,PWRHYDB01,1,2045,373.2990656572747
REGION1,7,PWRHYDB01,1,2045,252.08922118179063
REGION1,8,PWRHYDB01,1,2045,195.901632
REGION1,1,PWRHYDB01,1,2046,387.0625388966776
REGION1,2,PWRHYDB01,1,2046,319.7499408315449
REGION1,3,PWRHYDB01,1,2046,195.90163200000143
REGION1,4,PWRHYDB01,1,2046,220.4595944751997
REGION1,5,PWRHYDB01,1,2046,314.61637890123325
REGION1,6,PWRHYDB01,1,2046,350.31394975789914
REGION1,7,PWRHYDB01,1,2046,245.1604422578248
REGION1,8,PWRHYDB01,1,2046,195.901632
REGION1,1,PWRHYDB01,1,2047,385.81796494202086
REGION1,2,PWRHYDB01,1,2047,315.9699728524189
REGION1,3,PWRHYDB01,1,2047,195.9016320000016
REGION1,4,PWRHYDB01,1,2047,220.46268318899885
REGION1,5,PWRHYDB01,1,2047,310.16009312192045
REGION1,6,PWRHYDB01,1,2047,346.8885078205022
REGION1,7,PWRHYDB01,1,2047,256.6722406198144
REGION1,8,PWRHYDB01,1,2047,195.901632
REGION1,1,PWRHYDB01,1,2048,385.51227575342
REGION1,2,PWRHYDB01,1,2048,314.03133467059035
REGION1,3,PWRHYDB01,1,2048,196.88113270281147
REGION1,4,PWRHYDB01,1,2048,222.2596189600648
REGION1,5,PWRHYDB01,1,2048,306.44597620651285
REGION1,6,PWRHYDB01,1,2048,345.0457849405098
REGION1,7,PWRHYDB01,1,2048,195.901632
REGION1,8,PWRHYDB01,1,2048,269.49014913922304
REGION1,1,PWRHYDB01,1,2049,385.51227575342
REGION1,2,PWRHYDB01,1,2049,314.03133467059035
REGION1,3,PWRHYDB01,1,2049,201.10370278762025
REGION1,4,PWRHYDB01,1,2049,227.07014444030352
REGION1,5,PWRHYDB01,1,2049,306.44597620651285
REGION1,6,PWRHYDB01,1,2049,345.0457849405098
REGION1,7,PWRHYDB01,1,2049,195.901632
REGION1,8,PWRHYDB01,1,2049,291.14858705824423
REGION1,1,PWRHYDB01,1,2050,385.51227575342006
REGION1,2,PWRHYDB01,1,2050,314.0313346705902
REGION1,3,PWRHYDB01,1,2050,300.1694965403665
REGION1,4,PWRHYDB01,1,2050,231.9873334566917
REGION1,5,PWRHYDB01,1,2050,306.44597620651297
REGION1,6,PWRHYDB01,1,2050,345.04578494050986
REGION1,7,PWRHYDB01,1,2050,195.901632
REGION1,8,PWRHYDB01,1,2050,214.8655616091888
REGION1,6,PWRHYDB02,1,2022,31.483492170807494
REGION1,5,PWRHYDB02,1,2023,1.9945258075523564
REGION1,6,PWRHYDB02,1,2023,62.8379711378394
REGION1,5,PWRHYDB02,1,2024,5.769666771857877
REGION1,6,PWRHYDB02,1,2024,65.904464055456
REGION1,5,PWRHYDB02,1,2025,2.552677549828523
REGION1,6,PWRHYDB02,1,2025,65.904464055456
REGION1,5,PWRHYDB02,1,2026,24.283833853482967
REGION1,6,PWRHYDB02,1,2026,65.904464055456
REGION1,5,PWRHYDB02,1,2027,61.48493392824
REGION1,6,PWRHYDB02,1,2027,65.904464055456
REGION1,5,PWRHYDB02,1,2028,61.48493392824
REGION1,6,PWRHYDB02,1,2028,65.904464055456
REGION1,2,PWRHYDB02,1,2029,18.500167528833085
REGION1,5,PWRHYDB02,1,2029,61.48493392824
REGION1,6,PWRHYDB02,1,2029,65.904464055456
REGION1,1,PWRHYDB02,1,2030,20.642323797276102
REGION1,2,PWRHYDB02,1,2030,67.15625782675318
REGION1,5,PWRHYDB02,1,2030,61.48493392824
REGION1,6,PWRHYDB02,1,2030,65.904464055456
REGION1,1,PWRHYDB02,1,2031,76.657199083632
REGION1,2,PWRHYDB02,1,2031,77.705263385568
REGION1,3,PWRHYDB02,1,2031,33.4643815825878
REGION1,4,PWRHYDB02,1,2031,68.66519498617934
REGION1,5,PWRHYDB02,1,2031,61.48493392824
REGION1,6,PWRHYDB02,1,2031,65.904464055456
REGION1,1,PWRHYDB02,1,2032,76.657199083632
REGION1,2,PWRHYDB02,1,2032,77.705263385568
REGION1,3,PWRHYDB02,1,2032,51.661418198442405
REGION1,4,PWRHYDB02,1,2032,77.26192231896
REGION1,5,PWRHYDB02,1,2032,61.48493392824
REGION1,6,PWRHYDB02,1,2032,65.904464055456
REGION1,8,PWRHYDB02,1,2032,15.85291646802356
REGION1,1,PWRHYDB02,1,2033,76.657199083632
REGION1,2,PWRHYDB02,1,2033,77.705263385568
REGION1,3,PWRHYDB02,1,2033,62.22711618925253
REGION1,4,PWRHYDB02,1,2033,77.26192231896
REGION1,5,PWRHYDB02,1,2033,61.48493392824
REGION1,6,PWRHYDB02,1,2033,65.904464055456
REGION1,8,PWRHYDB02,1,2033,54.649949011172446
REGION1,1,PWRHYDB02,1,2034,76.657199083632
REGION1,2,PWRHYDB02,1,2034,77.705263385568
REGION1,3,PWRHYDB02,1,2034,61.791449176055565
REGION1,4,PWRHYDB02,1,2034,77.26192231896
REGION1,5,PWRHYDB02,1,2034,61.48493392824
REGION1,6,PWRHYDB02,1,2034,65.904464055456
REGION1,7,PWRHYDB02,1,2034,65.91156427437708
REGION1,8,PWRHYDB02,1,2034,8.003973418489267
REGION1,1,PWRHYDB02,1,2035,76.657199083632
REGION1,2,PWRHYDB02,1,2035,77.705263385568
REGION1,3,PWRHYDB02,1,2035,71.654351853312
REGION1,4,PWRHYDB02,1,2035,77.26192231896
REGION1,5,PWRHYDB02,1,2035,61.48493392824
REGION1,6,PWRHYDB02,1,2035,65.904464055456
REGION1,7,PWRHYDB02,1,2035,95.37954837709408
REGION1,8,PWRHYDB02,1,2035,22.07105656899764
REGION1,1,PWRHYDB02,1,2036,76.657199083632
REGION1,2,PWRHYDB02,1,2036,77.705263385568
REGION1,3,PWRHYDB02,1,2036,71.654351853312
REGION1,4,PWRHYDB02,1,2036,77.26192231896
REGION1,5,PWRHYDB02,1,2036,61.48493392824
REGION1,6,PWRHYDB02,1,2036,65.904464055456
REGION1,7,PWRHYDB02,1,2036,107.15725117716732
REGION1,8,PWRHYDB02,1,2036,17.649801108875813
REGION1,1,PWRHYDB02,1,2037,76.657199083632
REGION1,2,PWRHYDB02,1,2037,77.705263385568
REGION1,3,PWRHYDB02,1,2037,71.654351853312
REGION1,4,PWRHYDB02,1,2037,77.26192231896
REGION1,5,PWRHYDB02,1,2037,61.48493392824
REGION1,6,PWRHYDB02,1,2037,65.904464055456
REGION1,7,PWRHYDB02,1,2037,109.989389958336
REGION1,8,PWRHYDB02,1,2037,80.42961312341731
REGION1,1,PWRHYDB02,1,2038,76.657199083632
REGION1,2,PWRHYDB02,1,2038,77.705263385568
REGION1,3,PWRHYDB02,1,2038,71.654351853312
REGION1,4,PWRHYDB02,1,2038,77.26192231896
REGION1,5,PWRHYDB02,1,2038,61.48493392824
REGION1,6,PWRHYDB02,1,2038,65.904464055456
REGION1,7,PWRHYDB02,1,2038,109.989389958336
REGION1,8,PWRHYDB02,1,2038,109.655922554784
REGION1,1,PWRHYDB02,1,2039,76.657199083632
REGION1,2,PWRHYDB02,1,2039,77.705263385568
REGION1,3,PWRHYDB02,1,2039,71.654351853312
REGION1,4,PWRHYDB02,1,2039,77.26192231896
REGION1,5,PWRHYDB02,1,2039,61.48493392824
REGION1,6,PWRHYDB02,1,2039,65.904464055456
REGION1,7,PWRHYDB02,1,2039,109.989389958336
REGION1,8,PWRHYDB02,1,2039,109.655922554784
REGION1,1,PWRHYDB02,1,2040,76.657199083632
REGION1,2,PWRHYDB02,1,2040,77.705263385568
