REGION,TECHNOLOGY,MODE_OF_OPERATION,YEAR,VALUE
REGION1,DEMCOMBIO,1,2026,4.810000000000001
REGION1,DEMCOMBIO,1,2027,6.3700000000000045
REGION1,DEMCOMBIO,1,2028,7.85
REGION1,DEMCOMBIO,1,2029,9.760000000000012
REGION1,DEMCOMBIO,1,2030,11.66
REGION1,DEMCOMBIO,1,2031,11.519999999999992
REGION1,DEMCOMBIO,1,2032,11.379999999999995
REGION1,DEMCOMBIO,1,2033,11.32999999999998
REGION1,DEMCOMBIO,1,2034,11.299999999999995
REGION1,DEMCOMBIO,1,2035,11.260000000000002
REGION1,DEMCOMBIO,1,2036,11.229999999999984
REGION1,DEMCOMBIO,1,2037,11.180000000000009
REGION1,DEMCOMBIO,1,2038,11.150000000000013
REGION1,DEMCOMBIO,1,2039,11.130000000000038
REGION1,DEMCOMBIO,1,2040,11.109999999999996
REGION1,DEMCOMBIO,1,2041,11.1
REGION1,DEMCOMBIO,1,2042,11.090000000000003
REGION1,DEMCOMBIO,1,2043,11.100000000000012
REGION1,DEMCOMBIO,1,2044,11.120000000000008
REGION1,DEMCOMBIO,1,2045,11.140000000000017
REGION1,DEMCOMBIO,1,2046,11.180000000000003
REGION1,DEMCOMBIO,1,2047,11.230000000000013
REGION1,DEMCOMBIO,1,2048,11.300000000000027
REGION1,DEMCOMBIO,1,2049,11.36
REGION1,DEMCOMBIO,1,2050,11.450000000000005
REGION1,DEMCOMELCB02,1,2021,53.02999469699999
REGION1,DEMCOMELCB02,1,2022,57.049994295000005
REGION1,DEMCOMELCB02,1,2023,59.439994056
REGION1,DEMCOMELCB02,1,2024,61.179993882
REGION1,DEMCOMELCB02,1,2025,62.859993714
REGION1,DEMCOMELCB02,1,2026,64.67999353200001
REGION1,DEMCOMELCB02,1,2027,66.56999334300001
REGION1,DEMCOMELCB02,1,2028,68.08999319099999
REGION1,DEMCOMELCB02,1,2029,69.37999306200001
REGION1,DEMCOMELCB02,1,2030,70.58999294099999
REGION1,DEMCOMELCB02,1,2031,71.88999281100001
REGION1,DEMCOMELCB02,1,2032,73.259992674
REGION1,DEMCOMELCB02,1,2033,74.48999255100001
REGION1,DEMCOMELCB02,1,2034,75.749992425
REGION1,DEMCOMELCB02,1,2035,77.019992298
REGION1,DEMCOMELCB02,1,2036,78.36999216299998
REGION1,DEMCOMELCB02,1,2037,79.69999203000003
REGION1,DEMCOMELCB02,1,2038,80.95999190399998
REGION1,DEMCOMELCB02,1,2039,82.189991781
REGION1,DEMCOMELCB02,1,2040,83.269991673
REGION1,DEMCOMELCB02,1,2041,84.339991566
REGION1,DEMCOMELCB02,1,2042,85.359991464
REGION1,DEMCOMELCB02,1,2043,86.36999136300001
REGION1,DEMCOMELCB02,1,2044,87.33999126599998
REGION1,DEMCOMELCB02,1,2045,88.36999116300002
REGION1,DEMCOMELCB02,1,2046,89.49999105
REGION1,DEMCOMELCB02,1,2047,90.69999093
REGION1,DEMCOMELCB02,1,2048,92.029990797
REGION1,DEMCOMELCB02,1,2049,93.39999066
REGION1,DEMCOMELCB02,1,2050,94.889990511
REGION1,DEMCOMRPP,1,2021,6.290000000000004
REGION1,DEMCOMRPP,1,2022,6.410000000000004
REGION1,DEMCOMRPP,1,2023,6.49
REGION1,DEMCOMRPP,1,2024,6.56
REGION1,DEMCOMRPP,1,2025,6.620000000000006
REGION1,DEMCOMRPP,1,2026,6.700000000000002
REGION1,DEMCOMRPP,1,2027,6.810000000000001
REGION1,DEMCOMRPP,1,2028,6.8999999999999995
REGION1,DEMCOMRPP,1,2029,6.969999999999997
REGION1,DEMCOMRPP,1,2030,7.049999999999999
REGION1,DEMCOMRPP,1,2031,7.1499999999999995
REGION1,DEMCOMRPP,1,2032,7.269999999999995
REGION1,DEMCOMRPP,1,2033,7.370000000000003
REGION1,DEMCOMRPP,1,2034,7.4700000000000015
REGION1,DEMCOMRPP,1,2035,7.58
REGION1,DEMCOMRPP,1,2036,7.690000000000007
REGION1,DEMCOMRPP,1,2037,7.8
REGION1,DEMCOMRPP,1,2038,7.910000000000003
REGION1,DEMCOMRPP,1,2039,8.010000000000002
REGION1,DEMCOMRPP,1,2040,8.100000000000001
REGION1,DEMCOMRPP,1,2041,8.19
REGION1,DEMCOMRPP,1,2042,8.279999999999992
REGION1,DEMCOMRPP,1,2043,8.369999999999997
REGION1,DEMCOMRPP,1,2044,8.470000000000002
REGION1,DEMCOMRPP,1,2045,8.57
REGION1,DEMCOMRPP,1,2046,8.680000000000001
REGION1,DEMCOMRPP,1,2047,8.800000000000002
REGION1,DEMCOMRPP,1,2048,8.940000000000003
REGION1,DEMCOMRPP,1,2049,9.080000000000004
REGION1,DEMCOMRPP,1,2050,9.239999999999998
REGION1,DEMCOMNGS,1,2021,74.10000000000004
REGION1,DEMCOMNGS,1,2022,78.15
REGION1,DEMCOMNGS,1,2023,79.59000000000003
REGION1,DEMCOMNGS,1,2024,77.68000000000005
REGION1,DEMCOMNGS,1,2025,76.34
REGION1,DEMCOMNGS,1,2026,75.28000000000003
REGION1,DEMCOMNGS,1,2027,73.11000000000003
REGION1,DEMCOMNGS,1,2028,70.58000000000006
REGION1,DEMCOMNGS,1,2029,68.24999999999996
REGION1,DEMCOMNGS,1,2030,66.00999999999998
REGION1,DEMCOMNGS,1,2031,65.23
REGION1,DEMCOMNGS,1,2032,64.45000000000002
REGION1,DEMCOMNGS,1,2033,64.17000000000002
REGION1,DEMCOMNGS,1,2034,63.990000000000016
REGION1,DEMCOMNGS,1,2035,63.80000000000004
REGION1,DEMCOMNGS,1,2036,63.57999999999997
REGION1,DEMCOMNGS,1,2037,63.32000000000001
REGION1,DEMCOMNGS,1,2038,63.13000000000003
REGION1,DEMCOMNGS,1,2039,63.05000000000001
REGION1,DEMCOMNGS,1,2040,62.94000000000004
REGION1,DEMCOMNGS,1,2041,62.870000000000026
REGION1,DEMCOMNGS,1,2042,62.829999999999984
REGION1,DEMCOMNGS,1,2043,62.86999999999996
REGION1,DEMCOMNGS,1,2044,62.96999999999996
REGION1,DEMCOMNGS,1,2045,63.11
REGION1,DEMCOMNGS,1,2046,63.32000000000006
REGION1,DEMCOMNGS,1,2047,63.61
REGION1,DEMCOMNGS,1,2048,63.970000000000006
REGION1,DEMCOMNGS,1,2049,64.36000000000001
REGION1,DEMCOMNGS,1,2050,64.81999999999996
REGION1,DEMINDBIO,1,2021,185.83000000000004
REGION1,DEMINDBIO,1,2022,195.7100000000001
REGION1,DEMINDBIO,1,2023,195.61000000000007
REGION1,DEMINDBIO,1,2024,199.8800000000001
REGION1,DEMINDBIO,1,2025,204.2100000000002
REGION1,DEMINDBIO,1,2026,209.50000000000003
REGION1,DEMINDBIO,1,2027,217.17000000000007
REGION1,DEMINDBIO,1,2028,224.51000000000013
REGION1,DEMINDBIO,1,2029,234.54
REGION1,DEMINDBIO,1,2030,245.74000000000004
REGION1,DEMINDBIO,1,2031,248.49
REGION1,DEMINDBIO,1,2032,249.9200000000002
REGION1,DEMINDBIO,1,2033,252.42
REGION1,DEMINDBIO,1,2034,255.14000000000007
REGION1,DEMINDBIO,1,2035,257.47000000000025
REGION1,DEMINDBIO,1,2036,259.17
REGION1,DEMINDBIO,1,2037,260.2900000000003
REGION1,DEMINDBIO,1,2038,260.9800000000001
REGION1,DEMINDBIO,1,2039,261.5700000000001
REGION1,DEMINDBIO,1,2040,262.2200000000001
REGION1,DEMINDBIO,1,2041,262.7600000000001
REGION1,DEMINDBIO,1,2042,263.2800000000002
REGION1,DEMINDBIO,1,2043,263.8300000000001
REGION1,DEMINDBIO,1,2044,264.56
REGION1,DEMINDBIO,1,2045,265.44000000000005
REGION1,DEMINDBIO,1,2046,266.4600000000002
REGION1,DEMINDBIO,1,2047,267.42000000000024
REGION1,DEMINDBIO,1,2048,268.4000000000001
REGION1,DEMINDBIO,1,2049,269.54
REGION1,DEMINDBIO,1,2050,270.7100000000001
REGION1,DEMINDDSL,1,2021,96.39
REGION1,DEMINDDSL,1,2022,95.77000000000004
REGION1,DEMINDDSL,1,2023,98.45000000000006
REGION1,DEMINDDSL,1,2024,100.60000000000008
REGION1,DEMINDDSL,1,2025,102.67000000000002
REGION1,DEMINDDSL,1,2026,104.42000000000002
REGION1,DEMINDDSL,1,2027,104.04000000000006
REGION1,DEMINDDSL,1,2028,103.6100000000001
REGION1,DEMINDDSL,1,2029,105.76
REGION1,DEMINDDSL,1,2030,107.93000000000004
REGION1,DEMINDDSL,1,2031,108.73999999999997
REGION1,DEMINDDSL,1,2032,108.72000000000006
REGION1,DEMINDDSL,1,2033,109.55
REGION1,DEMINDDSL,1,2034,110.38000000000008
REGION1,DEMINDDSL,1,2035,110.98000000000005
REGION1,DEMINDDSL,1,2036,111.44000000000004
REGION1,DEMINDDSL,1,2037,111.82000000000006
REGION1,DEMINDDSL,1,2038,112.17000000000009
REGION1,DEMINDDSL,1,2039,112.69
REGION1,DEMINDDSL,1,2040,113.45000000000005
REGION1,DEMINDDSL,1,2041,114.38000000000002
REGION1,DEMINDDSL,1,2042,115.39000000000009
REGION1,DEMINDDSL,1,2043,116.54000000000002
REGION1,DEMINDDSL,1,2044,117.84999999999998
REGION1,DEMINDDSL,1,2045,119.37000000000003
REGION1,DEMINDDSL,1,2046,120.98000000000008
REGION1,DEMINDDSL,1,2047,122.59
REGION1,DEMINDDSL,1,2048,124.23000000000008
REGION1,DEMINDDSL,1,2049,125.91999999999996
REGION1,DEMINDDSL,1,2050,127.59999999999994
REGION1,DEMINDELCB02,1,2021,88.719991128
REGION1,DEMINDELCB02,1,2022,93.629990637
REGION1,DEMINDELCB02,1,2023,99.689990031
REGION1,DEMINDELCB02,1,2024,102.87998971200004
REGION1,DEMINDELCB02,1,2025,106.05998939399998
REGION1,DEMINDELCB02,1,2026,109.409989059
REGION1,DEMINDELCB02,1,2027,111.20998887899998
REGION1,DEMINDELCB02,1,2028,115.26998847299998
REGION1,DEMINDELCB02,1,2029,122.129987787
REGION1,DEMINDELCB02,1,2030,127.36998726299998
REGION1,DEMINDELCB02,1,2031,130.409986959
REGION1,DEMINDELCB02,1,2032,137.70998622899998
REGION1,DEMINDELCB02,1,2033,144.88998551099996
REGION1,DEMINDELCB02,1,2034,146.77998532200002
REGION1,DEMINDELCB02,1,2035,148.42998515700003
REGION1,DEMINDELCB02,1,2036,149.94998500500006
REGION1,DEMINDELCB02,1,2037,151.329984867
REGION1,DEMINDELCB02,1,2038,152.659984734
REGION1,DEMINDELCB02,1,2039,154.08998459100002
REGION1,DEMINDELCB02,1,2040,155.49998445
REGION1,DEMINDELCB02,1,2041,156.73998432599998
REGION1,DEMINDELCB02,1,2042,157.95998420400005
REGION1,DEMINDELCB02,1,2043,159.12998408700005
REGION1,DEMINDELCB02,1,2044,160.27998397199997
REGION1,DEMINDELCB02,1,2045,161.45998385399994
REGION1,DEMINDELCB02,1,2046,162.63998373599998
REGION1,DEMINDELCB02,1,2047,163.659983634
REGION1,DEMINDELCB02,1,2048,164.619983538
REGION1,DEMINDELCB02,1,2049,165.62998343700005
REGION1,DEMINDELCB02,1,2050,166.61998333799997
REGION1,DEMINDNGS,1,2021,218.37
REGION1,DEMINDNGS,1,2022,229.17
REGION1,DEMINDNGS,1,2023,236.88
REGION1,DEMINDNGS,1,2024,230.1800000000001
REGION1,DEMINDNGS,1,2025,252.0300000000001
REGION1,DEMINDNGS,1,2026,275.83000000000004
REGION1,DEMINDNGS,1,2027,267.26000000000005
REGION1,DEMINDNGS,1,2028,258.58
REGION1,DEMINDNGS,1,2029,276.7999999999999
REGION1,DEMINDNGS,1,2030,297.36
REGION1,DEMINDNGS,1,2031,296.17
REGION1,DEMINDNGS,1,2032,293.17999999999995
REGION1,DEMINDNGS,1,2033,297.92
REGION1,DEMINDNGS,1,2034,302.93999999999994
REGION1,DEMINDNGS,1,2035,304.74
REGION1,DEMINDNGS,1,2036,305.1100000000002
REGION1,DEMINDNGS,1,2037,304.10000000000014
REGION1,DEMINDNGS,1,2038,303.6299999999998
REGION1,DEMINDNGS,1,2039,304.15000000000003
REGION1,DEMINDNGS,1,2040,305.42
REGION1,DEMINDNGS,1,2041,307.2099999999999
REGION1,DEMINDNGS,1,2042,309.0500000000002
REGION1,DEMINDNGS,1,2043,311.07
REGION1,DEMINDNGS,1,2044,313.64000000000016
REGION1,DEMINDNGS,1,2045,316.6600000000002
REGION1,DEMINDNGS,1,2046,320.01000000000005
REGION1,DEMINDNGS,1,2047,323.60000000000014
REGION1,DEMINDNGS,1,2048,327.3999999999998
REGION1,DEMINDNGS,1,2049,331.4199999999999
REGION1,DEMINDNGS,1,2050,335.5999999999999
REGION1,DEMPUBGWTBC1,1,2021,0.8600000000000004
REGION1,DEMPUBGWTBC1,1,2022,0.8600000000000004
REGION1,DEMPUBGWTBC1,1,2023,0.8700000000000001
REGION1,DEMPUBGWTBC1,1,2024,0.8800000000000004
REGION1,DEMPUBGWTBC1,1,2025,0.890000000000001
REGION1,DEMPUBGWTBC1,1,2026,0.9000000000000004
REGION1,DEMPUBGWTBC1,1,2027,0.9100000000000008
REGION1,DEMPUBGWTBC1,1,2029,0.9300000000000003
REGION1,DEMPUBGWTBC1,1,2032,0.96
REGION1,DEMPUBGWTBC1,1,2033,0.9800000000000003
REGION1,DEMPUBGWTBC1,1,2034,0.9900000000000002
REGION1,DEMPUBGWTBC1,1,2035,1.0000000000000009
REGION1,DEMPUBGWTBC1,1,2036,1.010000000000001
REGION1,DEMPUBGWTBC1,1,2037,1.0200000000000005
REGION1,DEMPUBGWTBC1,1,2038,1.0300000000000002
REGION1,DEMPUBGWTBC1,1,2039,1.0400000000000007
REGION1,DEMPUBGWTBC1,1,2040,1.05
REGION1,DEMPUBGWTBC1,1,2041,1.0600000000000005
REGION1,DEMPUBGWTBC1,1,2042,1.080000000000001
REGION1,DEMPUBGWTBC1,1,2043,1.0900000000000003
REGION1,DEMPUBGWTBC1,1,2044,1.100000000000001
REGION1,DEMPUBGWTBC1,1,2045,1.110000000000001
REGION1,DEMPUBGWTBC1,1,2046,1.1200000000000006
REGION1,DEMPUBGWTBC1,1,2047,1.1400000000000008
REGION1,DEMPUBGWTBC1,1,2048,1.1500000000000004
REGION1,DEMPUBGWTBC1,1,2049,1.16
REGION1,DEMPUBGWTBC1,1,2050,1.170000000000001
REGION1,DEMPUBSURBC1,1,2028,0.9200000000000006
REGION1,DEMPUBSURBC1,1,2030,0.94
REGION1,DEMPUBSURBC1,1,2031,0.9500000000000008
REGION1,DEMPWRBIO,1,2026,0.8554855758081795
REGION1,DEMPWRBIO,1,2027,2.9127908796620328
REGION1,DEMPWRBIO,1,2028,4.953420365159902
REGION1,DEMPWRBIO,1,2029,5.810843553908198
REGION1,DEMPWRBIO,1,2030,6.477274855829116
REGION1,DEMPWRBIO,1,2031,6.477274855828801
REGION1,DEMPWRBIO,1,2032,6.8776138341491775
REGION1,DEMPWRBIO,1,2033,9.02996879116178
REGION1,DEMPWRBIO,1,2034,10.031074095028558
REGION1,DEMPWRBIO,1,2035,10.543602230856129
REGION1,DEMPWRBIO,1,2036,10.520706243384002
REGION1,DEMPWRBIO,1,2037,10.6080372657434
REGION1,DEMPWRBIO,1,2038,11.217716936716045
REGION1,DEMPWRBIO,1,2039,12.468397675279109
REGION1,DEMPWRBIO,1,2040,13.680445338417094
REGION1,DEMPWRBIO,1,2041,14.22566317674069
REGION1,DEMPWRBIO,1,2042,12.031704589429545
REGION1,DEMPWRBIO,1,2043,7.575907860080743
REGION1,DEMPWRBIO,1,2044,6.380438692628808
REGION1,DEMPWRBIO,1,2045,4.040738957504898
REGION1,DEMPWRBIO,1,2046,0.9455612454144
REGION1,DEMPWRBIO,1,2047,0.9455612454144
REGION1,DEMPWRBIO,1,2048,0.9455612454147858
REGION1,DEMPWRBIO,1,2049,0.9455612454144
REGION1,DEMPWRBIO,1,2050,0.9455612454142829
REGION1,DEMPWRGEO,1,2028,31.84778420911812
REGION1,DEMPWRGEO,1,2029,131.6565143362717
REGION1,DEMPWRGEO,1,2030,114.51241936301696
REGION1,DEMPWRGEO,1,2031,97.12106555844747
REGION1,DEMPWRGEO,1,2032,53.80885878041667
REGION1,DEMPWRGEO,1,2033,59.04730099107523
REGION1,DEMPWRGEO,1,2034,51.82660105427018
REGION1,DEMPWRGEO,1,2035,41.03293100530112
REGION1,DEMPWRGEO,1,2036,57.170282923631945
REGION1,DEMPWRGEO,1,2037,47.37537779802522
REGION1,DEMPWRGEO,1,2038,38.141182804832525
REGION1,DEMPWRGEO,1,2039,29.134776302932654
REGION1,DEMPWRGEO,1,2040,23.91274963751396
REGION1,DEMPWRGEO,1,2041,20.61974575569144
REGION1,DEMPWRGEO,1,2042,12.845344016957446
REGION1,DEMPWRGEO,1,2043,5.297043447358308
REGION1,DEMPWRHYD,1,2022,5.662421398214771
REGION1,DEMPWRHYD,1,2023,19.891099490399636
REGION1,DEMPWRHYD,1,2024,36.62151783735839
REGION1,DEMPWRHYD,1,2025,44.0162619355548
REGION1,DEMPWRHYD,1,2026,47.116918777860235
REGION1,DEMPWRHYD,1,2027,49.3236257101216
REGION1,DEMPWRHYD,1,2028,43.51940253826678
REGION1,DEMPWRHYD,1,2029,51.51157955617185
REGION1,DEMPWRHYD,1,2030,49.62006380828576
REGION1,DEMPWRHYD,1,2031,41.905676576931
REGION1,DEMPWRHYD,1,2032,55.73378259223798
REGION1,DEMPWRHYD,1,2033,55.91375427509277
REGION1,DEMPWRHYD,1,2034,49.256693104417614
REGION1,DEMPWRHYD,1,2035,51.175220755768095
REGION1,DEMPWRHYD,1,2036,52.633193072041486
REGION1,DEMPWRHYD,1,2037,47.81312933374864
REGION1,DEMPWRHYD,1,2038,52.75298025644961
REGION1,DEMPWRHYD,1,2039,57.517774018287
REGION1,DEMPWRHYD,1,2040,60.904154844202566
REGION1,DEMPWRHYD,1,2041,54.31574078700414
REGION1,DEMPWRHYD,1,2042,54.995500181716125
REGION1,DEMPWRHYD,1,2043,51.96052939305122
REGION1,DEMPWRHYD,1,2044,48.61276998610984
REGION1,DEMPWRHYD,1,2045,54.408568233283965
REGION1,DEMPWRHYD,1,2046,59.66637198424532
REGION1,DEMPWRHYD,1,2047,48.91131316613052
REGION1,DEMPWRHYD,1,2048,58.45162692552911
REGION1,DEMPWRHYD,1,2049,61.62761509501489
REGION1,DEMPWRHYD,1,2050,54.604621979125454
REGION1,DEMPWRNGS,1,2028,0.183167899776
REGION1,DEMPWRNGS,1,2029,0.6687726999508636
REGION1,DEMPWRNGS,1,2030,3.564257616795888
REGION1,DEMPWRNGS,1,2031,7.591461808145742
REGION1,DEMPWRNGS,1,2032,12.947363475209944
REGION1,DEMPWRNGS,1,2033,18.102527055838472
REGION1,DEMPWRNGS,1,2034,21.71305240103484
REGION1,DEMPWRNGS,1,2035,25.545418792103384
REGION1,DEMPWRNGS,1,2036,29.678460733863783
REGION1,DEMPWRNGS,1,2037,33.62131144901781
REGION1,DEMPWRNGS,1,2038,37.33845335757981
REGION1,DEMPWRNGS,1,2039,41.11272498203181
REGION1,DEMPWRNGS,1,2040,45.5370392662418
REGION1,DEMPWRNGS,1,2041,50.283783468705394
REGION1,DEMPWRNGS,1,2042,51.64372179682122
REGION1,DEMPWRNGS,1,2043,52.1822071497049
REGION1,DEMPWRNGS,1,2044,52.70704425631741
REGION1,DEMPWRNGS,1,2045,53.24056661055696
REGION1,DEMPWRNGS,1,2046,55.270734573025926
REGION1,DEMPWRNGS,1,2047,55.84440424581607
REGION1,DEMPWRNGS,1,2048,56.43008095826923
REGION1,DEMPWRNGS,1,2049,57.031767056939785
REGION1,DEMPWRNGS,1,2050,57.18694500046893
REGION1,DEMPWRSOL,1,2026,0.03111705277639602
REGION1,DEMPWRSOL,1,2027,0.04164091313029488
REGION1,DEMPWRSOL,1,2028,0.027897039392331555
REGION1,DEMPWRSOL,1,2029,0.0333353453548151
REGION1,DEMPWRSOL,1,2030,6.349651223256229
REGION1,DEMPWRSOL,1,2031,4.106956501408594
REGION1,DEMPWRSOL,1,2032,4.248225198233184
REGION1,DEMPWRSOL,1,2033,4.212877608594075
REGION1,DEMPWRSOL,1,2034,4.490386094816599
REGION1,DEMPWRSOL,1,2035,6.0509149916098535
REGION1,DEMPWRSOL,1,2036,4.399084873898765
REGION1,DEMPWRSOL,1,2037,4.014477734797404
REGION1,DEMPWRSOL,1,2038,3.543104767886604
REGION1,DEMPWRSOL,1,2039,2.8687687919040354
REGION1,DEMPWRSOL,1,2040,6.200957320221012
REGION1,DEMPWRSOL,1,2041,5.83799625607004
REGION1,DEMPWRSOL,1,2042,6.971501010283657
REGION1,DEMPWRSOL,1,2043,4.740525090662062
REGION1,DEMPWRSOL,1,2044,3.940035427463844
REGION1,DEMPWRSOL,1,2045,3.984738916717319
REGION1,DEMPWRSOL,1,2046,6.681114602421372
REGION1,DEMPWRSOL,1,2047,5.856735732655936
REGION1,DEMPWRSOL,1,2048,5.824839484168866
REGION1,DEMPWRSOL,1,2049,5.944740851733172
REGION1,DEMPWRWND,1,2031,2.8133084914238284
REGION1,DEMPWRWND,1,2032,13.24493741031835
REGION1,DEMPWRWND,1,2033,20.044309038190185
REGION1,DEMPWRWND,1,2034,17.975335962572654
REGION1,DEMPWRWND,1,2035,22.747076973812685
REGION1,DEMPWRWND,1,2036,14.34268524145115
REGION1,DEMPWRWND,1,2037,18.682298587824032
REGION1,DEMPWRWND,1,2038,17.49268274115861
REGION1,DEMPWRWND,1,2039,20.230404857197296
REGION1,DEMPWRWND,1,2040,15.700740363778966
REGION1,DEMPWRWND,1,2041,20.341130570897693
REGION1,DEMPWRWND,1,2042,17.790237562533367
REGION1,DEMPWRWND,1,2043,22.976843332602087
REGION1,DEMPWRWND,1,2044,17.894915135483576
REGION1,DEMPWRWND,1,2045,23.23661809373784
REGION1,DEMPWRWND,1,2046,21.606966485883724
REGION1,DEMPWRWND,1,2047,19.674410344229788
REGION1,DEMPWRWND,1,2048,22.548621492307102
REGION1,DEMPWRWND,1,2049,22.75165944448815
REGION1,DEMPWRWND,1,2050,17.37835590098025
REGION1,DEMRESBIO,1,2021,11.809999999999995
REGION1,DEMRESBIO,1,2022,12.12
REGION1,DEMRESBIO,1,2023,12.150000000000016
REGION1,DEMRESBIO,1,2024,12.390000000000017
REGION1,DEMRESBIO,1,2025,13.020000000000008
REGION1,DEMRESBIO,1,2026,13.640000000000008
REGION1,DEMRESBIO,1,2027,14.589999999999996
REGION1,DEMRESBIO,1,2028,15.520000000000008
REGION1,DEMRESBIO,1,2029,16.750000000000025
REGION1,DEMRESBIO,1,2030,17.950000000000003
REGION1,DEMRESBIO,1,2031,17.769999999999996
REGION1,DEMRESBIO,1,2032,17.61999999999999
REGION1,DEMRESBIO,1,2033,17.49
REGION1,DEMRESBIO,1,2034,17.379999999999992
REGION1,DEMRESBIO,1,2035,17.280000000000005
REGION1,DEMRESBIO,1,2036,17.189999999999948
REGION1,DEMRESBIO,1,2037,17.099999999999994
REGION1,DEMRESBIO,1,2038,17.019999999999996
REGION1,DEMRESBIO,1,2039,16.940000000000015
REGION1,DEMRESBIO,1,2040,16.860000000000014
REGION1,DEMRESBIO,1,2041,16.80000000000001
REGION1,DEMRESBIO,1,2042,16.75000000000001
REGION1,DEMRESBIO,1,2043,16.72000000000001
REGION1,DEMRESBIO,1,2044,16.71000000000002
REGION1,DEMRESBIO,1,2045,16.71000000000002
REGION1,DEMRESBIO,1,2046,16.71999999999999
REGION1,DEMRESBIO,1,2047,16.750000000000018
REGION1,DEMRESBIO,1,2048,16.799999999999997
REGION1,DEMRESBIO,1,2049,16.850000000000072
REGION1,DEMRESBIO,1,2050,16.92000000000001
REGION1,DEMRESELCB02,1,2021,65.72999342700001
REGION1,DEMRESELCB02,1,2022,70.389992961
REGION1,DEMRESELCB02,1,2023,73.29999266999998
REGION1,DEMRESELCB02,1,2024,75.07999249200002
REGION1,DEMRESELCB02,1,2025,76.839992316
REGION1,DEMRESELCB02,1,2026,78.51999214800001
REGION1,DEMRESELCB02,1,2027,80.169991983
REGION1,DEMRESELCB02,1,2028,81.759991824
REGION1,DEMRESELCB02,1,2029,83.25999167399996
REGION1,DEMRESELCB02,1,2030,84.739991526
REGION1,DEMRESELCB02,1,2031,86.359991364
REGION1,DEMRESELCB02,1,2032,87.99999120000001
REGION1,DEMRESELCB02,1,2033,89.58999104099999
REGION1,DEMRESELCB02,1,2034,91.19999088
REGION1,DEMRESELCB02,1,2035,92.76999072299996
REGION1,DEMRESELCB02,1,2036,94.279990572
REGION1,DEMRESELCB02,1,2037,95.709990429
REGION1,DEMRESELCB02,1,2038,97.059990294
REGION1,DEMRESELCB02,1,2039,98.309990169
REGION1,DEMRESELCB02,1,2040,99.529990047
REGION1,DEMRESELCB02,1,2041,100.74998992499997
REGION1,DEMRESELCB02,1,2042,101.939989806
REGION1,DEMRESELCB02,1,2043,103.11998968800002
REGION1,DEMRESELCB02,1,2044,104.279989572
REGION1,DEMRESELCB02,1,2045,105.45998945400004
REGION1,DEMRESELCB02,1,2046,106.63998933600004
REGION1,DEMRESELCB02,1,2047,107.83998921600002
REGION1,DEMRESELCB02,1,2048,109.079989092
REGION1,DEMRESELCB02,1,2049,110.34998896499998
REGION1,DEMRESELCB02,1,2050,111.64998883500002
REGION1,DEMRESRPP,1,2021,1.020000000000001
REGION1,DEMRESRPP,1,2022,1.0000000000000009
REGION1,DEMRESRPP,1,2023,0.9599999999999996
