r,t,y,CapitalInvestment
REGION1,LNDAGRBC1C07,2042,0.0
REGION1,LNDAGRBC1C07,2043,0.0
REGION1,LNDAGRBC1C07,2044,0.0001
REGION1,LNDAGRBC1C07,2045,0.0001
REGION1,LNDAGRBC1C07,2046,0.0001
REGION1,LNDAGRBC1C07,2047,0.0001
REGION1,LNDAGRBC1C07,2048,0.0001
REGION1,LNDAGRBC1C07,2049,0.0001
REGION1,LNDAGRBC1C07,2050,0.1319
REGION1,LNDALFHIBC1,2025,28.0074
REGION1,LNDALFHIBC1,2026,28.9429
REGION1,LNDALFHIBC1,2027,28.9418
REGION1,LNDALFHIBC1,2028,28.9398
REGION1,LNDALFHIBC1,2029,28.0094
REGION1,LNDALFHIBC1,2030,28.9418
REGION1,LNDALFHIBC1,2031,28.9398
REGION1,LNDALFHIBC1,2032,28.0094
REGION1,LNDALFHIBC1,2033,28.9418
REGION1,LNDALFHIBC1,2034,28.9398
REGION1,LNDALFHIBC1,2035,908.5768
REGION1,LNDALFHIBC1,2036,80.2238
REGION1,LNDALFHIBC1,2037,29.8722
REGION1,LNDALFHIBC1,2038,30.8066
REGION1,LNDALFHIBC1,2039,29.8742
REGION1,LNDALFHIBC1,2040,29.8722
REGION1,LNDALFHIBC1,2041,30.8077
REGION1,LNDALFHIBC1,2042,30.8066
REGION1,LNDALFHIBC1,2043,29.8722
REGION1,LNDALFHIBC1,2044,29.8742
REGION1,LNDALFHIBC1,2045,30.8066
REGION1,LNDALFHIBC1,2046,29.8722
REGION1,LNDALFHIBC1,2047,29.8742
REGION1,LNDALFHIBC1,2048,30.8066
REGION1,LNDALFHIBC1,2049,30.8046
REGION1,LNDALFHIBC1,2050,909.5092
REGION1,LNDALFLRBC1,2020,202.7528
REGION1,LNDALFLRBC1,2021,18.2764
REGION1,LNDALFLRBC1,2022,6.4556
REGION1,LNDALFLRBC1,2023,6.671
REGION1,LNDALFLRBC1,2024,6.671
REGION1,LNDBARBC1,2020,1.4984
REGION1,LNDBARBC1,2021,1.4984
REGION1,LNDBARBC1,2022,1.4984
REGION1,LNDBARBC1,2023,1.4984
REGION1,LNDBARBC1,2024,1.4984
REGION1,LNDBARBC1,2025,1.4984
REGION1,LNDBARBC1,2026,1.4984
REGION1,LNDBARBC1,2027,1.4984
REGION1,LNDBARBC1,2028,1.4984
REGION1,LNDBARBC1,2029,1.4984
REGION1,LNDBARBC1,2030,1.4984
REGION1,LNDBARBC1,2031,1.4984
REGION1,LNDBARBC1,2032,1.4984
REGION1,LNDBARBC1,2033,1.4984
REGION1,LNDBARBC1,2034,1.4984
REGION1,LNDBARBC1,2035,1.4984
REGION1,LNDBARBC1,2036,1.4984
REGION1,LNDBARBC1,2037,1.4984
REGION1,LNDBARBC1,2038,1.4984
REGION1,LNDBARBC1,2039,1.4984
REGION1,LNDBARBC1,2040,1.4984
REGION1,LNDBARBC1,2041,1.4984
REGION1,LNDBARBC1,2042,1.4984
REGION1,LNDBARBC1,2043,1.4984
REGION1,LNDBARBC1,2044,1.4984
REGION1,LNDBARBC1,2045,1.4984
REGION1,LNDBARBC1,2046,1.4984
REGION1,LNDBARBC1,2047,1.4984
REGION1,LNDBARBC1,2048,1.4984
REGION1,LNDBARBC1,2049,1.4984
REGION1,LNDBARBC1,2050,1.4984
REGION1,LNDBLTBC1,2020,0.1203
REGION1,LNDBLTBC1,2021,0.1207
REGION1,LNDBLTBC1,2022,0.1212
REGION1,LNDBLTBC1,2023,0.1216
REGION1,LNDBLTBC1,2024,0.1221
REGION1,LNDBLTBC1,2025,0.1248
REGION1,LNDBLTBC1,2026,0.1253
REGION1,LNDBLTBC1,2027,0.1257
REGION1,LNDBLTBC1,2028,0.1262
REGION1,LNDBLTBC1,2029,0.1267
REGION1,LNDBLTBC1,2030,0.1272
REGION1,LNDBLTBC1,2031,0.1277
REGION1,LNDBLTBC1,2032,0.1282
REGION1,LNDBLTBC1,2033,0.1287
REGION1,LNDBLTBC1,2034,0.1292
REGION1,LNDBLTBC1,2035,0.1297
REGION1,LNDBLTBC1,2036,0.1302
REGION1,LNDBLTBC1,2037,0.1307
REGION1,LNDBLTBC1,2038,0.1313
REGION1,LNDBLTBC1,2039,0.1319
REGION1,LNDBLTBC1,2040,0.1324
REGION1,LNDBLTBC1,2041,0.1329
REGION1,LNDBLTBC1,2042,0.1335
REGION1,LNDBLTBC1,2043,0.134
REGION1,LNDBLTBC1,2044,0.1345
REGION1,LNDBLTBC1,2045,0.135
REGION1,LNDBLTBC1,2046,0.1359
REGION1,LNDBLTBC1,2047,0.1367
REGION1,LNDBLTBC1,2048,0.1375
REGION1,LNDBLTBC1,2049,0.1384
REGION1,LNDBLTBC1,2050,0.1392
REGION1,LNDBRLHRBC1,2029,1.5795
REGION1,LNDBRLHRBC1,2030,2.0226
REGION1,LNDBRLHRBC1,2031,1.8823
REGION1,LNDBRLHRBC1,2032,1.8805
REGION1,LNDBRLHRBC1,2033,1.8823
REGION1,LNDBRLHRBC1,2034,1.8816
REGION1,LNDBRLHRBC1,2035,1.8812
REGION1,LNDBRLHRBC1,2036,0.2828
REGION1,LNDBRLHRBC1,2037,0.2828
REGION1,LNDBRLHRBC1,2038,0.2828
REGION1,LNDBRLHRBC1,2039,0.4242
REGION1,LNDBRLHRBC1,2040,0.2828
REGION1,LNDBRLHRBC1,2041,0.2828
REGION1,LNDBRLHRBC1,2042,0.2828
REGION1,LNDBRLHRBC1,2043,0.2828
REGION1,LNDBRLHRBC1,2044,1.8623
REGION1,LNDBRLHRBC1,2045,2.3055
REGION1,LNDBRLHRBC1,2046,2.1652
REGION1,LNDBRLHRBC1,2047,2.1633
REGION1,LNDBRLHRBC1,2048,2.1652
REGION1,LNDBRLHRBC1,2049,2.1645
REGION1,LNDBRLHRBC1,2050,2.3055
REGION1,LNDFORBC1,2020,5.2368
REGION1,LNDFORBC1,2021,5.1837
REGION1,LNDFORBC1,2022,5.1838
REGION1,LNDFORBC1,2023,5.1732
REGION1,LNDFORBC1,2024,5.1664
REGION1,LNDFORBC1,2025,5.1637
REGION1,LNDFORBC1,2026,5.1612
REGION1,LNDFORBC1,2027,5.2829
REGION1,LNDFORBC1,2028,5.2791
REGION1,LNDFORBC1,2029,5.2768
REGION1,LNDFORBC1,2030,5.275
REGION1,LNDFORBC1,2031,5.2715
REGION1,LNDFORBC1,2032,5.2718
REGION1,LNDFORBC1,2033,5.2696
REGION1,LNDFORBC1,2034,5.2684
REGION1,LNDFORBC1,2035,5.3958
REGION1,LNDFORBC1,2036,5.4038
REGION1,LNDFORBC1,2037,5.4048
REGION1,LNDFORBC1,2038,5.4066
REGION1,LNDFORBC1,2039,5.4093
REGION1,LNDFORBC1,2040,5.4075
REGION1,LNDFORBC1,2041,5.4048
REGION1,LNDFORBC1,2042,5.4023
REGION1,LNDFORBC1,2043,5.3997
REGION1,LNDFORBC1,2044,5.3973
REGION1,LNDFORBC1,2045,5.3949
REGION1,LNDFORBC1,2046,5.3922
REGION1,LNDFORBC1,2047,5.3895
REGION1,LNDFORBC1,2048,5.3868
REGION1,LNDFORBC1,2049,5.3841
REGION1,LNDFORBC1,2050,5.3813
REGION1,LNDGRSBC1,2020,1.6051
REGION1,LNDGRSBC1,2021,1.6051
REGION1,LNDGRSBC1,2022,1.6051
REGION1,LNDGRSBC1,2023,1.6051
REGION1,LNDGRSBC1,2024,1.6051
REGION1,LNDGRSBC1,2025,1.6051
REGION1,LNDGRSBC1,2026,1.6051
REGION1,LNDGRSBC1,2027,1.6051
REGION1,LNDGRSBC1,2028,1.6051
REGION1,LNDGRSBC1,2029,1.6051
REGION1,LNDGRSBC1,2030,1.6051
REGION1,LNDGRSBC1,2031,1.6051
REGION1,LNDGRSBC1,2032,1.6051
REGION1,LNDGRSBC1,2033,1.6051
REGION1,LNDGRSBC1,2034,1.6051
REGION1,LNDGRSBC1,2035,1.6051
REGION1,LNDGRSBC1,2036,1.6051
REGION1,LNDGRSBC1,2037,1.6051
REGION1,LNDGRSBC1,2038,1.6051
REGION1,LNDGRSBC1,2039,1.6051
REGION1,LNDGRSBC1,2040,1.6051
REGION1,LNDGRSBC1,2041,1.6051
REGION1,LNDGRSBC1,2042,1.6051
REGION1,LNDGRSBC1,2043,1.6051
REGION1,LNDGRSBC1,2044,1.6051
REGION1,LNDGRSBC1,2045,1.6051
REGION1,LNDGRSBC1,2046,1.6051
REGION1,LNDGRSBC1,2047,1.6051
REGION1,LNDGRSBC1,2048,1.6051
REGION1,LNDGRSBC1,2049,1.6051
REGION1,LNDGRSBC1,2050,1.6051
REGION1,LNDMAIHIBC1,2021,379.155
REGION1,LNDMAIHIBC1,2023,7.1157
REGION1,LNDMAIHIBC1,2024,15.5186
REGION1,LNDMAIHIBC1,2025,1.166
REGION1,LNDMAIHIBC1,2026,20.3033
REGION1,LNDMAIHIBC1,2027,565.8253
REGION1,LNDMAIHIBC1,2028,31.4679
REGION1,LNDMAIHIBC1,2029,20.3052
REGION1,LNDMAIHIBC1,2030,5.9485
REGION1,LNDMAIHIBC1,2031,21.4693
REGION1,LNDMAIHIBC1,2033,15.519
REGION1,LNDMAIHIBC1,2034,4.3554
REGION1,LNDMAIHIBC1,2035,13.9242
REGION1,LNDMAIHIBC1,2036,406.2682
REGION1,LNDMAIHIBC1,2037,20.7337
REGION1,LNDMAIHIBC1,2038,19.8749
REGION1,LNDMAIHIBC1,2039,17.1135
REGION1,LNDMAIHIBC1,2040,7.5456
REGION1,LNDMAIHIBC1,2041,36.2523
REGION1,LNDMAIHIBC1,2042,580.1794
REGION1,LNDMAIHIBC1,2043,45.8219
REGION1,LNDMAIHIBC1,2044,33.0644
REGION1,LNDMAIHIBC1,2045,18.7076
REGION1,LNDMAIHIBC1,2046,34.2285
REGION1,LNDMAIHIBC1,2047,12.7592
REGION1,LNDMAIHIBC1,2048,28.2782
REGION1,LNDMAIHIBC1,2049,15.5197
REGION1,LNDMAIHIBC1,2050,26.6833
REGION1,LNDMAILRBC1,2020,169.8134
REGION1,LNDOATHIBC1,2025,0.8451
REGION1,LNDOATHIBC1,2026,2.1751
REGION1,LNDOATHIBC1,2027,2.1736
REGION1,LNDOATHIBC1,2028,2.1744
REGION1,LNDOATHIBC1,2029,2.4503
REGION1,LNDOATHIBC1,2030,2.1747
REGION1,LNDOATHIBC1,2031,2.1744
REGION1,LNDOATHIBC1,2032,2.4491
REGION1,LNDOATHIBC1,2033,2.1759
REGION1,LNDOATHIBC1,2034,2.1721
REGION1,LNDOATHIBC1,2035,2.1759
REGION1,LNDOATHIBC1,2036,0.551
REGION1,LNDOATHIBC1,2037,0.2755
REGION1,LNDOATHIBC1,2038,0.2755
REGION1,LNDOATHIBC1,2039,0.551
REGION1,LNDOATHIBC1,2040,1.1205
REGION1,LNDOATHIBC1,2041,2.4506
REGION1,LNDOATHIBC1,2042,2.4491
REGION1,LNDOATHIBC1,2043,2.7254
REGION1,LNDOATHIBC1,2044,2.7257
REGION1,LNDOATHIBC1,2045,2.4502
REGION1,LNDOATHIBC1,2046,2.4499
REGION1,LNDOATHIBC1,2047,3.0
REGION1,LNDOATHIBC1,2048,2.4514
REGION1,LNDOATHIBC1,2049,2.4476
REGION1,LNDOATHIBC1,2050,2.7269
REGION1,LNDOTHIIBC1,2020,163.7328
REGION1,LNDOTHIIBC1,2021,30.5435
REGION1,LNDOTHIIBC1,2022,4.9759
REGION1,LNDOTHIIBC1,2023,4.9759
REGION1,LNDOTHIIBC1,2024,6.4798
REGION1,LNDOTHIIBC1,2025,2.72
REGION1,LNDOTHIIBC1,2026,5.7278
REGION1,LNDOTHIIBC1,2027,6.4798
REGION1,LNDOTHIIBC1,2028,7.9837
REGION1,LNDOTHIIBC1,2029,4.9759
REGION1,LNDOTHIIBC1,2030,8.7357
REGION1,LNDOTHIIBC1,2031,7.2327
REGION1,LNDOTHIIBC1,2032,2.72
REGION1,LNDOTHIIBC1,2033,6.4798
REGION1,LNDOTHIIBC1,2034,6.4798
REGION1,LNDOTHIIBC1,2035,170.2126
REGION1,LNDOTHIIBC1,2036,35.0553
REGION1,LNDOTHIIBC1,2037,8.7357
REGION1,LNDOTHIIBC1,2038,7.9837
REGION1,LNDOTHIIBC1,2039,10.2396
REGION1,LNDOTHIIBC1,2040,5.7278
REGION1,LNDOTHIIBC1,2041,9.4877
REGION1,LNDOTHIIBC1,2042,9.4877
REGION1,LNDOTHIIBC1,2043,12.4955
REGION1,LNDOTHIIBC1,2044,7.9837
REGION1,LNDOTHIIBC1,2045,12.4955
REGION1,LNDOTHIIBC1,2046,10.9925
REGION1,LNDOTHIIBC1,2047,5.7278
REGION1,LNDOTHIIBC1,2048,10.2396
REGION1,LNDOTHIIBC1,2049,10.2396
REGION1,LNDOTHIIBC1,2050,173.9724
REGION1,LNDPEAHIBC1,2025,1.5711
REGION1,LNDPEAHIBC1,2026,1.7421
REGION1,LNDPEAHIBC1,2027,2.1446
REGION1,LNDPEAHIBC1,2028,1.7431
REGION1,LNDPEAHIBC1,2029,2.1461
REGION1,LNDPEAHIBC1,2030,1.7413
REGION1,LNDPEAHIBC1,2031,1.7431
REGION1,LNDPEAHIBC1,2032,2.1449
REGION1,LNDPEAHIBC1,2033,1.7413
REGION1,LNDPEAHIBC1,2034,2.1464
REGION1,LNDPEAHIBC1,2035,1.7421
REGION1,LNDPEAHIBC1,2036,0.404
REGION1,LNDPEAHIBC1,2037,0.8081
REGION1,LNDPEAHIBC1,2038,0.404
REGION1,LNDPEAHIBC1,2039,0.8081
REGION1,LNDPEAHIBC1,2040,1.9751
REGION1,LNDPEAHIBC1,2041,2.1461
REGION1,LNDPEAHIBC1,2042,2.9526
REGION1,LNDPEAHIBC1,2043,2.1472
REGION1,LNDPEAHIBC1,2044,2.9542
REGION1,LNDPEAHIBC1,2045,2.1453
REGION1,LNDPEAHIBC1,2046,2.1472
REGION1,LNDPEAHIBC1,2047,2.953
REGION1,LNDPEAHIBC1,2048,2.1454
REGION1,LNDPEAHIBC1,2049,2.9544
REGION1,LNDPEAHIBC1,2050,2.1461
REGION1,LNDPTWHIBC1,2035,0.0191
REGION1,LNDPTWHIBC1,2037,0.0013
REGION1,LNDPTWHIBC1,2040,0.0013
REGION1,LNDPTWHIBC1,2044,0.0013
REGION1,LNDPTWHIBC1,2047,0.0013
REGION1,LNDPTWHIBC1,2050,0.0204
REGION1,LNDRAPHIBC1,2025,2.3273
REGION1,LNDRAPHIBC1,2026,3.3376
REGION1,LNDRAPHIBC1,2027,3.3384
REGION1,LNDRAPHIBC1,2028,3.01
REGION1,LNDRAPHIBC1,2029,3.3384
REGION1,LNDRAPHIBC1,2030,3.3376
REGION1,LNDRAPHIBC1,2031,3.0112
REGION1,LNDRAPHIBC1,2032,3.3379
REGION1,LNDRAPHIBC1,2033,3.3388
REGION1,LNDRAPHIBC1,2034,3.0096
REGION1,LNDRAPHIBC1,2035,3.3388
REGION1,LNDRAPHIBC1,2036,0.6552
REGION1,LNDRAPHIBC1,2037,0.3276
REGION1,LNDRAPHIBC1,2038,0.6552
REGION1,LNDRAPHIBC1,2039,0.3276
REGION1,LNDRAPHIBC1,2040,2.9825
REGION1,LNDRAPHIBC1,2041,3.9928
REGION1,LNDRAPHIBC1,2042,3.666
REGION1,LNDRAPHIBC1,2043,3.6652
REGION1,LNDRAPHIBC1,2044,3.9936
REGION1,LNDRAPHIBC1,2045,3.6652
REGION1,LNDRAPHIBC1,2046,3.6664
REGION1,LNDRAPHIBC1,2047,3.9931
REGION1,LNDRAPHIBC1,2048,3.6664
REGION1,LNDRAPHIBC1,2049,3.6648
REGION1,LNDRAPHIBC1,2050,3.994
REGION1,LNDRYEHRBC1,2031,0.0147
REGION1,LNDRYEHRBC1,2032,0.1318
REGION1,LNDRYEHRBC1,2033,0.1325
REGION1,LNDRYEHRBC1,2034,0.1314
REGION1,LNDRYEHRBC1,2035,0.1082
REGION1,LNDRYEHRBC1,2047,0.1229
REGION1,LNDRYEHRBC1,2048,0.1325
REGION1,LNDRYEHRBC1,2049,0.1314
REGION1,LNDRYEHRBC1,2050,0.1082
REGION1,LNDRYELRBC1,2035,0.0072
REGION1,LNDWATBC1,2020,0.4348
REGION1,LNDWATBC1,2021,0.4348
REGION1,LNDWATBC1,2022,0.4348
REGION1,LNDWATBC1,2023,0.4348
REGION1,LNDWATBC1,2024,0.4348
REGION1,LNDWATBC1,2025,0.4348
REGION1,LNDWATBC1,2026,0.4348
REGION1,LNDWATBC1,2027,0.4348
REGION1,LNDWATBC1,2028,0.4348
REGION1,LNDWATBC1,2029,0.4348
REGION1,LNDWATBC1,2030,0.4348
REGION1,LNDWATBC1,2031,0.4348
REGION1,LNDWATBC1,2032,0.4348
REGION1,LNDWATBC1,2033,0.4348
REGION1,LNDWATBC1,2034,0.4348
REGION1,LNDWATBC1,2035,0.4348
REGION1,LNDWATBC1,2036,0.4348
REGION1,LNDWATBC1,2037,0.4348
REGION1,LNDWATBC1,2038,0.4348
REGION1,LNDWATBC1,2039,0.4348
REGION1,LNDWATBC1,2040,0.4348
REGION1,LNDWATBC1,2041,0.4348
REGION1,LNDWATBC1,2042,0.4348
REGION1,LNDWATBC1,2043,0.4348
REGION1,LNDWATBC1,2044,0.4348
REGION1,LNDWATBC1,2045,0.4348
REGION1,LNDWATBC1,2046,0.4348
REGION1,LNDWATBC1,2047,0.4348
REGION1,LNDWATBC1,2048,0.4348
REGION1,LNDWATBC1,2049,0.4348
REGION1,LNDWATBC1,2050,0.4348
REGION1,LNDWHEHRBC1,2031,0.3309
REGION1,LNDWHEHRBC1,2032,3.1355
REGION1,LNDWHEHRBC1,2033,3.1336
REGION1,LNDWHEHRBC1,2034,2.9929
REGION1,LNDWHEHRBC1,2035,3.1343
REGION1,LNDWHEHRBC1,2036,0.1414
REGION1,LNDWHEHRBC1,2037,0.1414
REGION1,LNDWHEHRBC1,2038,0.1414
REGION1,LNDWHEHRBC1,2039,0.1414
REGION1,LNDWHEHRBC1,2040,0.1414
REGION1,LNDWHEHRBC1,2041,0.1414
REGION1,LNDWHEHRBC1,2042,0.1414
REGION1,LNDWHEHRBC1,2044,0.1414
REGION1,LNDWHEHRBC1,2045,0.1414
REGION1,LNDWHEHRBC1,2046,0.4723
REGION1,LNDWHEHRBC1,2047,3.2769
REGION1,LNDWHEHRBC1,2048,3.275
REGION1,LNDWHEHRBC1,2049,3.1343
REGION1,LNDWHEHRBC1,2050,3.2757
REGION1,MINLNDBC1,2020,9.3434
REGION1,MINLNDBC1,2021,9.3434
REGION1,MINLNDBC1,2022,9.3434
REGION1,MINLNDBC1,2023,9.3434
REGION1,MINLNDBC1,2024,9.3434
REGION1,MINLNDBC1,2025,9.3434
REGION1,MINLNDBC1,2026,9.3434
REGION1,MINLNDBC1,2027,9.3434
REGION1,MINLNDBC1,2028,9.3434
REGION1,MINLNDBC1,2029,9.3434
REGION1,MINLNDBC1,2030,9.3434
REGION1,MINLNDBC1,2031,9.3434
REGION1,MINLNDBC1,2032,9.3434
REGION1,MINLNDBC1,2033,9.3434
REGION1,MINLNDBC1,2034,9.3434
REGION1,MINLNDBC1,2035,9.3434
REGION1,MINLNDBC1,2036,9.3434
REGION1,MINLNDBC1,2037,9.3434
REGION1,MINLNDBC1,2038,9.3434
REGION1,MINLNDBC1,2039,9.3434
REGION1,MINLNDBC1,2040,9.3434
REGION1,MINLNDBC1,2041,9.3434
REGION1,MINLNDBC1,2042,9.3434
REGION1,MINLNDBC1,2043,9.3434
REGION1,MINLNDBC1,2044,9.3434
REGION1,MINLNDBC1,2045,9.3434
REGION1,MINLNDBC1,2046,9.3434
REGION1,MINLNDBC1,2047,9.3434
REGION1,MINLNDBC1,2048,9.3434
REGION1,MINLNDBC1,2049,9.3434
REGION1,MINLNDBC1,2050,9.3434
REGION1,MINNGS,2020,3.9664
REGION1,MINNGS,2024,0.2106
REGION1,MINNGS,2025,0.0766
REGION1,MINNGS,2026,0.2599
REGION1,MINNGS,2027,0.0153
REGION1,MINNGS,2030,0.022
REGION1,MINNGS,2031,0.1942
REGION1,MINNGS,2032,0.1028
REGION1,MINPRCBC1,2020,7.0341
REGION1,MINPRCBC1,2021,7.112
REGION1,MINPRCBC1,2022,7.1116
REGION1,MINPRCBC1,2023,7.1269
REGION1,MINPRCBC1,2024,7.1366
REGION1,MINPRCBC1,2025,7.1371
REGION1,MINPRCBC1,2026,7.1405
REGION1,MINPRCBC1,2027,6.9613
REGION1,MINPRCBC1,2028,6.9666
REGION1,MINPRCBC1,2029,6.9697
REGION1,MINPRCBC1,2030,6.972
REGION1,MINPRCBC1,2031,6.9769
REGION1,MINPRCBC1,2032,6.9761
REGION1,MINPRCBC1,2033,6.9791
REGION1,MINPRCBC1,2034,6.9806
REGION1,MINPRCBC1,2035,6.7931
REGION1,MINPRCBC1,2036,6.7811
REGION1,MINPRCBC1,2037,6.7793
REGION1,MINPRCBC1,2038,6.7762
REGION1,MINPRCBC1,2039,6.7719
REGION1,MINPRCBC1,2040,6.7742
REGION1,MINPRCBC1,2041,6.778
REGION1,MINPRCBC1,2042,6.7814
REGION1,MINPRCBC1,2043,6.7849
REGION1,MINPRCBC1,2044,6.7882
REGION1,MINPRCBC1,2045,6.7915
REGION1,MINPRCBC1,2046,6.7947
REGION1,MINPRCBC1,2047,6.798
REGION1,MINPRCBC1,2048,6.8014
REGION1,MINPRCBC1,2049,6.8046
REGION1,MINPRCBC1,2050,6.8079
REGION1,MINURN,2039,0.1031
REGION1,MINURN,2040,0.1598
REGION1,MINURN,2041,0.1757
REGION1,MINURN,2042,0.1611
REGION1,MINURN,2043,0.2351
REGION1,MINURN,2044,0.1608
REGION1,MINURN,2045,0.1693
REGION1,MINURN,2046,0.1221
REGION1,MINURN,2047,0.1219
REGION1,MINURN,2048,0.1221
REGION1,MINURN,2049,0.1221
REGION1,MINURN,2050,0.1221
REGION1,PWRGEOB01,2025,159.878
REGION1,PWRGEOB01,2026,848.522
REGION1,PWRGEOB02,2026,85.2562
REGION1,PWRGEOB02,2027,1067.3197
REGION1,PWRGEOB02,2028,980.7803
REGION1,PWRGEOB02,2029,949.8733
REGION1,PWRGEOB02,2030,1308.3938
REGION1,PWRGEOB02,2031,1440.2635
REGION1,PWRGEOB02,2032,1401.1147
REGION1,PWRGEOB02,2033,962.2361
REGION1,PWRGEOB02,2034,848.9106
REGION1,PWRGEOB02,2035,1014.8208
REGION1,PWRGEOB02,2036,906.6036
REGION1,PWRGEOB02,2037,1170.3611
REGION1,PWRGEOB02,2038,973.2662
REGION1,PWRHYDB13,2025,5847.6
REGION1,PWRHYDB13,2046,730.1565
REGION1,PWRHYDB13,2047,728.6322
REGION1,PWRHYDB13,2048,730.1565
REGION1,PWRHYDB13,2049,730.1565
REGION1,PWRHYDB13,2050,730.1565
REGION1,PWRSOLB01,2038,405.0046
REGION1,PWRSOLB01,2039,711.9399
REGION1,PWRTRNB01,2020,0.1071
REGION1,PWRTRNB01,2021,0.1088
REGION1,PWRTRNB01,2022,0.1103
REGION1,PWRTRNB01,2023,0.1121
REGION1,PWRTRNB01,2024,0.1192
REGION1,PWRTRNB01,2025,0.1216
REGION1,PWRTRNB01,2026,0.1255
REGION1,PWRTRNB01,2027,0.1279
REGION1,PWRTRNB01,2028,0.1301
REGION1,PWRTRNB01,2029,0.1322
REGION1,PWRTRNB01,2030,0.1351
REGION1,PWRTRNB01,2031,0.1383
REGION1,PWRTRNB01,2032,0.1414
REGION1,PWRTRNB01,2033,0.1436
REGION1,PWRTRNB01,2034,0.1454
REGION1,PWRTRNB01,2035,0.1474
REGION1,PWRTRNB01,2036,0.1494
REGION1,PWRTRNB01,2037,0.1515
REGION1,PWRTRNB01,2038,0.1537
REGION1,PWRTRNB01,2039,0.1558
REGION1,PWRTRNB01,2040,0.158
REGION1,PWRTRNB01,2041,0.1604
REGION1,PWRTRNB01,2042,0.1626
REGION1,PWRTRNB01,2043,0.1648
REGION1,PWRTRNB01,2044,0.167
REGION1,PWRTRNB01,2045,0.1692
REGION1,PWRTRNB01,2046,0.1714
REGION1,PWRTRNB01,2047,0.1736
REGION1,PWRTRNB01,2048,0.1757
REGION1,PWRTRNB01,2049,0.1779
REGION1,PWRTRNB01,2050,0.1801
REGION1,PWRURNB01,2039,708.0225
REGION1,PWRURNB01,2040,1096.985
REGION1,PWRURNB01,2041,1206.6736
REGION1,PWRURNB01,2042,1106.2227
REGION1,PWRURNB01,2043,1614.2231
REGION1,PWRURNB01,2044,1103.9133
REGION1,PWRURNB01,2045,1162.0556
REGION1,PWRURNB01,2046,838.566
REGION1,PWRURNB01,2047,836.8154
REGION1,PWRURNB01,2048,838.566
REGION1,PWRURNB01,2049,838.566
REGION1,PWRURNB01,2050,838.566
REGION1,PWRWNDB09,2020,5464.3032
REGION1,PWRWNDB09,2021,563.7155
REGION1,PWRWNDB09,2022,546.4429
REGION1,PWRWNDB09,2023,591.9798
REGION1,PWRWNDB09,2024,1553.9585
REGION1,PWRWNDB09,2045,5464.3032
REGION1,PWRWNDB09,2046,563.7155
REGION1,PWRWNDB09,2047,546.4429
REGION1,PWRWNDB09,2048,591.9798
REGION1,PWRWNDB09,2049,1553.9585
REGION1,RNWBIO,2020,2.3573
REGION1,RNWBIO,2021,2.3635
REGION1,RNWBIO,2022,2.3673
REGION1,RNWBIO,2023,2.3741
REGION1,RNWBIO,2024,2.3827
REGION1,RNWBIO,2025,2.3785
REGION1,RNWBIO,2026,2.3776
REGION1,RNWBIO,2027,2.3778
REGION1,RNWBIO,2028,2.3773
REGION1,RNWBIO,2029,2.3717
REGION1,RNWBIO,2030,2.3639
REGION1,RNWBIO,2031,2.3539
REGION1,RNWBIO,2032,2.3425
REGION1,RNWBIO,2033,2.3288
REGION1,RNWBIO,2034,2.3125
REGION1,RNWBIO,2035,2.2981
REGION1,RNWBIO,2036,2.2828
REGION1,RNWBIO,2037,2.2674
REGION1,RNWBIO,2038,2.2523
REGION1,RNWBIO,2039,2.2377
REGION1,RNWBIO,2040,2.2236
REGION1,RNWBIO,2041,2.2164
REGION1,RNWBIO,2042,2.2042
REGION1,RNWBIO,2043,2.1919
REGION1,RNWBIO,2044,2.1797
REGION1,RNWBIO,2045,2.1674
REGION1,RNWBIO,2046,2.1552
REGION1,RNWBIO,2047,2.1429
REGION1,RNWBIO,2048,2.1307
REGION1,RNWBIO,2049,2.1184
REGION1,RNWBIO,2050,2.1062
REGION1,RNWGEO,2025,0.1161
REGION1,RNWGEO,2026,0.7629
REGION1,RNWGEO,2027,1.1503
REGION1,RNWGEO,2028,1.5063
REGION1,RNWGEO,2029,1.8511
REGION1,RNWGEO,2030,2.3259
REGION1,RNWGEO,2031,2.8487
REGION1,RNWGEO,2032,3.3572
REGION1,RNWGEO,2033,3.7065
REGION1,RNWGEO,2034,4.0146
REGION1,RNWGEO,2035,4.3829
REGION1,RNWGEO,2036,4.712
REGION1,RNWGEO,2037,5.1368
REGION1,RNWGEO,2038,5.49
REGION1,RNWGEO,2039,5.49
REGION1,RNWGEO,2040,5.49
REGION1,RNWGEO,2041,5.49
REGION1,RNWGEO,2042,5.49
REGION1,RNWGEO,2043,5.49
REGION1,RNWGEO,2044,5.49
REGION1,RNWGEO,2045,5.49
REGION1,RNWGEO,2046,5.49
REGION1,RNWGEO,2047,5.49
REGION1,RNWGEO,2048,5.49
REGION1,RNWGEO,2049,5.49
REGION1,RNWGEO,2050,5.49
REGION1,RNWHYD,2020,3.4025
REGION1,RNWHYD,2021,3.4297
REGION1,RNWHYD,2022,3.4571
REGION1,RNWHYD,2023,3.491
REGION1,RNWHYD,2024,3.6138
REGION1,RNWHYD,2025,3.7755
REGION1,RNWHYD,2026,3.8276
REGION1,RNWHYD,2027,3.8588
REGION1,RNWHYD,2028,3.8875
REGION1,RNWHYD,2029,3.9153
