REGION,TECHNOLOGY,TIMESLICE,YEAR,VALUE
REGION1,PWRSOLB03,2,2031,0.5108975301612572
REGION1,PWRSOLB03,3,2031,0.6309751822048949
REGION1,PWRSOLB03,4,2031,0.113983855213328
REGION1,PWRSOLB03,1,2032,0.0
REGION1,PWRSOLB03,2,2032,0.5108975301612572
REGION1,PWRSOLB03,3,2032,0.6309751822048949
REGION1,PWRSOLB03,4,2032,0.113983855213328
REGION1,PWRSOLB03,1,2033,0.0
REGION1,PWRSOLB03,2,2033,0.5108975301612572
REGION1,PWRSOLB03,3,2033,0.6309751822048949
REGION1,PWRSOLB03,4,2033,0.113983855213328
REGION1,PWRSOLB03,1,2034,0.0
REGION1,PWRSOLB03,2,2034,0.5108975301612572
REGION1,PWRSOLB03,3,2034,0.6309751822048949
REGION1,PWRSOLB03,4,2034,0.113983855213328
REGION1,PWRSOLB03,1,2035,0.0
REGION1,PWRSOLB03,2,2035,0.5108975301612572
REGION1,PWRSOLB03,3,2035,0.6309751822048949
REGION1,PWRSOLB03,4,2035,0.113983855213328
REGION1,PWRSOLB03,1,2036,0.0
REGION1,PWRSOLB03,2,2036,0.5108975301612572
REGION1,PWRSOLB03,3,2036,0.6309751822048949
REGION1,PWRSOLB03,4,2036,0.113983855213328
REGION1,PWRSOLB03,1,2037,0.0
REGION1,PWRSOLB03,2,2037,0.5108975301612572
REGION1,PWRSOLB03,3,2037,0.6309751822048949
REGION1,PWRSOLB03,4,2037,0.113983855213328
REGION1,PWRSOLB03,1,2038,0.0
REGION1,PWRSOLB03,2,2038,0.5108975301612572
REGION1,PWRSOLB03,3,2038,0.6309751822048949
REGION1,PWRSOLB03,4,2038,0.113983855213328
REGION1,PWRSOLB03,1,2039,0.0
REGION1,PWRSOLB03,2,2039,0.5108975301612572
REGION1,PWRSOLB03,3,2039,0.6309751822048949
REGION1,PWRSOLB03,4,2039,0.113983855213328
REGION1,PWRSOLB03,1,2040,0.0
REGION1,PWRSOLB03,2,2040,0.5108975301612572
REGION1,PWRSOLB03,3,2040,0.6309751822048949
REGION1,PWRSOLB03,4,2040,0.113983855213328
REGION1,PWRSOLB03,1,2041,0.0
REGION1,PWRSOLB03,2,2041,0.5108975301612572
REGION1,PWRSOLB03,3,2041,0.6309751822048949
REGION1,PWRSOLB03,4,2041,0.113983855213328
REGION1,PWRSOLB03,1,2042,0.0
REGION1,PWRSOLB03,2,2042,0.5108975301612572
REGION1,PWRSOLB03,3,2042,0.6309751822048949
REGION1,PWRSOLB03,4,2042,0.113983855213328
REGION1,PWRSOLB03,1,2043,0.0
REGION1,PWRSOLB03,2,2043,0.5108975301612572
REGION1,PWRSOLB03,3,2043,0.6309751822048949
REGION1,PWRSOLB03,4,2043,0.113983855213328
REGION1,PWRSOLB03,1,2044,0.0
REGION1,PWRSOLB03,2,2044,0.5108975301612572
REGION1,PWRSOLB03,3,2044,0.6309751822048949
REGION1,PWRSOLB03,4,2044,0.113983855213328
REGION1,PWRSOLB03,1,2045,0.0
REGION1,PWRSOLB03,2,2045,0.5108975301612572
REGION1,PWRSOLB03,3,2045,0.6309751822048949
REGION1,PWRSOLB03,4,2045,0.113983855213328
REGION1,PWRSOLB03,1,2046,0.0
REGION1,PWRSOLB03,2,2046,0.5108975301612572
REGION1,PWRSOLB03,3,2046,0.6309751822048949
REGION1,PWRSOLB03,4,2046,0.113983855213328
REGION1,PWRSOLB03,1,2047,0.0
REGION1,PWRSOLB03,2,2047,0.5108975301612572
REGION1,PWRSOLB03,3,2047,0.6309751822048949
REGION1,PWRSOLB03,4,2047,0.113983855213328
REGION1,PWRSOLB03,1,2048,0.0
REGION1,PWRSOLB03,2,2048,0.5108975301612572
REGION1,PWRSOLB03,3,2048,0.6309751822048949
REGION1,PWRSOLB03,4,2048,0.113983855213328
REGION1,PWRSOLB03,1,2049,0.0
REGION1,PWRSOLB03,2,2049,0.5108975301612572
REGION1,PWRSOLB03,3,2049,0.6309751822048949
REGION1,PWRSOLB03,4,2049,0.113983855213328
REGION1,PWRSOLB03,1,2050,0.0
REGION1,PWRSOLB03,2,2050,0.5108975301612572
REGION1,PWRSOLB03,3,2050,0.6309751822048949
REGION1,PWRSOLB03,4,2050,0.113983855213328
REGION1,PWRWNDB01,1,2021,0.1355913383399809
REGION1,PWRWNDB01,2,2021,0.1725942136760452
REGION1,PWRWNDB01,3,2021,0.113710590069112
REGION1,PWRWNDB01,4,2021,0.2729162937478402
REGION1,PWRWNDB01,1,2022,0.1355913383399809
REGION1,PWRWNDB01,2,2022,0.1725942136760452
REGION1,PWRWNDB01,3,2022,0.113710590069112
REGION1,PWRWNDB01,4,2022,0.2729162937478402
REGION1,PWRWNDB01,1,2023,0.1355913383399809
REGION1,PWRWNDB01,2,2023,0.1725942136760452
REGION1,PWRWNDB01,3,2023,0.113710590069112
REGION1,PWRWNDB01,4,2023,0.2729162937478402
REGION1,PWRWNDB01,1,2024,0.1355913383399809
REGION1,PWRWNDB01,2,2024,0.1725942136760452
REGION1,PWRWNDB01,3,2024,0.113710590069112
REGION1,PWRWNDB01,4,2024,0.2729162937478402
REGION1,PWRWNDB01,1,2025,0.1355913383399809
REGION1,PWRWNDB01,2,2025,0.1725942136760452
REGION1,PWRWNDB01,3,2025,0.113710590069112
REGION1,PWRWNDB01,4,2025,0.2729162937478402
REGION1,PWRWNDB01,1,2026,0.1355913383399809
REGION1,PWRWNDB01,2,2026,0.1725942136760452
REGION1,PWRWNDB01,3,2026,0.113710590069112
REGION1,PWRWNDB01,4,2026,0.2729162937478402
REGION1,PWRWNDB01,1,2027,0.1355913383399809
REGION1,PWRWNDB01,2,2027,0.1725942136760452
REGION1,PWRWNDB01,3,2027,0.113710590069112
REGION1,PWRWNDB01,4,2027,0.2729162937478402
REGION1,PWRWNDB01,1,2028,0.1355913383399809
REGION1,PWRWNDB01,2,2028,0.1725942136760452
REGION1,PWRWNDB01,3,2028,0.113710590069112
REGION1,PWRWNDB01,4,2028,0.2729162937478402
REGION1,PWRWNDB01,1,2029,0.1355913383399809
REGION1,PWRWNDB01,2,2029,0.1725942136760452
REGION1,PWRWNDB01,3,2029,0.113710590069112
REGION1,PWRWNDB01,4,2029,0.2729162937478402
REGION1,PWRWNDB01,1,2030,0.1355913383399809
REGION1,PWRWNDB01,2,2030,0.1725942136760452
REGION1,PWRWNDB01,3,2030,0.113710590069112
REGION1,PWRWNDB01,4,2030,0.2729162937478402
REGION1,PWRWNDB01,1,2031,0.1355913383399809
REGION1,PWRWNDB01,2,2031,0.1725942136760452
REGION1,PWRWNDB01,3,2031,0.113710590069112
REGION1,PWRWNDB01,4,2031,0.2729162937478402
REGION1,PWRWNDB01,1,2032,0.1355913383399809
REGION1,PWRWNDB01,2,2032,0.1725942136760452
REGION1,PWRWNDB01,3,2032,0.113710590069112
REGION1,PWRWNDB01,4,2032,0.2729162937478402
REGION1,PWRWNDB01,1,2033,0.1355913383399809
REGION1,PWRWNDB01,2,2033,0.1725942136760452
REGION1,PWRWNDB01,3,2033,0.113710590069112
REGION1,PWRWNDB01,4,2033,0.2729162937478402
REGION1,PWRWNDB01,1,2034,0.1355913383399809
REGION1,PWRWNDB01,2,2034,0.1725942136760452
REGION1,PWRWNDB01,3,2034,0.113710590069112
REGION1,PWRWNDB01,4,2034,0.2729162937478402
REGION1,PWRWNDB01,1,2035,0.1355913383399809
REGION1,PWRWNDB01,2,2035,0.1725942136760452
REGION1,PWRWNDB01,3,2035,0.113710590069112
REGION1,PWRWNDB01,4,2035,0.2729162937478402
REGION1,PWRWNDB01,1,2036,0.1355913383399809
REGION1,PWRWNDB01,2,2036,0.1725942136760452
REGION1,PWRWNDB01,3,2036,0.113710590069112
REGION1,PWRWNDB01,4,2036,0.2729162937478402
REGION1,PWRWNDB01,1,2037,0.1355913383399809
REGION1,PWRWNDB01,2,2037,0.1725942136760452
REGION1,PWRWNDB01,3,2037,0.113710590069112
REGION1,PWRWNDB01,4,2037,0.2729162937478402
REGION1,PWRWNDB01,1,2038,0.1355913383399809
REGION1,PWRWNDB01,2,2038,0.1725942136760452
REGION1,PWRWNDB01,3,2038,0.113710590069112
REGION1,PWRWNDB01,4,2038,0.2729162937478402
REGION1,PWRWNDB01,1,2039,0.1355913383399809
REGION1,PWRWNDB01,2,2039,0.1725942136760452
REGION1,PWRWNDB01,3,2039,0.113710590069112
REGION1,PWRWNDB01,4,2039,0.2729162937478402
REGION1,PWRWNDB01,1,2040,0.1355913383399809
REGION1,PWRWNDB01,2,2040,0.1725942136760452
REGION1,PWRWNDB01,3,2040,0.113710590069112
REGION1,PWRWNDB01,4,2040,0.2729162937478402
REGION1,PWRWNDB01,1,2041,0.1355913383399809
REGION1,PWRWNDB01,2,2041,0.1725942136760452
REGION1,PWRWNDB01,3,2041,0.113710590069112
REGION1,PWRWNDB01,4,2041,0.2729162937478402
REGION1,PWRWNDB01,1,2042,0.1355913383399809
REGION1,PWRWNDB01,2,2042,0.1725942136760452
REGION1,PWRWNDB01,3,2042,0.113710590069112
REGION1,PWRWNDB01,4,2042,0.2729162937478402
REGION1,PWRWNDB01,1,2043,0.1355913383399809
REGION1,PWRWNDB01,2,2043,0.1725942136760452
REGION1,PWRWNDB01,3,2043,0.113710590069112
REGION1,PWRWNDB01,4,2043,0.2729162937478402
REGION1,PWRWNDB01,1,2044,0.1355913383399809
REGION1,PWRWNDB01,2,2044,0.1725942136760452
REGION1,PWRWNDB01,3,2044,0.113710590069112
REGION1,PWRWNDB01,4,2044,0.2729162937478402
REGION1,PWRWNDB01,1,2045,0.1355913383399809
REGION1,PWRWNDB01,2,2045,0.1725942136760452
REGION1,PWRWNDB01,3,2045,0.113710590069112
REGION1,PWRWNDB01,4,2045,0.2729162937478402
REGION1,PWRWNDB01,1,2046,0.1355913383399809
REGION1,PWRWNDB01,2,2046,0.1725942136760452
REGION1,PWRWNDB01,3,2046,0.113710590069112
REGION1,PWRWNDB01,4,2046,0.2729162937478402
REGION1,PWRWNDB01,1,2047,0.1355913383399809
REGION1,PWRWNDB01,2,2047,0.1725942136760452
REGION1,PWRWNDB01,3,2047,0.113710590069112
REGION1,PWRWNDB01,4,2047,0.2729162937478402
REGION1,PWRWNDB01,1,2048,0.1355913383399809
REGION1,PWRWNDB01,2,2048,0.1725942136760452
REGION1,PWRWNDB01,3,2048,0.113710590069112
REGION1,PWRWNDB01,4,2048,0.2729162937478402
REGION1,PWRWNDB01,1,2049,0.1355913383399809
REGION1,PWRWNDB01,2,2049,0.1725942136760452
REGION1,PWRWNDB01,3,2049,0.113710590069112
REGION1,PWRWNDB01,4,2049,0.2729162937478402
REGION1,PWRWNDB01,1,2050,0.1355913383399809
REGION1,PWRWNDB01,2,2050,0.1725942136760452
REGION1,PWRWNDB01,3,2050,0.113710590069112
REGION1,PWRWNDB01,4,2050,0.2729162937478402
REGION1,PWRWNDB02,1,2021,0.3318921984023226
REGION1,PWRWNDB02,2,2021,0.2397813848741619
REGION1,PWRWNDB02,3,2021,0.2861345923896175
REGION1,PWRWNDB02,4,2021,0.2498817565580615
REGION1,PWRWNDB02,1,2022,0.3318921984023226
REGION1,PWRWNDB02,2,2022,0.2397813848741619
REGION1,PWRWNDB02,3,2022,0.2861345923896175
REGION1,PWRWNDB02,4,2022,0.2498817565580615
REGION1,PWRWNDB02,1,2023,0.3318921984023226
REGION1,PWRWNDB02,2,2023,0.2397813848741619
REGION1,PWRWNDB02,3,2023,0.2861345923896175
REGION1,PWRWNDB02,4,2023,0.2498817565580615
REGION1,PWRWNDB02,1,2024,0.3318921984023226
REGION1,PWRWNDB02,2,2024,0.2397813848741619
REGION1,PWRWNDB02,3,2024,0.2861345923896175
REGION1,PWRWNDB02,4,2024,0.2498817565580615
REGION1,PWRWNDB02,1,2025,0.3318921984023226
REGION1,PWRWNDB02,2,2025,0.2397813848741619
REGION1,PWRWNDB02,3,2025,0.2861345923896175
REGION1,PWRWNDB02,4,2025,0.2498817565580615
REGION1,PWRWNDB02,1,2026,0.3318921984023226
REGION1,PWRWNDB02,2,2026,0.2397813848741619
REGION1,PWRWNDB02,3,2026,0.2861345923896175
REGION1,PWRWNDB02,4,2026,0.2498817565580615
REGION1,PWRWNDB02,1,2027,0.3318921984023226
REGION1,PWRWNDB02,2,2027,0.2397813848741619
REGION1,PWRWNDB02,3,2027,0.2861345923896175
REGION1,PWRWNDB02,4,2027,0.2498817565580615
REGION1,PWRWNDB02,1,2028,0.3318921984023226
REGION1,PWRWNDB02,2,2028,0.2397813848741619
REGION1,PWRWNDB02,3,2028,0.2861345923896175
REGION1,PWRWNDB02,4,2028,0.2498817565580615
REGION1,PWRWNDB02,1,2029,0.3318921984023226
REGION1,PWRWNDB02,2,2029,0.2397813848741619
REGION1,PWRWNDB02,3,2029,0.2861345923896175
REGION1,PWRWNDB02,4,2029,0.2498817565580615
REGION1,PWRWNDB02,1,2030,0.3318921984023226
REGION1,PWRWNDB02,2,2030,0.2397813848741619
REGION1,PWRWNDB02,3,2030,0.2861345923896175
REGION1,PWRWNDB02,4,2030,0.2498817565580615
REGION1,PWRWNDB02,1,2031,0.3318921984023226
REGION1,PWRWNDB02,2,2031,0.2397813848741619
REGION1,PWRWNDB02,3,2031,0.2861345923896175
REGION1,PWRWNDB02,4,2031,0.2498817565580615
REGION1,PWRWNDB02,1,2032,0.3318921984023226
REGION1,PWRWNDB02,2,2032,0.2397813848741619
REGION1,PWRWNDB02,3,2032,0.2861345923896175
REGION1,PWRWNDB02,4,2032,0.2498817565580615
REGION1,PWRWNDB02,1,2033,0.3318921984023226
REGION1,PWRWNDB02,2,2033,0.2397813848741619
REGION1,PWRWNDB02,3,2033,0.2861345923896175
REGION1,PWRWNDB02,4,2033,0.2498817565580615
REGION1,PWRWNDB02,1,2034,0.3318921984023226
REGION1,PWRWNDB02,2,2034,0.2397813848741619
REGION1,PWRWNDB02,3,2034,0.2861345923896175
REGION1,PWRWNDB02,4,2034,0.2498817565580615
REGION1,PWRWNDB02,1,2035,0.3318921984023226
REGION1,PWRWNDB02,2,2035,0.2397813848741619
REGION1,PWRWNDB02,3,2035,0.2861345923896175
REGION1,PWRWNDB02,4,2035,0.2498817565580615
REGION1,PWRWNDB02,1,2036,0.3318921984023226
REGION1,PWRWNDB02,2,2036,0.2397813848741619
REGION1,PWRWNDB02,3,2036,0.2861345923896175
REGION1,PWRWNDB02,4,2036,0.2498817565580615
REGION1,PWRWNDB02,1,2037,0.3318921984023226
REGION1,PWRWNDB02,2,2037,0.2397813848741619
REGION1,PWRWNDB02,3,2037,0.2861345923896175
REGION1,PWRWNDB02,4,2037,0.2498817565580615
REGION1,PWRWNDB02,1,2038,0.3318921984023226
REGION1,PWRWNDB02,2,2038,0.2397813848741619
REGION1,PWRWNDB02,3,2038,0.2861345923896175
REGION1,PWRWNDB02,4,2038,0.2498817565580615
REGION1,PWRWNDB02,1,2039,0.3318921984023226
REGION1,PWRWNDB02,2,2039,0.2397813848741619
REGION1,PWRWNDB02,3,2039,0.2861345923896175
REGION1,PWRWNDB02,4,2039,0.2498817565580615
REGION1,PWRWNDB02,1,2040,0.3318921984023226
REGION1,PWRWNDB02,2,2040,0.2397813848741619
REGION1,PWRWNDB02,3,2040,0.2861345923896175
REGION1,PWRWNDB02,4,2040,0.2498817565580615
REGION1,PWRWNDB02,1,2041,0.3318921984023226
REGION1,PWRWNDB02,2,2041,0.2397813848741619
REGION1,PWRWNDB02,3,2041,0.2861345923896175
REGION1,PWRWNDB02,4,2041,0.2498817565580615
REGION1,PWRWNDB02,1,2042,0.3318921984023226
REGION1,PWRWNDB02,2,2042,0.2397813848741619
REGION1,PWRWNDB02,3,2042,0.2861345923896175
REGION1,PWRWNDB02,4,2042,0.2498817565580615
REGION1,PWRWNDB02,1,2043,0.3318921984023226
REGION1,PWRWNDB02,2,2043,0.2397813848741619
REGION1,PWRWNDB02,3,2043,0.2861345923896175
REGION1,PWRWNDB02,4,2043,0.2498817565580615
REGION1,PWRWNDB02,1,2044,0.3318921984023226
REGION1,PWRWNDB02,2,2044,0.2397813848741619
REGION1,PWRWNDB02,3,2044,0.2861345923896175
REGION1,PWRWNDB02,4,2044,0.2498817565580615
REGION1,PWRWNDB02,1,2045,0.3318921984023226
REGION1,PWRWNDB02,2,2045,0.2397813848741619
REGION1,PWRWNDB02,3,2045,0.2861345923896175
REGION1,PWRWNDB02,4,2045,0.2498817565580615
REGION1,PWRWNDB02,1,2046,0.3318921984023226
REGION1,PWRWNDB02,2,2046,0.2397813848741619
REGION1,PWRWNDB02,3,2046,0.2861345923896175
REGION1,PWRWNDB02,4,2046,0.2498817565580615
REGION1,PWRWNDB02,1,2047,0.3318921984023226
REGION1,PWRWNDB02,2,2047,0.2397813848741619
REGION1,PWRWNDB02,3,2047,0.2861345923896175
REGION1,PWRWNDB02,4,2047,0.2498817565580615
REGION1,PWRWNDB02,1,2048,0.3318921984023226
REGION1,PWRWNDB02,2,2048,0.2397813848741619
REGION1,PWRWNDB02,3,2048,0.2861345923896175
REGION1,PWRWNDB02,4,2048,0.2498817565580615
REGION1,PWRWNDB02,1,2049,0.3318921984023226
REGION1,PWRWNDB02,2,2049,0.2397813848741619
REGION1,PWRWNDB02,3,2049,0.2861345923896175
REGION1,PWRWNDB02,4,2049,0.2498817565580615
REGION1,PWRWNDB02,1,2050,0.3318921984023226
REGION1,PWRWNDB02,2,2050,0.2397813848741619
REGION1,PWRWNDB02,3,2050,0.2861345923896175
REGION1,PWRWNDB02,4,2050,0.2498817565580615
REGION1,PWRWNDB03,1,2021,0.3049136817063002
REGION1,PWRWNDB03,2,2021,0.382414954338079
REGION1,PWRWNDB03,3,2021,0.442797082842126
REGION1,PWRWNDB03,4,2021,0.2843615189400895
REGION1,PWRWNDB03,1,2022,0.3049136817063002
REGION1,PWRWNDB03,2,2022,0.382414954338079
REGION1,PWRWNDB03,3,2022,0.442797082842126
REGION1,PWRWNDB03,4,2022,0.2843615189400895
REGION1,PWRWNDB03,1,2023,0.3049136817063002
REGION1,PWRWNDB03,2,2023,0.382414954338079
REGION1,PWRWNDB03,3,2023,0.442797082842126
REGION1,PWRWNDB03,4,2023,0.2843615189400895
REGION1,PWRWNDB03,1,2024,0.3049136817063002
REGION1,PWRWNDB03,2,2024,0.382414954338079
REGION1,PWRWNDB03,3,2024,0.442797082842126
REGION1,PWRWNDB03,4,2024,0.2843615189400895
REGION1,PWRWNDB03,1,2025,0.3049136817063002
REGION1,PWRWNDB03,2,2025,0.382414954338079
REGION1,PWRWNDB03,3,2025,0.442797082842126
REGION1,PWRWNDB03,4,2025,0.2843615189400895
REGION1,PWRWNDB03,1,2026,0.3049136817063002
REGION1,PWRWNDB03,2,2026,0.382414954338079
REGION1,PWRWNDB03,3,2026,0.442797082842126
REGION1,PWRWNDB03,4,2026,0.2843615189400895
REGION1,PWRWNDB03,1,2027,0.3049136817063002
REGION1,PWRWNDB03,2,2027,0.382414954338079
REGION1,PWRWNDB03,3,2027,0.442797082842126
REGION1,PWRWNDB03,4,2027,0.2843615189400895
REGION1,PWRWNDB03,1,2028,0.3049136817063002
REGION1,PWRWNDB03,2,2028,0.382414954338079
REGION1,PWRWNDB03,3,2028,0.442797082842126
REGION1,PWRWNDB03,4,2028,0.2843615189400895
REGION1,PWRWNDB03,1,2029,0.3049136817063002
REGION1,PWRWNDB03,2,2029,0.382414954338079
REGION1,PWRWNDB03,3,2029,0.442797082842126
REGION1,PWRWNDB03,4,2029,0.2843615189400895
REGION1,PWRWNDB03,1,2030,0.3049136817063002
REGION1,PWRWNDB03,2,2030,0.382414954338079
REGION1,PWRWNDB03,3,2030,0.442797082842126
REGION1,PWRWNDB03,4,2030,0.2843615189400895
REGION1,PWRWNDB03,1,2031,0.3049136817063002
REGION1,PWRWNDB03,2,2031,0.382414954338079
REGION1,PWRWNDB03,3,2031,0.442797082842126
REGION1,PWRWNDB03,4,2031,0.2843615189400895
REGION1,PWRWNDB03,1,2032,0.3049136817063002
REGION1,PWRWNDB03,2,2032,0.382414954338079
REGION1,PWRWNDB03,3,2032,0.442797082842126
REGION1,PWRWNDB03,4,2032,0.2843615189400895
REGION1,PWRWNDB03,1,2033,0.3049136817063002
REGION1,PWRWNDB03,2,2033,0.382414954338079
REGION1,PWRWNDB03,3,2033,0.442797082842126
REGION1,PWRWNDB03,4,2033,0.2843615189400895
REGION1,PWRWNDB03,1,2034,0.3049136817063002
REGION1,PWRWNDB03,2,2034,0.382414954338079
REGION1,PWRWNDB03,3,2034,0.442797082842126
REGION1,PWRWNDB03,4,2034,0.2843615189400895
REGION1,PWRWNDB03,1,2035,0.3049136817063002
REGION1,PWRWNDB03,2,2035,0.382414954338079
REGION1,PWRWNDB03,3,2035,0.442797082842126
REGION1,PWRWNDB03,4,2035,0.2843615189400895
REGION1,PWRWNDB03,1,2036,0.3049136817063002
REGION1,PWRWNDB03,2,2036,0.382414954338079
REGION1,PWRWNDB03,3,2036,0.442797082842126
REGION1,PWRWNDB03,4,2036,0.2843615189400895
REGION1,PWRWNDB03,1,2037,0.3049136817063002
REGION1,PWRWNDB03,2,2037,0.382414954338079
REGION1,PWRWNDB03,3,2037,0.442797082842126
REGION1,PWRWNDB03,4,2037,0.2843615189400895
REGION1,PWRWNDB03,1,2038,0.3049136817063002
REGION1,PWRWNDB03,2,2038,0.382414954338079
REGION1,PWRWNDB03,3,2038,0.442797082842126
REGION1,PWRWNDB03,4,2038,0.2843615189400895
REGION1,PWRWNDB03,1,2039,0.3049136817063002
REGION1,PWRWNDB03,2,2039,0.382414954338079
REGION1,PWRWNDB03,3,2039,0.442797082842126
REGION1,PWRWNDB03,4,2039,0.2843615189400895
REGION1,PWRWNDB03,1,2040,0.3049136817063002
REGION1,PWRWNDB03,2,2040,0.382414954338079
REGION1,PWRWNDB03,3,2040,0.442797082842126
REGION1,PWRWNDB03,4,2040,0.2843615189400895
REGION1,PWRWNDB03,1,2041,0.3049136817063002
REGION1,PWRWNDB03,2,2041,0.382414954338079
REGION1,PWRWNDB03,3,2041,0.442797082842126
REGION1,PWRWNDB03,4,2041,0.2843615189400895
REGION1,PWRWNDB03,1,2042,0.3049136817063002
REGION1,PWRWNDB03,2,2042,0.382414954338079
REGION1,PWRWNDB03,3,2042,0.442797082842126
REGION1,PWRWNDB03,4,2042,0.2843615189400895
REGION1,PWRWNDB03,1,2043,0.3049136817063002
REGION1,PWRWNDB03,2,2043,0.382414954338079
REGION1,PWRWNDB03,3,2043,0.442797082842126
REGION1,PWRWNDB03,4,2043,0.2843615189400895
REGION1,PWRWNDB03,1,2044,0.3049136817063002
REGION1,PWRWNDB03,2,2044,0.382414954338079
REGION1,PWRWNDB03,3,2044,0.442797082842126
REGION1,PWRWNDB03,4,2044,0.2843615189400895
REGION1,PWRWNDB03,1,2045,0.3049136817063002
REGION1,PWRWNDB03,2,2045,0.382414954338079
REGION1,PWRWNDB03,3,2045,0.442797082842126
REGION1,PWRWNDB03,4,2045,0.2843615189400895
REGION1,PWRWNDB03,1,2046,0.3049136817063002
REGION1,PWRWNDB03,2,2046,0.382414954338079
REGION1,PWRWNDB03,3,2046,0.442797082842126
REGION1,PWRWNDB03,4,2046,0.2843615189400895
REGION1,PWRWNDB03,1,2047,0.3049136817063002
REGION1,PWRWNDB03,2,2047,0.382414954338079
REGION1,PWRWNDB03,3,2047,0.442797082842126
REGION1,PWRWNDB03,4,2047,0.2843615189400895
REGION1,PWRWNDB03,1,2048,0.3049136817063002
REGION1,PWRWNDB03,2,2048,0.382414954338079
REGION1,PWRWNDB03,3,2048,0.442797082842126
REGION1,PWRWNDB03,4,2048,0.2843615189400895
REGION1,PWRWNDB03,1,2049,0.3049136817063002
REGION1,PWRWNDB03,2,2049,0.382414954338079
REGION1,PWRWNDB03,3,2049,0.442797082842126
REGION1,PWRWNDB03,4,2049,0.2843615189400895
REGION1,PWRWNDB03,1,2050,0.3049136817063002
REGION1,PWRWNDB03,2,2050,0.382414954338079
REGION1,PWRWNDB03,3,2050,0.442797082842126
REGION1,PWRWNDB03,4,2050,0.2843615189400895
REGION1,PWRWNDB04,1,2021,0.3160924957569545
REGION1,PWRWNDB04,2,2021,0.4265475572535189
REGION1,PWRWNDB04,3,2021,0.3770446815015172
REGION1,PWRWNDB04,4,2021,0.2801304836831271
REGION1,PWRWNDB04,1,2022,0.3160924957569545
REGION1,PWRWNDB04,2,2022,0.4265475572535189
REGION1,PWRWNDB04,3,2022,0.3770446815015172
REGION1,PWRWNDB04,4,2022,0.2801304836831271
REGION1,PWRWNDB04,1,2023,0.3160924957569545
REGION1,PWRWNDB04,2,2023,0.4265475572535189
REGION1,PWRWNDB04,3,2023,0.3770446815015172
REGION1,PWRWNDB04,4,2023,0.2801304836831271
REGION1,PWRWNDB04,1,2024,0.3160924957569545
REGION1,PWRWNDB04,2,2024,0.4265475572535189
REGION1,PWRWNDB04,3,2024,0.3770446815015172
REGION1,PWRWNDB04,4,2024,0.2801304836831271
REGION1,PWRWNDB04,1,2025,0.3160924957569545
REGION1,PWRWNDB04,2,2025,0.4265475572535189
REGION1,PWRWNDB04,3,2025,0.3770446815015172
REGION1,PWRWNDB04,4,2025,0.2801304836831271
REGION1,PWRWNDB04,1,2026,0.3160924957569545
REGION1,PWRWNDB04,2,2026,0.4265475572535189
REGION1,PWRWNDB04,3,2026,0.3770446815015172
REGION1,PWRWNDB04,4,2026,0.2801304836831271
REGION1,PWRWNDB04,1,2027,0.3160924957569545
REGION1,PWRWNDB04,2,2027,0.4265475572535189
REGION1,PWRWNDB04,3,2027,0.3770446815015172
REGION1,PWRWNDB04,4,2027,0.2801304836831271
REGION1,PWRWNDB04,1,2028,0.3160924957569545
REGION1,PWRWNDB04,2,2028,0.4265475572535189
REGION1,PWRWNDB04,3,2028,0.3770446815015172
REGION1,PWRWNDB04,4,2028,0.2801304836831271
REGION1,PWRWNDB04,1,2029,0.3160924957569545
REGION1,PWRWNDB04,2,2029,0.4265475572535189
REGION1,PWRWNDB04,3,2029,0.3770446815015172
REGION1,PWRWNDB04,4,2029,0.2801304836831271
REGION1,PWRWNDB04,1,2030,0.3160924957569545
REGION1,PWRWNDB04,2,2030,0.4265475572535189
REGION1,PWRWNDB04,3,2030,0.3770446815015172
REGION1,PWRWNDB04,4,2030,0.2801304836831271
REGION1,PWRWNDB04,1,2031,0.3160924957569545
REGION1,PWRWNDB04,2,2031,0.4265475572535189
REGION1,PWRWNDB04,3,2031,0.3770446815015172
REGION1,PWRWNDB04,4,2031,0.2801304836831271
REGION1,PWRWNDB04,1,2032,0.3160924957569545
REGION1,PWRWNDB04,2,2032,0.4265475572535189
REGION1,PWRWNDB04,3,2032,0.3770446815015172
REGION1,PWRWNDB04,4,2032,0.2801304836831271
REGION1,PWRWNDB04,1,2033,0.3160924957569545
REGION1,PWRWNDB04,2,2033,0.4265475572535189
REGION1,PWRWNDB04,3,2033,0.3770446815015172
REGION1,PWRWNDB04,4,2033,0.2801304836831271
REGION1,PWRWNDB04,1,2034,0.3160924957569545
REGION1,PWRWNDB04,2,2034,0.4265475572535189
REGION1,PWRWNDB04,3,2034,0.3770446815015172
REGION1,PWRWNDB04,4,2034,0.2801304836831271
REGION1,PWRWNDB04,1,2035,0.3160924957569545
REGION1,PWRWNDB04,2,2035,0.4265475572535189
REGION1,PWRWNDB04,3,2035,0.3770446815015172
REGION1,PWRWNDB04,4,2035,0.2801304836831271
REGION1,PWRWNDB04,1,2036,0.3160924957569545
REGION1,PWRWNDB04,2,2036,0.4265475572535189
REGION1,PWRWNDB04,3,2036,0.3770446815015172
REGION1,PWRWNDB04,4,2036,0.2801304836831271
REGION1,PWRWNDB04,1,2037,0.3160924957569545
REGION1,PWRWNDB04,2,2037,0.4265475572535189
REGION1,PWRWNDB04,3,2037,0.3770446815015172
