r,l,t,m,y,RateOfActivity
REGION1,SEA1D,DEMPWRHYD,1,2048,233.9444
REGION1,SEA1N,DEMPWRHYD,1,2048,175.4899
REGION1,SEA2D,DEMPWRHYD,1,2048,247.5037
REGION1,SEA2N,DEMPWRHYD,1,2048,170.64
REGION1,SEA3D,DEMPWRHYD,1,2048,369.1889
REGION1,SEA3N,DEMPWRHYD,1,2048,222.6469
REGION1,SEA4D,DEMPWRHYD,1,2048,414.1389
REGION1,SEA4N,DEMPWRHYD,1,2048,307.0016
REGION1,SEA1D,DEMPWRHYD,1,2049,268.7569
REGION1,SEA1N,DEMPWRHYD,1,2049,180.2508
REGION1,SEA2D,DEMPWRHYD,1,2049,253.9467
REGION1,SEA2N,DEMPWRHYD,1,2049,163.5206
REGION1,SEA3D,DEMPWRHYD,1,2049,369.7188
REGION1,SEA3N,DEMPWRHYD,1,2049,250.4312
REGION1,SEA4D,DEMPWRHYD,1,2049,415.5817
REGION1,SEA4N,DEMPWRHYD,1,2049,238.946
REGION1,SEA1D,DEMPWRHYD,1,2050,235.3005
REGION1,SEA1N,DEMPWRHYD,1,2050,179.7859
REGION1,SEA2D,DEMPWRHYD,1,2050,247.4473
REGION1,SEA2N,DEMPWRHYD,1,2050,162.8726
REGION1,SEA3D,DEMPWRHYD,1,2050,370.2484
REGION1,SEA3N,DEMPWRHYD,1,2050,260.4349
REGION1,SEA4D,DEMPWRHYD,1,2050,417.0238
REGION1,SEA4N,DEMPWRHYD,1,2050,269.5095
REGION1,SEA1D,DEMPWRNGS,1,2022,10.0404
REGION1,SEA1N,DEMPWRNGS,1,2022,10.0404
REGION1,SEA2D,DEMPWRNGS,1,2022,10.0404
REGION1,SEA2N,DEMPWRNGS,1,2022,10.0404
REGION1,SEA3D,DEMPWRNGS,1,2022,10.0404
REGION1,SEA3N,DEMPWRNGS,1,2022,10.0404
REGION1,SEA4D,DEMPWRNGS,1,2022,10.0404
REGION1,SEA4N,DEMPWRNGS,1,2022,10.0404
REGION1,SEA1D,DEMPWRNGS,1,2023,21.4532
REGION1,SEA1N,DEMPWRNGS,1,2023,21.4532
REGION1,SEA2D,DEMPWRNGS,1,2023,21.4532
REGION1,SEA2N,DEMPWRNGS,1,2023,21.4532
REGION1,SEA3D,DEMPWRNGS,1,2023,21.4532
REGION1,SEA3N,DEMPWRNGS,1,2023,21.4532
REGION1,SEA4D,DEMPWRNGS,1,2023,21.4532
REGION1,SEA4N,DEMPWRNGS,1,2023,21.4532
REGION1,SEA1D,DEMPWRNGS,1,2024,35.6209
REGION1,SEA1N,DEMPWRNGS,1,2024,35.6209
REGION1,SEA2D,DEMPWRNGS,1,2024,35.6209
REGION1,SEA2N,DEMPWRNGS,1,2024,35.6209
REGION1,SEA3D,DEMPWRNGS,1,2024,35.6209
REGION1,SEA3N,DEMPWRNGS,1,2024,35.6209
REGION1,SEA4D,DEMPWRNGS,1,2024,35.6209
REGION1,SEA4N,DEMPWRNGS,1,2024,35.6209
REGION1,SEA1D,DEMPWRSOL,1,2020,0.0403
REGION1,SEA2D,DEMPWRSOL,1,2020,0.0392
REGION1,SEA3D,DEMPWRSOL,1,2020,0.0174
REGION1,SEA4D,DEMPWRSOL,1,2020,0.0178
REGION1,SEA4N,DEMPWRSOL,1,2020,0.0002
REGION1,SEA1D,DEMPWRSOL,1,2021,0.0403
REGION1,SEA2D,DEMPWRSOL,1,2021,0.0392
REGION1,SEA3D,DEMPWRSOL,1,2021,0.0174
REGION1,SEA4D,DEMPWRSOL,1,2021,0.0178
REGION1,SEA4N,DEMPWRSOL,1,2021,0.0002
REGION1,SEA1D,DEMPWRSOL,1,2022,0.0403
REGION1,SEA2D,DEMPWRSOL,1,2022,0.0392
REGION1,SEA3D,DEMPWRSOL,1,2022,0.0174
REGION1,SEA4D,DEMPWRSOL,1,2022,0.0178
REGION1,SEA4N,DEMPWRSOL,1,2022,0.0002
REGION1,SEA1D,DEMPWRSOL,1,2023,0.0403
REGION1,SEA2D,DEMPWRSOL,1,2023,0.0392
REGION1,SEA3D,DEMPWRSOL,1,2023,0.0174
REGION1,SEA4D,DEMPWRSOL,1,2023,0.0178
REGION1,SEA4N,DEMPWRSOL,1,2023,0.0002
REGION1,SEA1D,DEMPWRSOL,1,2024,0.0403
REGION1,SEA2D,DEMPWRSOL,1,2024,0.0392
REGION1,SEA3D,DEMPWRSOL,1,2024,0.0174
REGION1,SEA4D,DEMPWRSOL,1,2024,0.0178
REGION1,SEA4N,DEMPWRSOL,1,2024,0.0002
REGION1,SEA1D,DEMPWRSOL,1,2025,0.0403
REGION1,SEA2D,DEMPWRSOL,1,2025,0.0392
REGION1,SEA3D,DEMPWRSOL,1,2025,0.0174
REGION1,SEA4D,DEMPWRSOL,1,2025,0.0178
REGION1,SEA4N,DEMPWRSOL,1,2025,0.0002
REGION1,SEA1D,DEMPWRSOL,1,2026,0.0403
REGION1,SEA2D,DEMPWRSOL,1,2026,0.0392
REGION1,SEA3D,DEMPWRSOL,1,2026,0.0174
REGION1,SEA4D,DEMPWRSOL,1,2026,0.0178
REGION1,SEA4N,DEMPWRSOL,1,2026,0.0002
REGION1,SEA1D,DEMPWRSOL,1,2027,0.0403
REGION1,SEA2D,DEMPWRSOL,1,2027,0.0392
REGION1,SEA3D,DEMPWRSOL,1,2027,0.0174
REGION1,SEA4D,DEMPWRSOL,1,2027,0.0178
REGION1,SEA4N,DEMPWRSOL,1,2027,0.0002
REGION1,SEA1D,DEMPWRSOL,1,2028,0.0403
REGION1,SEA2D,DEMPWRSOL,1,2028,0.0392
REGION1,SEA3D,DEMPWRSOL,1,2028,0.0174
REGION1,SEA4D,DEMPWRSOL,1,2028,0.0178
REGION1,SEA4N,DEMPWRSOL,1,2028,0.0002
REGION1,SEA1D,DEMPWRSOL,1,2029,0.0403
REGION1,SEA2D,DEMPWRSOL,1,2029,0.0392
REGION1,SEA3D,DEMPWRSOL,1,2029,0.0174
REGION1,SEA4D,DEMPWRSOL,1,2029,0.0178
REGION1,SEA4N,DEMPWRSOL,1,2029,0.0002
REGION1,SEA1D,DEMPWRSOL,1,2030,0.0403
REGION1,SEA2D,DEMPWRSOL,1,2030,0.0392
REGION1,SEA3D,DEMPWRSOL,1,2030,0.0174
REGION1,SEA4D,DEMPWRSOL,1,2030,0.0178
REGION1,SEA4N,DEMPWRSOL,1,2030,0.0002
REGION1,SEA1D,DEMPWRSOL,1,2031,0.0403
REGION1,SEA2D,DEMPWRSOL,1,2031,0.0392
REGION1,SEA3D,DEMPWRSOL,1,2031,0.0174
REGION1,SEA4D,DEMPWRSOL,1,2031,0.0178
REGION1,SEA4N,DEMPWRSOL,1,2031,0.0002
REGION1,SEA1D,DEMPWRSOL,1,2032,0.0403
REGION1,SEA2D,DEMPWRSOL,1,2032,0.0392
REGION1,SEA3D,DEMPWRSOL,1,2032,0.0174
REGION1,SEA4D,DEMPWRSOL,1,2032,0.0178
REGION1,SEA4N,DEMPWRSOL,1,2032,0.0002
REGION1,SEA1D,DEMPWRSOL,1,2033,0.0403
REGION1,SEA2D,DEMPWRSOL,1,2033,0.0392
REGION1,SEA3D,DEMPWRSOL,1,2033,0.0174
REGION1,SEA4D,DEMPWRSOL,1,2033,0.0178
REGION1,SEA4N,DEMPWRSOL,1,2033,0.0002
REGION1,SEA1D,DEMPWRSOL,1,2034,0.0403
REGION1,SEA2D,DEMPWRSOL,1,2034,0.0392
REGION1,SEA3D,DEMPWRSOL,1,2034,0.0174
REGION1,SEA4D,DEMPWRSOL,1,2034,0.0178
REGION1,SEA4N,DEMPWRSOL,1,2034,0.0002
REGION1,SEA1D,DEMPWRSOL,1,2035,0.0403
REGION1,SEA2D,DEMPWRSOL,1,2035,0.0392
REGION1,SEA3D,DEMPWRSOL,1,2035,0.0174
REGION1,SEA4D,DEMPWRSOL,1,2035,0.0178
REGION1,SEA4N,DEMPWRSOL,1,2035,0.0002
REGION1,SEA1D,DEMPWRSOL,1,2036,0.0403
REGION1,SEA2D,DEMPWRSOL,1,2036,0.0392
REGION1,SEA3D,DEMPWRSOL,1,2036,0.0174
REGION1,SEA4D,DEMPWRSOL,1,2036,0.0178
REGION1,SEA4N,DEMPWRSOL,1,2036,0.0002
REGION1,SEA1D,DEMPWRSOL,1,2037,0.0403
REGION1,SEA2D,DEMPWRSOL,1,2037,0.0392
REGION1,SEA3D,DEMPWRSOL,1,2037,0.0174
REGION1,SEA4D,DEMPWRSOL,1,2037,0.0178
REGION1,SEA4N,DEMPWRSOL,1,2037,0.0002
REGION1,SEA1D,DEMPWRSOL,1,2038,0.0403
REGION1,SEA2D,DEMPWRSOL,1,2038,0.0392
REGION1,SEA3D,DEMPWRSOL,1,2038,0.0174
REGION1,SEA4D,DEMPWRSOL,1,2038,0.0178
REGION1,SEA4N,DEMPWRSOL,1,2038,0.0002
REGION1,SEA1D,DEMPWRSOL,1,2039,0.0403
REGION1,SEA2D,DEMPWRSOL,1,2039,0.0392
REGION1,SEA3D,DEMPWRSOL,1,2039,0.0174
REGION1,SEA4D,DEMPWRSOL,1,2039,0.0178
REGION1,SEA4N,DEMPWRSOL,1,2039,0.0002
REGION1,SEA1D,DEMPWRSOL,1,2040,0.0403
REGION1,SEA2D,DEMPWRSOL,1,2040,0.0392
REGION1,SEA3D,DEMPWRSOL,1,2040,0.0174
REGION1,SEA4D,DEMPWRSOL,1,2040,0.0178
REGION1,SEA4N,DEMPWRSOL,1,2040,0.0002
REGION1,SEA1D,DEMPWRSURBC1,1,2020,0.3806
REGION1,SEA1N,DEMPWRSURBC1,1,2020,0.3806
REGION1,SEA2D,DEMPWRSURBC1,1,2020,0.3806
REGION1,SEA2N,DEMPWRSURBC1,1,2020,0.3806
REGION1,SEA3D,DEMPWRSURBC1,1,2020,0.3806
REGION1,SEA3N,DEMPWRSURBC1,1,2020,0.3806
REGION1,SEA4D,DEMPWRSURBC1,1,2020,0.3806
REGION1,SEA4N,DEMPWRSURBC1,1,2020,0.3806
REGION1,SEA1D,DEMPWRSURBC1,1,2021,0.3806
REGION1,SEA1N,DEMPWRSURBC1,1,2021,0.3806
REGION1,SEA2D,DEMPWRSURBC1,1,2021,0.3806
REGION1,SEA2N,DEMPWRSURBC1,1,2021,0.3806
REGION1,SEA3D,DEMPWRSURBC1,1,2021,0.3806
REGION1,SEA3N,DEMPWRSURBC1,1,2021,0.3806
REGION1,SEA4D,DEMPWRSURBC1,1,2021,0.3806
REGION1,SEA4N,DEMPWRSURBC1,1,2021,0.3806
REGION1,SEA1D,DEMPWRSURBC1,1,2022,0.465
REGION1,SEA1N,DEMPWRSURBC1,1,2022,0.465
REGION1,SEA2D,DEMPWRSURBC1,1,2022,0.465
REGION1,SEA2N,DEMPWRSURBC1,1,2022,0.465
REGION1,SEA3D,DEMPWRSURBC1,1,2022,0.465
REGION1,SEA3N,DEMPWRSURBC1,1,2022,0.465
REGION1,SEA4D,DEMPWRSURBC1,1,2022,0.465
REGION1,SEA4N,DEMPWRSURBC1,1,2022,0.465
REGION1,SEA1D,DEMPWRSURBC1,1,2023,0.5609
REGION1,SEA1N,DEMPWRSURBC1,1,2023,0.5609
REGION1,SEA2D,DEMPWRSURBC1,1,2023,0.5609
REGION1,SEA2N,DEMPWRSURBC1,1,2023,0.5609
REGION1,SEA3D,DEMPWRSURBC1,1,2023,0.5609
REGION1,SEA3N,DEMPWRSURBC1,1,2023,0.5609
REGION1,SEA4D,DEMPWRSURBC1,1,2023,0.5609
REGION1,SEA4N,DEMPWRSURBC1,1,2023,0.5609
REGION1,SEA1D,DEMPWRSURBC1,1,2024,0.68
REGION1,SEA1N,DEMPWRSURBC1,1,2024,0.68
REGION1,SEA2D,DEMPWRSURBC1,1,2024,0.68
REGION1,SEA2N,DEMPWRSURBC1,1,2024,0.68
REGION1,SEA3D,DEMPWRSURBC1,1,2024,0.68
REGION1,SEA3N,DEMPWRSURBC1,1,2024,0.68
REGION1,SEA4D,DEMPWRSURBC1,1,2024,0.68
REGION1,SEA4N,DEMPWRSURBC1,1,2024,0.68
REGION1,SEA1D,DEMPWRSURBC1,1,2025,0.3806
REGION1,SEA1N,DEMPWRSURBC1,1,2025,0.3806
REGION1,SEA2D,DEMPWRSURBC1,1,2025,0.3806
REGION1,SEA2N,DEMPWRSURBC1,1,2025,0.3806
REGION1,SEA3D,DEMPWRSURBC1,1,2025,0.3806
REGION1,SEA3N,DEMPWRSURBC1,1,2025,0.3806
REGION1,SEA4D,DEMPWRSURBC1,1,2025,0.3806
REGION1,SEA4N,DEMPWRSURBC1,1,2025,0.3806
REGION1,SEA1D,DEMPWRSURBC1,1,2026,0.3806
REGION1,SEA1N,DEMPWRSURBC1,1,2026,0.3806
REGION1,SEA2D,DEMPWRSURBC1,1,2026,0.3806
REGION1,SEA2N,DEMPWRSURBC1,1,2026,0.3806
REGION1,SEA3D,DEMPWRSURBC1,1,2026,0.3806
REGION1,SEA3N,DEMPWRSURBC1,1,2026,0.3806
REGION1,SEA4D,DEMPWRSURBC1,1,2026,0.3806
REGION1,SEA4N,DEMPWRSURBC1,1,2026,0.3806
REGION1,SEA1D,DEMPWRSURBC1,1,2027,0.3806
REGION1,SEA1N,DEMPWRSURBC1,1,2027,0.3806
REGION1,SEA2D,DEMPWRSURBC1,1,2027,0.3806
REGION1,SEA2N,DEMPWRSURBC1,1,2027,0.3806
REGION1,SEA3D,DEMPWRSURBC1,1,2027,0.3806
REGION1,SEA3N,DEMPWRSURBC1,1,2027,0.3806
REGION1,SEA4D,DEMPWRSURBC1,1,2027,0.3806
REGION1,SEA4N,DEMPWRSURBC1,1,2027,0.3806
REGION1,SEA1D,DEMPWRSURBC1,1,2028,0.3806
REGION1,SEA1N,DEMPWRSURBC1,1,2028,0.3806
REGION1,SEA2D,DEMPWRSURBC1,1,2028,0.3806
REGION1,SEA2N,DEMPWRSURBC1,1,2028,0.3806
REGION1,SEA3D,DEMPWRSURBC1,1,2028,0.3806
REGION1,SEA3N,DEMPWRSURBC1,1,2028,0.3806
REGION1,SEA4D,DEMPWRSURBC1,1,2028,0.3806
REGION1,SEA4N,DEMPWRSURBC1,1,2028,0.3806
REGION1,SEA1D,DEMPWRSURBC1,1,2029,0.3806
REGION1,SEA1N,DEMPWRSURBC1,1,2029,0.3806
REGION1,SEA2D,DEMPWRSURBC1,1,2029,0.3806
REGION1,SEA2N,DEMPWRSURBC1,1,2029,0.3806
REGION1,SEA3D,DEMPWRSURBC1,1,2029,0.3806
REGION1,SEA3N,DEMPWRSURBC1,1,2029,0.3806
REGION1,SEA4D,DEMPWRSURBC1,1,2029,0.3806
REGION1,SEA4N,DEMPWRSURBC1,1,2029,0.3806
REGION1,SEA1D,DEMPWRSURBC1,1,2030,0.3806
REGION1,SEA1N,DEMPWRSURBC1,1,2030,0.3806
REGION1,SEA2D,DEMPWRSURBC1,1,2030,0.3806
REGION1,SEA2N,DEMPWRSURBC1,1,2030,0.3806
REGION1,SEA3D,DEMPWRSURBC1,1,2030,0.3806
REGION1,SEA3N,DEMPWRSURBC1,1,2030,0.3806
REGION1,SEA4D,DEMPWRSURBC1,1,2030,0.3806
REGION1,SEA4N,DEMPWRSURBC1,1,2030,0.3806
REGION1,SEA1D,DEMPWRSURBC1,1,2031,0.3806
REGION1,SEA1N,DEMPWRSURBC1,1,2031,0.3806
REGION1,SEA2D,DEMPWRSURBC1,1,2031,0.3806
REGION1,SEA2N,DEMPWRSURBC1,1,2031,0.3806
REGION1,SEA3D,DEMPWRSURBC1,1,2031,0.3806
REGION1,SEA3N,DEMPWRSURBC1,1,2031,0.3806
REGION1,SEA4D,DEMPWRSURBC1,1,2031,0.3806
REGION1,SEA4N,DEMPWRSURBC1,1,2031,0.3806
REGION1,SEA1D,DEMPWRSURBC1,1,2032,0.3806
REGION1,SEA1N,DEMPWRSURBC1,1,2032,0.3806
REGION1,SEA2D,DEMPWRSURBC1,1,2032,0.3806
REGION1,SEA2N,DEMPWRSURBC1,1,2032,0.3806
REGION1,SEA3D,DEMPWRSURBC1,1,2032,0.3806
REGION1,SEA3N,DEMPWRSURBC1,1,2032,0.3806
REGION1,SEA4D,DEMPWRSURBC1,1,2032,0.3806
REGION1,SEA4N,DEMPWRSURBC1,1,2032,0.3806
REGION1,SEA1D,DEMPWRSURBC1,1,2033,0.3806
REGION1,SEA1N,DEMPWRSURBC1,1,2033,0.3806
REGION1,SEA2D,DEMPWRSURBC1,1,2033,0.3806
REGION1,SEA2N,DEMPWRSURBC1,1,2033,0.3806
REGION1,SEA3D,DEMPWRSURBC1,1,2033,0.3806
REGION1,SEA3N,DEMPWRSURBC1,1,2033,0.3806
REGION1,SEA4D,DEMPWRSURBC1,1,2033,0.3806
REGION1,SEA4N,DEMPWRSURBC1,1,2033,0.3806
REGION1,SEA1D,DEMPWRSURBC1,1,2034,0.3806
REGION1,SEA1N,DEMPWRSURBC1,1,2034,0.3806
REGION1,SEA2D,DEMPWRSURBC1,1,2034,0.3806
REGION1,SEA2N,DEMPWRSURBC1,1,2034,0.3806
REGION1,SEA3D,DEMPWRSURBC1,1,2034,0.3806
REGION1,SEA3N,DEMPWRSURBC1,1,2034,0.3806
REGION1,SEA4D,DEMPWRSURBC1,1,2034,0.3806
REGION1,SEA4N,DEMPWRSURBC1,1,2034,0.3806
REGION1,SEA1D,DEMPWRSURBC1,1,2035,0.3806
REGION1,SEA1N,DEMPWRSURBC1,1,2035,0.3806
REGION1,SEA2D,DEMPWRSURBC1,1,2035,0.3806
REGION1,SEA2N,DEMPWRSURBC1,1,2035,0.3806
REGION1,SEA3D,DEMPWRSURBC1,1,2035,0.3806
REGION1,SEA3N,DEMPWRSURBC1,1,2035,0.3806
REGION1,SEA4D,DEMPWRSURBC1,1,2035,0.3806
REGION1,SEA4N,DEMPWRSURBC1,1,2035,0.3806
REGION1,SEA1D,DEMPWRSURBC1,1,2036,0.3806
REGION1,SEA1N,DEMPWRSURBC1,1,2036,0.3806
REGION1,SEA2D,DEMPWRSURBC1,1,2036,0.3806
REGION1,SEA2N,DEMPWRSURBC1,1,2036,0.3806
REGION1,SEA3D,DEMPWRSURBC1,1,2036,0.3806
REGION1,SEA3N,DEMPWRSURBC1,1,2036,0.3806
REGION1,SEA4D,DEMPWRSURBC1,1,2036,0.3806
REGION1,SEA4N,DEMPWRSURBC1,1,2036,0.3806
REGION1,SEA1D,DEMPWRSURBC1,1,2037,0.3806
REGION1,SEA1N,DEMPWRSURBC1,1,2037,0.3806
REGION1,SEA2D,DEMPWRSURBC1,1,2037,0.3806
REGION1,SEA2N,DEMPWRSURBC1,1,2037,0.3806
REGION1,SEA3D,DEMPWRSURBC1,1,2037,0.3806
REGION1,SEA3N,DEMPWRSURBC1,1,2037,0.3806
REGION1,SEA4D,DEMPWRSURBC1,1,2037,0.3806
REGION1,SEA4N,DEMPWRSURBC1,1,2037,0.3806
REGION1,SEA1D,DEMPWRSURBC1,1,2038,0.3806
REGION1,SEA1N,DEMPWRSURBC1,1,2038,0.3806
REGION1,SEA2D,DEMPWRSURBC1,1,2038,0.3806
REGION1,SEA2N,DEMPWRSURBC1,1,2038,0.3806
REGION1,SEA3D,DEMPWRSURBC1,1,2038,0.3806
REGION1,SEA3N,DEMPWRSURBC1,1,2038,0.3806
REGION1,SEA4D,DEMPWRSURBC1,1,2038,0.3806
REGION1,SEA4N,DEMPWRSURBC1,1,2038,0.3806
REGION1,SEA1D,DEMPWRSURBC1,1,2039,0.3806
REGION1,SEA1N,DEMPWRSURBC1,1,2039,0.3806
REGION1,SEA2D,DEMPWRSURBC1,1,2039,0.3806
REGION1,SEA2N,DEMPWRSURBC1,1,2039,0.3806
REGION1,SEA3D,DEMPWRSURBC1,1,2039,0.3806
REGION1,SEA3N,DEMPWRSURBC1,1,2039,0.3806
REGION1,SEA4D,DEMPWRSURBC1,1,2039,0.3806
REGION1,SEA4N,DEMPWRSURBC1,1,2039,0.3806
REGION1,SEA1D,DEMPWRSURBC1,1,2040,0.3806
REGION1,SEA1N,DEMPWRSURBC1,1,2040,0.3806
REGION1,SEA2D,DEMPWRSURBC1,1,2040,0.3806
REGION1,SEA2N,DEMPWRSURBC1,1,2040,0.3806
REGION1,SEA3D,DEMPWRSURBC1,1,2040,0.3806
REGION1,SEA3N,DEMPWRSURBC1,1,2040,0.3806
REGION1,SEA4D,DEMPWRSURBC1,1,2040,0.3806
REGION1,SEA4N,DEMPWRSURBC1,1,2040,0.3806
REGION1,SEA1D,DEMPWRSURBC1,1,2041,0.3806
REGION1,SEA1N,DEMPWRSURBC1,1,2041,0.3806
REGION1,SEA2D,DEMPWRSURBC1,1,2041,0.3806
REGION1,SEA2N,DEMPWRSURBC1,1,2041,0.3806
REGION1,SEA3D,DEMPWRSURBC1,1,2041,0.3806
REGION1,SEA3N,DEMPWRSURBC1,1,2041,0.3806
REGION1,SEA4D,DEMPWRSURBC1,1,2041,0.3806
REGION1,SEA4N,DEMPWRSURBC1,1,2041,0.3806
REGION1,SEA1D,DEMPWRSURBC1,1,2042,0.3838
REGION1,SEA1N,DEMPWRSURBC1,1,2042,0.3838
REGION1,SEA2D,DEMPWRSURBC1,1,2042,0.3838
REGION1,SEA2N,DEMPWRSURBC1,1,2042,0.3838
REGION1,SEA3D,DEMPWRSURBC1,1,2042,0.3838
REGION1,SEA3N,DEMPWRSURBC1,1,2042,0.3838
REGION1,SEA4D,DEMPWRSURBC1,1,2042,0.3838
REGION1,SEA4N,DEMPWRSURBC1,1,2042,0.3838
REGION1,SEA1D,DEMPWRSURBC1,1,2043,0.3936
REGION1,SEA1N,DEMPWRSURBC1,1,2043,0.3936
REGION1,SEA2D,DEMPWRSURBC1,1,2043,0.3936
REGION1,SEA2N,DEMPWRSURBC1,1,2043,0.3936
REGION1,SEA3D,DEMPWRSURBC1,1,2043,0.3936
REGION1,SEA3N,DEMPWRSURBC1,1,2043,0.3936
REGION1,SEA4D,DEMPWRSURBC1,1,2043,0.3936
REGION1,SEA4N,DEMPWRSURBC1,1,2043,0.3936
REGION1,SEA1D,DEMPWRSURBC1,1,2044,0.3993
REGION1,SEA1N,DEMPWRSURBC1,1,2044,0.3993
REGION1,SEA2D,DEMPWRSURBC1,1,2044,0.3993
REGION1,SEA2N,DEMPWRSURBC1,1,2044,0.3993
REGION1,SEA3D,DEMPWRSURBC1,1,2044,0.3993
REGION1,SEA3N,DEMPWRSURBC1,1,2044,0.3993
REGION1,SEA4D,DEMPWRSURBC1,1,2044,0.3993
REGION1,SEA4N,DEMPWRSURBC1,1,2044,0.3993
REGION1,SEA1D,DEMPWRSURBC1,1,2045,0.407
REGION1,SEA1N,DEMPWRSURBC1,1,2045,0.407
REGION1,SEA2D,DEMPWRSURBC1,1,2045,0.407
REGION1,SEA2N,DEMPWRSURBC1,1,2045,0.407
REGION1,SEA3D,DEMPWRSURBC1,1,2045,0.407
REGION1,SEA3N,DEMPWRSURBC1,1,2045,0.407
REGION1,SEA4D,DEMPWRSURBC1,1,2045,0.407
REGION1,SEA4N,DEMPWRSURBC1,1,2045,0.407
REGION1,SEA1D,DEMPWRSURBC1,1,2046,0.4207
REGION1,SEA1N,DEMPWRSURBC1,1,2046,0.4207
REGION1,SEA2D,DEMPWRSURBC1,1,2046,0.4207
REGION1,SEA2N,DEMPWRSURBC1,1,2046,0.4207
REGION1,SEA3D,DEMPWRSURBC1,1,2046,0.4207
REGION1,SEA3N,DEMPWRSURBC1,1,2046,0.4207
REGION1,SEA4D,DEMPWRSURBC1,1,2046,0.4207
REGION1,SEA4N,DEMPWRSURBC1,1,2046,0.4207
REGION1,SEA1D,DEMPWRSURBC1,1,2047,0.4267
REGION1,SEA1N,DEMPWRSURBC1,1,2047,0.4267
REGION1,SEA2D,DEMPWRSURBC1,1,2047,0.4267
REGION1,SEA2N,DEMPWRSURBC1,1,2047,0.4267
REGION1,SEA3D,DEMPWRSURBC1,1,2047,0.4267
REGION1,SEA3N,DEMPWRSURBC1,1,2047,0.4267
REGION1,SEA4D,DEMPWRSURBC1,1,2047,0.4267
REGION1,SEA4N,DEMPWRSURBC1,1,2047,0.4267
REGION1,SEA1D,DEMPWRSURBC1,1,2048,0.4323
REGION1,SEA1N,DEMPWRSURBC1,1,2048,0.4323
REGION1,SEA2D,DEMPWRSURBC1,1,2048,0.4323
REGION1,SEA2N,DEMPWRSURBC1,1,2048,0.4323
REGION1,SEA3D,DEMPWRSURBC1,1,2048,0.4323
REGION1,SEA3N,DEMPWRSURBC1,1,2048,0.4323
REGION1,SEA4D,DEMPWRSURBC1,1,2048,0.4323
REGION1,SEA4N,DEMPWRSURBC1,1,2048,0.4323
REGION1,SEA1D,DEMPWRSURBC1,1,2049,0.438
REGION1,SEA1N,DEMPWRSURBC1,1,2049,0.438
REGION1,SEA2D,DEMPWRSURBC1,1,2049,0.438
REGION1,SEA2N,DEMPWRSURBC1,1,2049,0.438
REGION1,SEA3D,DEMPWRSURBC1,1,2049,0.438
REGION1,SEA3N,DEMPWRSURBC1,1,2049,0.438
REGION1,SEA4D,DEMPWRSURBC1,1,2049,0.438
REGION1,SEA4N,DEMPWRSURBC1,1,2049,0.438
REGION1,SEA1D,DEMPWRSURBC1,1,2050,0.4436
REGION1,SEA1N,DEMPWRSURBC1,1,2050,0.4436
REGION1,SEA2D,DEMPWRSURBC1,1,2050,0.4436
REGION1,SEA2N,DEMPWRSURBC1,1,2050,0.4436
REGION1,SEA3D,DEMPWRSURBC1,1,2050,0.4436
REGION1,SEA3N,DEMPWRSURBC1,1,2050,0.4436
REGION1,SEA4D,DEMPWRSURBC1,1,2050,0.4436
REGION1,SEA4N,DEMPWRSURBC1,1,2050,0.4436
REGION1,SEA1D,DEMPWRWND,1,2020,155.5246
REGION1,SEA1N,DEMPWRWND,1,2020,167.8439
REGION1,SEA2D,DEMPWRWND,1,2020,125.8767
REGION1,SEA2N,DEMPWRWND,1,2020,127.2102
REGION1,SEA3D,DEMPWRWND,1,2020,165.1371
REGION1,SEA3N,DEMPWRWND,1,2020,174.9762
REGION1,SEA4D,DEMPWRWND,1,2020,133.8028
REGION1,SEA4N,DEMPWRWND,1,2020,181.7785
REGION1,SEA1D,DEMPWRWND,1,2021,168.9399
REGION1,SEA1N,DEMPWRWND,1,2021,182.4725
REGION1,SEA2D,DEMPWRWND,1,2021,136.8308
REGION1,SEA2N,DEMPWRWND,1,2021,138.303
REGION1,SEA3D,DEMPWRWND,1,2021,179.211
REGION1,SEA3N,DEMPWRWND,1,2021,190.0554
REGION1,SEA4D,DEMPWRWND,1,2021,145.1729
REGION1,SEA4N,DEMPWRWND,1,2021,197.4817
REGION1,SEA1D,DEMPWRWND,1,2022,169.5503
REGION1,SEA1N,DEMPWRWND,1,2022,183.1381
REGION1,SEA2D,DEMPWRWND,1,2022,137.3292
REGION1,SEA2N,DEMPWRWND,1,2022,138.8077
REGION1,SEA3D,DEMPWRWND,1,2022,179.8514
REGION1,SEA3N,DEMPWRWND,1,2022,190.7415
REGION1,SEA4D,DEMPWRWND,1,2022,145.6903
REGION1,SEA4N,DEMPWRWND,1,2022,198.1962
REGION1,SEA1D,DEMPWRWND,1,2023,169.5503
REGION1,SEA1N,DEMPWRWND,1,2023,183.1381
REGION1,SEA2D,DEMPWRWND,1,2023,137.3292
REGION1,SEA2N,DEMPWRWND,1,2023,138.8077
REGION1,SEA3D,DEMPWRWND,1,2023,179.8514
REGION1,SEA3N,DEMPWRWND,1,2023,190.7415
REGION1,SEA4D,DEMPWRWND,1,2023,145.6903
REGION1,SEA4N,DEMPWRWND,1,2023,198.1962
REGION1,SEA1D,DEMPWRWND,1,2024,169.5503
REGION1,SEA1N,DEMPWRWND,1,2024,183.1381
REGION1,SEA2D,DEMPWRWND,1,2024,137.3292
REGION1,SEA2N,DEMPWRWND,1,2024,138.8077
