r,t,l,y,RateOfTotalActivity
REGION1,LNDBARBC1,SEA3N,2029,149.8406
REGION1,LNDBARBC1,SEA3N,2030,149.8406
REGION1,LNDBARBC1,SEA3N,2031,149.8406
REGION1,LNDBARBC1,SEA3N,2032,149.8759
REGION1,LNDBARBC1,SEA3N,2033,149.8406
REGION1,LNDBARBC1,SEA3N,2034,149.8406
REGION1,LNDBARBC1,SEA3N,2035,149.8406
REGION1,LNDBARBC1,SEA3N,2036,149.8406
REGION1,LNDBARBC1,SEA3N,2037,149.8406
REGION1,LNDBARBC1,SEA3N,2038,149.8406
REGION1,LNDBARBC1,SEA3N,2039,150.3178
REGION1,LNDBARBC1,SEA3N,2040,149.8406
REGION1,LNDBARBC1,SEA3N,2041,150.3098
REGION1,LNDBARBC1,SEA3N,2042,149.8406
REGION1,LNDBARBC1,SEA3N,2043,150.3016
REGION1,LNDBARBC1,SEA3N,2044,150.2974
REGION1,LNDBARBC1,SEA3N,2045,150.2932
REGION1,LNDBARBC1,SEA3N,2046,149.8406
REGION1,LNDBARBC1,SEA3N,2047,150.3743
REGION1,LNDBARBC1,SEA3N,2048,149.8406
REGION1,LNDBARBC1,SEA3N,2049,149.8406
REGION1,LNDBARBC1,SEA3N,2050,151.0743
REGION1,LNDBARBC1,SEA4D,2020,149.8406
REGION1,LNDBARBC1,SEA4D,2021,149.8406
REGION1,LNDBARBC1,SEA4D,2022,149.8406
REGION1,LNDBARBC1,SEA4D,2023,149.8406
REGION1,LNDBARBC1,SEA4D,2024,149.8406
REGION1,LNDBARBC1,SEA4D,2025,149.8406
REGION1,LNDBARBC1,SEA4D,2026,149.8406
REGION1,LNDBARBC1,SEA4D,2027,149.8406
REGION1,LNDBARBC1,SEA4D,2028,149.8406
REGION1,LNDBARBC1,SEA4D,2029,149.8406
REGION1,LNDBARBC1,SEA4D,2030,149.8406
REGION1,LNDBARBC1,SEA4D,2031,149.8406
REGION1,LNDBARBC1,SEA4D,2032,149.4873
REGION1,LNDBARBC1,SEA4D,2033,149.8406
REGION1,LNDBARBC1,SEA4D,2034,149.8406
REGION1,LNDBARBC1,SEA4D,2035,149.8406
REGION1,LNDBARBC1,SEA4D,2036,149.8406
REGION1,LNDBARBC1,SEA4D,2037,149.8406
REGION1,LNDBARBC1,SEA4D,2038,149.8406
REGION1,LNDBARBC1,SEA4D,2039,145.0691
REGION1,LNDBARBC1,SEA4D,2040,149.8406
REGION1,LNDBARBC1,SEA4D,2041,145.1486
REGION1,LNDBARBC1,SEA4D,2042,149.8406
REGION1,LNDBARBC1,SEA4D,2043,145.2305
REGION1,LNDBARBC1,SEA4D,2044,145.2722
REGION1,LNDBARBC1,SEA4D,2045,145.3146
REGION1,LNDBARBC1,SEA4D,2046,149.8406
REGION1,LNDBARBC1,SEA4D,2047,144.5032
REGION1,LNDBARBC1,SEA4D,2048,149.8406
REGION1,LNDBARBC1,SEA4D,2049,149.8406
REGION1,LNDBARBC1,SEA4D,2050,137.5037
REGION1,LNDBARBC1,SEA4N,2020,149.8406
REGION1,LNDBARBC1,SEA4N,2021,149.8406
REGION1,LNDBARBC1,SEA4N,2022,149.8406
REGION1,LNDBARBC1,SEA4N,2023,149.8406
REGION1,LNDBARBC1,SEA4N,2024,149.8406
REGION1,LNDBARBC1,SEA4N,2025,149.8406
REGION1,LNDBARBC1,SEA4N,2026,149.8406
REGION1,LNDBARBC1,SEA4N,2027,149.8406
REGION1,LNDBARBC1,SEA4N,2028,149.8406
REGION1,LNDBARBC1,SEA4N,2029,149.8406
REGION1,LNDBARBC1,SEA4N,2030,149.8406
REGION1,LNDBARBC1,SEA4N,2031,149.8406
REGION1,LNDBARBC1,SEA4N,2032,149.8759
REGION1,LNDBARBC1,SEA4N,2033,149.8406
REGION1,LNDBARBC1,SEA4N,2034,149.8406
REGION1,LNDBARBC1,SEA4N,2035,149.8406
REGION1,LNDBARBC1,SEA4N,2036,149.8406
REGION1,LNDBARBC1,SEA4N,2037,149.8406
REGION1,LNDBARBC1,SEA4N,2038,149.8406
REGION1,LNDBARBC1,SEA4N,2039,150.3178
REGION1,LNDBARBC1,SEA4N,2040,149.8406
REGION1,LNDBARBC1,SEA4N,2041,150.3098
REGION1,LNDBARBC1,SEA4N,2042,149.8406
REGION1,LNDBARBC1,SEA4N,2043,150.3016
REGION1,LNDBARBC1,SEA4N,2044,150.2974
REGION1,LNDBARBC1,SEA4N,2045,150.2932
REGION1,LNDBARBC1,SEA4N,2046,149.8406
REGION1,LNDBARBC1,SEA4N,2047,150.3743
REGION1,LNDBARBC1,SEA4N,2048,149.8406
REGION1,LNDBARBC1,SEA4N,2049,149.8406
REGION1,LNDBARBC1,SEA4N,2050,151.0743
REGION1,LNDBLTBC1,SEA1D,2020,12.0306
REGION1,LNDBLTBC1,SEA1D,2021,12.0732
REGION1,LNDBLTBC1,SEA1D,2022,12.1161
REGION1,LNDBLTBC1,SEA1D,2023,12.1596
REGION1,LNDBLTBC1,SEA1D,2024,12.2103
REGION1,LNDBLTBC1,SEA1D,2025,12.5536
REGION1,LNDBLTBC1,SEA1D,2026,12.664
REGION1,LNDBLTBC1,SEA1D,2027,12.7648
REGION1,LNDBLTBC1,SEA1D,2028,12.8094
REGION1,LNDBLTBC1,SEA1D,2029,12.8545
REGION1,LNDBLTBC1,SEA1D,2030,12.9002
REGION1,LNDBLTBC1,SEA1D,2031,12.9474
REGION1,LNDBLTBC1,SEA1D,2032,12.9599
REGION1,LNDBLTBC1,SEA1D,2033,12.9906
REGION1,LNDBLTBC1,SEA1D,2034,13.0044
REGION1,LNDBLTBC1,SEA1D,2035,13.0189
REGION1,LNDBLTBC1,SEA1D,2036,13.034
REGION1,LNDBLTBC1,SEA1D,2037,13.0498
REGION1,LNDBLTBC1,SEA1D,2038,12.8103
REGION1,LNDBLTBC1,SEA1D,2039,12.8663
REGION1,LNDBLTBC1,SEA1D,2040,12.9233
REGION1,LNDBLTBC1,SEA1D,2041,12.9808
REGION1,LNDBLTBC1,SEA1D,2042,13.039
REGION1,LNDBLTBC1,SEA1D,2043,13.0969
REGION1,LNDBLTBC1,SEA1D,2044,13.1563
REGION1,LNDBLTBC1,SEA1D,2045,13.2164
REGION1,LNDBLTBC1,SEA1D,2046,13.4482
REGION1,LNDBLTBC1,SEA1D,2047,13.8602
REGION1,LNDBLTBC1,SEA1D,2048,14.6262
REGION1,LNDBLTBC1,SEA1D,2049,15.3931
REGION1,LNDBLTBC1,SEA1D,2050,19.586
REGION1,LNDBLTBC1,SEA1N,2020,12.0306
REGION1,LNDBLTBC1,SEA1N,2021,12.0732
REGION1,LNDBLTBC1,SEA1N,2022,12.1161
REGION1,LNDBLTBC1,SEA1N,2023,12.1596
REGION1,LNDBLTBC1,SEA1N,2024,12.2103
REGION1,LNDBLTBC1,SEA1N,2025,12.5536
REGION1,LNDBLTBC1,SEA1N,2026,12.664
REGION1,LNDBLTBC1,SEA1N,2027,12.7648
REGION1,LNDBLTBC1,SEA1N,2028,12.8094
REGION1,LNDBLTBC1,SEA1N,2029,12.8545
REGION1,LNDBLTBC1,SEA1N,2030,12.9002
REGION1,LNDBLTBC1,SEA1N,2031,12.9474
REGION1,LNDBLTBC1,SEA1N,2032,12.9599
REGION1,LNDBLTBC1,SEA1N,2033,12.9906
REGION1,LNDBLTBC1,SEA1N,2034,13.0045
REGION1,LNDBLTBC1,SEA1N,2035,13.0189
REGION1,LNDBLTBC1,SEA1N,2036,13.034
REGION1,LNDBLTBC1,SEA1N,2037,13.0498
REGION1,LNDBLTBC1,SEA1N,2038,12.8103
REGION1,LNDBLTBC1,SEA1N,2039,12.8663
REGION1,LNDBLTBC1,SEA1N,2040,12.9233
REGION1,LNDBLTBC1,SEA1N,2041,12.9808
REGION1,LNDBLTBC1,SEA1N,2042,13.039
REGION1,LNDBLTBC1,SEA1N,2043,13.0969
REGION1,LNDBLTBC1,SEA1N,2044,13.1563
REGION1,LNDBLTBC1,SEA1N,2045,13.2164
REGION1,LNDBLTBC1,SEA1N,2046,13.4482
REGION1,LNDBLTBC1,SEA1N,2047,13.8602
REGION1,LNDBLTBC1,SEA1N,2048,14.6262
REGION1,LNDBLTBC1,SEA1N,2049,15.3931
REGION1,LNDBLTBC1,SEA1N,2050,19.586
REGION1,LNDBLTBC1,SEA2D,2020,12.0306
REGION1,LNDBLTBC1,SEA2D,2021,12.0732
REGION1,LNDBLTBC1,SEA2D,2022,12.1161
REGION1,LNDBLTBC1,SEA2D,2023,12.1596
REGION1,LNDBLTBC1,SEA2D,2024,12.2103
REGION1,LNDBLTBC1,SEA2D,2025,12.5536
REGION1,LNDBLTBC1,SEA2D,2026,12.664
REGION1,LNDBLTBC1,SEA2D,2027,12.7648
REGION1,LNDBLTBC1,SEA2D,2028,12.8094
REGION1,LNDBLTBC1,SEA2D,2029,12.8545
REGION1,LNDBLTBC1,SEA2D,2030,12.9002
REGION1,LNDBLTBC1,SEA2D,2031,12.9474
REGION1,LNDBLTBC1,SEA2D,2032,12.9599
REGION1,LNDBLTBC1,SEA2D,2033,12.9906
REGION1,LNDBLTBC1,SEA2D,2034,13.0045
REGION1,LNDBLTBC1,SEA2D,2035,13.0189
REGION1,LNDBLTBC1,SEA2D,2036,13.034
REGION1,LNDBLTBC1,SEA2D,2037,13.0498
REGION1,LNDBLTBC1,SEA2D,2038,12.8103
REGION1,LNDBLTBC1,SEA2D,2039,12.8663
REGION1,LNDBLTBC1,SEA2D,2040,12.9233
REGION1,LNDBLTBC1,SEA2D,2041,12.9808
REGION1,LNDBLTBC1,SEA2D,2042,13.039
REGION1,LNDBLTBC1,SEA2D,2043,13.0969
REGION1,LNDBLTBC1,SEA2D,2044,13.1563
REGION1,LNDBLTBC1,SEA2D,2045,13.2164
REGION1,LNDBLTBC1,SEA2D,2046,13.4482
REGION1,LNDBLTBC1,SEA2D,2047,13.8602
REGION1,LNDBLTBC1,SEA2D,2048,14.6262
REGION1,LNDBLTBC1,SEA2D,2049,15.3931
REGION1,LNDBLTBC1,SEA2D,2050,19.586
REGION1,LNDBLTBC1,SEA2N,2020,12.0306
REGION1,LNDBLTBC1,SEA2N,2021,12.0732
REGION1,LNDBLTBC1,SEA2N,2022,12.1161
REGION1,LNDBLTBC1,SEA2N,2023,12.1596
REGION1,LNDBLTBC1,SEA2N,2024,12.2103
REGION1,LNDBLTBC1,SEA2N,2025,12.5536
REGION1,LNDBLTBC1,SEA2N,2026,12.664
REGION1,LNDBLTBC1,SEA2N,2027,12.7648
REGION1,LNDBLTBC1,SEA2N,2028,12.8094
REGION1,LNDBLTBC1,SEA2N,2029,12.8545
REGION1,LNDBLTBC1,SEA2N,2030,12.9002
REGION1,LNDBLTBC1,SEA2N,2031,12.9474
REGION1,LNDBLTBC1,SEA2N,2032,12.9587
REGION1,LNDBLTBC1,SEA2N,2033,12.9906
REGION1,LNDBLTBC1,SEA2N,2034,13.003
REGION1,LNDBLTBC1,SEA2N,2035,13.0189
REGION1,LNDBLTBC1,SEA2N,2036,13.034
REGION1,LNDBLTBC1,SEA2N,2037,13.0498
REGION1,LNDBLTBC1,SEA2N,2038,12.8103
REGION1,LNDBLTBC1,SEA2N,2039,12.8663
REGION1,LNDBLTBC1,SEA2N,2040,12.9233
REGION1,LNDBLTBC1,SEA2N,2041,12.9808
REGION1,LNDBLTBC1,SEA2N,2042,13.039
REGION1,LNDBLTBC1,SEA2N,2043,13.0969
REGION1,LNDBLTBC1,SEA2N,2044,13.1563
REGION1,LNDBLTBC1,SEA2N,2045,13.2164
REGION1,LNDBLTBC1,SEA2N,2046,13.4482
REGION1,LNDBLTBC1,SEA2N,2047,13.8602
REGION1,LNDBLTBC1,SEA2N,2048,14.6262
REGION1,LNDBLTBC1,SEA2N,2049,15.3931
REGION1,LNDBLTBC1,SEA2N,2050,19.586
REGION1,LNDBLTBC1,SEA3D,2020,12.0306
REGION1,LNDBLTBC1,SEA3D,2021,12.0732
REGION1,LNDBLTBC1,SEA3D,2022,12.1161
REGION1,LNDBLTBC1,SEA3D,2023,12.1596
REGION1,LNDBLTBC1,SEA3D,2024,12.2103
REGION1,LNDBLTBC1,SEA3D,2025,12.5536
REGION1,LNDBLTBC1,SEA3D,2026,12.664
REGION1,LNDBLTBC1,SEA3D,2027,12.7648
REGION1,LNDBLTBC1,SEA3D,2028,12.8094
REGION1,LNDBLTBC1,SEA3D,2029,12.8545
REGION1,LNDBLTBC1,SEA3D,2030,12.9002
REGION1,LNDBLTBC1,SEA3D,2031,12.9474
REGION1,LNDBLTBC1,SEA3D,2032,12.9599
REGION1,LNDBLTBC1,SEA3D,2033,12.9891
REGION1,LNDBLTBC1,SEA3D,2034,13.0045
REGION1,LNDBLTBC1,SEA3D,2035,13.0189
REGION1,LNDBLTBC1,SEA3D,2036,13.034
REGION1,LNDBLTBC1,SEA3D,2037,13.0498
REGION1,LNDBLTBC1,SEA3D,2038,12.8103
REGION1,LNDBLTBC1,SEA3D,2039,12.8663
REGION1,LNDBLTBC1,SEA3D,2040,12.9233
REGION1,LNDBLTBC1,SEA3D,2041,12.9808
REGION1,LNDBLTBC1,SEA3D,2042,13.039
REGION1,LNDBLTBC1,SEA3D,2043,13.0969
REGION1,LNDBLTBC1,SEA3D,2044,13.1563
REGION1,LNDBLTBC1,SEA3D,2045,13.2164
REGION1,LNDBLTBC1,SEA3D,2046,13.4482
REGION1,LNDBLTBC1,SEA3D,2047,13.8602
REGION1,LNDBLTBC1,SEA3D,2048,14.6262
REGION1,LNDBLTBC1,SEA3D,2049,15.3931
REGION1,LNDBLTBC1,SEA3D,2050,19.586
REGION1,LNDBLTBC1,SEA3N,2020,12.0306
REGION1,LNDBLTBC1,SEA3N,2021,12.0732
REGION1,LNDBLTBC1,SEA3N,2022,12.1161
REGION1,LNDBLTBC1,SEA3N,2023,12.1596
REGION1,LNDBLTBC1,SEA3N,2024,12.2103
REGION1,LNDBLTBC1,SEA3N,2025,12.5536
REGION1,LNDBLTBC1,SEA3N,2026,12.664
REGION1,LNDBLTBC1,SEA3N,2027,12.7648
REGION1,LNDBLTBC1,SEA3N,2028,12.8094
REGION1,LNDBLTBC1,SEA3N,2029,12.8545
REGION1,LNDBLTBC1,SEA3N,2030,12.9002
REGION1,LNDBLTBC1,SEA3N,2031,12.9474
REGION1,LNDBLTBC1,SEA3N,2032,12.9599
REGION1,LNDBLTBC1,SEA3N,2033,12.9906
REGION1,LNDBLTBC1,SEA3N,2034,13.0045
REGION1,LNDBLTBC1,SEA3N,2035,13.0189
REGION1,LNDBLTBC1,SEA3N,2036,13.034
REGION1,LNDBLTBC1,SEA3N,2037,13.0498
REGION1,LNDBLTBC1,SEA3N,2038,12.8103
REGION1,LNDBLTBC1,SEA3N,2039,12.8663
REGION1,LNDBLTBC1,SEA3N,2040,12.9233
REGION1,LNDBLTBC1,SEA3N,2041,12.9808
REGION1,LNDBLTBC1,SEA3N,2042,13.039
REGION1,LNDBLTBC1,SEA3N,2043,13.0969
REGION1,LNDBLTBC1,SEA3N,2044,13.1563
REGION1,LNDBLTBC1,SEA3N,2045,13.2164
REGION1,LNDBLTBC1,SEA3N,2046,13.4482
REGION1,LNDBLTBC1,SEA3N,2047,13.8602
REGION1,LNDBLTBC1,SEA3N,2048,14.6262
REGION1,LNDBLTBC1,SEA3N,2049,15.3931
REGION1,LNDBLTBC1,SEA3N,2050,19.586
REGION1,LNDBLTBC1,SEA4D,2020,12.0306
REGION1,LNDBLTBC1,SEA4D,2021,12.0732
REGION1,LNDBLTBC1,SEA4D,2022,12.1161
REGION1,LNDBLTBC1,SEA4D,2023,12.1596
REGION1,LNDBLTBC1,SEA4D,2024,12.2103
REGION1,LNDBLTBC1,SEA4D,2025,12.5536
REGION1,LNDBLTBC1,SEA4D,2026,12.664
REGION1,LNDBLTBC1,SEA4D,2027,12.7648
REGION1,LNDBLTBC1,SEA4D,2028,12.8094
REGION1,LNDBLTBC1,SEA4D,2029,12.8545
REGION1,LNDBLTBC1,SEA4D,2030,12.9002
REGION1,LNDBLTBC1,SEA4D,2031,12.9474
REGION1,LNDBLTBC1,SEA4D,2032,13.3485
REGION1,LNDBLTBC1,SEA4D,2033,13.5735
REGION1,LNDBLTBC1,SEA4D,2034,13.9709
REGION1,LNDBLTBC1,SEA4D,2035,14.3647
REGION1,LNDBLTBC1,SEA4D,2036,14.762
REGION1,LNDBLTBC1,SEA4D,2037,15.1524
REGION1,LNDBLTBC1,SEA4D,2038,18.1018
REGION1,LNDBLTBC1,SEA4D,2039,18.115
REGION1,LNDBLTBC1,SEA4D,2040,18.1285
REGION1,LNDBLTBC1,SEA4D,2041,18.1421
REGION1,LNDBLTBC1,SEA4D,2042,18.1556
REGION1,LNDBLTBC1,SEA4D,2043,18.168
REGION1,LNDBLTBC1,SEA4D,2044,18.1816
REGION1,LNDBLTBC1,SEA4D,2045,18.195
REGION1,LNDBLTBC1,SEA4D,2046,18.7036
REGION1,LNDBLTBC1,SEA4D,2047,19.7313
REGION1,LNDBLTBC1,SEA4D,2048,21.6232
REGION1,LNDBLTBC1,SEA4D,2049,23.5154
REGION1,LNDBLTBC1,SEA4D,2050,35.9486
REGION1,LNDBLTBC1,SEA4N,2020,12.0306
REGION1,LNDBLTBC1,SEA4N,2021,12.0732
REGION1,LNDBLTBC1,SEA4N,2022,12.1161
REGION1,LNDBLTBC1,SEA4N,2023,12.1596
REGION1,LNDBLTBC1,SEA4N,2024,12.2103
REGION1,LNDBLTBC1,SEA4N,2025,12.5536
REGION1,LNDBLTBC1,SEA4N,2026,12.664
REGION1,LNDBLTBC1,SEA4N,2027,12.7648
REGION1,LNDBLTBC1,SEA4N,2028,12.8094
REGION1,LNDBLTBC1,SEA4N,2029,12.8545
REGION1,LNDBLTBC1,SEA4N,2030,12.9002
REGION1,LNDBLTBC1,SEA4N,2031,12.9474
REGION1,LNDBLTBC1,SEA4N,2032,12.9599
REGION1,LNDBLTBC1,SEA4N,2033,12.9906
REGION1,LNDBLTBC1,SEA4N,2034,13.0045
REGION1,LNDBLTBC1,SEA4N,2035,13.0189
REGION1,LNDBLTBC1,SEA4N,2036,13.034
REGION1,LNDBLTBC1,SEA4N,2037,13.0498
REGION1,LNDBLTBC1,SEA4N,2038,12.8103
REGION1,LNDBLTBC1,SEA4N,2039,12.8663
REGION1,LNDBLTBC1,SEA4N,2040,12.9233
REGION1,LNDBLTBC1,SEA4N,2041,12.9808
REGION1,LNDBLTBC1,SEA4N,2042,13.039
REGION1,LNDBLTBC1,SEA4N,2043,13.0969
REGION1,LNDBLTBC1,SEA4N,2044,13.1563
REGION1,LNDBLTBC1,SEA4N,2045,13.2164
REGION1,LNDBLTBC1,SEA4N,2046,13.4482
REGION1,LNDBLTBC1,SEA4N,2047,13.8602
REGION1,LNDBLTBC1,SEA4N,2048,14.6262
REGION1,LNDBLTBC1,SEA4N,2049,15.3931
REGION1,LNDBLTBC1,SEA4N,2050,19.586
REGION1,LNDBRLHIBC1,SEA1D,2028,0.0009
REGION1,LNDBRLHIBC1,SEA1D,2029,0.0007
REGION1,LNDBRLHIBC1,SEA1D,2030,0.0006
REGION1,LNDBRLHIBC1,SEA1D,2031,0.0005
REGION1,LNDBRLHIBC1,SEA1D,2032,0.0004
REGION1,LNDBRLHIBC1,SEA1D,2033,0.0002
REGION1,LNDBRLHIBC1,SEA1D,2034,0.0001
REGION1,LNDBRLHIBC1,SEA1N,2028,0.0009
REGION1,LNDBRLHIBC1,SEA1N,2029,0.0007
REGION1,LNDBRLHIBC1,SEA1N,2030,0.0006
REGION1,LNDBRLHIBC1,SEA1N,2031,0.0005
REGION1,LNDBRLHIBC1,SEA1N,2032,0.0004
REGION1,LNDBRLHIBC1,SEA1N,2033,0.0002
REGION1,LNDBRLHIBC1,SEA1N,2034,0.0001
REGION1,LNDBRLHIBC1,SEA2D,2028,0.0009
REGION1,LNDBRLHIBC1,SEA2D,2029,0.0007
REGION1,LNDBRLHIBC1,SEA2D,2030,0.0006
REGION1,LNDBRLHIBC1,SEA2D,2031,0.0005
REGION1,LNDBRLHIBC1,SEA2D,2032,0.0004
REGION1,LNDBRLHIBC1,SEA2D,2033,0.0002
REGION1,LNDBRLHIBC1,SEA2D,2034,0.0001
REGION1,LNDBRLHIBC1,SEA2N,2028,0.0009
REGION1,LNDBRLHIBC1,SEA2N,2029,0.0007
REGION1,LNDBRLHIBC1,SEA2N,2030,0.0006
REGION1,LNDBRLHIBC1,SEA2N,2031,0.0005
REGION1,LNDBRLHIBC1,SEA2N,2032,0.0004
REGION1,LNDBRLHIBC1,SEA2N,2033,0.0002
REGION1,LNDBRLHIBC1,SEA2N,2034,0.0001
REGION1,LNDBRLHIBC1,SEA3D,2028,0.0009
REGION1,LNDBRLHIBC1,SEA3D,2029,0.0007
REGION1,LNDBRLHIBC1,SEA3D,2030,0.0006
REGION1,LNDBRLHIBC1,SEA3D,2031,0.0005
REGION1,LNDBRLHIBC1,SEA3D,2032,0.0004
REGION1,LNDBRLHIBC1,SEA3D,2033,0.0002
REGION1,LNDBRLHIBC1,SEA3D,2034,0.0001
REGION1,LNDBRLHIBC1,SEA3N,2028,0.0009
REGION1,LNDBRLHIBC1,SEA3N,2029,0.0007
REGION1,LNDBRLHIBC1,SEA3N,2030,0.0006
REGION1,LNDBRLHIBC1,SEA3N,2031,0.0005
REGION1,LNDBRLHIBC1,SEA3N,2032,0.0004
REGION1,LNDBRLHIBC1,SEA3N,2033,0.0002
REGION1,LNDBRLHIBC1,SEA3N,2034,0.0001
REGION1,LNDBRLHIBC1,SEA4D,2028,0.0009
REGION1,LNDBRLHIBC1,SEA4D,2029,0.0007
REGION1,LNDBRLHIBC1,SEA4D,2030,0.0006
REGION1,LNDBRLHIBC1,SEA4D,2031,0.0005
REGION1,LNDBRLHIBC1,SEA4D,2032,0.0004
REGION1,LNDBRLHIBC1,SEA4D,2033,0.0002
REGION1,LNDBRLHIBC1,SEA4D,2034,0.0001
REGION1,LNDBRLHIBC1,SEA4N,2028,0.0009
REGION1,LNDBRLHIBC1,SEA4N,2029,0.0007
REGION1,LNDBRLHIBC1,SEA4N,2030,0.0006
REGION1,LNDBRLHIBC1,SEA4N,2031,0.0005
REGION1,LNDBRLHIBC1,SEA4N,2032,0.0004
REGION1,LNDBRLHIBC1,SEA4N,2033,0.0002
REGION1,LNDBRLHIBC1,SEA4N,2034,0.0001
REGION1,LNDBRLHRBC1,SEA1D,2020,0.028
REGION1,LNDBRLHRBC1,SEA1D,2022,0.1589
REGION1,LNDBRLHRBC1,SEA1D,2024,0.1344
REGION1,LNDBRLHRBC1,SEA1D,2027,0.0978
REGION1,LNDBRLHRBC1,SEA1D,2028,0.0856
REGION1,LNDBRLHRBC1,SEA1D,2029,0.0874
REGION1,LNDBRLHRBC1,SEA1D,2030,0.0933
REGION1,LNDBRLHRBC1,SEA1D,2031,0.0979
REGION1,LNDBRLHRBC1,SEA1D,2032,0.1024
REGION1,LNDBRLHRBC1,SEA1D,2033,0.107
REGION1,LNDBRLHRBC1,SEA1D,2034,0.1116
REGION1,LNDBRLHRBC1,SEA1D,2035,0.1162
REGION1,LNDBRLHRBC1,SEA1D,2036,0.1187
REGION1,LNDBRLHRBC1,SEA1D,2037,0.1212
REGION1,LNDBRLHRBC1,SEA1D,2038,0.1237
REGION1,LNDBRLHRBC1,SEA1D,2039,0.1275
REGION1,LNDBRLHRBC1,SEA1D,2040,0.1301
REGION1,LNDBRLHRBC1,SEA1D,2041,0.1326
REGION1,LNDBRLHRBC1,SEA1D,2042,0.1351
REGION1,LNDBRLHRBC1,SEA1D,2043,0.1376
REGION1,LNDBRLHRBC1,SEA1D,2044,0.1402
REGION1,LNDBRLHRBC1,SEA1D,2045,0.1427
REGION1,LNDBRLHRBC1,SEA1D,2046,0.1452
REGION1,LNDBRLHRBC1,SEA1D,2047,0.1477
REGION1,LNDBRLHRBC1,SEA1D,2048,0.1503
REGION1,LNDBRLHRBC1,SEA1D,2049,0.1528
REGION1,LNDBRLHRBC1,SEA1D,2050,0.1566
REGION1,LNDBRLHRBC1,SEA1N,2021,0.0453
REGION1,LNDBRLHRBC1,SEA1N,2024,0.1344
REGION1,LNDBRLHRBC1,SEA1N,2025,0.1222
REGION1,LNDBRLHRBC1,SEA1N,2026,0.11
REGION1,LNDBRLHRBC1,SEA1N,2027,0.0978
REGION1,LNDBRLHRBC1,SEA1N,2028,0.0856
REGION1,LNDBRLHRBC1,SEA1N,2029,0.0874
REGION1,LNDBRLHRBC1,SEA1N,2030,0.0933
REGION1,LNDBRLHRBC1,SEA1N,2031,0.0979
REGION1,LNDBRLHRBC1,SEA1N,2032,0.1024
REGION1,LNDBRLHRBC1,SEA1N,2033,0.107
REGION1,LNDBRLHRBC1,SEA1N,2034,0.1116
REGION1,LNDBRLHRBC1,SEA1N,2035,0.1162
REGION1,LNDBRLHRBC1,SEA1N,2036,0.1187
REGION1,LNDBRLHRBC1,SEA1N,2037,0.1212
REGION1,LNDBRLHRBC1,SEA1N,2038,0.1237
REGION1,LNDBRLHRBC1,SEA1N,2039,0.1275
REGION1,LNDBRLHRBC1,SEA1N,2040,0.1301
REGION1,LNDBRLHRBC1,SEA1N,2041,0.1326
REGION1,LNDBRLHRBC1,SEA1N,2042,0.1351
REGION1,LNDBRLHRBC1,SEA1N,2043,0.1376
REGION1,LNDBRLHRBC1,SEA1N,2044,0.1402
REGION1,LNDBRLHRBC1,SEA1N,2045,0.1427
REGION1,LNDBRLHRBC1,SEA1N,2046,0.1452
REGION1,LNDBRLHRBC1,SEA1N,2047,0.1477
REGION1,LNDBRLHRBC1,SEA1N,2048,0.1503
REGION1,LNDBRLHRBC1,SEA1N,2049,0.1528
REGION1,LNDBRLHRBC1,SEA1N,2050,0.1566
REGION1,LNDBRLHRBC1,SEA2D,2020,0.1833
REGION1,LNDBRLHRBC1,SEA2D,2021,0.1633
REGION1,LNDBRLHRBC1,SEA2D,2022,0.1589
REGION1,LNDBRLHRBC1,SEA2D,2023,0.0244
REGION1,LNDBRLHRBC1,SEA2D,2025,0.1222
REGION1,LNDBRLHRBC1,SEA2D,2026,0.1028
REGION1,LNDBRLHRBC1,SEA2D,2027,0.0978
REGION1,LNDBRLHRBC1,SEA2D,2028,0.0856
REGION1,LNDBRLHRBC1,SEA2D,2029,0.0874
REGION1,LNDBRLHRBC1,SEA2D,2030,0.0933
REGION1,LNDBRLHRBC1,SEA2D,2031,0.0979
REGION1,LNDBRLHRBC1,SEA2D,2032,0.1024
REGION1,LNDBRLHRBC1,SEA2D,2033,0.107
REGION1,LNDBRLHRBC1,SEA2D,2034,0.1116
REGION1,LNDBRLHRBC1,SEA2D,2035,0.1162
REGION1,LNDBRLHRBC1,SEA2D,2036,0.1187
REGION1,LNDBRLHRBC1,SEA2D,2037,0.1212
REGION1,LNDBRLHRBC1,SEA2D,2038,0.1237
REGION1,LNDBRLHRBC1,SEA2D,2039,0.1275
REGION1,LNDBRLHRBC1,SEA2D,2040,0.1301
REGION1,LNDBRLHRBC1,SEA2D,2041,0.1326
REGION1,LNDBRLHRBC1,SEA2D,2042,0.1351
REGION1,LNDBRLHRBC1,SEA2D,2043,0.1376
REGION1,LNDBRLHRBC1,SEA2D,2044,0.1402
REGION1,LNDBRLHRBC1,SEA2D,2045,0.1427
REGION1,LNDBRLHRBC1,SEA2D,2046,0.1452
REGION1,LNDBRLHRBC1,SEA2D,2047,0.1477
REGION1,LNDBRLHRBC1,SEA2D,2048,0.1503
REGION1,LNDBRLHRBC1,SEA2D,2049,0.1528
REGION1,LNDBRLHRBC1,SEA2D,2050,0.1566
REGION1,LNDBRLHRBC1,SEA2N,2020,0.1833
REGION1,LNDBRLHRBC1,SEA2N,2021,0.1711
REGION1,LNDBRLHRBC1,SEA2N,2022,0.1589
