r,t,y,TotalCapacityAnnual
REGION1,PWRHYDB03,2036,0.31
REGION1,PWRHYDB03,2037,0.31
REGION1,PWRHYDB03,2038,0.31
REGION1,PWRHYDB03,2039,0.31
REGION1,PWRHYDB03,2040,0.31
REGION1,PWRHYDB03,2041,0.31
REGION1,PWRHYDB03,2042,0.31
REGION1,PWRHYDB03,2043,0.31
REGION1,PWRHYDB03,2044,0.31
REGION1,PWRHYDB03,2045,0.31
REGION1,PWRHYDB03,2046,0.31
REGION1,PWRHYDB03,2047,0.31
REGION1,PWRHYDB03,2048,0.31
REGION1,PWRHYDB03,2049,0.31
REGION1,PWRHYDB03,2050,0.31
REGION1,PWRHYDB04,2020,0.96
REGION1,PWRHYDB04,2021,0.96
REGION1,PWRHYDB04,2022,0.96
REGION1,PWRHYDB04,2023,0.96
REGION1,PWRHYDB04,2024,0.96
REGION1,PWRHYDB04,2025,0.96
REGION1,PWRHYDB04,2026,0.96
REGION1,PWRHYDB04,2027,0.96
REGION1,PWRHYDB04,2028,0.96
REGION1,PWRHYDB04,2029,0.96
REGION1,PWRHYDB04,2030,0.96
REGION1,PWRHYDB04,2031,0.96
REGION1,PWRHYDB04,2032,0.96
REGION1,PWRHYDB04,2033,0.96
REGION1,PWRHYDB04,2034,0.96
REGION1,PWRHYDB04,2035,0.96
REGION1,PWRHYDB04,2036,0.96
REGION1,PWRHYDB04,2037,0.96
REGION1,PWRHYDB04,2038,0.96
REGION1,PWRHYDB04,2039,0.96
REGION1,PWRHYDB04,2040,0.96
REGION1,PWRHYDB04,2041,0.96
REGION1,PWRHYDB04,2042,0.96
REGION1,PWRHYDB04,2043,0.96
REGION1,PWRHYDB04,2044,0.96
REGION1,PWRHYDB04,2045,0.96
REGION1,PWRHYDB04,2046,0.96
REGION1,PWRHYDB04,2047,0.96
REGION1,PWRHYDB04,2048,0.96
REGION1,PWRHYDB04,2049,0.96
REGION1,PWRHYDB04,2050,0.96
REGION1,PWRHYDB05,2020,0.06
REGION1,PWRHYDB05,2021,0.06
REGION1,PWRHYDB05,2022,0.06
REGION1,PWRHYDB05,2023,0.06
REGION1,PWRHYDB05,2024,0.06
REGION1,PWRHYDB05,2025,0.06
REGION1,PWRHYDB05,2026,0.06
REGION1,PWRHYDB05,2027,0.06
REGION1,PWRHYDB05,2028,0.06
REGION1,PWRHYDB05,2029,0.06
REGION1,PWRHYDB05,2030,0.06
REGION1,PWRHYDB05,2031,0.06
REGION1,PWRHYDB05,2032,0.06
REGION1,PWRHYDB05,2033,0.06
REGION1,PWRHYDB05,2034,0.06
REGION1,PWRHYDB05,2035,0.06
REGION1,PWRHYDB05,2036,0.06
REGION1,PWRHYDB05,2037,0.06
REGION1,PWRHYDB05,2038,0.06
REGION1,PWRHYDB05,2039,0.06
REGION1,PWRHYDB05,2040,0.06
REGION1,PWRHYDB05,2041,0.06
REGION1,PWRHYDB05,2042,0.06
REGION1,PWRHYDB05,2043,0.06
REGION1,PWRHYDB05,2044,0.06
REGION1,PWRHYDB05,2045,0.06
REGION1,PWRHYDB05,2046,0.06
REGION1,PWRHYDB05,2047,0.06
REGION1,PWRHYDB05,2048,0.06
REGION1,PWRHYDB05,2049,0.06
REGION1,PWRHYDB05,2050,0.06
REGION1,PWRHYDB06,2020,2.75
REGION1,PWRHYDB06,2021,2.75
REGION1,PWRHYDB06,2022,2.75
REGION1,PWRHYDB06,2023,2.75
REGION1,PWRHYDB06,2024,2.75
REGION1,PWRHYDB06,2025,2.75
REGION1,PWRHYDB06,2026,2.75
REGION1,PWRHYDB06,2027,2.75
REGION1,PWRHYDB06,2028,2.75
REGION1,PWRHYDB06,2029,2.75
REGION1,PWRHYDB06,2030,2.75
REGION1,PWRHYDB06,2031,2.75
REGION1,PWRHYDB06,2032,2.75
REGION1,PWRHYDB06,2033,2.75
REGION1,PWRHYDB06,2034,2.75
REGION1,PWRHYDB06,2035,2.75
REGION1,PWRHYDB06,2036,2.75
REGION1,PWRHYDB06,2037,2.75
REGION1,PWRHYDB06,2038,2.75
REGION1,PWRHYDB06,2039,2.75
REGION1,PWRHYDB06,2040,2.75
REGION1,PWRHYDB06,2041,2.75
REGION1,PWRHYDB06,2042,2.75
REGION1,PWRHYDB06,2043,2.75
REGION1,PWRHYDB06,2044,2.75
REGION1,PWRHYDB06,2045,2.75
REGION1,PWRHYDB06,2046,2.75
REGION1,PWRHYDB06,2047,2.75
REGION1,PWRHYDB06,2048,2.75
REGION1,PWRHYDB06,2049,2.75
REGION1,PWRHYDB06,2050,2.75
REGION1,PWRHYDB07,2020,0.04
REGION1,PWRHYDB07,2021,0.04
REGION1,PWRHYDB07,2022,0.04
REGION1,PWRHYDB07,2023,0.04
REGION1,PWRHYDB07,2024,0.04
REGION1,PWRHYDB07,2025,0.04
REGION1,PWRHYDB07,2026,0.04
REGION1,PWRHYDB07,2027,0.04
REGION1,PWRHYDB07,2028,0.04
REGION1,PWRHYDB07,2029,0.04
REGION1,PWRHYDB07,2030,0.04
REGION1,PWRHYDB07,2031,0.04
REGION1,PWRHYDB07,2032,0.04
REGION1,PWRHYDB07,2033,0.04
REGION1,PWRHYDB07,2034,0.04
REGION1,PWRHYDB07,2035,0.04
REGION1,PWRHYDB07,2036,0.04
REGION1,PWRHYDB07,2037,0.04
REGION1,PWRHYDB07,2038,0.04
REGION1,PWRHYDB07,2039,0.04
REGION1,PWRHYDB07,2040,0.04
REGION1,PWRHYDB07,2041,0.04
REGION1,PWRHYDB07,2042,0.04
REGION1,PWRHYDB07,2043,0.04
REGION1,PWRHYDB07,2044,0.04
REGION1,PWRHYDB07,2045,0.04
REGION1,PWRHYDB07,2046,0.04
REGION1,PWRHYDB07,2047,0.04
REGION1,PWRHYDB07,2048,0.04
REGION1,PWRHYDB07,2049,0.04
REGION1,PWRHYDB07,2050,0.04
REGION1,PWRHYDB08,2020,0.6
REGION1,PWRHYDB08,2021,0.6
REGION1,PWRHYDB08,2022,0.6
REGION1,PWRHYDB08,2023,0.6
REGION1,PWRHYDB08,2024,0.6
REGION1,PWRHYDB08,2025,0.6
REGION1,PWRHYDB08,2026,0.6
REGION1,PWRHYDB08,2027,0.6
REGION1,PWRHYDB08,2028,0.6
REGION1,PWRHYDB08,2029,0.6
REGION1,PWRHYDB08,2030,0.6
REGION1,PWRHYDB08,2031,0.6
REGION1,PWRHYDB08,2032,0.6
REGION1,PWRHYDB08,2033,0.6
REGION1,PWRHYDB08,2034,0.6
REGION1,PWRHYDB08,2035,0.6
REGION1,PWRHYDB08,2036,0.6
REGION1,PWRHYDB08,2037,0.6
REGION1,PWRHYDB08,2038,0.6
REGION1,PWRHYDB08,2039,0.6
REGION1,PWRHYDB08,2040,0.6
REGION1,PWRHYDB08,2041,0.6
REGION1,PWRHYDB08,2042,0.6
REGION1,PWRHYDB08,2043,0.6
REGION1,PWRHYDB08,2044,0.6
REGION1,PWRHYDB08,2045,0.6
REGION1,PWRHYDB08,2046,0.6
REGION1,PWRHYDB08,2047,0.6
REGION1,PWRHYDB08,2048,0.6
REGION1,PWRHYDB08,2049,0.6
REGION1,PWRHYDB08,2050,0.6
REGION1,PWRHYDB09,2020,2.36
REGION1,PWRHYDB09,2021,2.36
REGION1,PWRHYDB09,2022,2.36
REGION1,PWRHYDB09,2023,2.36
REGION1,PWRHYDB09,2024,2.36
REGION1,PWRHYDB09,2025,2.36
REGION1,PWRHYDB09,2026,2.36
REGION1,PWRHYDB09,2027,2.36
REGION1,PWRHYDB09,2028,2.36
REGION1,PWRHYDB09,2029,2.36
REGION1,PWRHYDB09,2030,2.36
REGION1,PWRHYDB09,2031,2.36
REGION1,PWRHYDB09,2032,2.36
REGION1,PWRHYDB09,2033,2.36
REGION1,PWRHYDB09,2034,2.36
REGION1,PWRHYDB09,2035,2.36
REGION1,PWRHYDB09,2036,2.36
REGION1,PWRHYDB09,2037,2.36
REGION1,PWRHYDB09,2038,2.36
REGION1,PWRHYDB09,2039,2.36
REGION1,PWRHYDB09,2040,2.36
REGION1,PWRHYDB09,2041,2.36
REGION1,PWRHYDB09,2042,2.36
REGION1,PWRHYDB09,2043,2.36
REGION1,PWRHYDB09,2044,2.36
REGION1,PWRHYDB09,2045,2.36
REGION1,PWRHYDB09,2046,2.36
REGION1,PWRHYDB09,2047,2.36
REGION1,PWRHYDB09,2048,2.36
REGION1,PWRHYDB09,2049,2.36
REGION1,PWRHYDB09,2050,2.36
REGION1,PWRHYDB10,2020,2.48
REGION1,PWRHYDB10,2021,2.48
REGION1,PWRHYDB10,2022,2.48
REGION1,PWRHYDB10,2023,2.48
REGION1,PWRHYDB10,2024,2.48
REGION1,PWRHYDB10,2025,2.48
REGION1,PWRHYDB10,2026,2.48
REGION1,PWRHYDB10,2027,2.48
REGION1,PWRHYDB10,2028,2.48
REGION1,PWRHYDB10,2029,2.48
REGION1,PWRHYDB10,2030,2.48
REGION1,PWRHYDB10,2031,2.48
REGION1,PWRHYDB10,2032,2.48
REGION1,PWRHYDB10,2033,2.48
REGION1,PWRHYDB10,2034,2.48
REGION1,PWRHYDB10,2035,2.48
REGION1,PWRHYDB10,2036,2.48
REGION1,PWRHYDB10,2037,2.48
REGION1,PWRHYDB10,2038,2.48
REGION1,PWRHYDB10,2039,2.48
REGION1,PWRHYDB10,2040,2.48
REGION1,PWRHYDB10,2041,2.48
REGION1,PWRHYDB10,2042,2.48
REGION1,PWRHYDB10,2043,2.48
REGION1,PWRHYDB10,2044,2.48
REGION1,PWRHYDB10,2045,2.48
REGION1,PWRHYDB10,2046,2.48
REGION1,PWRHYDB10,2047,2.48
REGION1,PWRHYDB10,2048,2.48
REGION1,PWRHYDB10,2049,2.48
REGION1,PWRHYDB10,2050,2.48
REGION1,PWRHYDB11,2020,0.81
REGION1,PWRHYDB11,2021,0.81
REGION1,PWRHYDB11,2022,0.81
REGION1,PWRHYDB11,2023,0.81
REGION1,PWRHYDB11,2024,0.81
REGION1,PWRHYDB11,2025,0.81
REGION1,PWRHYDB11,2026,0.81
REGION1,PWRHYDB11,2027,0.81
REGION1,PWRHYDB11,2028,0.81
REGION1,PWRHYDB11,2029,0.81
REGION1,PWRHYDB11,2030,0.81
REGION1,PWRHYDB11,2031,0.81
REGION1,PWRHYDB11,2032,0.81
REGION1,PWRHYDB11,2033,0.81
REGION1,PWRHYDB11,2034,0.81
REGION1,PWRHYDB11,2035,0.81
REGION1,PWRHYDB11,2036,0.81
REGION1,PWRHYDB11,2037,0.81
REGION1,PWRHYDB11,2038,0.81
REGION1,PWRHYDB11,2039,0.81
REGION1,PWRHYDB11,2040,0.81
REGION1,PWRHYDB11,2041,0.81
REGION1,PWRHYDB11,2042,0.81
REGION1,PWRHYDB11,2043,0.81
REGION1,PWRHYDB11,2044,0.81
REGION1,PWRHYDB11,2045,0.81
REGION1,PWRHYDB11,2046,0.81
REGION1,PWRHYDB11,2047,0.81
REGION1,PWRHYDB11,2048,0.81
REGION1,PWRHYDB11,2049,0.81
REGION1,PWRHYDB11,2050,0.81
REGION1,PWRHYDB12,2020,1.36
REGION1,PWRHYDB12,2021,1.36
REGION1,PWRHYDB12,2022,1.36
REGION1,PWRHYDB12,2023,1.36
REGION1,PWRHYDB12,2024,1.36
REGION1,PWRHYDB12,2025,1.36
REGION1,PWRHYDB12,2026,1.36
REGION1,PWRHYDB12,2027,1.36
REGION1,PWRHYDB12,2028,1.36
REGION1,PWRHYDB12,2029,1.36
REGION1,PWRHYDB12,2030,1.36
REGION1,PWRHYDB12,2031,1.36
REGION1,PWRHYDB12,2032,1.36
REGION1,PWRHYDB12,2033,1.36
REGION1,PWRHYDB12,2034,1.36
REGION1,PWRHYDB12,2035,1.36
REGION1,PWRHYDB12,2036,1.36
REGION1,PWRHYDB12,2037,1.36
REGION1,PWRHYDB12,2038,1.36
REGION1,PWRHYDB12,2039,1.36
REGION1,PWRHYDB12,2040,1.36
REGION1,PWRHYDB12,2041,1.36
REGION1,PWRHYDB12,2042,1.36
REGION1,PWRHYDB12,2043,1.36
REGION1,PWRHYDB12,2044,1.36
REGION1,PWRHYDB12,2045,1.36
REGION1,PWRHYDB12,2046,1.36
REGION1,PWRHYDB12,2047,1.36
REGION1,PWRHYDB12,2048,1.36
REGION1,PWRHYDB12,2049,1.36
REGION1,PWRHYDB12,2050,1.36
REGION1,PWRHYDB13,2025,1.1
REGION1,PWRHYDB13,2026,1.1
REGION1,PWRHYDB13,2027,1.1
REGION1,PWRHYDB13,2028,1.1
REGION1,PWRHYDB13,2029,1.1
REGION1,PWRHYDB13,2030,1.1
REGION1,PWRHYDB13,2031,1.1
REGION1,PWRHYDB13,2032,1.1
REGION1,PWRHYDB13,2033,1.1
REGION1,PWRHYDB13,2034,1.1
REGION1,PWRHYDB13,2035,1.1
REGION1,PWRHYDB13,2036,1.1
REGION1,PWRHYDB13,2037,1.1
REGION1,PWRHYDB13,2038,2.8827
REGION1,PWRHYDB13,2039,5.3698
REGION1,PWRHYDB13,2040,7.6991
REGION1,PWRHYDB13,2041,10.0568
REGION1,PWRHYDB13,2042,12.0
REGION1,PWRHYDB13,2043,12.0
REGION1,PWRHYDB13,2044,12.0
REGION1,PWRHYDB13,2045,12.0
REGION1,PWRHYDB13,2046,12.0
REGION1,PWRHYDB13,2047,12.0
REGION1,PWRHYDB13,2048,12.0
REGION1,PWRHYDB13,2049,12.0
REGION1,PWRHYDB13,2050,12.0
REGION1,PWRNGSB01,2020,6.7593
REGION1,PWRNGSB01,2021,7.1648
REGION1,PWRNGSB01,2022,7.1648
REGION1,PWRNGSB01,2023,7.6502
REGION1,PWRNGSB01,2024,7.6502
REGION1,PWRNGSB01,2025,7.6502
REGION1,PWRNGSB01,2026,7.6502
REGION1,PWRNGSB01,2027,7.6502
REGION1,PWRNGSB01,2028,7.6502
REGION1,PWRNGSB01,2029,7.9957
REGION1,PWRNGSB01,2030,8.1636
REGION1,PWRNGSB01,2031,9.0122
REGION1,PWRNGSB01,2032,9.858
REGION1,PWRNGSB01,2033,10.6992
REGION1,PWRNGSB01,2034,11.544
REGION1,PWRNGSB01,2035,12.3527
REGION1,PWRNGSB01,2036,13.157
REGION1,PWRNGSB01,2037,15.6394
REGION1,PWRNGSB01,2038,16.3421
REGION1,PWRNGSB01,2039,16.3421
REGION1,PWRNGSB01,2040,16.5051
REGION1,PWRNGSB01,2041,16.6265
REGION1,PWRNGSB01,2042,17.1826
REGION1,PWRNGSB01,2043,19.6813
REGION1,PWRNGSB01,2044,22.1806
REGION1,PWRNGSB01,2045,24.6788
REGION1,PWRNGSB01,2046,27.1787
REGION1,PWRNGSB01,2047,29.6774
REGION1,PWRNGSB01,2048,32.1761
REGION1,PWRNGSB01,2049,34.676
REGION1,PWRNGSB01,2050,34.676
REGION1,PWRSOLB01,2020,0.001
REGION1,PWRSOLB01,2021,0.001
REGION1,PWRSOLB01,2022,0.001
REGION1,PWRSOLB01,2023,0.001
REGION1,PWRSOLB01,2024,0.001
REGION1,PWRSOLB01,2025,0.001
REGION1,PWRSOLB01,2026,24.844
REGION1,PWRSOLB01,2027,24.844
REGION1,PWRSOLB01,2028,24.844
REGION1,PWRSOLB01,2029,24.844
REGION1,PWRSOLB01,2030,24.844
REGION1,PWRSOLB01,2031,24.844
REGION1,PWRSOLB01,2032,24.844
REGION1,PWRSOLB01,2033,24.844
REGION1,PWRSOLB01,2034,24.844
REGION1,PWRSOLB01,2035,24.844
REGION1,PWRSOLB01,2036,24.9882
REGION1,PWRSOLB01,2037,33.6419
REGION1,PWRSOLB01,2038,38.8943
REGION1,PWRSOLB01,2039,42.6591
REGION1,PWRSOLB01,2040,46.1
REGION1,PWRSOLB01,2041,49.5926
REGION1,PWRSOLB01,2042,52.4324
REGION1,PWRSOLB01,2043,52.4324
REGION1,PWRSOLB01,2044,55.2522
REGION1,PWRSOLB01,2045,58.7219
REGION1,PWRSOLB01,2046,62.1763
REGION1,PWRSOLB01,2047,65.6292
REGION1,PWRSOLB01,2048,69.082
REGION1,PWRSOLB01,2049,72.5364
REGION1,PWRSOLB01,2050,108.2426
REGION1,PWRTRNB01,2020,18.0414
REGION1,PWRTRNB01,2021,18.2356
REGION1,PWRTRNB01,2022,18.4147
REGION1,PWRTRNB01,2023,18.6198
REGION1,PWRTRNB01,2024,19.366
REGION1,PWRTRNB01,2025,19.5835
REGION1,PWRTRNB01,2026,21.9053
REGION1,PWRTRNB01,2027,22.4046
REGION1,PWRTRNB01,2028,22.8823
REGION1,PWRTRNB01,2029,23.3293
REGION1,PWRTRNB01,2030,23.846
REGION1,PWRTRNB01,2031,25.8416
REGION1,PWRTRNB01,2032,27.8308
REGION1,PWRTRNB01,2033,29.8091
REGION1,PWRTRNB01,2034,31.7768
REGION1,PWRTRNB01,2035,33.7523
REGION1,PWRTRNB01,2036,35.7241
REGION1,PWRTRNB01,2037,37.6945
REGION1,PWRTRNB01,2038,39.6673
REGION1,PWRTRNB01,2039,41.6414
REGION1,PWRTRNB01,2040,43.6196
REGION1,PWRTRNB01,2041,45.6276
REGION1,PWRTRNB01,2042,47.6132
REGION1,PWRTRNB01,2043,49.5983
REGION1,PWRTRNB01,2044,51.5838
REGION1,PWRTRNB01,2045,53.5685
REGION1,PWRTRNB01,2046,55.5545
REGION1,PWRTRNB01,2047,57.5396
REGION1,PWRTRNB01,2048,59.5247
REGION1,PWRTRNB01,2049,61.5107
REGION1,PWRTRNB01,2050,56.399
REGION1,PWRURNB01,2024,1.007
REGION1,PWRURNB01,2025,1.007
REGION1,PWRURNB01,2026,1.007
REGION1,PWRURNB01,2027,1.4256
REGION1,PWRURNB01,2028,1.8244
REGION1,PWRURNB01,2029,2.1975
REGION1,PWRURNB01,2030,2.6287
REGION1,PWRURNB01,2031,4.2944
REGION1,PWRURNB01,2032,5.9547
REGION1,PWRURNB01,2033,7.6058
REGION1,PWRURNB01,2034,9.24
REGION1,PWRURNB01,2035,10.0
REGION1,PWRURNB01,2036,10.0
REGION1,PWRURNB01,2037,10.0
REGION1,PWRURNB01,2038,10.0
REGION1,PWRURNB01,2039,10.0
REGION1,PWRURNB01,2040,10.0
REGION1,PWRURNB01,2041,10.0
REGION1,PWRURNB01,2042,10.0
REGION1,PWRURNB01,2043,10.0
REGION1,PWRURNB01,2044,10.0
REGION1,PWRURNB01,2045,10.0
REGION1,PWRURNB01,2046,10.0
REGION1,PWRURNB01,2047,10.0
REGION1,PWRURNB01,2048,10.0
REGION1,PWRURNB01,2049,10.0
REGION1,PWRURNB01,2050,10.0
REGION1,PWRWNDB01,2020,0.14
REGION1,PWRWNDB01,2021,0.14
REGION1,PWRWNDB01,2022,0.14
REGION1,PWRWNDB01,2023,0.14
REGION1,PWRWNDB01,2024,0.14
REGION1,PWRWNDB01,2025,0.14
REGION1,PWRWNDB01,2026,0.14
REGION1,PWRWNDB01,2027,0.14
REGION1,PWRWNDB01,2028,0.14
REGION1,PWRWNDB01,2029,0.14
REGION1,PWRWNDB01,2030,0.14
REGION1,PWRWNDB01,2031,0.14
REGION1,PWRWNDB01,2032,0.14
REGION1,PWRWNDB01,2033,0.14
REGION1,PWRWNDB01,2034,0.14
REGION1,PWRWNDB01,2035,0.14
REGION1,PWRWNDB01,2036,0.14
REGION1,PWRWNDB02,2020,0.1
REGION1,PWRWNDB02,2021,0.1
REGION1,PWRWNDB02,2022,0.1
REGION1,PWRWNDB02,2023,0.1
REGION1,PWRWNDB02,2024,0.1
REGION1,PWRWNDB02,2025,0.1
REGION1,PWRWNDB02,2026,0.1
REGION1,PWRWNDB02,2027,0.1
REGION1,PWRWNDB02,2028,0.1
REGION1,PWRWNDB02,2029,0.1
REGION1,PWRWNDB02,2030,0.1
REGION1,PWRWNDB02,2031,0.1
REGION1,PWRWNDB02,2032,0.1
REGION1,PWRWNDB02,2033,0.1
REGION1,PWRWNDB02,2034,0.1
REGION1,PWRWNDB03,2020,0.14
REGION1,PWRWNDB03,2021,0.14
REGION1,PWRWNDB03,2022,0.14
REGION1,PWRWNDB03,2023,0.14
REGION1,PWRWNDB03,2024,0.14
REGION1,PWRWNDB03,2025,0.14
REGION1,PWRWNDB03,2026,0.14
REGION1,PWRWNDB03,2027,0.14
REGION1,PWRWNDB03,2028,0.14
REGION1,PWRWNDB03,2029,0.14
REGION1,PWRWNDB03,2030,0.14
REGION1,PWRWNDB03,2031,0.14
REGION1,PWRWNDB03,2032,0.14
REGION1,PWRWNDB03,2033,0.14
REGION1,PWRWNDB03,2034,0.14
REGION1,PWRWNDB03,2035,0.14
REGION1,PWRWNDB03,2036,0.14
REGION1,PWRWNDB03,2037,0.14
REGION1,PWRWNDB04,2020,0.18
REGION1,PWRWNDB04,2021,0.18
REGION1,PWRWNDB04,2022,0.18
REGION1,PWRWNDB04,2023,0.18
REGION1,PWRWNDB04,2024,0.18
REGION1,PWRWNDB04,2025,0.18
REGION1,PWRWNDB04,2026,0.18
REGION1,PWRWNDB04,2027,0.18
REGION1,PWRWNDB04,2028,0.18
REGION1,PWRWNDB04,2029,0.18
REGION1,PWRWNDB04,2030,0.18
REGION1,PWRWNDB04,2031,0.18
REGION1,PWRWNDB04,2032,0.18
REGION1,PWRWNDB04,2033,0.18
REGION1,PWRWNDB04,2034,0.18
REGION1,PWRWNDB04,2035,0.18
REGION1,PWRWNDB04,2036,0.18
REGION1,PWRWNDB04,2037,0.18
REGION1,PWRWNDB04,2038,0.18
REGION1,PWRWNDB04,2039,0.18
REGION1,PWRWNDB04,2040,0.18
REGION1,PWRWNDB04,2041,0.18
REGION1,PWRWNDB04,2042,0.18
REGION1,PWRWNDB05,2020,0.02
REGION1,PWRWNDB05,2021,0.02
REGION1,PWRWNDB05,2022,0.02
REGION1,PWRWNDB05,2023,0.02
REGION1,PWRWNDB05,2024,0.02
REGION1,PWRWNDB05,2025,0.02
REGION1,PWRWNDB05,2026,0.02
REGION1,PWRWNDB05,2027,0.02
REGION1,PWRWNDB05,2028,0.02
REGION1,PWRWNDB05,2029,0.02
REGION1,PWRWNDB05,2030,0.02
REGION1,PWRWNDB05,2031,0.02
REGION1,PWRWNDB05,2032,0.02
REGION1,PWRWNDB05,2033,0.02
REGION1,PWRWNDB05,2034,0.02
REGION1,PWRWNDB05,2035,0.02
REGION1,PWRWNDB05,2036,0.02
REGION1,PWRWNDB05,2037,0.02
REGION1,PWRWNDB05,2038,0.02
REGION1,PWRWNDB05,2039,0.02
REGION1,PWRWNDB05,2040,0.02
REGION1,PWRWNDB05,2041,0.02
REGION1,PWRWNDB05,2042,0.02
REGION1,PWRWNDB05,2043,0.02
REGION1,PWRWNDB05,2044,0.02
REGION1,PWRWNDB06,2020,0.1
REGION1,PWRWNDB06,2021,0.1
REGION1,PWRWNDB06,2022,0.1
REGION1,PWRWNDB06,2023,0.1
REGION1,PWRWNDB06,2024,0.1
REGION1,PWRWNDB06,2025,0.1
REGION1,PWRWNDB06,2026,0.1
REGION1,PWRWNDB06,2027,0.1
REGION1,PWRWNDB06,2028,0.1
REGION1,PWRWNDB06,2029,0.1
REGION1,PWRWNDB06,2030,0.1
REGION1,PWRWNDB06,2031,0.1
REGION1,PWRWNDB06,2032,0.1
REGION1,PWRWNDB06,2033,0.1
REGION1,PWRWNDB06,2034,0.1
REGION1,PWRWNDB06,2035,0.1
REGION1,PWRWNDB06,2036,0.1
REGION1,PWRWNDB06,2037,0.1
REGION1,PWRWNDB06,2038,0.1
REGION1,PWRWNDB07,2020,0.02
REGION1,PWRWNDB07,2021,0.02
REGION1,PWRWNDB07,2022,0.02
REGION1,PWRWNDB07,2023,0.02
REGION1,PWRWNDB07,2024,0.02
REGION1,PWRWNDB07,2025,0.02
REGION1,PWRWNDB07,2026,0.02
REGION1,PWRWNDB07,2027,0.02
REGION1,PWRWNDB07,2028,0.02
REGION1,PWRWNDB07,2029,0.02
REGION1,PWRWNDB07,2030,0.02
REGION1,PWRWNDB07,2031,0.02
REGION1,PWRWNDB07,2032,0.02
REGION1,PWRWNDB07,2033,0.02
REGION1,PWRWNDB07,2034,0.02
REGION1,PWRWNDB07,2035,0.02
REGION1,PWRWNDB07,2036,0.02
REGION1,PWRWNDB07,2037,0.02
REGION1,PWRWNDB07,2038,0.02
REGION1,PWRWNDB07,2039,0.02
REGION1,PWRWNDB07,2040,0.02
REGION1,PWRWNDB07,2041,0.02
REGION1,PWRWNDB07,2042,0.02
REGION1,PWRWNDB08,2020,0.02
REGION1,PWRWNDB08,2021,0.02
REGION1,PWRWNDB08,2022,0.02
REGION1,PWRWNDB08,2023,0.02
REGION1,PWRWNDB08,2024,0.02
REGION1,PWRWNDB08,2025,0.02
REGION1,PWRWNDB08,2026,0.02
REGION1,PWRWNDB08,2027,0.02
REGION1,PWRWNDB08,2028,0.02
REGION1,PWRWNDB08,2029,0.02
REGION1,PWRWNDB08,2030,0.02
REGION1,PWRWNDB08,2031,0.02
REGION1,PWRWNDB08,2032,0.02
REGION1,PWRWNDB08,2033,0.02
REGION1,PWRWNDB08,2034,0.02
REGION1,PWRWNDB08,2035,0.02
REGION1,PWRWNDB08,2036,0.02
REGION1,PWRWNDB08,2037,0.02
REGION1,PWRWNDB08,2038,0.02
REGION1,PWRWNDB08,2039,0.02
REGION1,PWRWNDB08,2040,0.02
REGION1,PWRWNDB08,2041,0.02
REGION1,PWRWNDB08,2042,0.02
REGION1,PWRWNDB09,2020,5.2
REGION1,PWRWNDB09,2021,5.2
REGION1,PWRWNDB09,2022,5.2
REGION1,PWRWNDB09,2023,5.2
REGION1,PWRWNDB09,2024,5.2
REGION1,PWRWNDB09,2025,5.2
REGION1,PWRWNDB09,2026,5.2
REGION1,PWRWNDB09,2027,5.2
REGION1,PWRWNDB09,2028,5.2
REGION1,PWRWNDB09,2029,5.2
REGION1,PWRWNDB09,2030,5.2
REGION1,PWRWNDB09,2031,5.2
REGION1,PWRWNDB09,2032,5.2
REGION1,PWRWNDB09,2033,5.2
REGION1,PWRWNDB09,2034,5.2
REGION1,PWRWNDB09,2035,5.2
REGION1,PWRWNDB09,2036,5.2
REGION1,PWRWNDB09,2037,5.2
REGION1,PWRWNDB09,2038,5.2
REGION1,PWRWNDB09,2039,5.2
REGION1,PWRWNDB09,2040,5.2
REGION1,PWRWNDB09,2041,5.2
REGION1,PWRWNDB09,2042,5.2
REGION1,PWRWNDB09,2043,5.2
REGION1,PWRWNDB09,2044,5.2
REGION1,PWRWNDB09,2045,5.2
REGION1,PWRWNDB09,2046,5.2
REGION1,PWRWNDB09,2047,5.2
REGION1,PWRWNDB09,2048,5.2
REGION1,PWRWNDB09,2049,5.2
REGION1,PWRWNDB09,2050,5.2
REGION1,PWRWNDB10,2042,0.6939
REGION1,PWRWNDB10,2043,4.7836
REGION1,PWRWNDB10,2044,5.5
REGION1,PWRWNDB10,2045,5.5
REGION1,PWRWNDB10,2046,5.5
REGION1,PWRWNDB10,2047,5.5
REGION1,PWRWNDB10,2048,5.5
REGION1,PWRWNDB10,2049,5.5
REGION1,PWRWNDB10,2050,5.5
REGION1,PWRWNDB11,2050,5.5
REGION1,RNWBIO,2020,37.2722
REGION1,RNWBIO,2021,37.2722
REGION1,RNWBIO,2022,37.2722
REGION1,RNWBIO,2023,37.2722
REGION1,RNWBIO,2024,37.2722
REGION1,RNWBIO,2025,37.2722
REGION1,RNWGEO,2025,549.0008
REGION1,RNWGEO,2026,549.0008
REGION1,RNWGEO,2027,549.0008
REGION1,RNWGEO,2028,549.0008
REGION1,RNWGEO,2029,549.0008
REGION1,RNWGEO,2030,549.0008
REGION1,RNWGEO,2031,549.0008
REGION1,RNWGEO,2032,549.0008
REGION1,RNWGEO,2033,549.0008
REGION1,RNWGEO,2034,631.0354
REGION1,RNWGEO,2035,824.5744
REGION1,RNWGEO,2036,1177.9327
REGION1,RNWGEO,2037,1177.9327
REGION1,RNWGEO,2038,1177.9327
