r,t,f,y,UseByTechnologyAnnual
REGION1,PWRHYDB04,PWRHYD,2044,12.2735
REGION1,PWRHYDB04,PWRHYD,2045,12.2735
REGION1,PWRHYDB04,PWRHYD,2046,12.2735
REGION1,PWRHYDB04,PWRHYD,2047,12.2735
REGION1,PWRHYDB04,PWRHYD,2048,12.2735
REGION1,PWRHYDB04,PWRHYD,2049,12.2735
REGION1,PWRHYDB04,PWRHYD,2050,12.2735
REGION1,PWRHYDB05,LND4PWR,2020,0.0165
REGION1,PWRHYDB05,LND4PWR,2021,0.0165
REGION1,PWRHYDB05,LND4PWR,2022,0.0165
REGION1,PWRHYDB05,LND4PWR,2023,0.0165
REGION1,PWRHYDB05,LND4PWR,2024,0.0165
REGION1,PWRHYDB05,LND4PWR,2025,0.0165
REGION1,PWRHYDB05,LND4PWR,2026,0.0165
REGION1,PWRHYDB05,LND4PWR,2027,0.0165
REGION1,PWRHYDB05,LND4PWR,2028,0.0165
REGION1,PWRHYDB05,LND4PWR,2029,0.0165
REGION1,PWRHYDB05,LND4PWR,2030,0.0165
REGION1,PWRHYDB05,LND4PWR,2031,0.0165
REGION1,PWRHYDB05,LND4PWR,2032,0.0165
REGION1,PWRHYDB05,LND4PWR,2033,0.0165
REGION1,PWRHYDB05,LND4PWR,2034,0.0165
REGION1,PWRHYDB05,LND4PWR,2035,0.0165
REGION1,PWRHYDB05,LND4PWR,2036,0.0165
REGION1,PWRHYDB05,LND4PWR,2037,0.0165
REGION1,PWRHYDB05,LND4PWR,2038,0.0165
REGION1,PWRHYDB05,LND4PWR,2039,0.0165
REGION1,PWRHYDB05,LND4PWR,2040,0.0165
REGION1,PWRHYDB05,LND4PWR,2041,0.0165
REGION1,PWRHYDB05,LND4PWR,2042,0.0165
REGION1,PWRHYDB05,LND4PWR,2043,0.0165
REGION1,PWRHYDB05,LND4PWR,2044,0.0165
REGION1,PWRHYDB05,LND4PWR,2045,0.0165
REGION1,PWRHYDB05,LND4PWR,2046,0.0165
REGION1,PWRHYDB05,LND4PWR,2047,0.0165
REGION1,PWRHYDB05,LND4PWR,2048,0.0165
REGION1,PWRHYDB05,LND4PWR,2049,0.0165
REGION1,PWRHYDB05,LND4PWR,2050,0.0165
REGION1,PWRHYDB05,PWRHYD,2020,1.2513
REGION1,PWRHYDB05,PWRHYD,2021,1.2514
REGION1,PWRHYDB05,PWRHYD,2022,1.2514
REGION1,PWRHYDB05,PWRHYD,2023,1.2513
REGION1,PWRHYDB05,PWRHYD,2024,1.2514
REGION1,PWRHYDB05,PWRHYD,2025,1.2514
REGION1,PWRHYDB05,PWRHYD,2026,1.2513
REGION1,PWRHYDB05,PWRHYD,2027,1.2514
REGION1,PWRHYDB05,PWRHYD,2028,1.2513
REGION1,PWRHYDB05,PWRHYD,2029,1.2514
REGION1,PWRHYDB05,PWRHYD,2030,1.2513
REGION1,PWRHYDB05,PWRHYD,2031,1.2513
REGION1,PWRHYDB05,PWRHYD,2032,1.2513
REGION1,PWRHYDB05,PWRHYD,2033,1.2514
REGION1,PWRHYDB05,PWRHYD,2034,1.2514
REGION1,PWRHYDB05,PWRHYD,2035,1.2513
REGION1,PWRHYDB05,PWRHYD,2036,1.2514
REGION1,PWRHYDB05,PWRHYD,2037,1.2513
REGION1,PWRHYDB05,PWRHYD,2038,1.2513
REGION1,PWRHYDB05,PWRHYD,2039,1.2513
REGION1,PWRHYDB05,PWRHYD,2040,1.2513
REGION1,PWRHYDB05,PWRHYD,2041,1.2514
REGION1,PWRHYDB05,PWRHYD,2042,1.2513
REGION1,PWRHYDB05,PWRHYD,2043,1.2514
REGION1,PWRHYDB05,PWRHYD,2044,1.2514
REGION1,PWRHYDB05,PWRHYD,2045,1.2513
REGION1,PWRHYDB05,PWRHYD,2046,1.2514
REGION1,PWRHYDB05,PWRHYD,2047,1.2514
REGION1,PWRHYDB05,PWRHYD,2048,1.2513
REGION1,PWRHYDB05,PWRHYD,2049,1.2513
REGION1,PWRHYDB05,PWRHYD,2050,1.2513
REGION1,PWRHYDB06,LND4PWR,2020,0.5855
REGION1,PWRHYDB06,LND4PWR,2021,0.5855
REGION1,PWRHYDB06,LND4PWR,2022,0.5855
REGION1,PWRHYDB06,LND4PWR,2023,0.5855
REGION1,PWRHYDB06,LND4PWR,2024,0.5855
REGION1,PWRHYDB06,LND4PWR,2025,0.5855
REGION1,PWRHYDB06,LND4PWR,2026,0.5855
REGION1,PWRHYDB06,LND4PWR,2027,0.5855
REGION1,PWRHYDB06,LND4PWR,2028,0.5855
REGION1,PWRHYDB06,LND4PWR,2029,0.5855
REGION1,PWRHYDB06,LND4PWR,2030,0.5855
REGION1,PWRHYDB06,LND4PWR,2031,0.5855
REGION1,PWRHYDB06,LND4PWR,2032,0.5855
REGION1,PWRHYDB06,LND4PWR,2033,0.5855
REGION1,PWRHYDB06,LND4PWR,2034,0.5855
REGION1,PWRHYDB06,LND4PWR,2035,0.5855
REGION1,PWRHYDB06,LND4PWR,2036,0.5855
REGION1,PWRHYDB06,LND4PWR,2037,0.5855
REGION1,PWRHYDB06,LND4PWR,2038,0.5855
REGION1,PWRHYDB06,LND4PWR,2039,0.5855
REGION1,PWRHYDB06,LND4PWR,2040,0.5855
REGION1,PWRHYDB06,LND4PWR,2041,0.5855
REGION1,PWRHYDB06,LND4PWR,2042,0.5855
REGION1,PWRHYDB06,LND4PWR,2043,0.5855
REGION1,PWRHYDB06,LND4PWR,2044,0.5855
REGION1,PWRHYDB06,LND4PWR,2045,0.5855
REGION1,PWRHYDB06,LND4PWR,2046,0.5855
REGION1,PWRHYDB06,LND4PWR,2047,0.5855
REGION1,PWRHYDB06,LND4PWR,2048,0.5855
REGION1,PWRHYDB06,LND4PWR,2049,0.5855
REGION1,PWRHYDB06,LND4PWR,2050,0.5855
REGION1,PWRHYDB06,PWRHYD,2020,27.9464
REGION1,PWRHYDB06,PWRHYD,2021,27.9464
REGION1,PWRHYDB06,PWRHYD,2022,27.9464
REGION1,PWRHYDB06,PWRHYD,2023,27.9464
REGION1,PWRHYDB06,PWRHYD,2024,27.9464
REGION1,PWRHYDB06,PWRHYD,2025,27.9464
REGION1,PWRHYDB06,PWRHYD,2026,27.9464
REGION1,PWRHYDB06,PWRHYD,2027,27.9464
REGION1,PWRHYDB06,PWRHYD,2028,27.9464
REGION1,PWRHYDB06,PWRHYD,2029,27.9464
REGION1,PWRHYDB06,PWRHYD,2030,27.9464
REGION1,PWRHYDB06,PWRHYD,2031,27.9464
REGION1,PWRHYDB06,PWRHYD,2032,27.9464
REGION1,PWRHYDB06,PWRHYD,2033,27.9464
REGION1,PWRHYDB06,PWRHYD,2034,27.9464
REGION1,PWRHYDB06,PWRHYD,2035,27.9464
REGION1,PWRHYDB06,PWRHYD,2036,27.9464
REGION1,PWRHYDB06,PWRHYD,2037,27.9464
REGION1,PWRHYDB06,PWRHYD,2038,27.9464
REGION1,PWRHYDB06,PWRHYD,2039,27.9464
REGION1,PWRHYDB06,PWRHYD,2040,27.9464
REGION1,PWRHYDB06,PWRHYD,2041,27.9464
REGION1,PWRHYDB06,PWRHYD,2042,27.9464
REGION1,PWRHYDB06,PWRHYD,2043,27.9464
REGION1,PWRHYDB06,PWRHYD,2044,27.9464
REGION1,PWRHYDB06,PWRHYD,2045,27.9464
REGION1,PWRHYDB06,PWRHYD,2046,27.9464
REGION1,PWRHYDB06,PWRHYD,2047,27.9464
REGION1,PWRHYDB06,PWRHYD,2048,27.9464
REGION1,PWRHYDB06,PWRHYD,2049,27.9464
REGION1,PWRHYDB06,PWRHYD,2050,27.9464
REGION1,PWRHYDB07,LND4PWR,2020,0.0129
REGION1,PWRHYDB07,LND4PWR,2021,0.0129
REGION1,PWRHYDB07,LND4PWR,2022,0.0129
REGION1,PWRHYDB07,LND4PWR,2023,0.0129
REGION1,PWRHYDB07,LND4PWR,2024,0.0129
REGION1,PWRHYDB07,LND4PWR,2025,0.0129
REGION1,PWRHYDB07,LND4PWR,2026,0.0129
REGION1,PWRHYDB07,LND4PWR,2027,0.0129
REGION1,PWRHYDB07,LND4PWR,2028,0.0129
REGION1,PWRHYDB07,LND4PWR,2029,0.0129
REGION1,PWRHYDB07,LND4PWR,2030,0.0129
REGION1,PWRHYDB07,LND4PWR,2031,0.0129
REGION1,PWRHYDB07,LND4PWR,2032,0.0129
REGION1,PWRHYDB07,LND4PWR,2033,0.0129
REGION1,PWRHYDB07,LND4PWR,2034,0.0129
REGION1,PWRHYDB07,LND4PWR,2035,0.0129
REGION1,PWRHYDB07,LND4PWR,2036,0.0129
REGION1,PWRHYDB07,LND4PWR,2037,0.0129
REGION1,PWRHYDB07,LND4PWR,2038,0.0129
REGION1,PWRHYDB07,LND4PWR,2039,0.0129
REGION1,PWRHYDB07,LND4PWR,2040,0.0129
REGION1,PWRHYDB07,LND4PWR,2041,0.0129
REGION1,PWRHYDB07,LND4PWR,2042,0.0129
REGION1,PWRHYDB07,LND4PWR,2043,0.0129
REGION1,PWRHYDB07,LND4PWR,2044,0.0129
REGION1,PWRHYDB07,LND4PWR,2045,0.0129
REGION1,PWRHYDB07,LND4PWR,2046,0.0129
REGION1,PWRHYDB07,LND4PWR,2047,0.0129
REGION1,PWRHYDB07,LND4PWR,2048,0.0129
REGION1,PWRHYDB07,LND4PWR,2049,0.0129
REGION1,PWRHYDB07,LND4PWR,2050,0.0129
REGION1,PWRHYDB07,PWRHYD,2020,1.4673
REGION1,PWRHYDB07,PWRHYD,2021,1.4673
REGION1,PWRHYDB07,PWRHYD,2022,1.4673
REGION1,PWRHYDB07,PWRHYD,2023,1.4673
REGION1,PWRHYDB07,PWRHYD,2024,1.4673
REGION1,PWRHYDB07,PWRHYD,2025,1.4673
REGION1,PWRHYDB07,PWRHYD,2026,1.4673
REGION1,PWRHYDB07,PWRHYD,2027,1.4673
REGION1,PWRHYDB07,PWRHYD,2028,1.4673
REGION1,PWRHYDB07,PWRHYD,2029,1.4673
REGION1,PWRHYDB07,PWRHYD,2030,1.4673
REGION1,PWRHYDB07,PWRHYD,2031,1.4673
REGION1,PWRHYDB07,PWRHYD,2032,1.4673
REGION1,PWRHYDB07,PWRHYD,2033,1.4673
REGION1,PWRHYDB07,PWRHYD,2034,1.4673
REGION1,PWRHYDB07,PWRHYD,2035,1.4673
REGION1,PWRHYDB07,PWRHYD,2036,1.4673
REGION1,PWRHYDB07,PWRHYD,2037,1.4673
REGION1,PWRHYDB07,PWRHYD,2038,1.4673
REGION1,PWRHYDB07,PWRHYD,2039,1.4673
REGION1,PWRHYDB07,PWRHYD,2040,1.4673
REGION1,PWRHYDB07,PWRHYD,2041,1.4673
REGION1,PWRHYDB07,PWRHYD,2042,1.4673
REGION1,PWRHYDB07,PWRHYD,2043,1.4673
REGION1,PWRHYDB07,PWRHYD,2044,1.4673
REGION1,PWRHYDB07,PWRHYD,2045,1.4673
REGION1,PWRHYDB07,PWRHYD,2046,1.4673
REGION1,PWRHYDB07,PWRHYD,2047,1.4673
REGION1,PWRHYDB07,PWRHYD,2048,1.4673
REGION1,PWRHYDB07,PWRHYD,2049,1.4673
REGION1,PWRHYDB07,PWRHYD,2050,1.4673
REGION1,PWRHYDB08,LND4PWR,2020,0.2019
REGION1,PWRHYDB08,LND4PWR,2021,0.2019
REGION1,PWRHYDB08,LND4PWR,2022,0.2019
REGION1,PWRHYDB08,LND4PWR,2023,0.2019
REGION1,PWRHYDB08,LND4PWR,2024,0.2019
REGION1,PWRHYDB08,LND4PWR,2025,0.2019
REGION1,PWRHYDB08,LND4PWR,2026,0.2019
REGION1,PWRHYDB08,LND4PWR,2027,0.2019
REGION1,PWRHYDB08,LND4PWR,2028,0.2019
REGION1,PWRHYDB08,LND4PWR,2029,0.2019
REGION1,PWRHYDB08,LND4PWR,2030,0.2019
REGION1,PWRHYDB08,LND4PWR,2031,0.2019
REGION1,PWRHYDB08,LND4PWR,2032,0.2019
REGION1,PWRHYDB08,LND4PWR,2033,0.2019
REGION1,PWRHYDB08,LND4PWR,2034,0.2019
REGION1,PWRHYDB08,LND4PWR,2035,0.2019
REGION1,PWRHYDB08,LND4PWR,2036,0.2019
REGION1,PWRHYDB08,LND4PWR,2037,0.2019
REGION1,PWRHYDB08,LND4PWR,2038,0.2019
REGION1,PWRHYDB08,LND4PWR,2039,0.2019
REGION1,PWRHYDB08,LND4PWR,2040,0.2019
REGION1,PWRHYDB08,LND4PWR,2041,0.2019
REGION1,PWRHYDB08,LND4PWR,2042,0.2019
REGION1,PWRHYDB08,LND4PWR,2043,0.2019
REGION1,PWRHYDB08,LND4PWR,2044,0.2019
REGION1,PWRHYDB08,LND4PWR,2045,0.2019
REGION1,PWRHYDB08,LND4PWR,2046,0.2019
REGION1,PWRHYDB08,LND4PWR,2047,0.2019
REGION1,PWRHYDB08,LND4PWR,2048,0.2019
REGION1,PWRHYDB08,LND4PWR,2049,0.2019
REGION1,PWRHYDB08,LND4PWR,2050,0.2019
REGION1,PWRHYDB08,PWRHYD,2020,12.2079
REGION1,PWRHYDB08,PWRHYD,2021,12.2079
REGION1,PWRHYDB08,PWRHYD,2022,12.2079
REGION1,PWRHYDB08,PWRHYD,2023,12.2079
REGION1,PWRHYDB08,PWRHYD,2024,12.2079
REGION1,PWRHYDB08,PWRHYD,2025,12.2079
REGION1,PWRHYDB08,PWRHYD,2026,12.2079
REGION1,PWRHYDB08,PWRHYD,2027,12.2079
REGION1,PWRHYDB08,PWRHYD,2028,12.2079
REGION1,PWRHYDB08,PWRHYD,2029,12.2079
REGION1,PWRHYDB08,PWRHYD,2030,12.2079
REGION1,PWRHYDB08,PWRHYD,2031,12.2079
REGION1,PWRHYDB08,PWRHYD,2032,12.2079
REGION1,PWRHYDB08,PWRHYD,2033,12.2079
REGION1,PWRHYDB08,PWRHYD,2034,12.2079
REGION1,PWRHYDB08,PWRHYD,2035,12.2079
REGION1,PWRHYDB08,PWRHYD,2036,12.2079
REGION1,PWRHYDB08,PWRHYD,2037,12.2079
REGION1,PWRHYDB08,PWRHYD,2038,12.2079
REGION1,PWRHYDB08,PWRHYD,2039,12.2079
REGION1,PWRHYDB08,PWRHYD,2040,12.2079
REGION1,PWRHYDB08,PWRHYD,2041,12.2079
REGION1,PWRHYDB08,PWRHYD,2042,12.2079
REGION1,PWRHYDB08,PWRHYD,2043,12.2079
REGION1,PWRHYDB08,PWRHYD,2044,12.2079
REGION1,PWRHYDB08,PWRHYD,2045,12.2079
REGION1,PWRHYDB08,PWRHYD,2046,12.2079
REGION1,PWRHYDB08,PWRHYD,2047,12.2079
REGION1,PWRHYDB08,PWRHYD,2048,12.2079
REGION1,PWRHYDB08,PWRHYD,2049,12.2079
REGION1,PWRHYDB08,PWRHYD,2050,12.2079
REGION1,PWRHYDB09,LND4PWR,2020,0.7294
REGION1,PWRHYDB09,LND4PWR,2021,0.7294
REGION1,PWRHYDB09,LND4PWR,2022,0.7294
REGION1,PWRHYDB09,LND4PWR,2023,0.7294
REGION1,PWRHYDB09,LND4PWR,2024,0.7294
REGION1,PWRHYDB09,LND4PWR,2025,0.7294
REGION1,PWRHYDB09,LND4PWR,2026,0.7294
REGION1,PWRHYDB09,LND4PWR,2027,0.7294
REGION1,PWRHYDB09,LND4PWR,2028,0.7294
REGION1,PWRHYDB09,LND4PWR,2029,0.7294
REGION1,PWRHYDB09,LND4PWR,2030,0.7294
REGION1,PWRHYDB09,LND4PWR,2031,0.7294
REGION1,PWRHYDB09,LND4PWR,2032,0.7294
REGION1,PWRHYDB09,LND4PWR,2033,0.7294
REGION1,PWRHYDB09,LND4PWR,2034,0.7294
REGION1,PWRHYDB09,LND4PWR,2035,0.7294
REGION1,PWRHYDB09,LND4PWR,2036,0.7294
REGION1,PWRHYDB09,LND4PWR,2037,0.7294
REGION1,PWRHYDB09,LND4PWR,2038,0.7294
REGION1,PWRHYDB09,LND4PWR,2039,0.7294
REGION1,PWRHYDB09,LND4PWR,2040,0.7294
REGION1,PWRHYDB09,LND4PWR,2041,0.7294
REGION1,PWRHYDB09,LND4PWR,2042,0.7294
REGION1,PWRHYDB09,LND4PWR,2043,0.7294
REGION1,PWRHYDB09,LND4PWR,2044,0.7294
REGION1,PWRHYDB09,LND4PWR,2045,0.7294
REGION1,PWRHYDB09,LND4PWR,2046,0.7294
REGION1,PWRHYDB09,LND4PWR,2047,0.7294
REGION1,PWRHYDB09,LND4PWR,2048,0.7294
REGION1,PWRHYDB09,LND4PWR,2049,0.7294
REGION1,PWRHYDB09,LND4PWR,2050,0.7294
REGION1,PWRHYDB09,PWRHYD,2020,56.3658
REGION1,PWRHYDB09,PWRHYD,2021,56.3658
REGION1,PWRHYDB09,PWRHYD,2022,56.3658
REGION1,PWRHYDB09,PWRHYD,2023,56.3658
REGION1,PWRHYDB09,PWRHYD,2024,56.3658
REGION1,PWRHYDB09,PWRHYD,2025,56.3658
REGION1,PWRHYDB09,PWRHYD,2026,56.3658
REGION1,PWRHYDB09,PWRHYD,2027,56.3658
REGION1,PWRHYDB09,PWRHYD,2028,56.3658
REGION1,PWRHYDB09,PWRHYD,2029,56.3658
REGION1,PWRHYDB09,PWRHYD,2030,56.3658
REGION1,PWRHYDB09,PWRHYD,2031,56.3658
REGION1,PWRHYDB09,PWRHYD,2032,56.3658
REGION1,PWRHYDB09,PWRHYD,2033,56.3658
REGION1,PWRHYDB09,PWRHYD,2034,56.3658
REGION1,PWRHYDB09,PWRHYD,2035,56.3658
REGION1,PWRHYDB09,PWRHYD,2036,56.3658
REGION1,PWRHYDB09,PWRHYD,2037,56.3658
REGION1,PWRHYDB09,PWRHYD,2038,56.3658
REGION1,PWRHYDB09,PWRHYD,2039,56.3658
REGION1,PWRHYDB09,PWRHYD,2040,56.3658
REGION1,PWRHYDB09,PWRHYD,2041,56.3658
REGION1,PWRHYDB09,PWRHYD,2042,56.3658
REGION1,PWRHYDB09,PWRHYD,2043,56.3658
REGION1,PWRHYDB09,PWRHYD,2044,56.3658
REGION1,PWRHYDB09,PWRHYD,2045,56.3658
REGION1,PWRHYDB09,PWRHYD,2046,56.3658
REGION1,PWRHYDB09,PWRHYD,2047,56.3658
REGION1,PWRHYDB09,PWRHYD,2048,56.3658
REGION1,PWRHYDB09,PWRHYD,2049,56.3658
REGION1,PWRHYDB09,PWRHYD,2050,56.3658
REGION1,PWRHYDB10,LND4PWR,2020,0.6643
REGION1,PWRHYDB10,LND4PWR,2021,0.6643
REGION1,PWRHYDB10,LND4PWR,2022,0.6643
REGION1,PWRHYDB10,LND4PWR,2023,0.6643
REGION1,PWRHYDB10,LND4PWR,2024,0.6643
REGION1,PWRHYDB10,LND4PWR,2025,0.6643
REGION1,PWRHYDB10,LND4PWR,2026,0.6643
REGION1,PWRHYDB10,LND4PWR,2027,0.6643
REGION1,PWRHYDB10,LND4PWR,2028,0.6643
REGION1,PWRHYDB10,LND4PWR,2029,0.6643
REGION1,PWRHYDB10,LND4PWR,2030,0.6643
REGION1,PWRHYDB10,LND4PWR,2031,0.6643
REGION1,PWRHYDB10,LND4PWR,2032,0.6643
REGION1,PWRHYDB10,LND4PWR,2033,0.6643
REGION1,PWRHYDB10,LND4PWR,2034,0.6643
REGION1,PWRHYDB10,LND4PWR,2035,0.6643
REGION1,PWRHYDB10,LND4PWR,2036,0.6643
REGION1,PWRHYDB10,LND4PWR,2037,0.6643
REGION1,PWRHYDB10,LND4PWR,2038,0.6643
REGION1,PWRHYDB10,LND4PWR,2039,0.6643
REGION1,PWRHYDB10,LND4PWR,2040,0.6643
REGION1,PWRHYDB10,LND4PWR,2041,0.6643
REGION1,PWRHYDB10,LND4PWR,2042,0.6643
REGION1,PWRHYDB10,LND4PWR,2043,0.6643
REGION1,PWRHYDB10,LND4PWR,2044,0.6643
REGION1,PWRHYDB10,LND4PWR,2045,0.6643
REGION1,PWRHYDB10,LND4PWR,2046,0.6643
REGION1,PWRHYDB10,LND4PWR,2047,0.6643
REGION1,PWRHYDB10,LND4PWR,2048,0.6643
REGION1,PWRHYDB10,LND4PWR,2049,0.6643
REGION1,PWRHYDB10,LND4PWR,2050,0.6643
REGION1,PWRHYDB10,PWRHYD,2020,31.7064
REGION1,PWRHYDB10,PWRHYD,2021,31.7064
REGION1,PWRHYDB10,PWRHYD,2022,31.7064
REGION1,PWRHYDB10,PWRHYD,2023,31.7064
REGION1,PWRHYDB10,PWRHYD,2024,31.7064
REGION1,PWRHYDB10,PWRHYD,2025,31.7064
REGION1,PWRHYDB10,PWRHYD,2026,31.7064
REGION1,PWRHYDB10,PWRHYD,2027,31.7064
REGION1,PWRHYDB10,PWRHYD,2028,31.7064
REGION1,PWRHYDB10,PWRHYD,2029,31.7064
REGION1,PWRHYDB10,PWRHYD,2030,31.7064
REGION1,PWRHYDB10,PWRHYD,2031,31.7064
REGION1,PWRHYDB10,PWRHYD,2032,31.7064
REGION1,PWRHYDB10,PWRHYD,2033,31.7064
REGION1,PWRHYDB10,PWRHYD,2034,31.7064
REGION1,PWRHYDB10,PWRHYD,2035,31.7064
REGION1,PWRHYDB10,PWRHYD,2036,31.7064
REGION1,PWRHYDB10,PWRHYD,2037,31.7064
REGION1,PWRHYDB10,PWRHYD,2038,31.7064
REGION1,PWRHYDB10,PWRHYD,2039,31.7064
REGION1,PWRHYDB10,PWRHYD,2040,31.7064
REGION1,PWRHYDB10,PWRHYD,2041,31.7064
REGION1,PWRHYDB10,PWRHYD,2042,31.7064
REGION1,PWRHYDB10,PWRHYD,2043,31.7064
REGION1,PWRHYDB10,PWRHYD,2044,31.7064
REGION1,PWRHYDB10,PWRHYD,2045,31.7064
REGION1,PWRHYDB10,PWRHYD,2046,31.7064
REGION1,PWRHYDB10,PWRHYD,2047,31.7064
REGION1,PWRHYDB10,PWRHYD,2048,31.7064
REGION1,PWRHYDB10,PWRHYD,2049,31.7064
REGION1,PWRHYDB10,PWRHYD,2050,31.7064
REGION1,PWRHYDB11,LND4PWR,2020,0.2782
REGION1,PWRHYDB11,LND4PWR,2021,0.2782
REGION1,PWRHYDB11,LND4PWR,2022,0.2782
REGION1,PWRHYDB11,LND4PWR,2023,0.2782
REGION1,PWRHYDB11,LND4PWR,2024,0.2782
REGION1,PWRHYDB11,LND4PWR,2025,0.2782
REGION1,PWRHYDB11,LND4PWR,2026,0.2782
REGION1,PWRHYDB11,LND4PWR,2027,0.2782
REGION1,PWRHYDB11,LND4PWR,2028,0.2782
REGION1,PWRHYDB11,LND4PWR,2029,0.2782
REGION1,PWRHYDB11,LND4PWR,2030,0.2782
REGION1,PWRHYDB11,LND4PWR,2031,0.2782
REGION1,PWRHYDB11,LND4PWR,2032,0.2782
REGION1,PWRHYDB11,LND4PWR,2033,0.2782
REGION1,PWRHYDB11,LND4PWR,2034,0.2782
REGION1,PWRHYDB11,LND4PWR,2035,0.2782
REGION1,PWRHYDB11,LND4PWR,2036,0.2782
REGION1,PWRHYDB11,LND4PWR,2037,0.2782
REGION1,PWRHYDB11,LND4PWR,2038,0.2782
REGION1,PWRHYDB11,LND4PWR,2039,0.2782
REGION1,PWRHYDB11,LND4PWR,2040,0.2782
REGION1,PWRHYDB11,LND4PWR,2041,0.2782
REGION1,PWRHYDB11,LND4PWR,2042,0.2782
REGION1,PWRHYDB11,LND4PWR,2043,0.2782
REGION1,PWRHYDB11,LND4PWR,2044,0.2782
REGION1,PWRHYDB11,LND4PWR,2045,0.2782
REGION1,PWRHYDB11,LND4PWR,2046,0.2782
REGION1,PWRHYDB11,LND4PWR,2047,0.2782
REGION1,PWRHYDB11,LND4PWR,2048,0.2782
REGION1,PWRHYDB11,LND4PWR,2049,0.2782
REGION1,PWRHYDB11,LND4PWR,2050,0.2782
REGION1,PWRHYDB11,PWRHYD,2020,13.2766
REGION1,PWRHYDB11,PWRHYD,2021,13.2766
REGION1,PWRHYDB11,PWRHYD,2022,13.2766
REGION1,PWRHYDB11,PWRHYD,2023,13.2766
REGION1,PWRHYDB11,PWRHYD,2024,13.2766
REGION1,PWRHYDB11,PWRHYD,2025,13.2766
REGION1,PWRHYDB11,PWRHYD,2026,13.2766
REGION1,PWRHYDB11,PWRHYD,2027,13.2766
REGION1,PWRHYDB11,PWRHYD,2028,13.2766
REGION1,PWRHYDB11,PWRHYD,2029,13.2766
REGION1,PWRHYDB11,PWRHYD,2030,13.2766
REGION1,PWRHYDB11,PWRHYD,2031,13.2766
REGION1,PWRHYDB11,PWRHYD,2032,13.2766
REGION1,PWRHYDB11,PWRHYD,2033,13.2766
REGION1,PWRHYDB11,PWRHYD,2034,13.2766
REGION1,PWRHYDB11,PWRHYD,2035,13.2766
REGION1,PWRHYDB11,PWRHYD,2036,13.2766
REGION1,PWRHYDB11,PWRHYD,2037,13.2766
REGION1,PWRHYDB11,PWRHYD,2038,13.2766
REGION1,PWRHYDB11,PWRHYD,2039,13.2766
REGION1,PWRHYDB11,PWRHYD,2040,13.2766
REGION1,PWRHYDB11,PWRHYD,2041,13.2766
REGION1,PWRHYDB11,PWRHYD,2042,13.2766
REGION1,PWRHYDB11,PWRHYD,2043,13.2766
REGION1,PWRHYDB11,PWRHYD,2044,13.2766
REGION1,PWRHYDB11,PWRHYD,2045,13.2766
REGION1,PWRHYDB11,PWRHYD,2046,13.2766
REGION1,PWRHYDB11,PWRHYD,2047,13.2766
REGION1,PWRHYDB11,PWRHYD,2048,13.2766
REGION1,PWRHYDB11,PWRHYD,2049,13.2766
REGION1,PWRHYDB11,PWRHYD,2050,13.2766
REGION1,PWRHYDB12,LND4PWR,2020,0.2802
REGION1,PWRHYDB12,LND4PWR,2021,0.2802
REGION1,PWRHYDB12,LND4PWR,2022,0.2802
REGION1,PWRHYDB12,LND4PWR,2023,0.2802
REGION1,PWRHYDB12,LND4PWR,2024,0.2802
REGION1,PWRHYDB12,LND4PWR,2025,0.2802
REGION1,PWRHYDB12,LND4PWR,2026,0.2802
REGION1,PWRHYDB12,LND4PWR,2027,0.2802
REGION1,PWRHYDB12,LND4PWR,2028,0.2802
REGION1,PWRHYDB12,LND4PWR,2029,0.2802
REGION1,PWRHYDB12,LND4PWR,2030,0.2802
REGION1,PWRHYDB12,LND4PWR,2031,0.2802
REGION1,PWRHYDB12,LND4PWR,2032,0.2802
REGION1,PWRHYDB12,LND4PWR,2033,0.2802
REGION1,PWRHYDB12,LND4PWR,2034,0.2802
REGION1,PWRHYDB12,LND4PWR,2035,0.2802
REGION1,PWRHYDB12,LND4PWR,2036,0.2802
REGION1,PWRHYDB12,LND4PWR,2037,0.2802
REGION1,PWRHYDB12,LND4PWR,2038,0.2802
REGION1,PWRHYDB12,LND4PWR,2039,0.2802
REGION1,PWRHYDB12,LND4PWR,2040,0.2802
REGION1,PWRHYDB12,LND4PWR,2041,0.2802
REGION1,PWRHYDB12,LND4PWR,2042,0.2802
REGION1,PWRHYDB12,LND4PWR,2043,0.2802
REGION1,PWRHYDB12,LND4PWR,2044,0.2802
REGION1,PWRHYDB12,LND4PWR,2045,0.2802
REGION1,PWRHYDB12,LND4PWR,2046,0.2802
REGION1,PWRHYDB12,LND4PWR,2047,0.2802
REGION1,PWRHYDB12,LND4PWR,2048,0.2802
REGION1,PWRHYDB12,LND4PWR,2049,0.2802
REGION1,PWRHYDB12,LND4PWR,2050,0.2802
REGION1,PWRHYDB12,PWRHYD,2020,15.9225
REGION1,PWRHYDB12,PWRHYD,2021,15.9225
REGION1,PWRHYDB12,PWRHYD,2022,15.9225
REGION1,PWRHYDB12,PWRHYD,2023,15.9225
REGION1,PWRHYDB12,PWRHYD,2024,15.9225
REGION1,PWRHYDB12,PWRHYD,2025,15.9225
REGION1,PWRHYDB12,PWRHYD,2026,15.9225
REGION1,PWRHYDB12,PWRHYD,2027,15.9225
REGION1,PWRHYDB12,PWRHYD,2028,15.9225
REGION1,PWRHYDB12,PWRHYD,2029,15.9225
