REGION,TECHNOLOGY,MODE_OF_OPERATION,YEAR,FUEL,TIMESLICE,VALUE
REGION1,LNDAGRBC1C01,33,2042,LPTWHRBC1,SEA1D,-1.0207132e-06
REGION1,LNDAGRBC1C01,33,2042,LPTWHRBC1,SEA1N,4.4609125e-06
REGION1,LNDAGRBC1C01,33,2042,LPTWHRBC1,SEA2D,1.6627694e-06
REGION1,LNDAGRBC1C01,33,2042,LPTWHRBC1,SEA3N,5.3792847e-06
REGION1,LNDAGRBC1C01,33,2042,LPTWHRBC1,SEA4N,-9.0449091e-06
REGION1,LNDAGRBC1C01,33,2042,WTRPRCBC1,SEA1D,-9.186418800000001e-07
REGION1,LNDAGRBC1C01,33,2042,WTRPRCBC1,SEA1N,4.01482125e-06
REGION1,LNDAGRBC1C01,33,2042,WTRPRCBC1,SEA2D,1.49649246e-06
REGION1,LNDAGRBC1C01,33,2042,WTRPRCBC1,SEA3N,4.841356230000001e-06
REGION1,LNDAGRBC1C01,33,2042,WTRPRCBC1,SEA4N,-8.14041819e-06
REGION1,LNDAGRBC1C01,33,2043,LPTWHRBC1,SEA2D,-9.4308835e-06
REGION1,LNDAGRBC1C01,33,2043,LPTWHRBC1,SEA2N,1.6009215e-06
REGION1,LNDAGRBC1C01,33,2043,LPTWHRBC1,SEA3D,1.5122041e-05
REGION1,LNDAGRBC1C01,33,2043,LPTWHRBC1,SEA3N,-1.0524572e-06
REGION1,LNDAGRBC1C01,33,2043,WTRPRCBC1,SEA2D,-8.48779515e-06
REGION1,LNDAGRBC1C01,33,2043,WTRPRCBC1,SEA2N,1.44082935e-06
REGION1,LNDAGRBC1C01,33,2043,WTRPRCBC1,SEA3D,1.3609836900000001e-05
REGION1,LNDAGRBC1C01,33,2043,WTRPRCBC1,SEA3N,-9.4721148e-07
REGION1,LNDAGRBC1C01,33,2044,LPTWHRBC1,SEA1D,-1.503381e-06
REGION1,LNDAGRBC1C01,33,2044,LPTWHRBC1,SEA2D,-4.3375011e-06
REGION1,LNDAGRBC1C01,33,2044,LPTWHRBC1,SEA3N,-2.8007836e-06
REGION1,LNDAGRBC1C01,33,2044,LPTWHRBC1,SEA4N,8.7441137e-06
REGION1,LNDAGRBC1C01,33,2044,WTRPRCBC1,SEA1D,-1.3530429e-06
REGION1,LNDAGRBC1C01,33,2044,WTRPRCBC1,SEA2D,-3.90375099e-06
REGION1,LNDAGRBC1C01,33,2044,WTRPRCBC1,SEA3N,-2.5207052400000002e-06
REGION1,LNDAGRBC1C01,33,2044,WTRPRCBC1,SEA4N,7.86970233e-06
REGION1,LNDAGRBC1C01,33,2045,LPTWHRBC1,SEA2D,-3.7397856e-06
REGION1,LNDAGRBC1C01,33,2045,LPTWHRBC1,SEA2N,1.8587155e-05
REGION1,LNDAGRBC1C01,33,2045,LPTWHRBC1,SEA3N,-1.0783489e-05
REGION1,LNDAGRBC1C01,33,2045,LPTWHRBC1,SEA4N,-7.1679876e-07
REGION1,LNDAGRBC1C01,33,2045,WTRPRCBC1,SEA2D,-3.36580704e-06
REGION1,LNDAGRBC1C01,33,2045,WTRPRCBC1,SEA2N,1.6728439500000002e-05
REGION1,LNDAGRBC1C01,33,2045,WTRPRCBC1,SEA3N,-9.705140099999999e-06
REGION1,LNDAGRBC1C01,33,2045,WTRPRCBC1,SEA4N,-6.451188840000001e-07
REGION1,LNDAGRBC1C01,33,2046,LPTWHRBC1,SEA1D,-2.339789e-06
REGION1,LNDAGRBC1C01,33,2046,LPTWHRBC1,SEA1N,-1.0447958e-05
REGION1,LNDAGRBC1C01,33,2046,LPTWHRBC1,SEA2D,-2.4276084e-06
REGION1,LNDAGRBC1C01,33,2046,LPTWHRBC1,SEA3D,2.2044392e-05
REGION1,LNDAGRBC1C01,33,2046,LPTWHRBC1,SEA3N,-1.8177917e-06
REGION1,LNDAGRBC1C01,33,2046,LPTWHRBC1,SEA4N,-4.0858205e-07
REGION1,LNDAGRBC1C01,33,2046,WTRPRCBC1,SEA1D,-2.1058101e-06
REGION1,LNDAGRBC1C01,33,2046,WTRPRCBC1,SEA1N,-9.403162200000001e-06
REGION1,LNDAGRBC1C01,33,2046,WTRPRCBC1,SEA2D,-2.18484756e-06
REGION1,LNDAGRBC1C01,33,2046,WTRPRCBC1,SEA3D,1.98399528e-05
REGION1,LNDAGRBC1C01,33,2046,WTRPRCBC1,SEA3N,-1.63601253e-06
REGION1,LNDAGRBC1C01,33,2046,WTRPRCBC1,SEA4N,-3.67723845e-07
REGION1,LNDAGRBC1C01,33,2047,LPTWHRBC1,SEA2D,-9.1878019e-06
REGION1,LNDAGRBC1C01,33,2047,LPTWHRBC1,SEA3N,-6.9443312e-06
REGION1,LNDAGRBC1C01,33,2047,LPTWHRBC1,SEA4D,-3.917062e-06
REGION1,LNDAGRBC1C01,33,2047,LPTWHRBC1,SEA4N,1.7201158e-05
REGION1,LNDAGRBC1C01,33,2047,WTRPRCBC1,SEA2D,-8.26902171e-06
REGION1,LNDAGRBC1C01,33,2047,WTRPRCBC1,SEA3N,-6.249898080000001e-06
REGION1,LNDAGRBC1C01,33,2047,WTRPRCBC1,SEA4D,-3.5253558000000003e-06
REGION1,LNDAGRBC1C01,33,2047,WTRPRCBC1,SEA4N,1.54810422e-05
REGION1,LNDAGRBC1C01,33,2048,LPTWHRBC1,SEA2N,1.7281386e-05
REGION1,LNDAGRBC1C01,33,2048,LPTWHRBC1,SEA3D,-4.8226477e-07
REGION1,LNDAGRBC1C01,33,2048,LPTWHRBC1,SEA4N,-1.0047342e-05
REGION1,LNDAGRBC1C01,33,2048,WTRPRCBC1,SEA2N,1.55532474e-05
REGION1,LNDAGRBC1C01,33,2048,WTRPRCBC1,SEA3D,-4.3403829300000004e-07
REGION1,LNDAGRBC1C01,33,2048,WTRPRCBC1,SEA4N,-9.042607799999999e-06
REGION1,LNDAGRBC1C01,33,2049,LPTWHRBC1,SEA1N,-2.3672464e-06
REGION1,LNDAGRBC1C01,33,2049,LPTWHRBC1,SEA2N,2.0138392e-05
REGION1,LNDAGRBC1C01,33,2049,LPTWHRBC1,SEA3D,-8.4307661e-07
REGION1,LNDAGRBC1C01,33,2049,LPTWHRBC1,SEA3N,-2.8703243e-06
REGION1,LNDAGRBC1C01,33,2049,LPTWHRBC1,SEA4D,-1.184339e-05
REGION1,LNDAGRBC1C01,33,2049,WTRPRCBC1,SEA1N,-2.1305217600000003e-06
REGION1,LNDAGRBC1C01,33,2049,WTRPRCBC1,SEA2N,1.81245528e-05
REGION1,LNDAGRBC1C01,33,2049,WTRPRCBC1,SEA3D,-7.58768949e-07
REGION1,LNDAGRBC1C01,33,2049,WTRPRCBC1,SEA3N,-2.58329187e-06
REGION1,LNDAGRBC1C01,33,2049,WTRPRCBC1,SEA4D,-1.0659051e-05
REGION1,LNDAGRBC1C01,33,2050,LPTWHRBC1,SEA1N,1.7565523e-07
REGION1,LNDAGRBC1C01,33,2050,LPTWHRBC1,SEA2N,-2.2458914e-06
REGION1,LNDAGRBC1C01,33,2050,LPTWHRBC1,SEA3D,-1.045478e-07
REGION1,LNDAGRBC1C01,33,2050,LPTWHRBC1,SEA3N,1.0610267e-06
REGION1,LNDAGRBC1C01,33,2050,LPTWHRBC1,SEA4N,-1.4666128e-06
REGION1,LNDAGRBC1C01,33,2050,WTRPRCBC1,SEA1N,1.58089707e-07
REGION1,LNDAGRBC1C01,33,2050,WTRPRCBC1,SEA2N,-2.02130226e-06
REGION1,LNDAGRBC1C01,33,2050,WTRPRCBC1,SEA3D,-9.409302000000001e-08
REGION1,LNDAGRBC1C01,33,2050,WTRPRCBC1,SEA3N,9.5492403e-07
REGION1,LNDAGRBC1C01,33,2050,WTRPRCBC1,SEA4N,-1.31995152e-06
REGION1,LNDAGRBC1C01,34,2024,LPTWIRBC1,SEA2D,4.806401e-07
REGION1,LNDAGRBC1C01,34,2024,LPTWIRBC1,SEA2N,-8.7864016e-06
REGION1,LNDAGRBC1C01,34,2024,LPTWIRBC1,SEA4D,3.1611358e-06
REGION1,LNDAGRBC1C01,34,2024,LPTWIRBC1,SEA4N,-3.3904574e-07
REGION1,LNDAGRBC1C01,34,2024,WTRPRCBC1,SEA2D,4.3257609e-07
REGION1,LNDAGRBC1C01,34,2024,WTRPRCBC1,SEA2N,-7.90776144e-06
REGION1,LNDAGRBC1C01,34,2024,WTRPRCBC1,SEA4D,2.84502222e-06
REGION1,LNDAGRBC1C01,34,2024,WTRPRCBC1,SEA4N,-3.0514116600000004e-07
REGION1,LNDAGRBC1C01,34,2025,LPTWIRBC1,SEA1D,1.0381803e-05
REGION1,LNDAGRBC1C01,34,2025,LPTWIRBC1,SEA1N,1.0553642e-07
REGION1,LNDAGRBC1C01,34,2025,LPTWIRBC1,SEA2D,-3.5201647e-06
REGION1,LNDAGRBC1C01,34,2025,LPTWIRBC1,SEA2N,2.7613051e-06
REGION1,LNDAGRBC1C01,34,2025,LPTWIRBC1,SEA3D,2.2319798e-06
REGION1,LNDAGRBC1C01,34,2025,LPTWIRBC1,SEA3N,-1.0552638e-05
REGION1,LNDAGRBC1C01,34,2025,WTRPRCBC1,SEA1D,9.3436227e-06
REGION1,LNDAGRBC1C01,34,2025,WTRPRCBC1,SEA1N,9.4982778e-08
REGION1,LNDAGRBC1C01,34,2025,WTRPRCBC1,SEA2D,-3.16814823e-06
REGION1,LNDAGRBC1C01,34,2025,WTRPRCBC1,SEA2N,2.48517459e-06
REGION1,LNDAGRBC1C01,34,2025,WTRPRCBC1,SEA3D,2.00878182e-06
REGION1,LNDAGRBC1C01,34,2025,WTRPRCBC1,SEA3N,-9.4973742e-06
REGION1,LNDAGRBC1C01,34,2026,LPTWIRBC1,SEA1D,3.8588802e-07
REGION1,LNDAGRBC1C01,34,2026,LPTWIRBC1,SEA1N,-4.5112769e-06
REGION1,LNDAGRBC1C01,34,2026,LPTWIRBC1,SEA4N,2.9223629e-06
REGION1,LNDAGRBC1C01,34,2026,WTRPRCBC1,SEA1D,3.47299218e-07
REGION1,LNDAGRBC1C01,34,2026,WTRPRCBC1,SEA1N,-4.06014921e-06
REGION1,LNDAGRBC1C01,34,2026,WTRPRCBC1,SEA4N,2.6301266099999998e-06
REGION1,LNDAGRBC1C01,34,2027,LPTWIRBC1,SEA1N,-1.0028544e-06
REGION1,LNDAGRBC1C01,34,2027,LPTWIRBC1,SEA3D,-1.5407892e-06
REGION1,LNDAGRBC1C01,34,2027,LPTWIRBC1,SEA3N,-7.8781274e-07
REGION1,LNDAGRBC1C01,34,2027,LPTWIRBC1,SEA4D,4.1631853e-06
REGION1,LNDAGRBC1C01,34,2027,WTRPRCBC1,SEA1N,-9.0256896e-07
REGION1,LNDAGRBC1C01,34,2027,WTRPRCBC1,SEA3D,-1.38671028e-06
REGION1,LNDAGRBC1C01,34,2027,WTRPRCBC1,SEA3N,-7.09031466e-07
REGION1,LNDAGRBC1C01,34,2027,WTRPRCBC1,SEA4D,3.74686677e-06
REGION1,LNDAGRBC1C01,34,2028,LPTWIRBC1,SEA1D,1.8400601e-06
REGION1,LNDAGRBC1C01,34,2028,LPTWIRBC1,SEA4D,-3.066796e-06
REGION1,LNDAGRBC1C01,34,2028,WTRPRCBC1,SEA1D,1.65605409e-06
REGION1,LNDAGRBC1C01,34,2028,WTRPRCBC1,SEA4D,-2.7601164e-06
REGION1,LNDAGRBC1C01,34,2029,LPTWIRBC1,SEA1D,2.6664057e-07
REGION1,LNDAGRBC1C01,34,2029,LPTWIRBC1,SEA2D,-2.412063e-06
REGION1,LNDAGRBC1C01,34,2029,LPTWIRBC1,SEA2N,-4.4419179e-07
REGION1,LNDAGRBC1C01,34,2029,LPTWIRBC1,SEA4D,4.2878203e-06
REGION1,LNDAGRBC1C01,34,2029,WTRPRCBC1,SEA1D,2.39976513e-07
REGION1,LNDAGRBC1C01,34,2029,WTRPRCBC1,SEA2D,-2.1708567000000003e-06
REGION1,LNDAGRBC1C01,34,2029,WTRPRCBC1,SEA2N,-3.99772611e-07
REGION1,LNDAGRBC1C01,34,2029,WTRPRCBC1,SEA4D,3.85903827e-06
REGION1,LNDAGRBC1C01,34,2031,LPTWIRBC1,SEA4N,-1.8158765e-06
REGION1,LNDAGRBC1C01,34,2031,WTRPRCBC1,SEA4N,-1.63428885e-06
REGION1,LNDAGRBC1C01,34,2032,LPTWIRBC1,SEA1D,-1.9760251e-06
REGION1,LNDAGRBC1C01,34,2032,LPTWIRBC1,SEA1N,-2.8420683e-06
REGION1,LNDAGRBC1C01,34,2032,LPTWIRBC1,SEA4N,4.0602086e-06
REGION1,LNDAGRBC1C01,34,2032,WTRPRCBC1,SEA1D,-1.7784225899999998e-06
REGION1,LNDAGRBC1C01,34,2032,WTRPRCBC1,SEA1N,-2.5578614700000003e-06
REGION1,LNDAGRBC1C01,34,2032,WTRPRCBC1,SEA4N,3.6541877400000005e-06
REGION1,LNDAGRBC1C01,34,2033,LPTWIRBC1,SEA1D,-2.025002e-06
REGION1,LNDAGRBC1C01,34,2033,LPTWIRBC1,SEA2D,-2.5762123e-06
REGION1,LNDAGRBC1C01,34,2033,LPTWIRBC1,SEA3D,7.3434443e-06
REGION1,LNDAGRBC1C01,34,2033,LPTWIRBC1,SEA4D,-2.0444624e-07
REGION1,LNDAGRBC1C01,34,2033,WTRPRCBC1,SEA1D,-1.8225018e-06
REGION1,LNDAGRBC1C01,34,2033,WTRPRCBC1,SEA2D,-2.31859107e-06
REGION1,LNDAGRBC1C01,34,2033,WTRPRCBC1,SEA3D,6.6090998700000005e-06
REGION1,LNDAGRBC1C01,34,2033,WTRPRCBC1,SEA4D,-1.84001616e-07
REGION1,LNDAGRBC1C01,34,2034,LPTWIRBC1,SEA2N,8.1370552e-06
REGION1,LNDAGRBC1C01,34,2034,LPTWIRBC1,SEA3N,-5.2309707e-06
REGION1,LNDAGRBC1C01,34,2034,WTRPRCBC1,SEA2N,7.3233496800000005e-06
REGION1,LNDAGRBC1C01,34,2034,WTRPRCBC1,SEA3N,-4.7078736300000005e-06
REGION1,LNDAGRBC1C01,34,2035,LPTWIRBC1,SEA1D,5.2865316e-06
REGION1,LNDAGRBC1C01,34,2035,LPTWIRBC1,SEA2D,-4.2051138e-06
REGION1,LNDAGRBC1C01,34,2035,LPTWIRBC1,SEA2N,1.1111242e-05
REGION1,LNDAGRBC1C01,34,2035,LPTWIRBC1,SEA3N,-1.1724231e-06
REGION1,LNDAGRBC1C01,34,2035,LPTWIRBC1,SEA4N,-6.3735564e-06
REGION1,LNDAGRBC1C01,34,2035,WTRPRCBC1,SEA1D,4.75787844e-06
REGION1,LNDAGRBC1C01,34,2035,WTRPRCBC1,SEA2D,-3.78460242e-06
REGION1,LNDAGRBC1C01,34,2035,WTRPRCBC1,SEA2N,1.00001178e-05
REGION1,LNDAGRBC1C01,34,2035,WTRPRCBC1,SEA3N,-1.05518079e-06
REGION1,LNDAGRBC1C01,34,2035,WTRPRCBC1,SEA4N,-5.73620076e-06
REGION1,LNDAGRBC1C01,34,2036,LPTWIRBC1,SEA1D,6.4306313e-06
REGION1,LNDAGRBC1C01,34,2036,LPTWIRBC1,SEA1N,5.3664834e-06
REGION1,LNDAGRBC1C01,34,2036,LPTWIRBC1,SEA2D,-8.2638e-06
REGION1,LNDAGRBC1C01,34,2036,LPTWIRBC1,SEA2N,2.3980246e-06
REGION1,LNDAGRBC1C01,34,2036,LPTWIRBC1,SEA3D,-5.531022e-06
REGION1,LNDAGRBC1C01,34,2036,LPTWIRBC1,SEA3N,2.8370182e-06
REGION1,LNDAGRBC1C01,34,2036,LPTWIRBC1,SEA4D,-3.5076178e-06
REGION1,LNDAGRBC1C01,34,2036,WTRPRCBC1,SEA1D,5.787568170000001e-06
REGION1,LNDAGRBC1C01,34,2036,WTRPRCBC1,SEA1N,4.8298350600000005e-06
REGION1,LNDAGRBC1C01,34,2036,WTRPRCBC1,SEA2D,-7.437420000000001e-06
REGION1,LNDAGRBC1C01,34,2036,WTRPRCBC1,SEA2N,2.15822214e-06
REGION1,LNDAGRBC1C01,34,2036,WTRPRCBC1,SEA3D,-4.9779198e-06
REGION1,LNDAGRBC1C01,34,2036,WTRPRCBC1,SEA3N,2.5533163800000003e-06
REGION1,LNDAGRBC1C01,34,2036,WTRPRCBC1,SEA4D,-3.15685602e-06
REGION1,LNDAGRBC1C01,34,2037,LPTWIRBC1,SEA2D,3.6830476e-06
REGION1,LNDAGRBC1C01,34,2037,LPTWIRBC1,SEA2N,-7.6852111e-07
REGION1,LNDAGRBC1C01,34,2037,LPTWIRBC1,SEA3N,-3.1007033e-06
REGION1,LNDAGRBC1C01,34,2037,LPTWIRBC1,SEA4D,-9.8774026e-07
REGION1,LNDAGRBC1C01,34,2037,LPTWIRBC1,SEA4N,-3.4112751e-06
REGION1,LNDAGRBC1C01,34,2037,WTRPRCBC1,SEA2D,3.31474284e-06
REGION1,LNDAGRBC1C01,34,2037,WTRPRCBC1,SEA2N,-6.91668999e-07
REGION1,LNDAGRBC1C01,34,2037,WTRPRCBC1,SEA3N,-2.79063297e-06
REGION1,LNDAGRBC1C01,34,2037,WTRPRCBC1,SEA4D,-8.88966234e-07
REGION1,LNDAGRBC1C01,34,2037,WTRPRCBC1,SEA4N,-3.07014759e-06
REGION1,LNDAGRBC1C01,34,2038,LPTWIRBC1,SEA1D,-5.5658186e-06
REGION1,LNDAGRBC1C01,34,2038,LPTWIRBC1,SEA1N,3.3378783e-06
REGION1,LNDAGRBC1C01,34,2038,LPTWIRBC1,SEA3D,-4.9486332e-07
REGION1,LNDAGRBC1C01,34,2038,LPTWIRBC1,SEA3N,-3.6656058e-06
REGION1,LNDAGRBC1C01,34,2038,LPTWIRBC1,SEA4N,5.5480642e-06
REGION1,LNDAGRBC1C01,34,2038,WTRPRCBC1,SEA1D,-5.00923674e-06
REGION1,LNDAGRBC1C01,34,2038,WTRPRCBC1,SEA1N,3.00409047e-06
REGION1,LNDAGRBC1C01,34,2038,WTRPRCBC1,SEA3D,-4.4537698800000007e-07
REGION1,LNDAGRBC1C01,34,2038,WTRPRCBC1,SEA3N,-3.2990452200000002e-06
REGION1,LNDAGRBC1C01,34,2038,WTRPRCBC1,SEA4N,4.99325778e-06
REGION1,LNDAGRBC1C01,34,2039,LPTWIRBC1,SEA1D,-4.6616249e-08
REGION1,LNDAGRBC1C01,34,2039,LPTWIRBC1,SEA1N,4.1612779e-06
REGION1,LNDAGRBC1C01,34,2039,LPTWIRBC1,SEA2D,3.3649982e-07
REGION1,LNDAGRBC1C01,34,2039,LPTWIRBC1,SEA2N,-6.1135675e-08
REGION1,LNDAGRBC1C01,34,2039,LPTWIRBC1,SEA3D,-4.6237944e-06
REGION1,LNDAGRBC1C01,34,2039,LPTWIRBC1,SEA3N,1.5612149e-06
REGION1,LNDAGRBC1C01,34,2039,LPTWIRBC1,SEA4D,-1.5295386e-07
REGION1,LNDAGRBC1C01,34,2039,LPTWIRBC1,SEA4N,-1.6100713e-06
REGION1,LNDAGRBC1C01,34,2039,WTRPRCBC1,SEA1D,-4.19546241e-08
REGION1,LNDAGRBC1C01,34,2039,WTRPRCBC1,SEA1N,3.7451501100000002e-06
REGION1,LNDAGRBC1C01,34,2039,WTRPRCBC1,SEA2D,3.0284983800000004e-07
REGION1,LNDAGRBC1C01,34,2039,WTRPRCBC1,SEA2N,-5.50221075e-08
REGION1,LNDAGRBC1C01,34,2039,WTRPRCBC1,SEA3D,-4.16141496e-06
REGION1,LNDAGRBC1C01,34,2039,WTRPRCBC1,SEA3N,1.4050934100000001e-06
REGION1,LNDAGRBC1C01,34,2039,WTRPRCBC1,SEA4D,-1.37658474e-07
REGION1,LNDAGRBC1C01,34,2039,WTRPRCBC1,SEA4N,-1.4490641699999999e-06
REGION1,LNDAGRBC1C01,34,2040,LPTWIRBC1,SEA1D,-3.3674435e-06
REGION1,LNDAGRBC1C01,34,2040,LPTWIRBC1,SEA1N,-3.5189372e-06
REGION1,LNDAGRBC1C01,34,2040,LPTWIRBC1,SEA2D,-8.4010623e-06
REGION1,LNDAGRBC1C01,34,2040,LPTWIRBC1,SEA3N,-7.9733898e-06
REGION1,LNDAGRBC1C01,34,2040,LPTWIRBC1,SEA4N,2.2350961e-05
REGION1,LNDAGRBC1C01,34,2040,WTRPRCBC1,SEA1D,-3.03069915e-06
REGION1,LNDAGRBC1C01,34,2040,WTRPRCBC1,SEA1N,-3.16704348e-06
REGION1,LNDAGRBC1C01,34,2040,WTRPRCBC1,SEA2D,-7.560956070000001e-06
REGION1,LNDAGRBC1C01,34,2040,WTRPRCBC1,SEA3N,-7.1760508200000005e-06
REGION1,LNDAGRBC1C01,34,2040,WTRPRCBC1,SEA4N,2.01158649e-05
REGION1,LNDAGRBC1C01,34,2041,LPTWIRBC1,SEA1D,-4.6886833e-06
REGION1,LNDAGRBC1C01,34,2041,LPTWIRBC1,SEA1N,-5.9386298e-06
REGION1,LNDAGRBC1C01,34,2041,LPTWIRBC1,SEA2D,2.7861582e-06
REGION1,LNDAGRBC1C01,34,2041,LPTWIRBC1,SEA2N,-6.5906618e-06
REGION1,LNDAGRBC1C01,34,2041,LPTWIRBC1,SEA3D,-2.6017862e-06
REGION1,LNDAGRBC1C01,34,2041,LPTWIRBC1,SEA3N,4.4739579e-06
REGION1,LNDAGRBC1C01,34,2041,LPTWIRBC1,SEA4N,7.5850096e-06
REGION1,LNDAGRBC1C01,34,2041,WTRPRCBC1,SEA1D,-4.21981497e-06
REGION1,LNDAGRBC1C01,34,2041,WTRPRCBC1,SEA1N,-5.34476682e-06
REGION1,LNDAGRBC1C01,34,2041,WTRPRCBC1,SEA2D,2.50754238e-06
REGION1,LNDAGRBC1C01,34,2041,WTRPRCBC1,SEA2N,-5.93159562e-06
REGION1,LNDAGRBC1C01,34,2041,WTRPRCBC1,SEA3D,-2.34160758e-06
REGION1,LNDAGRBC1C01,34,2041,WTRPRCBC1,SEA3N,4.0265621100000005e-06
REGION1,LNDAGRBC1C01,34,2041,WTRPRCBC1,SEA4N,6.826508640000001e-06
REGION1,LNDAGRBC1C01,34,2042,LPTWIRBC1,SEA1D,-1.4753404e-06
REGION1,LNDAGRBC1C01,34,2042,LPTWIRBC1,SEA2D,-5.0296606e-06
REGION1,LNDAGRBC1C01,34,2042,LPTWIRBC1,SEA2N,-1.4046565e-05
REGION1,LNDAGRBC1C01,34,2042,LPTWIRBC1,SEA3D,-4.5382996e-06
REGION1,LNDAGRBC1C01,34,2042,LPTWIRBC1,SEA3N,1.8456337e-05
REGION1,LNDAGRBC1C01,34,2042,WTRPRCBC1,SEA1D,-1.3278063600000002e-06
REGION1,LNDAGRBC1C01,34,2042,WTRPRCBC1,SEA2D,-4.5266945399999995e-06
REGION1,LNDAGRBC1C01,34,2042,WTRPRCBC1,SEA2N,-1.26419085e-05
REGION1,LNDAGRBC1C01,34,2042,WTRPRCBC1,SEA3D,-4.08446964e-06
REGION1,LNDAGRBC1C01,34,2042,WTRPRCBC1,SEA3N,1.66107033e-05
REGION1,LNDAGRBC1C01,34,2043,LPTWIRBC1,SEA1D,8.5846147e-08
REGION1,LNDAGRBC1C01,34,2043,LPTWIRBC1,SEA1N,-6.9216728e-06
REGION1,LNDAGRBC1C01,34,2043,LPTWIRBC1,SEA2D,-1.9270206e-06
REGION1,LNDAGRBC1C01,34,2043,LPTWIRBC1,SEA2N,6.1456025e-06
REGION1,LNDAGRBC1C01,34,2043,LPTWIRBC1,SEA3D,1.7442263e-06
REGION1,LNDAGRBC1C01,34,2043,LPTWIRBC1,SEA3N,-4.973163e-07
REGION1,LNDAGRBC1C01,34,2043,LPTWIRBC1,SEA4N,1.0730422e-06
REGION1,LNDAGRBC1C01,34,2043,WTRPRCBC1,SEA1D,7.72615323e-08
REGION1,LNDAGRBC1C01,34,2043,WTRPRCBC1,SEA1N,-6.22950552e-06
REGION1,LNDAGRBC1C01,34,2043,WTRPRCBC1,SEA2D,-1.7343185400000002e-06
REGION1,LNDAGRBC1C01,34,2043,WTRPRCBC1,SEA2N,5.531042250000001e-06
REGION1,LNDAGRBC1C01,34,2043,WTRPRCBC1,SEA3D,1.5698036700000002e-06
REGION1,LNDAGRBC1C01,34,2043,WTRPRCBC1,SEA3N,-4.4758467000000004e-07
REGION1,LNDAGRBC1C01,34,2043,WTRPRCBC1,SEA4N,9.6573798e-07
REGION1,LNDAGRBC1C01,34,2044,LPTWIRBC1,SEA1D,-7.5641545e-06
REGION1,LNDAGRBC1C01,34,2044,LPTWIRBC1,SEA2D,-7.8695068e-06
REGION1,LNDAGRBC1C01,34,2044,LPTWIRBC1,SEA2N,1.1904757e-05
REGION1,LNDAGRBC1C01,34,2044,LPTWIRBC1,SEA3D,-1.1626108e-05
REGION1,LNDAGRBC1C01,34,2044,LPTWIRBC1,SEA3N,-2.6205041e-06
REGION1,LNDAGRBC1C01,34,2044,LPTWIRBC1,SEA4D,1.2107979e-05
REGION1,LNDAGRBC1C01,34,2044,LPTWIRBC1,SEA4N,9.4703222e-06
REGION1,LNDAGRBC1C01,34,2044,WTRPRCBC1,SEA1D,-6.80773905e-06
REGION1,LNDAGRBC1C01,34,2044,WTRPRCBC1,SEA2D,-7.082556120000001e-06
REGION1,LNDAGRBC1C01,34,2044,WTRPRCBC1,SEA2N,1.0714281300000001e-05
REGION1,LNDAGRBC1C01,34,2044,WTRPRCBC1,SEA3D,-1.04634972e-05
REGION1,LNDAGRBC1C01,34,2044,WTRPRCBC1,SEA3N,-2.3584536900000003e-06
REGION1,LNDAGRBC1C01,34,2044,WTRPRCBC1,SEA4D,1.08971811e-05
REGION1,LNDAGRBC1C01,34,2044,WTRPRCBC1,SEA4N,8.52328998e-06
REGION1,LNDAGRBC1C01,34,2045,LPTWIRBC1,SEA1D,-4.3625407e-06
REGION1,LNDAGRBC1C01,34,2045,LPTWIRBC1,SEA2D,3.6840121e-06
REGION1,LNDAGRBC1C01,34,2045,LPTWIRBC1,SEA2N,9.5855294e-06
REGION1,LNDAGRBC1C01,34,2045,LPTWIRBC1,SEA3D,-4.8595796e-08
REGION1,LNDAGRBC1C01,34,2045,LPTWIRBC1,SEA3N,1.8377148e-06
REGION1,LNDAGRBC1C01,34,2045,LPTWIRBC1,SEA4D,-2.3640321e-07
REGION1,LNDAGRBC1C01,34,2045,LPTWIRBC1,SEA4N,-7.7941973e-06
REGION1,LNDAGRBC1C01,34,2045,WTRPRCBC1,SEA1D,-3.92628663e-06
REGION1,LNDAGRBC1C01,34,2045,WTRPRCBC1,SEA2D,3.31561089e-06
REGION1,LNDAGRBC1C01,34,2045,WTRPRCBC1,SEA2N,8.62697646e-06
REGION1,LNDAGRBC1C01,34,2045,WTRPRCBC1,SEA3D,-4.3736216400000005e-08
REGION1,LNDAGRBC1C01,34,2045,WTRPRCBC1,SEA3N,1.65394332e-06
REGION1,LNDAGRBC1C01,34,2045,WTRPRCBC1,SEA4D,-2.12762889e-07
REGION1,LNDAGRBC1C01,34,2045,WTRPRCBC1,SEA4N,-7.014777570000001e-06
REGION1,LNDAGRBC1C01,34,2046,LPTWIRBC1,SEA1D,-7.7221352e-06
REGION1,LNDAGRBC1C01,34,2046,LPTWIRBC1,SEA2D,-9.3931499e-06
REGION1,LNDAGRBC1C01,34,2046,LPTWIRBC1,SEA2N,1.1597799e-06
REGION1,LNDAGRBC1C01,34,2046,LPTWIRBC1,SEA3D,1.459124e-05
REGION1,LNDAGRBC1C01,34,2046,LPTWIRBC1,SEA3N,-2.7376797e-06
REGION1,LNDAGRBC1C01,34,2046,LPTWIRBC1,SEA4D,1.4275934e-05
REGION1,LNDAGRBC1C01,34,2046,LPTWIRBC1,SEA4N,3.1424377e-07
REGION1,LNDAGRBC1C01,34,2046,WTRPRCBC1,SEA1D,-6.949921680000001e-06
